id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2729310381,745,1,2,69,48,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,16.2,2024-10-01T20:28:20.877Z,2024-10-02T06:27:29Z,5260191675,56,Right,5260191695,213,3.68,5260607449,178,,5260191681,140,59.6,5260191687,141,7.9,5260191691,212,11,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310429,746,1,2,69,51,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,8.5,2024-10-01T20:28:23.427Z,2024-10-02T06:27:32Z,5260191977,141,30.1,5260607467,178,,5260191981,213,1.93,5260191979,212,15.7,5260191975,140,54.4,5260191973,56,Center,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Hector Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310521,747,1,2,69,53,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,32.8,2024-10-01T20:28:25.540Z,2024-10-02T06:27:35Z,5260192467,213,1.35,5260192461,141,65.8,5260192457,56,Center,5260192463,212,23,5260607483,178,,5260192459,140,59.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310675,748,1,2,69,56,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,67.6,2024-10-01T20:28:28.778Z,2024-10-02T06:27:37Z,5260193301,141,95,5260607513,178,,5260193309,213,0.72,5260193295,140,79.5,5260193293,56,Left,5260193305,212,28.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310795,749,1,2,70,1,agh9ifb2mw3ivjusgedj7c3fe,1,79.9,92.3,2024-10-01T20:28:34.139Z,2024-10-02T06:27:40Z,5260194033,140,62.5,5260194035,141,73.6,5260194039,213,3.75,5260194031,56,Center,5260194037,212,22.3,5260607543,178,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310839,750,1,2,70,7,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,73.6,2024-10-01T20:28:39.375Z,2024-10-02T06:27:42Z,5260194257,212,10.2,5260194251,56,Center,5260194255,141,67.2,5260194253,140,75.5,5260194259,213,5.84,5260607565,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310881,751,1,2,70,8,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,64.8,2024-10-01T20:28:41.079Z,2024-10-02T06:27:44Z,5260194467,140,76.9,5260194479,213,4.97,5260607587,178,,5260194473,141,45.2,5260194477,212,13.8,5260194459,56,Center,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310907,752,1,2,70,9,agh9ifb2mw3ivjusgedj7c3fe,0,76.9,45.2,2024-10-01T20:28:41.900Z,2024-10-02T06:27:47Z,5260194565,140,79.7,5260194571,141,49.6,5260194575,212,4.2,5260194579,213,0.79,5260194561,56,Center,5260607603,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729310947,448,1,2,70,10,5fd9f9bti2cdgb6r1lf8l2bc7,0,19.4,55.8,2024-10-01T20:28:43.113Z,2024-10-02T06:27:57Z,5260194841,286,,5260194789,213,6.11,5260194779,56,Back,5260194783,140,20.5,5260194837,233,753,5260194785,141,55.5,5260194787,212,1.2,5260607683,178,,ckcjk3zjpix288d6zihltlst0,T. Zoukrou,,5260194835,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729310927,753,74,2,70,10,agh9ifb2mw3ivjusgedj7c3fe,1,78,53,2024-10-01T20:28:43.174Z,2024-10-02T06:28:03Z,5260607707,178,,5260194695,285,,5260194693,56,Center,5260194895,233,448,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311155,754,1,2,70,13,agh9ifb2mw3ivjusgedj7c3fe,1,73,43,2024-10-01T20:28:45.483Z,2024-10-02T06:28:08Z,5260195911,56,Center,5260195917,212,21.6,5260195915,141,22.1,5260195913,140,88.5,5260195919,213,5.57,5260607723,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311185,755,1,2,70,19,agh9ifb2mw3ivjusgedj7c3fe,1,83.3,18.3,2024-10-01T20:28:51.565Z,2024-10-02T06:28:10Z,5260607747,178,,5260196071,140,73.4,5260196081,213,2.91,5260196067,56,Center,5260196079,212,10.7,5260196075,141,21.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311237,756,1,2,70,21,agh9ifb2mw3ivjusgedj7c3fe,1,73.4,21.9,2024-10-01T20:28:53.286Z,2024-10-02T06:28:13Z,5260196349,140,72,5260196353,212,6,5260196355,213,1.82,5260196347,56,Center,5260607759,178,,5260196351,141,30.4,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Hector Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311297,757,1,2,70,23,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,33,2024-10-01T20:28:55.251Z,2024-10-02T06:28:16Z,5260196703,213,1.4,5260196699,141,76.3,5260607767,178,,5260196691,56,Center,5260196695,140,76.3,5260196701,212,29.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311343,758,1,2,70,25,agh9ifb2mw3ivjusgedj7c3fe,1,76,76.7,2024-10-01T20:28:57.652Z,2024-10-02T06:28:19Z,5260196933,56,Left,5260196945,212,14.4,5260196941,141,86.8,5260196947,213,0.5,5260196937,140,88.1,5260607777,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311367,759,1,2,70,27,agh9ifb2mw3ivjusgedj7c3fe,0,86.1,86,2024-10-01T20:28:59.852Z,2024-10-02T06:28:29Z,5260197077,213,4.93,5260197071,140,89.5,5260197069,56,Center,5260538145,223,,5260197065,2,,5260607809,178,,5260197067,155,,5260197073,141,62.7,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,5260538147,20,5260197075,212,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311411,449,12,2,70,28,5fd9f9bti2cdgb6r1lf8l2bc7,1,10.5,37.3,2024-10-01T20:29:00.827Z,2024-10-02T06:28:35Z,5260197331,141,5,5260197329,140,20.6,5260197327,56,Back,5260197333,212,24.4,5260607845,178,,5260197349,15,,5260197335,213,5.16,,,,70knbl666fg2kyli67knr5l2h,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729311681,760,1,2,70,34,agh9ifb2mw3ivjusgedj7c3fe,1,74.1,95.4,2024-10-01T20:29:07.186Z,2024-10-02T06:28:40Z,5260198875,213,3.59,5260198873,212,51.9,5260607867,178,,5260198861,56,Back,5260198865,140,29.5,5260198877,1,,5260198871,141,62.6,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311717,761,1,2,70,39,agh9ifb2mw3ivjusgedj7c3fe,1,31.3,61.4,2024-10-01T20:29:12.081Z,2024-10-02T06:28:45Z,5260199021,140,43.3,5260199027,212,20.5,5260199017,56,Back,5260607883,178,,5260199031,213,5.37,5260199025,141,37.6,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311767,762,1,2,70,42,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,38.2,2024-10-01T20:29:14.590Z,2024-10-02T06:28:47Z,5260607903,178,,5260199277,141,48.4,5260199281,212,12.1,5260199269,56,Center,5260199273,140,53.9,5260199285,213,0.61,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311803,763,1,2,70,44,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,48.4,2024-10-01T20:29:16.949Z,2024-10-02T06:28:52Z,5260199457,56,Center,5260199459,140,62.9,5260199461,141,47,5260199465,213,6.18,5260607929,178,,5260199463,212,9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311855,764,1,2,70,46,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,43.1,2024-10-01T20:29:18.762Z,2024-10-02T06:29:06Z,5260199767,141,26.1,5260608005,178,,5260199769,212,11.8,5260199771,213,4.9,5260199763,56,Center,5260199765,140,65,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311919,765,1,2,70,48,agh9ifb2mw3ivjusgedj7c3fe,1,65,26.1,2024-10-01T20:29:20.992Z,2024-10-02T06:29:10Z,5260608029,178,,5260200159,212,17.4,5260200161,213,5.45,5260200157,141,7.1,5260200155,140,76.1,5260200153,56,Right,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311955,766,1,2,70,52,agh9ifb2mw3ivjusgedj7c3fe,1,77.6,8.5,2024-10-01T20:29:24.518Z,2024-10-02T06:29:14Z,5260200331,213,1.91,5260200327,141,15.6,5260608059,178,,5260200329,212,5.1,5260200323,56,Right,5260200325,140,76,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Hector Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311971,767,1,2,70,52,agh9ifb2mw3ivjusgedj7c3fe,1,76,15.6,2024-10-01T20:29:25.099Z,2024-10-02T06:29:18Z,5260200401,56,Right,5260200407,212,4.9,5260608091,178,,5260200409,213,4.86,5260200403,140,76.7,5260200405,141,8.5,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311979,768,1,2,70,53,agh9ifb2mw3ivjusgedj7c3fe,1,76.7,8.5,2024-10-01T20:29:25.897Z,2024-10-02T06:29:21Z,5260608103,178,,5260200491,140,73.4,5260200497,213,2.22,5260200495,212,5.7,5260200493,141,15.2,5260200489,56,Right,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Hector Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729311995,769,1,2,70,54,agh9ifb2mw3ivjusgedj7c3fe,1,73.4,15.2,2024-10-01T20:29:26.451Z,2024-10-02T06:29:24Z,5260200599,212,5.5,5260200595,140,76.4,5260200593,56,Right,5260200597,141,8.6,5260200601,213,5.32,5260608125,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312015,770,1,2,70,55,agh9ifb2mw3ivjusgedj7c3fe,1,76.4,8.6,2024-10-01T20:29:27.307Z,2024-10-02T06:29:28Z,5260608155,178,,5260200687,213,2.41,5260200677,141,12.8,5260200669,56,Right,5260200683,212,4.3,5260200673,140,73.4,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Hector Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312029,771,1,2,70,55,agh9ifb2mw3ivjusgedj7c3fe,1,73.4,12.8,2024-10-01T20:29:27.734Z,2024-10-02T06:29:31Z,5260200781,212,5.8,5260200777,140,77.1,5260200779,141,6.5,5260608181,178,,5260200775,56,Right,5260200783,213,5.45,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312069,772,1,2,70,56,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,6.5,2024-10-01T20:29:28.632Z,2024-10-02T06:29:34Z,5260608205,178,,5260201027,213,2.56,5260201021,140,72.4,5260201025,212,5.9,5260201023,141,11.3,5260201019,56,Right,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Hector Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312125,773,1,2,70,58,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,12.9,2024-10-01T20:29:30.990Z,2024-10-02T06:29:38Z,5260201397,213,1.94,5260201381,56,Center,5260201391,212,9,5260201387,141,25.3,5260201385,140,68.3,5260608233,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312221,774,1,2,71,1,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,32.4,2024-10-01T20:29:33.826Z,2024-10-02T06:29:41Z,5260202013,1,,5260608253,178,,5260202001,155,,5260202007,141,89.7,5260202005,140,89.7,5260202003,56,Left,5260202009,212,45.2,5260202011,213,1.04,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312281,775,1,2,71,5,agh9ifb2mw3ivjusgedj7c3fe,0,90.3,88.7,2024-10-01T20:29:37.731Z,2024-10-02T06:29:47Z,5260202403,1,,5260538747,225,,5260202391,155,,5260608277,178,,5260202393,56,Center,5260202389,2,,5260202401,213,4.8,5260538749,386,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,5260202397,141,5260202395,140,5260538751,72,,5260202399,212,37.8,,,,,33.3,,93.6,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312325,450,12,2,71,7,5fd9f9bti2cdgb6r1lf8l2bc7,1,8.3,61.4,2024-10-01T20:29:39.426Z,2024-10-02T06:29:51Z,5260202699,212,7.3,5260202693,56,Back,5260202701,213,3.64,5260202695,140,2.2,5260202697,141,56.3,5260538805,15,,5260608295,178,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312335,451,52,2,71,7,5fd9f9bti2cdgb6r1lf8l2bc7,1,2.2,56.3,2024-10-01T20:29:40.190Z,2024-10-02T06:29:53Z,5260538843,376,,5260608309,178,,,,,,,,,,,,,,,,,,,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312419,452,1,2,71,9,5fd9f9bti2cdgb6r1lf8l2bc7,1,4.1,57.3,2024-10-01T20:29:41.312Z,2024-10-02T06:29:56Z,5260203219,123,,5260203229,213,1.09,5260608329,178,,5260203223,140,13.6,5260203225,141,85.2,5260203221,56,Back,5260203227,212,21.4,,,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312459,453,1,2,71,13,5fd9f9bti2cdgb6r1lf8l2bc7,1,17.5,87,2024-10-01T20:29:45.232Z,2024-10-02T06:29:59Z,5260203445,140,24.5,5260203451,212,11.8,5260203449,141,73.4,5260203441,56,Back,5260203453,213,5.38,5260608343,178,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312467,454,1,2,71,13,5fd9f9bti2cdgb6r1lf8l2bc7,1,25.4,72.8,2024-10-01T20:29:46.090Z,2024-10-02T06:30:02Z,5260203491,140,22.1,5260203497,213,1.87,5260608355,178,,5260203489,56,Back,5260203493,141,89.6,5260203495,212,11.9,,,,,,,2r3mojnewwtd6bts6w931ho15,C. Niasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312505,455,1,2,71,15,5fd9f9bti2cdgb6r1lf8l2bc7,1,22.1,89.6,2024-10-01T20:29:47.283Z,2024-10-02T06:30:05Z,5260608377,178,,5260203709,140,15.8,5260203711,141,83.3,5260203715,212,7.9,5260203719,213,3.72,5260203707,56,Back,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312525,456,1,2,71,17,5fd9f9bti2cdgb6r1lf8l2bc7,0,18.5,79.4,2024-10-01T20:29:49.821Z,2024-10-02T06:30:07Z,5260203825,212,19.4,5260608395,178,,5260203829,213,5.41,5260203811,56,Back,5260203821,141,57.5,5260203817,140,30.4,,,,,,,ckcjk3zjpix288d6zihltlst0,T. Zoukrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312529,776,49,2,71,18,agh9ifb2mw3ivjusgedj7c3fe,1,67.4,46,2024-10-01T20:29:50.859Z,2024-10-02T06:30:10Z,,,,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312639,777,1,2,71,20,agh9ifb2mw3ivjusgedj7c3fe,1,71.7,37,2024-10-01T20:29:52.641Z,2024-10-02T06:30:16Z,5260608459,178,,5260204419,212,10,5260204413,140,80.6,5260204421,213,5.92,5260204417,141,31.8,5260204409,56,Center,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312685,778,1,2,71,21,agh9ifb2mw3ivjusgedj7c3fe,1,84.3,32.7,2024-10-01T20:29:54.198Z,2024-10-02T06:30:19Z,5260206403,154,,5260204711,56,Center,5260204715,140,91.7,5260204725,213,0.56,5260206401,210,15,5260204723,212,9.2,5260204719,141,39.9,5260608469,178,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729312695,779,15,2,71,23,agh9ifb2mw3ivjusgedj7c3fe,1,91.7,40.4,2024-10-01T20:29:55.626Z,2024-10-02T06:30:22Z,5260206429,154,,5260206431,55,778,5260206001,20,,5260206483,233,457,5260608473,178,,5260206445,231,46.9,5260206441,147,42.1,5260206437,103,19,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,5260206435,102,5260206005,82,5260204789,56,Center,5260206443,230,97.3,5260204781,22,5260206425,78,51.7,,,,5260206427,29,5260206439,146,5260204785,17,,,,,,,92.9,,,,,,,,,,,Barcelona
2729312711,457,10,2,71,23,5fd9f9bti2cdgb6r1lf8l2bc7,1,7,58.1,2024-10-01T20:29:55.647Z,2024-10-02T06:30:28Z,5260204897,56,Back,5260608493,178,,5260206497,233,779,5260204893,94,,,,,,,,,,,,,,70knbl666fg2kyli67knr5l2h,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312743,458,49,2,71,24,5fd9f9bti2cdgb6r1lf8l2bc7,1,12.6,70.8,2024-10-01T20:29:56.950Z,2024-10-02T06:30:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729313023,459,27,2,71,28,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:30:00.436Z,2024-10-02T06:30:38Z,5260206555,53,70knbl666fg2kyli67knr5l2h,5260206687,233,780,5260206553,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729312875,780,27,2,71,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-10-01T20:30:00.436Z,2024-10-02T06:30:39Z,5260206593,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729314027,460,18,2,72,16,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:30:48.634Z,2024-10-02T06:30:45Z,5260212387,55,461,5260212279,44,Forward,5260212277,42,,5260212281,59,11,,,,,,,,,,,,,7aljb5yzbz7i7fe4jw39ld7xm,E. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314031,461,19,2,72,16,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:30:48.635Z,2024-10-02T06:30:46Z,5260212305,145,11,5260212299,42,,5260212309,292,6,5260212311,293,1,5260212315,55,460,5260212313,44,Midfielder,5260212307,59,21,,,,1zx0huwj0czivtoq6kvfb5roq,A. Virginius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314119,462,18,2,72,22,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:30:54.889Z,2024-10-02T06:31:06Z,5260212843,59,9,5260212989,55,463,5260212839,42,,5260212841,44,Forward,,,,,,,,,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314129,463,19,2,72,22,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:30:54.890Z,2024-10-02T06:31:07Z,5260212897,145,9,5260212921,55,462,5260212917,44,Forward,5260212903,59,35,5260212907,292,9,5260212889,42,,5260212913,293,3,,,,ep1bhk6t6sudlhjjz20j199ed,S. Ganvoula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314463,464,28,2,72,49,5fd9f9bti2cdgb6r1lf8l2bc7,1,0,0,2024-10-01T20:31:21.929Z,2024-10-02T06:31:30Z,5260214923,55,459,5260322281,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314707,781,28,2,72,49,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-10-01T20:31:21.929Z,2024-10-02T06:31:29Z,5260216399,55,780,5260322271,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729314719,465,68,2,72,51,5fd9f9bti2cdgb6r1lf8l2bc7,1,7.6,58.5,2024-10-01T20:31:23.263Z,2024-10-02T06:31:19Z,5260221523,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314803,782,68,2,72,51,agh9ifb2mw3ivjusgedj7c3fe,0,89.5,46.6,2024-10-01T20:31:23.293Z,2024-10-02T06:31:26Z,5260225297,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729314843,466,1,2,72,53,5fd9f9bti2cdgb6r1lf8l2bc7,1,12,58.1,2024-10-01T20:31:26.091Z,2024-10-02T06:31:13Z,5260608669,178,,5260217009,140,25.8,5260217011,141,94.7,5260222931,189,,5260217015,213,1.04,5260217013,212,28.8,5260217007,56,Back,,,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314887,467,1,2,72,57,5fd9f9bti2cdgb6r1lf8l2bc7,1,25.8,94.7,2024-10-01T20:31:30.165Z,2024-10-02T06:31:34Z,5260217265,56,Back,5260217271,212,14.8,5260217269,141,84.5,5260217273,213,3.63,5260217267,140,13.3,5260608765,178,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314949,468,1,2,73,0,5fd9f9bti2cdgb6r1lf8l2bc7,1,11.6,74,2024-10-01T20:31:32.844Z,2024-10-02T06:31:38Z,5260608787,178,,5260217675,141,7.4,5260217673,140,25.9,5260217667,155,,5260217679,213,5.03,5260217677,212,47.7,5260217681,1,,5260217671,56,Back,ckcjk3zjpix288d6zihltlst0,T. Zoukrou,,5260217669,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314957,469,3,2,73,4,5fd9f9bti2cdgb6r1lf8l2bc7,0,27.2,6,2024-10-01T20:31:36.581Z,2024-10-02T06:31:41Z,5260217723,285,,5260608807,178,,5260217721,56,Back,5260539653,464,,5260217985,233,783,,,,,,,,,,ac6r3yi7rzqlcih7qw86jsro4,Z. Athekame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729314989,783,7,2,73,4,agh9ifb2mw3ivjusgedj7c3fe,0,72.8,94,2024-10-01T20:31:36.817Z,2024-10-02T06:31:47Z,5260217907,56,Left,5260608869,178,,5260539679,385,,5260217909,286,,5260217949,233,469,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
