id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2752331565,1139,56,2,79,37,agh9ifb2mw3ivjusgedj7c3fe,1,37.8,94.5,2024-11-26T21:36:25.999Z,2024-11-27T03:16:03Z,5385941383,56,Back,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294225,562,5,2,79,38,3adj8hkws0z1al232bg2h6tk0,0,63.6,-1.8,2024-11-26T21:36:26.437Z,2024-11-27T03:16:07Z,5385729951,347,,5385729937,56,Right,5385730033,233,971,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752294231,971,5,2,79,38,agh9ifb2mw3ivjusgedj7c3fe,1,36.4,101.8,2024-11-26T21:36:26.437Z,2024-11-27T03:16:08Z,5385730015,233,562,5385729971,56,Back,5385729973,347,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294291,972,1,2,79,40,agh9ifb2mw3ivjusgedj7c3fe,1,36.7,100,2024-11-26T21:36:28.466Z,2024-11-27T03:16:11Z,5385730243,56,Back,5385730251,213,4.03,5385730249,212,29.5,5385730253,1,,5385730241,107,,5385730247,141,68.4,5385730245,140,19,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294469,973,1,2,79,44,agh9ifb2mw3ivjusgedj7c3fe,1,25,61.2,2024-11-26T21:36:32.982Z,2024-11-27T03:16:16Z,5385731173,213,5.1,5385731171,212,15.1,5385731169,141,40.6,5385731165,56,Back,5385731167,140,30.4,5386033287,178,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294543,974,1,2,79,54,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,28.5,2024-11-26T21:36:43.023Z,2024-11-27T03:16:23Z,5385731557,213,5.72,5385731549,141,4.9,5386033319,178,,5385731553,212,30.1,5385731541,56,Right,5385731545,140,64,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294591,975,1,2,79,59,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,11.9,2024-11-26T21:36:47.528Z,2024-11-27T03:16:29Z,5385731883,213,1.33,5386033343,178,,5385731879,141,29.2,5385731875,56,Center,5385731877,140,76.2,5385731881,212,12.1,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294599,976,4,2,80,1,agh9ifb2mw3ivjusgedj7c3fe,1,74.5,31.4,2024-11-26T21:36:49.639Z,2024-11-27T02:49:20Z,5385731995,286,,5385731989,56,Center,5385731987,13,,5385731991,152,,5385732111,233,564,5385731993,265,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752294609,564,4,2,80,1,3adj8hkws0z1al232bg2h6tk0,0,25.5,68.6,2024-11-26T21:36:49.640Z,2024-11-27T02:49:20Z,5385732087,56,Back,5385732091,265,,5385732085,13,,5385732477,55,565,5385732089,152,,5385732145,233,976,5386020767,178,,5385732093,285,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752294659,565,17,2,80,6,3adj8hkws0z1al232bg2h6tk0,1,0,0,2024-11-26T21:36:54.601Z,2024-11-27T02:49:28Z,5385732381,13,243,5385732379,392,,5385732383,55,564,5385732377,31,,,,,,,,,,,,,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752302843,1135,1,2,80,39,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,27,2024-11-26T21:37:27.973Z,2024-11-27T02:49:34Z,5385778341,56,Center,5385778345,141,28.2,5386020859,178,,5385778357,5,,5385778343,140,66.1,5385778359,152,,5385778349,213,0.54,5385778387,278,,3hht0os2uzu234yq550i3fbe2,Marc Casado,5385778347,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295223,979,1,2,80,41,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,28.8,2024-11-26T21:37:29.480Z,2024-11-27T02:49:39Z,5385735485,1,,5386020881,178,,5385735473,140,77.4,5385735471,56,Left,5385735479,212,41.4,5385735483,213,1.32,5385735467,155,,5385735475,141,87.7,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295287,980,3,2,80,45,agh9ifb2mw3ivjusgedj7c3fe,0,79.6,90,2024-11-26T21:37:33.875Z,2024-11-27T02:49:49Z,5386020959,178,,5385735849,56,Left,5385735983,233,568,5385942225,464,,5385735855,286,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295303,568,7,2,80,45,3adj8hkws0z1al232bg2h6tk0,0,20.4,10,2024-11-26T21:37:33.930Z,2024-11-27T02:49:57Z,5386020995,178,,5385735949,56,Back,5385735951,285,,5385735977,233,980,5385942285,385,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752295301,981,61,2,80,46,agh9ifb2mw3ivjusgedj7c3fe,1,78.6,91.8,2024-11-26T21:37:34.106Z,2024-11-27T02:50:04Z,5385735947,56,Left,5386021023,178,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295261,567,43,2,80,46,3adj8hkws0z1al232bg2h6tk0,1,0,0,2024-11-26T21:37:34.987Z,2024-11-26T21:37:40Z,5385736301,144,45,5385735701,56,Back,5385735703,285,0,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752295331,982,1,2,80,49,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,91.2,2024-11-26T21:37:37.432Z,2024-11-27T02:50:13Z,5385736063,56,Left,5385736067,141,81.4,5385736065,140,74.8,5385736071,213,4.91,5385736069,212,6.8,5386021067,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295371,983,1,2,80,50,agh9ifb2mw3ivjusgedj7c3fe,1,74.6,79.3,2024-11-26T21:37:38.990Z,2024-11-27T02:50:19Z,5385736289,212,9.6,5386021087,178,,5385736283,56,Center,5385736291,213,5.33,5385736287,141,67.8,5385736285,140,79.9,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295397,984,1,2,80,51,agh9ifb2mw3ivjusgedj7c3fe,1,79.9,67.8,2024-11-26T21:37:39.772Z,2024-11-27T02:50:24Z,5385736427,56,Left,5386021107,178,,5385736435,213,0.65,5385736429,140,92.2,5385736431,141,82.3,5385736433,212,16.2,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295437,985,1,2,80,54,agh9ifb2mw3ivjusgedj7c3fe,1,88.3,75.3,2024-11-26T21:37:42.542Z,2024-11-27T02:50:30Z,5385736623,140,86.4,5386021131,178,,5385736627,212,12.9,5385736625,141,56.6,5385736629,213,4.56,5385736621,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295459,986,1,2,80,56,agh9ifb2mw3ivjusgedj7c3fe,1,83.2,56.9,2024-11-26T21:37:44.645Z,2024-11-27T02:50:42Z,5385736731,56,Center,5385736739,213,3.62,5385736735,141,51.6,5385736737,212,7.9,5386021229,178,,5385736733,140,76.5,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295503,987,1,2,80,57,agh9ifb2mw3ivjusgedj7c3fe,1,76.5,51.6,2024-11-26T21:37:45.669Z,2024-11-27T02:50:46Z,5385736933,213,4.76,5385736927,140,77.1,5385736925,56,Center,5385736931,212,13.9,5385736929,141,31.2,5386021249,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295537,988,1,2,81,0,agh9ifb2mw3ivjusgedj7c3fe,1,78.8,28.8,2024-11-26T21:37:48.379Z,2024-11-27T02:50:51Z,5385737159,212,11.2,5385737155,140,71.2,5385737157,141,40.3,5385737161,213,2.37,5386021269,178,,5385737153,56,Center,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295569,989,1,2,81,1,agh9ifb2mw3ivjusgedj7c3fe,0,71.2,40.3,2024-11-26T21:37:49.863Z,2024-11-27T02:50:55Z,5385737323,140,89,5385737319,155,,5386021293,178,,5385737327,212,19.5,5385737325,141,48.7,5385737329,213,0.3,5385737321,56,Center,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295605,569,12,2,81,3,3adj8hkws0z1al232bg2h6tk0,1,10.7,54.4,2024-11-26T21:37:51.510Z,2024-11-27T02:51:02Z,5385737515,56,Back,5385737577,167,,5386021381,178,,5385737517,140,30.3,5385737519,141,100,5385737525,213,0.99,5385737521,212,37.8,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752295613,570,5,2,81,6,3adj8hkws0z1al232bg2h6tk0,0,31.6,101,2024-11-26T21:37:54.476Z,2024-11-27T02:51:07Z,5385737549,56,Back,5385738129,233,990,5385737551,347,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752295737,990,5,2,81,6,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,-1,2024-11-26T21:37:54.476Z,2024-11-27T02:51:08Z,5385738119,233,570,5385738079,56,Right,5385738081,347,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295749,991,1,2,81,11,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,0,2024-11-26T21:37:59.217Z,2024-11-27T02:51:12Z,5385738163,56,Center,5385738165,140,56.5,5385738167,141,23.4,5385738161,107,,5385738171,213,2.15,5385738169,212,20.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295755,992,1,2,81,13,agh9ifb2mw3ivjusgedj7c3fe,1,56.5,23.4,2024-11-26T21:38:01.539Z,2024-11-27T02:51:19Z,5385738199,56,Back,5386021523,178,,5385738203,141,46.9,5385738201,140,42.4,5385738205,212,21.8,5385738207,213,2.32,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295775,993,1,2,81,15,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,46.9,2024-11-26T21:38:03.903Z,2024-11-27T02:51:24Z,5385738325,141,77,5385738327,212,20.6,5386021567,178,,5385738329,213,1.44,5385738323,140,45,5385738319,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295815,994,1,2,81,18,agh9ifb2mw3ivjusgedj7c3fe,1,45,77,2024-11-26T21:38:06.576Z,2024-11-27T02:51:29Z,5385738501,140,63.1,5385738505,212,23.2,5386021619,178,,5385738499,56,Left,5385738507,213,0.61,5385738503,141,96.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295831,995,1,2,81,21,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,96.5,2024-11-26T21:38:09.573Z,2024-11-27T02:51:34Z,5386021667,178,,5385738603,56,Left,5385738607,141,88.6,5385738605,140,62,5385738609,212,5.5,5385738611,213,4.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295845,996,1,2,81,23,agh9ifb2mw3ivjusgedj7c3fe,1,62,88.6,2024-11-26T21:38:11.093Z,2024-11-27T02:51:38Z,5385738703,212,5.9,5385738699,140,67.5,5385738695,56,Left,5385738705,213,6.04,5386021721,178,,5385738701,141,86.5,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295863,997,1,2,81,24,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,86.5,2024-11-26T21:38:12.354Z,2024-11-27T02:51:44Z,5385738811,56,Left,5385738819,213,2.62,5385738815,141,90.9,5385738817,212,6,5386021779,178,,5385738813,140,62.5,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295885,998,1,2,81,25,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,90.9,2024-11-26T21:38:13.719Z,2024-11-27T02:51:48Z,5385738933,212,14,5386021801,178,,5385738935,213,4.38,5385738927,56,Center,5385738929,140,58.1,5385738931,141,71.5,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295933,999,1,2,81,27,agh9ifb2mw3ivjusgedj7c3fe,1,58,70,2024-11-26T21:38:15.759Z,2024-11-27T02:51:53Z,5386021875,178,,5385739233,212,45.4,5385739231,141,11.6,5385739229,140,78.9,5385739225,155,,5385739237,1,,5385739227,56,Right,5385739235,213,5.22,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295951,1000,1,2,81,33,agh9ifb2mw3ivjusgedj7c3fe,0,79.7,12,2024-11-26T21:38:21.598Z,2024-11-27T02:51:59Z,5385739349,212,22.5,5385739345,140,68.2,5385739347,141,40,5385739351,213,2.14,5385739343,56,Center,5386021947,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752295979,572,61,2,81,34,3adj8hkws0z1al232bg2h6tk0,1,33.6,62.6,2024-11-26T21:38:22.825Z,2024-11-27T02:52:11Z,5385739491,56,Back,5386022007,178,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752296015,573,3,2,81,36,3adj8hkws0z1al232bg2h6tk0,0,30.3,55.5,2024-11-26T21:38:24.109Z,2024-11-27T02:52:18Z,5385739633,56,Back,5385739635,285,,5386022039,178,,5385944311,464,,5385739955,233,1002,,,,,,,,,,17q3e6g2gvlnpwnzf9d6a9eqd,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752296059,1002,7,2,81,38,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,44.5,2024-11-26T21:38:26.051Z,2024-11-27T02:52:32Z,5385739863,56,Center,5385944475,384,,5386022117,178,,5385739935,233,573,5385739865,286,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296375,575,45,2,81,38,3adj8hkws0z1al232bg2h6tk0,0,31.6,57.6,2024-11-26T21:38:26.975Z,2024-11-27T02:52:38Z,5385741579,56,Back,5385777077,233,1134,5385741581,285,,,,,,,,,,,,,,,,,17q3e6g2gvlnpwnzf9d6a9eqd,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752302623,1134,3,2,81,38,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,42.4,2024-11-26T21:38:26.975Z,2024-11-27T02:52:38Z,5385944579,464,,5386022145,178,,5385777067,56,Center,5385777069,286,,5385777071,233,575,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296025,1001,43,2,81,40,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-26T21:38:28.564Z,2024-11-26T21:57:26Z,5385778727,144,83,5385740115,399,5lfki1zoxd4l96hjbr2rw3d2h,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296067,1003,4,2,81,40,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,60.7,2024-11-26T21:38:28.625Z,2024-11-27T02:52:45Z,5385740055,233,574,5385740019,56,Center,5385740023,265,,5385740017,13,,5385740021,152,,5385740025,286,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296053,574,4,2,81,40,3adj8hkws0z1al232bg2h6tk0,0,28.6,39.3,2024-11-26T21:38:28.626Z,2024-11-27T02:52:45Z,5385739963,152,,5386022201,178,,5385740083,233,1003,5385739967,285,,5385739959,13,,5385739965,265,,5385739961,56,Back,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752296545,1004,1,2,82,17,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,60.8,2024-11-26T21:39:05.946Z,2024-11-27T02:52:50Z,5385742545,152,,5385742541,5,,5385742543,155,,5385742547,56,Center,5385742553,212,31.2,5385742549,140,93.1,5385742551,141,29.4,5386022231,178,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5385742555,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296549,1005,1,2,82,20,agh9ifb2mw3ivjusgedj7c3fe,0,93.1,29.4,2024-11-26T21:39:08.101Z,2024-11-27T02:52:54Z,5386022269,388,,5385742573,3,,5385742581,212,11,5385742579,141,45.4,5385742583,213,1.4,5385742577,140,94.9,5385742575,56,Center,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296589,576,12,2,82,20,3adj8hkws0z1al232bg2h6tk0,1,3.7,54.3,2024-11-26T21:39:08.993Z,2024-11-27T02:52:59Z,5385742819,212,23.5,5385742817,141,46.7,5385742815,140,25.5,5385742821,213,6.06,5385742813,56,Back,5386022299,178,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752296593,577,49,2,82,23,3adj8hkws0z1al232bg2h6tk0,1,24.6,52.8,2024-11-26T21:39:11.026Z,2024-11-27T02:53:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752296695,578,1,2,82,25,3adj8hkws0z1al232bg2h6tk0,1,25.5,64.3,2024-11-26T21:39:13.752Z,2024-11-27T02:53:14Z,5385743313,213,1.01,5386022539,178,,5385743311,212,24.3,5385743309,141,94.6,5385743305,56,Back,5385743307,140,37.7,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752332201,1140,83,2,82,30,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,4.6,2024-11-26T21:39:18.406Z,2024-11-27T01:29:41Z,5385945221,399,7c5uk1ts8jlu88p1x6wubuz8p,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296707,579,3,2,82,30,3adj8hkws0z1al232bg2h6tk0,0,37,91.8,2024-11-26T21:39:18.465Z,2024-11-27T02:53:24Z,5386022739,178,,5385945037,464,,5385743347,211,,5385743343,56,Back,5385743345,286,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752296711,1006,49,2,82,31,agh9ifb2mw3ivjusgedj7c3fe,1,58.4,13.2,2024-11-26T21:39:19.558Z,2024-11-27T02:53:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296863,1007,1,2,82,32,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,14.3,2024-11-26T21:39:20.905Z,2024-11-27T02:53:32Z,5386022815,178,,5385744075,56,Back,5385744077,140,20.6,5385744083,213,2.78,5385744079,141,35.8,5385744081,212,41.8,5385744085,1,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296893,1008,1,2,82,43,agh9ifb2mw3ivjusgedj7c3fe,1,24.5,39.1,2024-11-26T21:39:31.490Z,2024-11-27T02:53:36Z,5385744281,213,1.15,5385744273,56,Back,5385744279,212,15.8,5385744275,140,30.6,5386022851,178,,5385744277,141,60.3,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296917,1009,1,2,82,46,agh9ifb2mw3ivjusgedj7c3fe,1,30.6,60.3,2024-11-26T21:39:34.820Z,2024-11-27T02:53:42Z,5385744405,213,4.05,5385744397,56,Back,5385744399,140,22.3,5386022907,178,,5385744401,141,43.7,5385744403,212,14.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296945,1010,1,2,82,49,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,44.9,2024-11-26T21:39:37.105Z,2024-11-27T02:53:47Z,5385744583,141,21.8,5385744579,56,Back,5385744585,212,15.9,5385744587,213,4.87,5385744581,140,27.8,5386022943,178,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296957,1011,1,2,82,51,agh9ifb2mw3ivjusgedj7c3fe,1,27.8,21.8,2024-11-26T21:39:39.539Z,2024-11-27T02:53:52Z,5386022997,178,,5385744673,140,38.6,5385744679,213,0.27,5385744671,56,Back,5385744677,212,11.8,5385744675,141,26.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752296983,1012,1,2,82,52,agh9ifb2mw3ivjusgedj7c3fe,1,38.6,26.5,2024-11-26T21:39:40.587Z,2024-11-27T02:53:57Z,5385744799,213,4.76,5385744791,56,Back,5385744797,212,15.1,5385744795,141,4.3,5386023043,178,,5385744793,140,39.3,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752297003,1013,1,2,82,54,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,4.3,2024-11-26T21:39:42.903Z,2024-11-27T02:54:02Z,5386023101,178,,5385744913,141,23.3,5385744903,56,Back,5385744917,212,16.6,5385744919,213,0.89,5385744909,140,49.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752297009,1014,61,2,82,56,agh9ifb2mw3ivjusgedj7c3fe,0,49.2,23.3,2024-11-26T21:39:44.243Z,2024-11-27T02:54:06Z,5386023171,178,,5385744927,56,Back,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
