id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/12/value,assist,qualifier/20/value,teamName
2801713247,31,1,1,1,28,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,90.8,2025-04-15T19:04:36.789Z,2025-04-16T03:12:06Z,5655877457,178,,5655190641,140,45.2,5655190639,56,Back,5655190643,141,12.7,5655190649,1,,5655190647,213,4.88,5655190635,155,,5655190645,212,53.8,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,5655190637,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713263,32,1,1,1,37,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,15.8,2025-04-15T19:04:46.390Z,2025-04-16T03:12:18Z,5655877687,178,,5655190759,141,27.7,5655190761,212,8.4,5655190763,213,1.32,5655190757,140,62.7,5655190755,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713273,33,1,1,1,39,agh9ifb2mw3ivjusgedj7c3fe,0,72,38,2025-04-15T19:04:47.550Z,2025-04-16T03:12:26Z,5655190807,141,60.6,5655190811,213,0.67,5655190805,140,90.4,5655877829,178,,5655190803,56,Center,5655190801,155,,5655190809,212,24.7,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713277,11,52,1,1,41,dt4pinj0vw0t0cvz7za6mhmzy,1,6.8,42.7,2025-04-15T19:04:50.230Z,2025-04-16T03:12:31Z,5655429009,376,,5655877927,178,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713329,12,1,1,1,51,dt4pinj0vw0t0cvz7za6mhmzy,1,12.8,53.8,2025-04-15T19:04:59.951Z,2025-04-16T03:12:37Z,5655191007,123,,5655191013,141,36,5655191011,140,13.7,5655191015,212,12.1,5655191025,189,,5655878007,178,,5655191017,213,4.79,5655191009,56,Back,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713339,13,1,1,1,53,dt4pinj0vw0t0cvz7za6mhmzy,1,10.7,28.7,2025-04-15T19:05:01.791Z,2025-04-16T03:12:41Z,5655191057,213,1.98,5655191055,212,15.6,5655191051,140,4.8,5655191053,141,49.8,5655878081,178,,5655191049,56,Back,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713343,14,1,1,1,56,dt4pinj0vw0t0cvz7za6mhmzy,1,5.1,51.4,2025-04-15T19:05:04.912Z,2025-04-16T03:12:49Z,5655191081,213,6.17,5655191077,141,49.2,5655191075,140,18,5655878203,178,,5655191073,56,Back,5655191079,212,13.6,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713347,15,1,1,1,57,dt4pinj0vw0t0cvz7za6mhmzy,1,18,49.2,2025-04-15T19:05:05.952Z,2025-04-16T03:12:55Z,5655191121,156,,5655191113,141,25.7,5655191111,140,7.7,5655191115,212,19.3,5655878287,178,,5655191109,56,Back,5655191117,213,4.12,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713371,16,1,1,2,4,dt4pinj0vw0t0cvz7za6mhmzy,0,6.1,12.5,2025-04-15T19:05:12.912Z,2025-04-16T03:13:02Z,5655191275,140,50.2,5655191283,1,,5655191281,213,0.29,5655191277,141,33,5655191279,212,48.4,5655878391,178,,5655191271,155,,5655191273,56,Center,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713383,34,1,1,2,7,agh9ifb2mw3ivjusgedj7c3fe,0,51,61.8,2025-04-15T19:05:15.553Z,2025-04-16T03:13:09Z,5655191317,141,66.6,5655191315,140,60.8,5655878521,388,,5655191321,213,0.31,5655191313,56,Center,5655191311,3,,5655191319,212,10.8,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713399,17,50,1,2,9,dt4pinj0vw0t0cvz7za6mhmzy,1,43.3,28.7,2025-04-15T19:05:17.553Z,2025-04-16T03:13:22Z,5655191685,233,35,5655191391,56,Back,5655191595,286,,,,,,,,,,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713425,35,7,1,2,9,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,71.3,2025-04-15T19:05:17.593Z,2025-04-16T03:13:33Z,5655191505,56,Center,5655429293,385,,5655191507,285,,5655191673,233,17,5655879065,178,,5655191503,167,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713441,18,5,1,2,11,dt4pinj0vw0t0cvz7za6mhmzy,1,70.8,-1.6,2025-04-15T19:05:20.273Z,2025-04-16T03:13:39Z,5655191557,56,Right,5655191559,347,,5655191575,233,36,,,,,,,,,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713427,36,5,1,2,11,agh9ifb2mw3ivjusgedj7c3fe,0,29.2,101.6,2025-04-15T19:05:20.273Z,2025-04-16T03:13:40Z,5655191519,56,Back,5655191635,233,18,5655191521,347,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713477,19,1,1,2,20,dt4pinj0vw0t0cvz7za6mhmzy,1,72.9,0,2025-04-15T19:05:28.674Z,2025-04-16T03:13:54Z,5655191853,212,8.2,5655191851,141,10.7,5655191849,140,73.2,5655191845,107,,5655191855,213,1.53,5655191847,56,Right,5655288275,189,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713485,20,1,1,2,21,dt4pinj0vw0t0cvz7za6mhmzy,1,73.3,11.6,2025-04-15T19:05:30.074Z,2025-04-16T03:13:57Z,5655191891,212,5.3,5655191893,213,4.71,5655191889,141,3.8,5655879665,178,,5655191885,56,Right,5655191887,140,73.3,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713491,21,1,1,2,23,dt4pinj0vw0t0cvz7za6mhmzy,0,73.3,3.8,2025-04-15T19:05:31.994Z,2025-04-16T03:14:09Z,5655191917,212,3.4,5655191915,141,4.7,5655879845,178,,5655191913,140,76.5,5655191911,56,Right,5655191919,213,0.18,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713499,37,8,1,2,23,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,89,2025-04-15T19:05:32.194Z,2025-04-16T03:14:15Z,5655879997,178,,5655191943,56,Back,5655429447,385,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713519,22,5,1,2,24,dt4pinj0vw0t0cvz7za6mhmzy,1,77.7,-1.6,2025-04-15T19:05:32.674Z,2025-04-16T03:14:22Z,5655192051,56,Right,5655192053,347,,5655192063,233,38,,,,,,,,,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713507,38,5,1,2,24,agh9ifb2mw3ivjusgedj7c3fe,0,22.3,101.6,2025-04-15T19:05:32.674Z,2025-04-16T03:14:22Z,5655191997,56,Back,5655191999,347,,5655192083,233,22,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713537,23,1,1,2,29,dt4pinj0vw0t0cvz7za6mhmzy,1,81.6,0,2025-04-15T19:05:37.755Z,2025-04-16T03:14:28Z,5655192141,56,Right,5655192139,107,,5655192143,140,72.2,5655192149,213,2.18,5655192147,212,17.1,5655192145,141,19.8,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713543,24,50,1,2,31,dt4pinj0vw0t0cvz7za6mhmzy,1,70.9,16.8,2025-04-15T19:05:40.035Z,2025-04-16T03:14:42Z,5655192165,56,Right,5655429817,286,,5655523941,233,39,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713553,39,7,1,2,31,agh9ifb2mw3ivjusgedj7c3fe,1,29.1,83.2,2025-04-15T19:05:40.115Z,2025-04-16T03:14:53Z,5655880567,178,,5655523915,233,24,5655429863,384,,5655429731,56,Back,5655429733,285,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713557,40,49,1,2,32,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,83.1,2025-04-15T19:05:40.659Z,2025-04-16T05:11:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713577,41,1,1,2,35,agh9ifb2mw3ivjusgedj7c3fe,1,37.4,75.8,2025-04-15T19:05:44.275Z,2025-04-16T03:15:10Z,5655192369,213,5.14,5655192361,56,Right,5655192363,140,58.1,5655192359,196,,5655192365,141,6.4,5655880861,178,,5655192357,155,,5655192367,212,52,cjll1xrw3xulnl23c9tlf6rys,Fermín López,5655192371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713589,42,1,1,2,38,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,6.4,2025-04-15T19:05:47.315Z,2025-04-16T03:15:19Z,5655192417,140,65.6,5655881009,178,,5655192415,56,Right,5655192423,213,0.4,5655192421,212,8.6,5655192413,3,,5655192419,141,11.3,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713593,43,3,1,2,41,agh9ifb2mw3ivjusgedj7c3fe,0,67,11.6,2025-04-15T19:05:49.556Z,2025-04-16T03:15:51Z,5655881639,178,,5655192481,233,25,5655430053,465,,5655192441,286,,5655192439,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713597,25,7,1,2,41,dt4pinj0vw0t0cvz7za6mhmzy,1,33,88.4,2025-04-15T19:05:49.676Z,2025-04-16T03:15:56Z,5655192459,285,,5655192463,233,43,5655430135,385,,5655192455,167,,5655192457,56,Back,5655881679,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713603,26,5,1,2,42,dt4pinj0vw0t0cvz7za6mhmzy,0,32.4,101.2,2025-04-15T19:05:50.836Z,2025-04-16T03:16:02Z,5655193101,233,44,5655192499,347,,5655192497,56,Back,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713699,44,5,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,1,67.6,-1.2,2025-04-15T19:05:50.836Z,2025-04-16T03:16:03Z,5655193065,56,Right,5655193069,233,26,5655193067,347,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713719,45,1,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,0,2025-04-15T19:06:08.237Z,2025-04-16T03:16:10Z,5655193187,213,2.44,5655193179,56,Right,5655193185,212,9.5,5655193177,107,,5655193183,141,7.4,5655193181,140,60.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713727,46,1,1,3,1,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,7.4,2025-04-15T19:06:10.157Z,2025-04-16T03:16:17Z,5655193207,141,15.4,5655193205,140,61.8,5655193211,213,1.4,5655193203,56,Right,5655881959,178,,5655193209,212,5.5,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713745,47,1,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,15.4,2025-04-15T19:06:10.918Z,2025-04-16T03:16:20Z,5655193323,140,51.9,5655193327,212,10.6,5655193321,56,Right,5655193325,141,13.4,5655193329,213,3.27,5655882005,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713755,48,1,1,3,4,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,14,2025-04-15T19:06:13.398Z,2025-04-16T03:16:24Z,5655193415,141,44,5655882105,178,,5655193417,212,21.2,5655193419,213,1.84,5655193411,56,Back,5655193413,140,46.5,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713767,49,1,1,3,7,agh9ifb2mw3ivjusgedj7c3fe,0,46.5,44,2025-04-15T19:06:16.038Z,2025-04-16T03:16:31Z,5655193485,212,3.8,5655882225,178,,5655193487,213,0.89,5655193477,56,Back,5655193481,140,48.8,5655193483,141,48.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713773,27,61,1,3,7,dt4pinj0vw0t0cvz7za6mhmzy,1,48.1,52.8,2025-04-15T19:06:16.238Z,2025-04-16T03:16:38Z,5655193515,56,Back,5655882397,178,,,,,,,,,,,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713793,50,1,1,3,10,agh9ifb2mw3ivjusgedj7c3fe,1,55.9,53.6,2025-04-15T19:06:19.358Z,2025-04-16T03:16:58Z,5655882761,178,,5655193611,56,Right,5655193613,140,59.5,5655193619,213,4.84,5655193617,212,29.1,5655193615,141,11.2,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713801,51,1,1,3,13,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,11.2,2025-04-15T19:06:21.799Z,2025-04-16T03:17:03Z,5655193659,213,5.76,5655193653,140,65.1,5655193651,56,Right,5655882859,178,,5655193655,141,6.2,5655193657,212,6.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713805,52,1,1,3,14,agh9ifb2mw3ivjusgedj7c3fe,0,65.1,6.2,2025-04-15T19:06:22.719Z,2025-04-16T03:17:07Z,5655193667,56,Right,5655882917,178,,5655193675,212,9.2,5655193677,213,2.59,5655193671,140,57.6,5655193673,141,13.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713815,28,61,1,3,14,dt4pinj0vw0t0cvz7za6mhmzy,1,42.1,93.6,2025-04-15T19:06:23.039Z,2025-04-16T03:17:15Z,5655193743,56,Back,5655883039,178,,,,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713817,53,1,1,3,15,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,10,2025-04-15T19:06:23.519Z,2025-04-16T03:17:31Z,5655883363,178,,5655193755,213,1.7,5655193747,56,Right,5655193749,140,59,5655193753,212,7.5,5655193751,141,20.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713825,54,1,1,3,16,agh9ifb2mw3ivjusgedj7c3fe,1,59,20.9,2025-04-15T19:06:24.679Z,2025-04-16T03:17:36Z,5655193805,141,11.6,5655193807,212,8.5,5655883463,178,,5655193809,213,3.98,5655193803,140,53.6,5655193801,56,Right,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713827,55,1,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,53.7,11.6,2025-04-15T19:06:25.799Z,2025-04-16T03:17:40Z,5655193819,141,24.7,5655883573,178,,5655193823,213,1.11,5655193821,212,9.9,5655193815,56,Center,5655193817,140,57.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713847,56,1,1,3,20,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,24.5,2025-04-15T19:06:28.519Z,2025-04-16T03:17:51Z,5655193933,212,12.4,5655193931,141,6.4,5655193929,140,59.1,5655883845,178,,5655193927,56,Right,5655193935,213,4.81,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713877,57,1,1,3,22,agh9ifb2mw3ivjusgedj7c3fe,1,53.7,5.6,2025-04-15T19:06:31.279Z,2025-04-16T03:18:01Z,5655194041,56,Back,5655194043,140,46.3,5655883981,178,,5655194049,213,2.38,5655194047,212,10.8,5655194045,141,16.6,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713897,58,1,1,3,27,agh9ifb2mw3ivjusgedj7c3fe,1,55.7,5.5,2025-04-15T19:06:36.440Z,2025-04-16T03:18:10Z,5655194157,141,11,5655884121,178,,5655194155,140,42.5,5655194153,56,Back,5655194161,213,2.88,5655194159,212,14.4,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713903,59,1,1,3,30,agh9ifb2mw3ivjusgedj7c3fe,0,41.4,13.9,2025-04-15T19:06:39.360Z,2025-04-16T03:18:21Z,5655194185,140,42.6,5655194187,141,32.8,5655194191,213,1.47,5655194189,212,12.9,5655884231,178,,5655194183,56,Back,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801714501,78,51,1,3,31,agh9ifb2mw3ivjusgedj7c3fe,1,25,32.3,2025-04-15T19:06:39.840Z,2025-04-16T03:18:53Z,5655197545,169,30,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713909,29,49,1,3,32,dt4pinj0vw0t0cvz7za6mhmzy,1,65.3,62.8,2025-04-15T19:06:40.680Z,2025-04-16T03:18:26Z,,,,,,,,,,,,,,,,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713923,30,15,1,3,34,dt4pinj0vw0t0cvz7za6mhmzy,1,69.5,60,2025-04-15T19:06:42.600Z,2025-04-16T03:19:03Z,5655194647,458,,5655194291,22,,5655194677,233,60,5655194293,18,,5655194645,215,,5655194295,56,Center,5655194641,102,53.9,5655194643,103,1.9,xuk3qlmk4985hs8ocjjd49ka,M. Beier,5655194649,146,98.6,5655194433,20,5655197649,468,78,5655884973,178,5655194639,76,5655194651,147,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801713933,60,10,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,1,4,45.2,2025-04-15T19:06:43.920Z,2025-04-16T03:19:10Z,5655194353,56,Back,5655194351,182,,5655194409,177,,5655430983,376,,5655194683,233,30,5655194411,180,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713951,61,52,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,1,4,45.2,2025-04-15T19:06:44.200Z,2025-04-16T03:19:13Z,5655431025,376,,5655885077,178,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713977,62,80,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,0,7,47.9,2025-04-15T19:06:47.841Z,2025-04-16T03:19:33Z,5655194571,189,,5655885429,178,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801713995,63,1,1,3,41,agh9ifb2mw3ivjusgedj7c3fe,1,6.9,50.7,2025-04-15T19:06:50.121Z,2025-04-16T03:19:38Z,5655194723,56,Back,5655194731,213,5.09,5655194729,212,13.9,5655885527,178,,5655194727,141,31.7,5655194725,140,11.8,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801714009,64,1,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,1,16.6,32.2,2025-04-15T19:06:54.321Z,2025-04-16T03:19:46Z,5655885665,178,,5655194801,212,20.7,5655194803,213,5.36,5655194799,141,7.9,5655194797,140,28.5,5655194795,56,Back,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801714053,65,1,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,1,28.5,7.9,2025-04-15T19:06:56.362Z,2025-04-16T03:19:51Z,5655194989,140,9.4,5655194991,141,40.9,5655194993,212,30.1,5655194995,213,2.3,5655194987,56,Back,5655885741,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801714079,66,1,1,3,51,agh9ifb2mw3ivjusgedj7c3fe,1,9.4,40.9,2025-04-15T19:07:00.402Z,2025-04-16T03:20:00Z,5655885895,178,,5655195117,212,19.6,5655195115,141,68.7,5655195111,56,Back,5655195113,140,14.3,5655195119,213,1.31,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801714087,67,1,1,3,53,agh9ifb2mw3ivjusgedj7c3fe,1,14.5,68.7,2025-04-15T19:07:02.442Z,2025-04-16T03:20:03Z,5655886007,178,,5655195155,212,12.9,5655195149,56,Back,5655195157,213,1.42,5655195151,140,16.4,5655195153,141,87.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801714101,68,1,1,3,55,agh9ifb2mw3ivjusgedj7c3fe,1,16.3,87.3,2025-04-15T19:07:04.282Z,2025-04-16T03:20:13Z,5655195213,212,12.6,5655195211,141,83,5655195207,56,Back,5655886175,178,,5655195209,140,28,5655195215,213,6.05,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
