id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value,teamName
2767733743,1024,1,2,85,26,agh9ifb2mw3ivjusgedj7c3fe,1,26.1,53.3,2025-01-21T21:46:16.416Z,2025-01-22T05:45:51Z,5469351081,213,4.98,5469351077,141,34.3,5469468225,178,,5469351073,56,Back,5469351075,140,29.5,5469351079,212,13.4,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733765,1025,1,2,85,29,agh9ifb2mw3ivjusgedj7c3fe,1,32,30.4,2025-01-21T21:46:18.838Z,2025-01-22T05:45:57Z,5469351195,141,5.6,5469351199,213,5.52,5469351193,140,48.8,5469351197,212,24.4,5469468269,178,,5469351191,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733773,1026,1,2,85,36,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,26.4,2025-01-21T21:46:26.005Z,2025-01-22T05:46:06Z,5469351275,212,34.7,5469351279,1,,5469351273,141,76.4,5469351277,213,1.37,5469468339,178,,5469351269,56,Center,5469351271,140,62.8,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733799,1028,1,2,85,39,agh9ifb2mw3ivjusgedj7c3fe,1,67,83.9,2025-01-21T21:46:29.180Z,2025-01-22T05:46:11Z,5469351421,213,0.44,5469468373,178,,5469351417,141,95,5469351413,56,Left,5469351419,212,17.7,5469351415,140,82.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733801,1029,1,2,85,43,agh9ifb2mw3ivjusgedj7c3fe,0,95.6,81.2,2025-01-21T21:46:33.239Z,2025-01-22T05:46:17Z,5469351541,286,,5469351437,213,4.5,5469396343,72,,5469351435,212,3.5,5469396341,386,,5469351433,141,76.1,5469396339,225,,5469351431,140,94.9,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,5469351425,2,,5469351537,233,565,5469351429,56,Center,5469468423,178,5469351535,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733819,565,12,2,85,43,9ldqu49smv1xg2va0n2cy28zl,1,10.2,20.3,2025-01-21T21:46:33.324Z,2025-01-22T05:46:20Z,5469351493,185,,5469351495,56,Back,5469351555,233,1029,5469468457,178,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767733829,566,6,2,85,44,9ldqu49smv1xg2va0n2cy28zl,0,6,18.6,2025-01-21T21:46:33.825Z,2025-01-22T05:46:25Z,5469351625,73,,5469351623,56,Back,5469351663,233,1030,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767733817,1030,6,2,85,44,agh9ifb2mw3ivjusgedj7c3fe,1,94,81.4,2025-01-21T21:46:33.825Z,2025-01-22T05:46:25Z,5469351507,73,,5469351655,233,566,5469351505,56,Left,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733863,1031,1,2,85,48,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,2025-01-21T21:46:38.420Z,2025-01-22T05:46:37Z,5469351719,141,85,5469351723,213,3.8,5469351715,56,Left,5469468569,178,,5469351717,140,87.4,5469351721,212,16.1,5469351713,6,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733877,1032,1,2,85,54,agh9ifb2mw3ivjusgedj7c3fe,1,84.6,74.5,2025-01-21T21:46:43.882Z,2025-01-22T05:46:54Z,5469396485,20,,5469351803,212,20.7,5469468713,178,,5469351793,2,,5469352915,25,,5469351801,141,48.1,5469396483,223,,5469352911,210,16,4ftlhtels58lyzfluwofzwxuy,Pedri,,5469351805,213,5.24,5469352913,154,,5469351799,140,94.5,5469351795,155,5469351797,56,,,,,,1,,Center,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767733879,1033,16,2,85,56,agh9ifb2mw3ivjusgedj7c3fe,1,94.4,49.2,2025-01-21T21:46:45.828Z,2025-01-22T05:47:03Z,5469352945,79,,5469352327,328,,5469352959,214,,5469352329,374,46:45.3,5469352957,103,24.7,5469396619,396,50.4,5469352963,231,48.9,5469351813,56,Center,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,5469396617,395,1.5,5469352323,15,,5469352321,25,,5469352949,154,5469351811,16,5469352961,230,99,5469352947,29,,,,,5469352951,55,5469352955,102,51.4,5469352333,375,25:55.9,5469468791,388,,,,1032,,,,,,,,Barcelona
2767734119,567,1,2,86,37,9ldqu49smv1xg2va0n2cy28zl,1,49.8,50.4,2025-01-21T21:47:26.696Z,2025-01-22T05:47:56Z,5469469223,178,,5469353117,140,35.4,5469353125,279,G,5469353119,141,33.4,5469353123,213,3.79,5469353115,56,Back,5469356217,189,,5469353121,212,19,5wqrzi7ar39jpu6mn8a67ngiy,Z. Amdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734129,568,1,2,86,41,9ldqu49smv1xg2va0n2cy28zl,1,39,34.2,2025-01-21T21:47:30.696Z,2025-01-22T05:48:00Z,5469353167,213,4.49,5469353159,56,Back,5469353163,141,13.3,5469353165,212,14.6,5469469259,178,,5469365511,189,,5469353161,140,36,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734431,574,1,2,86,43,9ldqu49smv1xg2va0n2cy28zl,1,32.9,12.2,2025-01-21T21:47:32.542Z,2025-01-22T05:48:06Z,5469354965,140,72.1,5469354971,212,43.7,5469469319,178,,5469354963,56,Center,5469354967,141,34,5469354979,1,,5469354975,213,0.35,5469354961,157,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734137,569,1,2,86,45,9ldqu49smv1xg2va0n2cy28zl,1,77.4,39.8,2025-01-21T21:47:34.725Z,2025-01-22T05:48:20Z,5469353217,3,,5469469427,178,,5469353227,213,2.82,5469353223,141,42.7,5469353219,56,Center,5469353225,212,6.2,5469353221,140,71.8,,,,5wqrzi7ar39jpu6mn8a67ngiy,Z. Amdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734143,570,61,2,86,46,9ldqu49smv1xg2va0n2cy28zl,0,69,44,2025-01-21T21:47:35.452Z,2025-01-22T05:48:28Z,5469353241,56,Center,5469469475,178,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734125,1034,49,2,86,47,agh9ifb2mw3ivjusgedj7c3fe,1,29.1,44.9,2025-01-21T21:47:36.804Z,2025-01-22T05:48:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734133,1035,1,2,86,47,agh9ifb2mw3ivjusgedj7c3fe,1,29.1,44.9,2025-01-21T21:47:36.868Z,2025-01-22T05:48:36Z,5469353191,140,33.7,5469469523,178,,5469353197,212,5.6,5469353189,56,Back,5469353201,213,0.52,5469353193,141,49,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734173,1036,1,2,86,49,agh9ifb2mw3ivjusgedj7c3fe,1,32.4,50,2025-01-21T21:47:38.501Z,2025-01-22T05:48:41Z,5469353467,213,1.23,5469353459,56,Back,5469469557,178,,5469353465,212,8.5,5469353463,141,61.8,5469353461,140,35.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734193,1037,1,2,86,58,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,73.3,2025-01-21T21:47:48.031Z,2025-01-22T05:48:53Z,5469353537,140,65.3,5469353535,56,Center,5469353543,212,7,5469353539,141,77.3,5469353545,213,0.4,5469469631,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734197,1038,1,2,87,0,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,80.6,2025-01-21T21:47:50.145Z,2025-01-22T05:48:59Z,5469353567,212,7.1,5469353563,140,60.3,5469353569,213,3.98,5469469691,178,,5469353565,141,72.9,5469353561,56,Center,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734199,1039,1,2,87,1,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,70.6,2025-01-21T21:47:51.422Z,2025-01-22T05:49:04Z,5469469743,178,,5469353591,213,5.5,5469353589,212,8.2,5469353585,140,65.3,5469353583,56,Center,5469353587,141,62.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734207,1040,1,2,87,2,agh9ifb2mw3ivjusgedj7c3fe,1,65.3,62.1,2025-01-21T21:47:52.212Z,2025-01-22T05:49:09Z,5469353627,140,59.3,5469353641,156,,5469353625,56,Center,5469353631,212,7.5,5469353629,141,68.1,5469353633,213,2.57,5469469793,178,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734241,1041,1,2,87,4,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,65.2,2025-01-21T21:47:53.848Z,2025-01-22T05:49:13Z,5469469825,178,,5469353821,56,Center,5469353823,140,55.4,5469353829,213,4.46,5469353825,141,44.6,5469353827,212,14.5,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734265,1042,1,2,87,8,agh9ifb2mw3ivjusgedj7c3fe,1,57.2,40.9,2025-01-21T21:47:57.895Z,2025-01-22T05:49:19Z,5469353901,141,67.8,5469353903,212,18.5,5469353899,140,54.4,5469353905,213,1.73,5469469865,178,,5469353897,56,Center,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734273,1043,1,2,87,10,agh9ifb2mw3ivjusgedj7c3fe,1,55.7,69.4,2025-01-21T21:48:00.362Z,2025-01-22T05:49:23Z,5469353951,212,10,5469353947,140,61.1,5469353949,141,81.5,5469353945,56,Left,5469469921,178,,5469353953,213,0.97,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734295,1044,1,2,87,13,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,83.3,2025-01-21T21:48:02.687Z,2025-01-22T05:49:27Z,5469354097,140,71.1,5469354101,212,13.6,5469354099,141,97.2,5469354095,56,Left,5469469949,178,,5469354103,213,0.77,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734307,1045,1,2,87,17,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,87.8,2025-01-21T21:48:07.337Z,2025-01-22T05:49:35Z,5469354191,141,57.8,5469470019,178,,5469354189,140,59.5,5469354199,213,4.27,5469354195,212,22.5,5469354187,56,Center,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734317,1046,1,2,87,20,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,52.8,2025-01-21T21:48:10.253Z,2025-01-22T05:49:39Z,5469354261,213,5.55,5469470067,178,,5469354253,56,Center,5469354255,140,72.7,5469354259,212,15.7,5469354257,141,37.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734323,1047,1,2,87,21,agh9ifb2mw3ivjusgedj7c3fe,0,72.7,37.4,2025-01-21T21:48:10.985Z,2025-01-22T05:49:43Z,5469354293,56,Center,5469470091,178,,5469354295,140,74.5,5469354299,212,2,5469354301,213,0.31,5469354297,141,38.3,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734331,571,61,2,87,21,9ldqu49smv1xg2va0n2cy28zl,1,25.4,57.2,2025-01-21T21:48:11.312Z,2025-01-22T05:49:47Z,5469470133,21,,5469354329,56,Back,5469470135,178,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734349,572,12,2,87,22,9ldqu49smv1xg2va0n2cy28zl,1,25.6,58.4,2025-01-21T21:48:12.060Z,2025-01-22T05:49:50Z,5469354421,213,1.54,5469354415,140,25.8,5469354419,212,7.8,5469354413,56,Back,5469354417,141,69.9,5469470151,178,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734339,1048,50,2,87,24,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,30.2,2025-01-21T21:48:14.404Z,2025-01-22T05:50:01Z,5469354373,286,,5469354457,233,573,5469354371,56,Center,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734351,573,7,2,87,25,9ldqu49smv1xg2va0n2cy28zl,0,27.8,69.8,2025-01-21T21:48:14.975Z,2025-01-22T05:49:59Z,5469354423,56,Back,5469354425,285,,5469397175,385,,5469470247,178,,5469354451,233,1048,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734381,1049,1,2,87,28,agh9ifb2mw3ivjusgedj7c3fe,1,72.1,13.4,2025-01-21T21:48:17.963Z,2025-01-22T05:50:08Z,5469354667,140,65.2,5469354671,212,8.9,5469354665,56,Right,5469354669,141,20.9,5469354673,213,2.53,5469470315,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734403,1050,1,2,87,33,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,29.8,2025-01-21T21:48:22.975Z,2025-01-22T05:50:16Z,5469354793,56,Center,5469354801,213,2.31,5469470383,178,,5469354795,140,54.4,5469354799,212,14.2,5469354797,141,45.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734427,1051,1,2,87,35,agh9ifb2mw3ivjusgedj7c3fe,1,54.2,46.7,2025-01-21T21:48:25.042Z,2025-01-22T05:50:19Z,5469354951,213,1.3,5469354947,141,71.7,5469470415,178,,5469354943,56,Center,5469354945,140,58.7,5469354949,212,17.6,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734461,1052,1,2,87,38,agh9ifb2mw3ivjusgedj7c3fe,1,58.2,74.5,2025-01-21T21:48:28.073Z,2025-01-22T05:50:48Z,5469355121,140,69.7,5469470447,178,,5469355127,213,0.86,5469355125,212,18.4,5469355119,56,Left,5469355123,141,95,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734485,1053,1,2,87,44,agh9ifb2mw3ivjusgedj7c3fe,1,71,72.7,2025-01-21T21:48:33.635Z,2025-01-22T05:50:53Z,5469355213,141,53.3,5469470629,178,,5469355215,212,13.2,5469355209,56,Center,5469355217,213,4.75,5469355211,140,71.5,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734511,1054,1,2,87,45,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,53.1,2025-01-21T21:48:35.391Z,2025-01-22T05:50:57Z,5469355291,141,51.5,5469355287,56,Center,5469355293,212,7.3,5469355295,213,6.13,5469355289,140,78.4,5469470653,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734513,1055,3,2,87,47,agh9ifb2mw3ivjusgedj7c3fe,0,79,48,2025-01-21T21:48:36.896Z,2025-01-22T05:51:01Z,5469355301,286,,5469470693,178,,5469397229,465,,5469355349,233,575,5469355299,56,Center,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734523,575,7,2,87,47,9ldqu49smv1xg2va0n2cy28zl,0,21,52,2025-01-21T21:48:36.967Z,2025-01-22T05:51:05Z,5469470717,178,,5469355335,56,Back,5469355337,285,,5469397255,385,,5469355341,233,1055,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734541,1056,1,2,87,49,agh9ifb2mw3ivjusgedj7c3fe,1,72.8,43.9,2025-01-21T21:48:38.542Z,2025-01-22T05:51:07Z,5469355421,213,5.11,5469355417,141,20.6,5469470743,178,,5469355419,212,17.2,5469355415,140,79.2,5469355413,56,Right,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734547,1057,1,2,87,52,agh9ifb2mw3ivjusgedj7c3fe,1,80.8,27.4,2025-01-21T21:48:41.560Z,2025-01-22T05:51:13Z,5469355457,141,41,5469470783,178,,5469355453,56,Center,5469355459,212,14.6,5469355455,140,91.6,5469355451,155,,5469355461,213,0.68,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734549,1058,1,2,87,53,agh9ifb2mw3ivjusgedj7c3fe,1,91.8,40.9,2025-01-21T21:48:42.836Z,2025-01-22T05:51:18Z,5469356221,210,15,5469355469,3,,5469355471,56,Center,5469355473,140,91.2,5469355475,141,38.9,5469356223,154,,5469355479,213,4.28,5469470807,388,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,1,5469355477,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734551,1059,15,2,87,54,agh9ifb2mw3ivjusgedj7c3fe,1,90.2,37.6,2025-01-21T21:48:44.223Z,2025-01-22T05:51:23Z,5469356277,233,576,5469356243,146,92.3,5469356241,328,,5469356229,154,,5469470839,178,,5469355483,22,,5469356227,29,,5469356237,103,19,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5469356245,147,40.6,5469356239,108,,5469355485,17,,5469355625,82,5469356231,55,5469356247,230,97.7,5469360159,76,,,1058,,5469356249,231,5469356235,102,51.9,5469355621,72,,5469355487,56,,,,46.4,,,,,,,Center,Barcelona
2767734561,576,10,2,87,54,9ldqu49smv1xg2va0n2cy28zl,1,8.1,60.3,2025-01-21T21:48:44.352Z,2025-01-22T05:51:30Z,5469356293,233,1059,5469355539,94,,5469470893,178,,5469355541,56,Back,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734565,577,6,2,87,56,9ldqu49smv1xg2va0n2cy28zl,0,4.1,63.4,2025-01-21T21:48:45.566Z,2025-01-22T05:51:36Z,5469355583,73,,5469355581,56,Back,5469355605,233,1060,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734557,1060,6,2,87,56,agh9ifb2mw3ivjusgedj7c3fe,1,95.9,36.6,2025-01-21T21:48:45.566Z,2025-01-22T05:51:36Z,5469355537,75,,5469355585,233,577,5469355535,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734585,1061,1,2,88,1,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-01-21T21:48:50.882Z,2025-01-22T05:51:41Z,5469355693,213,2.21,5469355687,140,96.2,5469355689,141,7.4,5469355685,56,Right,5469470993,178,,5469355683,6,,5469355691,212,5.8,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734597,1062,1,2,88,4,agh9ifb2mw3ivjusgedj7c3fe,1,95.8,8.3,2025-01-21T21:48:53.640Z,2025-01-22T05:51:46Z,5469355765,212,25.3,5469355763,141,31.8,5469355761,140,77.1,5469355759,56,Center,5469355767,213,2.46,5469471031,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734603,1063,1,2,88,6,agh9ifb2mw3ivjusgedj7c3fe,1,78,30.3,2025-01-21T21:48:56.214Z,2025-01-22T05:51:51Z,5469471071,178,,5469355791,56,Center,5469355793,140,91.5,5469355795,141,34.9,5469356079,154,,5469355799,213,0.22,5469356077,210,15,5469355797,212,14.5,4ftlhtels58lyzfluwofzwxuy,Pedri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734605,1064,15,2,88,8,agh9ifb2mw3ivjusgedj7c3fe,1,91.4,34.6,2025-01-21T21:48:57.529Z,2025-01-22T05:51:58Z,5469356109,230,98.5,5469355987,72,,5469356107,147,37.4,5469356091,29,,5469356093,154,,5469356089,78,,5469355991,82,,5469356163,233,578,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5469356095,55,1063,5469356105,146,92.9,5469355873,63,,5469355985,25,5469471115,178,5469355875,56,Center,5469356111,231,,,,47.5,5469356103,328,5469356099,102,50.3,5469356101,103,19,,,,,,,,,,,,,,Barcelona
2767734611,578,10,2,88,8,9ldqu49smv1xg2va0n2cy28zl,1,6.8,64.4,2025-01-21T21:48:57.611Z,2025-01-22T05:52:01Z,5469355897,56,Back,5469471155,178,,5469355895,94,,5469356171,233,1064,,,,,,,,,,,,,5wqrzi7ar39jpu6mn8a67ngiy,Z. Amdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734615,579,6,2,88,9,9ldqu49smv1xg2va0n2cy28zl,0,6.1,64.1,2025-01-21T21:48:58.518Z,2025-01-22T05:52:05Z,5469355937,73,,5469355935,56,Back,5469355971,233,1065,,,,,,,,,,,,,,,,5wqrzi7ar39jpu6mn8a67ngiy,Z. Amdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2767734609,1065,6,2,88,9,agh9ifb2mw3ivjusgedj7c3fe,1,93.9,35.9,2025-01-21T21:48:58.518Z,2025-01-22T05:52:05Z,5469355917,56,Center,5469355951,233,579,5469355919,75,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734667,1066,1,2,88,24,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-01-21T21:49:14.171Z,2025-01-22T05:52:27Z,5469356339,6,,5469356349,141,53.6,5469356345,56,Center,5469356337,2,,5469356351,212,37.1,5469364175,154,,5469356347,140,91.4,5469397497,72,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,1,5469356353,213,1.8,5469471379,178,,5469356343,223,,5469364173,210,5469356355,1,5469356341,155,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2767734671,1067,44,2,88,26,agh9ifb2mw3ivjusgedj7c3fe,1,88.4,60.4,2025-01-21T21:49:15.646Z,2025-01-22T06:37:13Z,5469356359,56,Center,5469364855,233,600,5469356361,286,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
