id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/18/value,qualifier/19/value,teamName
2798668003,616,1,2,56,27,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,15.5,2025-04-09T20:14:25.786Z,2025-04-10T05:18:31Z,5638484355,213,6.12,5638484347,140,65.4,5638484345,56,Right,5638484351,141,12.6,5638484353,212,12,5639063273,388,,5638484343,3,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668007,617,49,2,56,29,agh9ifb2mw3ivjusgedj7c3fe,1,65.4,12.6,2025-04-09T20:14:26.985Z,2025-04-10T05:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668047,618,1,2,56,33,agh9ifb2mw3ivjusgedj7c3fe,1,73,16.8,2025-04-09T20:14:30.887Z,2025-04-10T05:18:39Z,5638484541,213,1.94,5638484537,141,22.8,5639063287,178,,5638484533,56,Center,5638484535,140,71.5,5638484539,212,4.4,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668049,619,50,2,56,34,agh9ifb2mw3ivjusgedj7c3fe,1,71.9,25.6,2025-04-09T20:14:31.987Z,2025-04-10T05:18:42Z,5638484701,233,439,5638484551,286,,5638484549,56,Center,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668069,439,7,2,56,34,dt4pinj0vw0t0cvz7za6mhmzy,1,28.1,74.4,2025-04-09T20:14:32.186Z,2025-04-10T05:18:51Z,5638721111,384,,5638484659,56,Back,5639063325,178,,5638484693,233,619,5638484661,285,,,,,,,,,,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668073,440,61,2,56,34,dt4pinj0vw0t0cvz7za6mhmzy,1,29,75.6,2025-04-09T20:14:32.686Z,2025-04-10T05:18:57Z,5639063341,178,,5638484667,56,Back,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668093,441,12,2,56,36,dt4pinj0vw0t0cvz7za6mhmzy,1,27.2,84.8,2025-04-09T20:14:34.037Z,2025-04-10T05:19:03Z,5638484789,140,28.9,5638484795,213,1.42,5638484813,167,,5638484791,141,100,5638484787,56,Back,5638484793,212,11.8,5639063357,178,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668099,442,5,2,56,37,dt4pinj0vw0t0cvz7za6mhmzy,0,27.2,101.5,2025-04-09T20:14:35.536Z,2025-04-10T05:19:04Z,5638484807,347,,5638485209,233,620,5638484803,56,Back,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668157,620,5,2,56,37,agh9ifb2mw3ivjusgedj7c3fe,1,72.8,-1.5,2025-04-09T20:14:35.536Z,2025-04-10T05:19:04Z,5638485163,56,Right,5638485179,233,442,5638485165,347,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668227,621,1,2,56,56,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,0,2025-04-09T20:14:54.739Z,2025-04-10T05:19:08Z,5638485505,141,8.8,5638485509,213,2.85,5638485507,212,24.6,5638485501,56,Right,5638485503,140,54.7,5638485499,107,,5638485511,1,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668267,622,1,2,57,0,agh9ifb2mw3ivjusgedj7c3fe,1,54.9,12.6,2025-04-09T20:14:58.188Z,2025-04-10T05:19:14Z,5638485717,56,Center,5638485723,212,26.4,5638485719,140,51.4,5638485725,213,1.71,5639063397,178,,5638485721,141,51,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668329,623,1,2,57,4,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,57.5,2025-04-09T20:15:02.290Z,2025-04-10T05:19:23Z,5638486073,1,,5638486063,56,Right,5638486065,140,86.6,5638486069,212,47.2,5639063431,178,,5638486067,141,10.9,5638486071,213,5.55,5638486061,155,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668359,624,1,2,57,11,agh9ifb2mw3ivjusgedj7c3fe,1,88.1,18.9,2025-04-09T20:15:08.839Z,2025-04-10T05:19:29Z,5638486233,56,Center,5638486241,213,2.68,5639063449,178,,5638486239,212,7.4,5638486235,140,81.8,5638486237,141,23.7,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668373,625,1,2,57,12,agh9ifb2mw3ivjusgedj7c3fe,0,82.4,23.7,2025-04-09T20:15:09.889Z,2025-04-10T05:19:32Z,5638723817,224,,5638723819,20,,5638486311,56,Center,5638486317,212,26.8,5639063457,178,,5638486319,213,1.25,5638486309,155,,5638486313,140,90.4,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5638486307,2,,5638486315,141,,,,,,,,,,,,,,,61.2,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668389,444,12,2,57,13,dt4pinj0vw0t0cvz7za6mhmzy,1,7.6,48.7,2025-04-09T20:15:11.590Z,2025-04-10T05:19:36Z,5638486367,56,Back,5638486381,213,5.55,5638486377,212,13.3,5639063471,388,,5638486401,15,,5638486369,140,17,5638486373,141,35.5,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668395,445,61,2,57,14,dt4pinj0vw0t0cvz7za6mhmzy,0,17,35,2025-04-09T20:15:12.639Z,2025-04-10T05:19:40Z,5638486425,56,Back,5639063479,178,,,,,,,,,,,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668425,626,1,2,57,17,agh9ifb2mw3ivjusgedj7c3fe,1,85.6,69.1,2025-04-09T20:15:15.591Z,2025-04-10T05:19:44Z,5638486601,212,8.1,5638486599,141,77.8,5638486595,56,Center,5638486597,140,90.9,5639063493,178,,5638486603,213,0.82,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668429,627,1,2,57,20,agh9ifb2mw3ivjusgedj7c3fe,0,89.5,76.4,2025-04-09T20:15:18.031Z,2025-04-10T05:23:16Z,5638486665,233,446,5638486621,155,,5638486627,141,74.1,5638830033,20,,5638486629,212,1.8,5639063985,178,,5638486663,236,,5638486619,2,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5638486669,286,,5638486631,213,5638486625,140,5638486623,56,Center,5638830031,223,,90.3,,,,,,5.21,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668437,446,12,2,57,20,dt4pinj0vw0t0cvz7za6mhmzy,1,12.3,20.9,2025-04-09T20:15:18.141Z,2025-04-10T05:23:19Z,5638486659,185,,5639063993,178,,5638486671,233,627,5638486661,56,Back,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668451,628,1,2,57,22,agh9ifb2mw3ivjusgedj7c3fe,1,78.4,70.9,2025-04-09T20:15:19.942Z,2025-04-10T05:23:25Z,5638486747,56,Center,5639064007,178,,5638486755,213,2.38,5638486749,140,73.3,5638486751,141,78.4,5638486753,212,7.4,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668465,629,1,2,57,23,agh9ifb2mw3ivjusgedj7c3fe,1,73.3,78.4,2025-04-09T20:15:20.841Z,2025-04-10T05:23:27Z,5638486803,212,8.8,5638486801,141,89,5639064023,178,,5638486797,56,Left,5638486805,213,0.96,5638486799,140,78.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668477,630,1,2,57,25,agh9ifb2mw3ivjusgedj7c3fe,1,78.1,89,2025-04-09T20:15:23.241Z,2025-04-10T05:23:34Z,5638486879,212,9.9,5638486871,140,69.1,5638486867,56,Left,5638486873,141,84.5,5638486883,213,3.45,5639064027,178,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668487,631,1,2,57,26,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,84.5,2025-04-09T20:15:24.041Z,2025-04-10T05:23:40Z,5638486933,212,8.2,5638486935,213,0.77,5638486929,140,74.7,5639064045,178,,5638486931,141,92.9,5638486927,56,Left,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668495,632,1,2,57,27,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,91.4,2025-04-09T20:15:25.641Z,2025-04-10T05:23:45Z,5638486985,140,71.4,5639064057,178,,5638486989,212,11.2,5638486991,213,4.38,5638486987,141,75.9,5638486983,56,Center,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668501,633,1,2,57,30,agh9ifb2mw3ivjusgedj7c3fe,1,72.6,77.2,2025-04-09T20:15:28.092Z,2025-04-10T05:24:12Z,5638487035,213,4.15,5638487029,140,70.5,5638487027,56,Center,5639064099,178,,5638487031,141,72.1,5638487033,212,4.1,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668505,634,1,2,57,30,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,72.1,2025-04-09T20:15:28.793Z,2025-04-10T05:24:18Z,5639064119,178,,5638487055,56,Left,5638487059,141,81.7,5638487063,213,2.41,5638487057,140,63.6,5638487061,212,9.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668533,635,1,2,57,34,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,77.8,2025-04-09T20:15:31.893Z,2025-04-10T05:24:26Z,5638487193,140,71.4,5639064133,178,,5638487199,213,0.55,5638487195,141,84.1,5638487191,56,Left,5638487197,212,8.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668547,636,1,2,57,34,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,84.1,2025-04-09T20:15:32.741Z,2025-04-10T05:24:40Z,5638487281,212,7.3,5639064155,178,,5638487277,140,67.2,5638487275,56,Left,5638487279,141,92.7,5638487283,213,2.22,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668579,637,1,2,57,38,agh9ifb2mw3ivjusgedj7c3fe,1,62.6,87.4,2025-04-09T20:15:36.642Z,2025-04-10T05:24:44Z,5639064163,178,,5638487473,141,86,5638487471,140,45.6,5638487477,213,3.19,5638487469,56,Back,5638487475,212,17.9,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668589,638,1,2,57,42,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,88,2025-04-09T20:15:40.141Z,2025-04-10T05:24:49Z,5639064175,178,,5638487523,140,60,5638487527,212,14.5,5638487521,56,Left,5638487525,141,84.4,5638487529,213,6.11,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668595,639,1,2,57,45,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,85.3,2025-04-09T20:15:43.093Z,2025-04-10T05:24:52Z,5638487569,212,13.8,5638487565,140,72.4,5639064183,178,,5638487571,213,0.5,5638487567,141,95,5638487563,56,Left,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668603,640,1,2,57,47,agh9ifb2mw3ivjusgedj7c3fe,0,77.2,94.4,2025-04-09T20:15:45.192Z,2025-04-10T05:24:55Z,5638724641,72,,5638487605,155,,5638487603,2,,5639064191,178,,5638487611,141,53.7,5638724639,224,,5638487607,56,Center,5638487613,212,31.1,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,5638487609,140,90.8,5638487615,213,,,,,,,,,,,,,,,5.19,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668611,447,52,2,57,49,dt4pinj0vw0t0cvz7za6mhmzy,1,10.1,46.7,2025-04-09T20:15:46.893Z,2025-04-10T05:24:57Z,5638724753,377,,5639064195,178,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668689,448,80,2,57,59,dt4pinj0vw0t0cvz7za6mhmzy,0,12,47.5,2025-04-09T20:15:57.394Z,2025-04-10T05:25:01Z,5639064207,178,,,,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668711,449,1,2,58,0,dt4pinj0vw0t0cvz7za6mhmzy,1,10.6,47.5,2025-04-09T20:15:58.794Z,2025-04-10T05:25:07Z,5638488233,212,15,5638488235,213,6.23,5638488229,140,24.9,5639064225,178,,5638488231,141,46.4,5638488227,56,Back,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668745,450,1,2,58,3,dt4pinj0vw0t0cvz7za6mhmzy,1,24.4,44.9,2025-04-09T20:16:01.194Z,2025-04-10T05:25:10Z,5639064237,178,,5638488447,141,9.2,5638488449,212,30.9,5638488445,140,42.6,5638488443,56,Back,5638488451,213,5.38,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668747,451,3,2,58,8,dt4pinj0vw0t0cvz7za6mhmzy,0,62,25.8,2025-04-09T20:16:06.295Z,2025-04-10T05:25:25Z,5639064275,178,,5638488487,286,,5638725035,465,,5638488503,233,641,5638488485,56,Center,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668749,641,7,2,58,8,agh9ifb2mw3ivjusgedj7c3fe,1,38,74.2,2025-04-09T20:16:06.445Z,2025-04-10T05:25:29Z,5639064289,178,,5638725173,384,,5638488489,56,Back,5638488497,233,451,5638488491,285,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668761,642,1,2,58,9,agh9ifb2mw3ivjusgedj7c3fe,1,33.5,67,2025-04-09T20:16:07.595Z,2025-04-10T05:25:36Z,5638488573,155,,5638488583,213,0.99,5639064307,178,,5638488577,140,43.3,5638488581,212,18.9,5638488575,56,Back,5638488579,141,90.3,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668763,643,1,2,58,11,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,90.3,2025-04-09T20:16:09.644Z,2025-04-10T05:25:42Z,5638488589,140,30.9,5638488595,213,3.12,5638488587,56,Back,5638488591,141,90.8,5638488593,212,13,5639064323,178,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668765,644,49,2,58,12,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,90.8,2025-04-09T20:16:10.794Z,2025-04-10T05:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668769,452,43,2,58,14,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2025-04-09T20:16:12.635Z,2025-04-10T06:02:21Z,5638583211,399,bzgh5psb1janz9y3btpswngbu,5639072945,144,83,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668773,645,1,2,58,15,agh9ifb2mw3ivjusgedj7c3fe,1,28.5,88.4,2025-04-09T20:16:13.545Z,2025-04-10T05:25:53Z,5638488627,212,14.5,5638488621,56,Back,5638488629,213,3.07,5638488625,141,90,5639064341,178,,5638488623,140,14.7,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668795,646,1,2,58,18,agh9ifb2mw3ivjusgedj7c3fe,1,15.9,90.2,2025-04-09T20:16:15.847Z,2025-04-10T05:25:56Z,5638488771,56,Back,5639064349,178,,5638488777,212,13.8,5638488775,141,73.9,5638488779,213,4.08,5638488773,140,8.1,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668813,647,1,2,58,21,agh9ifb2mw3ivjusgedj7c3fe,1,10.2,72.7,2025-04-09T20:16:19.546Z,2025-04-10T05:26:01Z,5638488865,212,17.4,5638488867,213,0.64,5638488861,140,23.5,5638488863,141,88,5639064353,178,,5638488857,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668835,648,1,2,58,24,agh9ifb2mw3ivjusgedj7c3fe,1,28.3,89.6,2025-04-09T20:16:22.145Z,2025-04-10T05:26:08Z,5638489015,141,69.1,5638489019,213,4.62,5638489017,212,14,5638489011,56,Back,5639064361,178,,5638489013,140,27.1,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668881,649,1,2,58,27,agh9ifb2mw3ivjusgedj7c3fe,1,26,65.1,2025-04-09T20:16:25.746Z,2025-04-10T05:26:12Z,5638489225,1,,5638489221,212,36.8,5639064369,178,,5638489223,213,5.12,5638489217,140,39.9,5638489215,56,Back,5638489219,141,15.5,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668899,650,1,2,58,34,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,16.2,2025-04-09T20:16:32.196Z,2025-04-10T05:26:16Z,5639064373,178,,5638489347,140,64.3,5638489351,212,8.2,5638489349,141,7.6,5638489345,56,Right,5638489353,213,5.49,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668917,651,1,2,58,37,agh9ifb2mw3ivjusgedj7c3fe,0,64.2,21.6,2025-04-09T20:16:35.796Z,2025-04-10T05:26:27Z,5638489437,141,62.4,5638489427,155,,5638489431,56,Center,5638489441,212,37.7,5639064385,178,,5638489449,1,,5638489445,213,0.83,5638489433,140,88.5,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798668935,453,12,2,58,40,dt4pinj0vw0t0cvz7za6mhmzy,1,4,39.4,2025-04-09T20:16:37.896Z,2025-04-10T05:26:52Z,5638489567,213,0.96,5638489581,15,,5638489561,140,10.3,5638489565,212,11.5,5639064391,388,,5638489559,56,Back,5638489563,141,53.3,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668955,454,12,2,58,41,dt4pinj0vw0t0cvz7za6mhmzy,1,10.3,53.3,2025-04-09T20:16:39.248Z,2025-04-10T05:26:59Z,5638489683,212,15.6,5639064409,178,,5638489685,213,0.6,5638489679,140,22.5,5638489699,15,,5638489677,56,Back,5638489681,141,66.3,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668969,455,12,2,58,42,dt4pinj0vw0t0cvz7za6mhmzy,1,22.5,66.3,2025-04-09T20:16:40.747Z,2025-04-10T05:27:02Z,5638489755,212,16.1,5638489751,140,37.8,5638489749,56,Back,5638489757,213,0.08,5638489753,141,68.3,5639064413,388,,5638489761,15,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798668983,456,49,2,58,45,dt4pinj0vw0t0cvz7za6mhmzy,1,38.8,87.2,2025-04-09T20:16:42.898Z,2025-04-10T05:27:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798669015,457,1,2,58,48,dt4pinj0vw0t0cvz7za6mhmzy,1,38.8,87.2,2025-04-09T20:16:45.997Z,2025-04-10T05:27:11Z,5638489999,140,17.5,5638490005,213,3.04,5638490003,212,22.5,5638490001,141,90.6,5638489997,56,Back,5639064427,178,,,,,,,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798669021,458,1,2,58,51,dt4pinj0vw0t0cvz7za6mhmzy,1,17.5,90.5,2025-04-09T20:16:49.698Z,2025-04-10T05:27:15Z,5638490045,213,4.28,5638490041,141,72.8,5638490043,212,13.3,5638490039,140,12.2,5638490037,56,Back,5639064447,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798669033,459,1,2,58,53,dt4pinj0vw0t0cvz7za6mhmzy,1,12.1,72.8,2025-04-09T20:16:51.448Z,2025-04-10T05:27:18Z,5638490117,56,Back,5638490123,212,19.8,5639064451,178,,5638490119,140,3.2,5638490125,213,4.22,5638490121,141,47.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798669113,460,1,2,58,57,dt4pinj0vw0t0cvz7za6mhmzy,1,1.6,39.4,2025-04-09T20:16:55.097Z,2025-04-10T05:27:36Z,5638490537,155,,5639064463,178,,5638490543,141,10,5638490539,56,Back,5638490541,140,28.2,5638490547,213,5.66,5638490549,1,,5638490545,212,34.3,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798669105,652,43,2,59,4,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T20:17:01.999Z,2025-04-10T06:03:32Z,5638490657,399,cl6720rdjeubt0bc3su0qg3qh,5639073305,144,83,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798669115,461,50,2,59,6,dt4pinj0vw0t0cvz7za6mhmzy,1,35,7.2,2025-04-09T20:17:04.599Z,2025-04-10T05:27:43Z,5638490597,233,653,5638490553,56,Back,5638490555,286,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798669119,653,7,2,59,7,agh9ifb2mw3ivjusgedj7c3fe,1,65,92.8,2025-04-09T20:17:05.049Z,2025-04-10T05:27:49Z,5638490563,56,Left,5639064489,178,,5638490565,285,,5638490561,167,,5638490591,233,461,5638727199,385,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
