id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,assist,teamName
2784370321,30,5,1,2,27,9ldqu49smv1xg2va0n2cy28zl,1,38.6,-1.6,2025-03-05T20:03:03.802Z,2025-03-05T20:22:27Z,5560027285,233,25,5560027283,347,,5560027281,56,Back,,,,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370325,31,1,1,2,39,9ldqu49smv1xg2va0n2cy28zl,1,35.3,0,2025-03-05T20:03:15.245Z,2025-03-05T20:03:16Z,5560027309,107,,5560027313,140,44.1,5560027315,141,18.4,5560027319,213,0.98,5560027311,56,Back,5560027317,212,16.7,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370331,32,1,1,2,40,9ldqu49smv1xg2va0n2cy28zl,1,46.3,21.1,2025-03-05T20:03:16.588Z,2025-03-05T20:03:18Z,5560027333,56,Back,5560027335,140,39.5,5560027341,213,3.06,5560027339,212,7.2,5560027337,141,22,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370337,33,1,1,2,42,9ldqu49smv1xg2va0n2cy28zl,0,35.7,20.1,2025-03-05T20:03:18.005Z,2025-03-05T20:03:20Z,5560027415,1,,5560027411,212,46.4,5560027403,155,,5560027409,141,22.8,5560027405,56,Center,5560027413,213,0.04,5560027407,140,79.9,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370343,26,49,1,2,45,agh9ifb2mw3ivjusgedj7c3fe,1,25.2,70.4,2025-03-05T20:03:21.610Z,2025-03-05T20:03:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370351,27,1,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,1,23.8,67.5,2025-03-05T20:03:22.794Z,2025-03-05T20:03:24Z,5560027473,140,29.1,5560027471,56,Back,5560027477,212,13.1,5560027475,141,50,5560027479,213,5.15,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370365,28,1,1,2,48,agh9ifb2mw3ivjusgedj7c3fe,1,29.1,50,2025-03-05T20:03:24.522Z,2025-03-05T20:03:27Z,5560027537,212,17.2,5560027531,56,Back,5560027533,140,30.2,5560027539,213,1.5,5560027535,141,75.2,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370369,29,1,1,2,51,agh9ifb2mw3ivjusgedj7c3fe,1,30.9,81.5,2025-03-05T20:03:27.754Z,2025-03-05T20:03:29Z,5560027559,140,34.8,5560027565,213,0.71,5560027563,212,5.4,5560027557,56,Back,5560027561,141,86.7,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370397,30,1,1,2,53,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,86.7,2025-03-05T20:03:29.130Z,2025-03-05T20:03:35Z,5560027701,56,Back,5560027703,140,10.4,5560027707,212,28.7,5560027705,141,67.5,5560027709,213,3.61,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370411,31,1,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,1,9.9,60.5,2025-03-05T20:03:35.562Z,2025-03-05T20:03:38Z,5560027797,213,5.07,5560027791,140,18,5560027789,56,Back,5560027793,141,27.4,5560027795,212,24.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370441,32,1,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,1,18.7,27.2,2025-03-05T20:03:38.522Z,2025-03-05T20:03:41Z,5560027907,140,10.1,5560027913,213,2.03,5560027905,56,Back,5560027909,141,54.2,5560027911,212,20.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370459,33,1,1,3,5,agh9ifb2mw3ivjusgedj7c3fe,1,11.1,54.3,2025-03-05T20:03:41.530Z,2025-03-05T20:03:45Z,5560028017,213,0.95,5560028013,141,77.1,5560028011,140,21.6,5560028015,212,19,5560028009,56,Back,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370465,34,1,1,3,9,agh9ifb2mw3ivjusgedj7c3fe,1,26.8,81.6,2025-03-05T20:03:45.274Z,2025-03-05T20:03:47Z,5560028059,141,90.8,5560028055,56,Back,5560028057,140,32.5,5560028061,212,8.7,5560028063,213,0.81,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370481,35,1,1,3,11,agh9ifb2mw3ivjusgedj7c3fe,1,32.5,90.8,2025-03-05T20:03:47.449Z,2025-03-05T20:03:53Z,5560028159,141,75.5,5560028155,56,Back,5560028163,213,4.89,5560028157,140,34.3,5560028161,212,10.6,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370499,36,1,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,53,67.8,2025-03-05T20:03:53.258Z,2025-03-05T20:03:58Z,5560028245,212,19.8,5560028243,141,94.2,5560028241,140,61,5560028239,56,Left,5560028247,213,1.13,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370505,37,1,1,3,22,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,85.8,2025-03-05T20:03:58.410Z,2025-03-05T20:04:00Z,5560028295,212,7.4,5560028293,141,75.3,5560028289,56,Center,5560028291,140,66.1,5560028297,213,4.47,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370511,38,1,1,3,24,agh9ifb2mw3ivjusgedj7c3fe,1,66,73.8,2025-03-05T20:04:00.042Z,2025-03-05T20:04:02Z,5560028339,213,4.66,5560028335,141,51.9,5560028337,212,14.9,5560028333,140,65.3,5560028331,56,Center,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370515,39,1,1,3,26,agh9ifb2mw3ivjusgedj7c3fe,1,64.9,43.9,2025-03-05T20:04:02.682Z,2025-03-05T20:04:04Z,5560028381,213,4.69,5560028373,56,Center,5560028375,140,64.6,5560028379,212,13.3,5560028377,141,24.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370525,40,1,1,3,28,agh9ifb2mw3ivjusgedj7c3fe,1,64.5,24.4,2025-03-05T20:04:04.297Z,2025-03-05T20:04:07Z,5560028447,56,Right,5560028451,141,8.5,5560028449,140,70.5,5560028455,213,5.24,5560028453,212,12.5,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370529,41,1,1,3,31,agh9ifb2mw3ivjusgedj7c3fe,1,70,8.8,2025-03-05T20:04:07.178Z,2025-03-05T20:04:08Z,5560028475,140,65,5560028479,212,13.9,5560028477,141,27.8,5560028481,213,1.96,5560028473,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370533,42,1,1,3,32,agh9ifb2mw3ivjusgedj7c3fe,1,65,27.8,2025-03-05T20:04:08.858Z,2025-03-05T20:04:10Z,5560028505,213,5.22,5560028501,141,21.4,5560028499,140,67.3,5560028497,56,Center,5560028503,212,5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370539,43,1,1,3,34,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,21.5,2025-03-05T20:04:10.090Z,2025-03-05T20:04:12Z,5560028549,212,9.9,5560028545,141,7.7,5560028543,140,70.2,5560028553,213,5.05,5560028541,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370543,44,1,1,3,36,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,7.7,2025-03-05T20:04:12.250Z,2025-03-05T20:04:14Z,5560028567,140,62.7,5560028569,141,10.3,5560028573,213,2.92,5560028565,56,Right,5560028571,212,8.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370563,45,1,1,3,38,agh9ifb2mw3ivjusgedj7c3fe,1,62.6,10.6,2025-03-05T20:04:14.089Z,2025-03-05T20:04:18Z,5560028659,212,9.2,5560028655,140,65.1,5560028657,141,23.5,5560028661,213,1.28,5560028653,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370559,34,83,1,3,40,9ldqu49smv1xg2va0n2cy28zl,0,36.2,75.4,2025-03-05T20:04:16.869Z,2025-03-05T20:04:21Z,5560028749,399,ezviixcyaaj162saxs2yl27s9,,,,,,,,,,,,,,,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370573,46,1,1,3,41,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,34.3,2025-03-05T20:04:17.881Z,2025-03-05T20:04:20Z,5560028717,213,1.84,5560028711,140,56.6,5560028713,141,73.4,5560028709,56,Center,5560028715,212,27.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370595,47,1,1,3,44,agh9ifb2mw3ivjusgedj7c3fe,1,58.4,73.2,2025-03-05T20:04:20.906Z,2025-03-05T20:04:25Z,5560028839,141,89.6,5560028841,212,14.6,5560028835,56,Left,5560028843,213,0.87,5560028837,140,67.4,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370605,48,1,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,89.6,2025-03-05T20:04:25.370Z,2025-03-05T20:04:27Z,5560028883,56,Center,5560028887,141,71.4,5560028885,140,63.1,5560028891,213,4.2,5560028889,212,14.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370609,49,1,1,3,51,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,71.4,2025-03-05T20:04:27.033Z,2025-03-05T20:04:30Z,5560028905,213,5.16,5560028899,140,66.5,5560028901,141,60.5,5560028897,56,Center,5560028903,212,8.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370613,50,1,1,3,54,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,54.5,2025-03-05T20:04:30.361Z,2025-03-05T20:04:33Z,5560028927,140,66,5560028931,212,10.9,5560028933,213,4.63,5560028929,141,38.5,5560028925,56,Center,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370619,51,1,1,3,57,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,36.4,2025-03-05T20:04:32.953Z,2025-03-05T20:04:36Z,5560028953,140,80.4,5560028959,213,5.42,5560028955,141,10.7,5560028957,212,22.9,5560028951,56,Right,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370623,52,1,1,4,0,agh9ifb2mw3ivjusgedj7c3fe,1,83.9,12.4,2025-03-05T20:04:36.329Z,2025-03-05T20:04:38Z,5560028995,56,Right,5560029001,212,6.5,5560028999,141,17.9,5560028997,140,78.8,5560029003,213,2.53,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370625,53,1,1,4,2,agh9ifb2mw3ivjusgedj7c3fe,1,78.8,17.9,2025-03-05T20:04:38.361Z,2025-03-05T20:04:39Z,5560029013,140,79.9,5560029015,141,27.1,5560029019,213,1.39,5560029011,56,Center,5560029017,212,6.4,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370635,54,1,1,4,3,agh9ifb2mw3ivjusgedj7c3fe,1,79.9,27.1,2025-03-05T20:04:39.033Z,2025-03-05T20:04:41Z,5560029063,212,10,5560029061,141,13.3,5560029057,56,Right,5560029059,140,83.2,5560029065,213,5.07,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370643,55,1,1,4,5,agh9ifb2mw3ivjusgedj7c3fe,1,79.6,16.3,2025-03-05T20:04:41.546Z,2025-03-05T20:04:43Z,5560029101,141,33.7,5560029103,212,15.5,5560029097,56,Center,5560029105,213,0.87,5560029099,140,89.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370645,56,1,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,0,88.8,33.1,2025-03-05T20:04:43.145Z,2025-03-05T20:04:44Z,5560029117,212,14.5,5560029113,140,75.8,5560029111,56,Center,5560029119,213,2.79,5560029115,141,40.4,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370651,35,1,1,4,8,9ldqu49smv1xg2va0n2cy28zl,0,19.7,62.6,2025-03-05T20:04:44.324Z,2025-03-06T01:46:50Z,5560228395,157,,5560029143,140,23,5560228397,1,,5560228509,236,,5560029147,212,4.7,5560029141,56,Back,5560029149,213,0.75,5560029145,141,67.3,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,5560431039,233,57,5560228511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370653,57,74,1,4,8,agh9ifb2mw3ivjusgedj7c3fe,1,75.8,40.3,2025-03-05T20:04:44.325Z,2025-03-06T01:46:50Z,5560029151,56,Center,5560030391,285,,5560431043,233,35,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370655,36,61,1,4,8,9ldqu49smv1xg2va0n2cy28zl,1,23,67.3,2025-03-05T20:04:44.490Z,2025-03-05T20:05:46Z,5560029155,56,Back,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370659,37,61,1,4,9,9ldqu49smv1xg2va0n2cy28zl,0,24.5,73.1,2025-03-05T20:04:45.260Z,2025-03-05T20:05:48Z,5560029161,56,Back,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370663,58,1,1,4,10,agh9ifb2mw3ivjusgedj7c3fe,1,75.6,29.9,2025-03-05T20:04:46.681Z,2025-03-05T20:04:49Z,5560029183,141,37.7,5560029181,140,69.8,5560029179,56,Center,5560029187,213,2.43,5560029185,212,8.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370671,59,1,1,4,11,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,37.7,2025-03-05T20:04:47.099Z,2025-03-05T22:45:36Z,5560029219,140,72.7,5560029223,212,8.3,5560029221,141,26.3,5560029217,56,Center,5560029225,213,5.09,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370679,60,1,1,4,16,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,28.3,2025-03-05T20:04:52.474Z,2025-03-05T20:04:54Z,5560029267,213,3.85,5560029263,141,24.1,5560029261,140,68.2,5560029259,56,Center,5560029265,212,4.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370681,61,1,1,4,18,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,24.2,2025-03-05T20:04:54.298Z,2025-03-05T20:04:56Z,5560029277,141,23.6,5560029279,212,7.3,5560029275,140,75.2,5560029273,56,Center,5560029281,213,6.23,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370683,62,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,0,75.2,23.6,2025-03-05T20:04:56.442Z,2025-03-05T22:45:52Z,5560029297,213,0.66,5560029289,56,Center,5560029291,140,92.1,5560029293,141,43.9,5560029295,212,22.5,5560029287,155,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370693,38,52,1,4,23,9ldqu49smv1xg2va0n2cy28zl,1,10.7,53.8,2025-03-05T20:04:59.837Z,2025-03-05T22:45:46Z,5560229117,377,,,,,,,,,,,,,,,,,,,,,,,3i53phcjc5vwe7i0m9pqjo3fu,A. Trubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370721,39,1,1,4,32,9ldqu49smv1xg2va0n2cy28zl,1,12.6,54.2,2025-03-05T20:05:08.309Z,2025-03-05T20:05:11Z,5560029539,141,30.3,5560029535,56,Back,5560029541,212,16.4,5560029537,140,14.7,5560029543,213,4.85,5560029533,123,,,,,,,,3i53phcjc5vwe7i0m9pqjo3fu,A. Trubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370725,40,1,1,4,34,9ldqu49smv1xg2va0n2cy28zl,1,13.1,32.4,2025-03-05T20:05:10.340Z,2025-03-05T20:05:12Z,5560029559,56,Back,5560029565,212,30.5,5560029567,213,1.81,5560029563,141,76,5560029561,140,6.2,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370735,41,1,1,4,36,9ldqu49smv1xg2va0n2cy28zl,1,6.5,76,2025-03-05T20:05:12.660Z,2025-03-05T20:05:16Z,5560029619,212,27.3,5560029615,140,30.5,5560029621,213,0.4,5560029617,141,91.5,5560029613,56,Back,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370737,42,61,1,4,39,9ldqu49smv1xg2va0n2cy28zl,0,32.3,94.2,2025-03-05T20:05:15.204Z,2025-03-05T22:46:05Z,5560029627,56,Back,,,,,,,,,,,,,,,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370743,43,5,1,4,40,9ldqu49smv1xg2va0n2cy28zl,0,35,100.6,2025-03-05T20:05:16.450Z,2025-03-05T20:22:27Z,5560029655,56,Back,5560029667,233,64,5560029657,347,,,,,,,,,,,,,,,,,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784370733,64,5,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,1,65,-0.6,2025-03-05T20:05:16.450Z,2025-03-05T20:06:04Z,5560029609,56,Right,5560029611,347,,5560029663,233,43,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370759,65,1,1,4,45,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,0,2025-03-05T20:05:21.322Z,2025-03-05T20:05:26Z,5560029773,140,37.8,5560029781,1,,5560029771,56,Back,5560029769,107,,5560029777,212,23.7,5560029775,141,8.3,5560029779,213,2.85,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370769,66,1,1,4,52,agh9ifb2mw3ivjusgedj7c3fe,1,30.8,20.6,2025-03-05T20:05:28.345Z,2025-03-05T20:05:31Z,5560029833,213,1.9,5560029831,212,19.6,5560029827,140,24.8,5560029825,56,Back,5560029829,141,47.9,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370783,67,1,1,4,55,agh9ifb2mw3ivjusgedj7c3fe,1,24.1,46.9,2025-03-05T20:05:31.530Z,2025-03-05T20:05:34Z,5560029903,212,12.4,5560029905,213,4.88,5560029899,140,26.1,5560029901,141,28.9,5560029897,56,Back,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370785,68,1,1,4,58,agh9ifb2mw3ivjusgedj7c3fe,1,26.5,29.5,2025-03-05T20:05:34.345Z,2025-03-05T20:05:36Z,5560029909,56,Back,5560029915,212,16,5560029913,141,50.7,5560029911,140,19.9,5560029917,213,2.02,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370791,69,1,1,5,0,agh9ifb2mw3ivjusgedj7c3fe,1,20.6,51.5,2025-03-05T20:05:36.473Z,2025-03-05T20:05:40Z,5560029955,212,20,5560029949,56,Back,5560029951,140,27.6,5560029957,213,1.19,5560029953,141,78.8,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370801,70,1,1,5,3,agh9ifb2mw3ivjusgedj7c3fe,1,28.6,78.5,2025-03-05T20:05:39.849Z,2025-03-05T20:05:42Z,5560030011,212,9.6,5560030013,213,0.79,5560030007,140,35,5560030009,141,88.5,5560030005,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370811,71,1,1,5,6,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,87.9,2025-03-05T20:05:42.441Z,2025-03-05T20:05:44Z,5560030065,213,4.07,5560030059,140,28.2,5560030057,56,Back,5560030061,141,74.6,5560030063,212,11.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370821,72,1,1,5,8,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,74,2025-03-05T20:05:44.650Z,2025-03-05T20:05:47Z,5560030115,212,23.3,5560030109,56,Back,5560030117,213,4.4,5560030113,141,41.5,5560030111,140,21.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370823,73,1,1,5,11,agh9ifb2mw3ivjusgedj7c3fe,1,20.4,37.4,2025-03-05T20:05:47.593Z,2025-03-05T20:05:49Z,5560030123,140,20.2,5560030125,141,16.4,5560030129,213,4.7,5560030121,56,Back,5560030127,212,14.3,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370829,74,1,1,5,13,agh9ifb2mw3ivjusgedj7c3fe,1,20.7,15.7,2025-03-05T20:05:49.721Z,2025-03-05T20:05:52Z,5560030163,212,12.6,5560030161,141,28.7,5560030157,56,Back,5560030159,140,29.3,5560030165,213,0.77,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784370833,75,1,1,5,16,agh9ifb2mw3ivjusgedj7c3fe,1,28.6,26.5,2025-03-05T20:05:52.265Z,2025-03-05T20:05:54Z,5560030189,212,7.8,5560030191,213,6.15,5560030185,140,36,5560030187,141,25,5560030183,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
