id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,teamName
2722577399,152,1,1,15,5,agh9ifb2mw3ivjusgedj7c3fe,1,76.5,6.2,2024-09-19T19:16:12.246Z,2024-09-20T03:41:42Z,5223429259,140,74.1,5223429257,56,Right,5223429265,213,3.95,5223899151,178,,5223429263,212,3.7,5223429261,141,2.3,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577403,153,1,1,15,6,agh9ifb2mw3ivjusgedj7c3fe,0,74.1,2.3,2024-09-19T19:16:13.340Z,2024-09-20T03:41:58Z,5223429287,212,4.1,5223899197,178,,5223429283,140,76.9,5223429281,56,Right,5223429285,141,0,5223429291,213,5.51,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722604277,810,43,1,15,6,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T19:16:13.348Z,2024-09-20T03:42:16Z,5223579597,399,cscn06kwqfzo09h0dc5ybt1pl,5223899267,144,83,,,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577413,117,5,1,15,7,4t4hod56fsj7utpjdor8so5q6,1,20.8,101.6,2024-09-19T19:16:14.003Z,2024-09-20T03:42:13Z,5223429371,233,154,5223429365,347,,5223429363,56,Back,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577407,154,5,1,15,7,agh9ifb2mw3ivjusgedj7c3fe,0,79.2,-1.6,2024-09-19T19:16:14.003Z,2024-09-20T03:42:13Z,5223429305,56,Right,5223429379,233,117,5223429307,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577479,118,1,1,15,25,4t4hod56fsj7utpjdor8so5q6,1,20.3,100,2024-09-19T19:16:32.137Z,2024-09-20T03:42:20Z,5223429895,56,Back,5223429901,212,17.4,5223429903,213,5.57,5223429899,141,84.4,5223429897,140,32.8,5223430143,189,,5223429893,107,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577485,119,61,1,15,25,4t4hod56fsj7utpjdor8so5q6,1,32.8,84.4,2024-09-19T19:16:32.499Z,2024-09-20T03:42:31Z,5223899311,178,,5223429947,189,,5223429935,56,Back,,,,,,,,,,,,,,,,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577497,120,4,1,15,26,4t4hod56fsj7utpjdor8so5q6,1,40.6,64,2024-09-19T19:16:33.426Z,2024-09-20T03:42:40Z,5223430011,286,,5223430033,233,156,5223429999,56,Back,5223429997,13,,5223430003,152,,5223430007,265,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577491,156,4,1,15,26,agh9ifb2mw3ivjusgedj7c3fe,0,59.4,36,2024-09-19T19:16:33.427Z,2024-09-20T03:42:40Z,5223430055,233,120,5223899335,178,,5223429955,56,Center,5223429961,285,,5223429953,13,,5223429957,152,,5223429959,265,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577681,124,1,1,15,41,4t4hod56fsj7utpjdor8so5q6,1,32.4,72.4,2024-09-19T19:16:47.700Z,2024-09-20T03:42:43Z,5223431245,56,Back,5223431869,5,,5223431871,152,,5223431251,212,10.1,5223431249,141,85.8,5223431973,189,,5223431253,213,1.12,5223431247,140,36.6,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,5223899347,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577545,121,1,1,15,41,4t4hod56fsj7utpjdor8so5q6,1,40.3,66.7,2024-09-19T19:16:48.227Z,2024-09-20T03:43:02Z,5223431741,210,16,5223430337,155,,5223430345,141,13.5,5223430351,1,,5223430343,140,71.8,5223430349,213,5.45,5223431743,22,,5223899383,178,,adb8skc3qbvgunhzd9651lij8,Vanderson,5223430341,56,Right,,5223430347,212,,,,,,,,,,,,,,,,49,1,,,,,,,,,,,,Monaco
2722577563,122,3,1,15,48,4t4hod56fsj7utpjdor8so5q6,1,86,35.5,2024-09-19T19:16:55.256Z,2024-09-20T03:43:11Z,5223899411,178,,5223579991,464,,5223430551,233,157,5223430507,56,Center,5223430509,286,,,,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577553,157,45,1,15,48,agh9ifb2mw3ivjusgedj7c3fe,0,14,64.5,2024-09-19T19:16:55.256Z,2024-09-20T03:43:12Z,5223430559,233,122,5223430407,56,Back,5223430409,285,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577569,123,16,1,15,50,4t4hod56fsj7utpjdor8so5q6,1,86.1,39.3,2024-09-19T19:16:56.912Z,2024-09-20T04:06:13Z,5223899425,178,,5223431773,102,45.8,5223430543,56,Center,5223580031,395,2.8,5223431493,72,,5223431765,80,,5223431783,231,47.7,5223431777,215,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,5223431505,375,15:49.5,,5223580033,396,5223431775,103,5223430539,22,5223431781,230,97.1,5223431767,29,,5223431785,300,3.2,,,52.3,,5223430545,254,5223431501,374,16:56.1,5223431769,55,121,5223431495,17,,Monaco
2722577813,158,1,1,17,2,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50,2024-09-19T19:18:08.976Z,2024-09-20T03:43:28Z,5223432165,213,3.03,5223432157,56,Back,5223432159,140,42.8,5223432167,279,G,5223432161,141,51.2,5223432163,212,7.5,5223899447,178,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577831,159,1,1,17,4,agh9ifb2mw3ivjusgedj7c3fe,1,42.8,51.2,2024-09-19T19:18:10.640Z,2024-09-20T03:43:30Z,5223432253,212,17.8,5223432251,141,32.2,5223432249,140,31.2,5223432247,56,Back,5223432255,213,3.96,5223899455,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577849,160,1,1,17,6,agh9ifb2mw3ivjusgedj7c3fe,1,31.2,32.2,2024-09-19T19:18:12.946Z,2024-09-20T03:43:34Z,5223432391,213,2.68,5223432385,140,14.3,5223432383,56,Back,5223432387,141,45.2,5223432389,212,19.8,5223899471,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577859,161,1,1,17,9,agh9ifb2mw3ivjusgedj7c3fe,1,14,46.3,2024-09-19T19:18:15.701Z,2024-09-20T03:43:37Z,5223899479,178,,5223432445,56,Back,5223432451,212,20,5223432453,213,4.98,5223432447,140,19.1,5223432449,141,17.9,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577867,162,1,1,17,12,agh9ifb2mw3ivjusgedj7c3fe,0,20.4,14.9,2024-09-19T19:18:18.919Z,2024-09-20T03:43:39Z,5223432503,140,60.3,5223432501,56,Center,5223432509,213,0.45,5223432507,212,46.5,5223899487,178,,5223432511,1,,5223432505,141,44.5,5223432499,155,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577879,125,44,1,17,14,4t4hod56fsj7utpjdor8so5q6,1,41.3,55.4,2024-09-19T19:18:21.458Z,2024-09-20T09:01:56Z,5223432575,285,,5223432587,233,163,5223432573,56,Back,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577869,163,44,1,17,14,agh9ifb2mw3ivjusgedj7c3fe,0,58.7,44.6,2024-09-19T19:18:21.459Z,2024-09-20T03:43:42Z,5223432595,233,125,5223432519,286,,5223432517,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722577885,126,8,1,17,14,4t4hod56fsj7utpjdor8so5q6,1,43.8,55.4,2024-09-19T19:18:21.484Z,2024-09-20T09:01:57Z,5223432593,56,Back,5223432627,15,,5223899519,388,,5223580269,384,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577893,127,49,1,17,17,4t4hod56fsj7utpjdor8so5q6,1,44.1,28.9,2024-09-19T19:18:23.991Z,2024-09-20T03:43:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577901,128,1,1,17,17,4t4hod56fsj7utpjdor8so5q6,1,44.1,28.9,2024-09-19T19:18:24.050Z,2024-09-20T03:43:54Z,5223899541,178,,5223432697,140,29,5223432695,56,Back,5223432699,141,25.3,5223432703,213,3.29,5223432701,212,16,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577923,129,1,1,17,20,4t4hod56fsj7utpjdor8so5q6,1,29,25.3,2024-09-19T19:18:26.836Z,2024-09-20T03:43:57Z,5223432809,56,Back,5223899561,178,,5223432821,213,2.64,5223432817,212,24.6,5223432813,141,42.6,5223432811,140,8.4,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577939,130,1,1,17,26,4t4hod56fsj7utpjdor8so5q6,1,11.3,46.7,2024-09-19T19:18:33.026Z,2024-09-20T03:43:59Z,5223432973,140,14.6,5223432971,56,Back,5223432975,141,69.6,5223432979,213,1.35,5223432977,212,16,5223899569,178,,,,,,,,a1q3mystvi6gkv7tjrn75kw6h,P. Köhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577963,131,1,1,17,34,4t4hod56fsj7utpjdor8so5q6,1,28.7,77.1,2024-09-19T19:18:41.251Z,2024-09-20T03:44:02Z,5223433117,212,62.7,5223433119,213,0.06,5223433111,56,Left,5223433113,140,88.3,5223433121,1,,5223433115,141,82.3,5223433109,155,,5223899589,178,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577971,132,1,1,17,41,4t4hod56fsj7utpjdor8so5q6,1,88.6,82.4,2024-09-19T19:18:48.088Z,2024-09-20T03:44:04Z,5223899597,178,,5223433167,56,Center,5223433173,212,6.9,5223433171,141,75.2,5223433169,140,84,5223433175,213,3.93,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577981,133,1,1,17,44,4t4hod56fsj7utpjdor8so5q6,1,79.5,74.2,2024-09-19T19:18:50.684Z,2024-09-20T03:44:07Z,5223433257,140,70,5223433259,141,63.5,5223433261,212,12.3,5223433263,213,3.77,5223899613,178,,5223433255,56,Center,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577985,134,1,1,17,47,4t4hod56fsj7utpjdor8so5q6,0,71.9,55.7,2024-09-19T19:18:53.704Z,2024-09-20T03:44:10Z,5223433287,213,5.05,5223433289,1,,5223433281,140,85,5223433283,141,0,5223433279,56,Right,5223899631,178,,5223433285,212,41.1,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722577989,135,5,1,17,50,4t4hod56fsj7utpjdor8so5q6,0,83.4,-1.2,2024-09-19T19:18:57.338Z,2024-09-20T03:44:13Z,5223433887,233,164,5223433309,347,,5223433307,56,Right,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578089,164,5,1,17,50,agh9ifb2mw3ivjusgedj7c3fe,1,16.6,101.2,2024-09-19T19:18:57.338Z,2024-09-20T03:44:14Z,5223433881,233,135,5223433873,56,Back,5223433875,347,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578095,165,1,1,18,4,agh9ifb2mw3ivjusgedj7c3fe,0,19.5,100,2024-09-19T19:19:10.790Z,2024-09-20T03:44:20Z,5223433909,212,7.4,5223433907,141,93.5,5223433903,56,Back,5223433901,107,,5223433981,189,,5223433905,140,24.4,5223433911,213,5.48,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578105,136,61,1,18,9,4t4hod56fsj7utpjdor8so5q6,1,69.3,13.7,2024-09-19T19:19:15.708Z,2024-09-20T03:44:22Z,5223433967,56,Right,5223899677,178,,5223433971,189,,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578113,137,5,1,18,9,4t4hod56fsj7utpjdor8so5q6,0,76,-1.4,2024-09-19T19:19:16.409Z,2024-09-20T03:44:29Z,5223433999,56,Right,5223434023,233,166,5223434001,347,,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578107,166,5,1,18,9,agh9ifb2mw3ivjusgedj7c3fe,1,24,101.4,2024-09-19T19:19:16.409Z,2024-09-20T03:44:30Z,5223433977,56,Back,5223434007,233,137,5223433979,347,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578159,167,1,1,18,29,agh9ifb2mw3ivjusgedj7c3fe,0,26.2,100,2024-09-19T19:19:36.090Z,2024-09-20T03:44:33Z,5223434311,212,14.4,5223434313,213,5.64,5223434305,56,Back,5223434303,107,,5223434307,140,37.2,5223434309,141,88.7,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578177,138,1,1,18,30,4t4hod56fsj7utpjdor8so5q6,1,65.9,17.7,2024-09-19T19:19:37.395Z,2024-09-20T03:44:38Z,5223434405,56,Center,5223899739,178,,5223434411,212,10.6,5223434413,213,0.52,5223434713,3,,5223434407,140,74.7,5223434409,141,25.4,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578179,139,49,1,18,32,4t4hod56fsj7utpjdor8so5q6,1,74.7,25.4,2024-09-19T19:19:39.113Z,2024-09-20T03:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578189,140,2,1,18,32,4t4hod56fsj7utpjdor8so5q6,1,69.8,25.2,2024-09-19T19:19:39.151Z,2024-09-20T03:44:49Z,5223434473,141,25.2,5223434471,140,79.5,5223434633,56,Center,5223434631,7,dkve6gf309h5tglwawqx8mlzp,5223899775,178,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578203,168,55,1,18,32,agh9ifb2mw3ivjusgedj7c3fe,1,24.6,66.4,2024-09-19T19:19:39.152Z,2024-09-20T03:44:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578191,141,43,1,18,35,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T19:19:42.307Z,2024-09-19T19:19:45Z,5223434491,250,0,5223434485,56,Center,5223434589,144,39,5223434483,63,0,5223434481,22,0,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722604505,721,1,1,19,28,agh9ifb2mw3ivjusgedj7c3fe,1,21.9,73.5,2024-09-19T19:20:35.440Z,2024-09-20T03:44:58Z,5223899805,178,,5223581245,140,12.3,5223581239,5,,5223581285,189,,5223581251,213,3.7,5223581249,212,11.9,5223581247,141,64.3,5223581243,56,Back,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,5223581241,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578403,169,1,1,19,29,agh9ifb2mw3ivjusgedj7c3fe,1,12.6,69.1,2024-09-19T19:20:35.719Z,2024-09-20T03:45:05Z,5223435781,213,0.01,5223435769,155,,5223435773,56,Back,5223435777,141,69.7,5223435779,212,30,5223899845,178,,5223435775,140,41.2,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578415,170,1,1,19,30,agh9ifb2mw3ivjusgedj7c3fe,1,42.5,67.3,2024-09-19T19:20:37.314Z,2024-09-20T03:45:08Z,5223435859,213,5.2,5223435857,212,23.9,5223435853,140,53.2,5223435851,56,Center,5223435849,3,,5223435855,141,36.3,5223899853,388,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578427,171,1,1,19,33,agh9ifb2mw3ivjusgedj7c3fe,1,53.9,33.1,2024-09-19T19:20:40.538Z,2024-09-20T03:45:09Z,5223435937,212,24.4,5223435939,213,5.53,5223435931,56,Right,5223435933,140,70.9,5223899857,178,,5223435935,141,8.6,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578429,172,1,1,19,39,agh9ifb2mw3ivjusgedj7c3fe,0,73,31.3,2024-09-19T19:20:45.696Z,2024-09-20T03:45:13Z,5223435951,213,1.29,5223435949,212,1.9,5223435943,56,Center,5223436169,156,,5223899869,178,,5223435945,140,73.5,5223435999,286,,5223435993,236,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5223435947,141,34,,5223435995,233,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,Barcelona
2722578437,142,74,1,19,39,4t4hod56fsj7utpjdor8so5q6,1,31.8,69.7,2024-09-19T19:20:45.808Z,2024-09-20T03:45:16Z,5223435989,56,Back,5223899881,178,,5223436011,233,172,5223435991,285,,,,,,,,,,,,,,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578451,143,49,1,19,39,4t4hod56fsj7utpjdor8so5q6,1,32.1,72.4,2024-09-19T19:20:46.362Z,2024-09-20T03:45:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578477,173,83,1,19,41,agh9ifb2mw3ivjusgedj7c3fe,0,75,23.7,2024-09-19T19:20:47.729Z,2024-09-20T03:45:30Z,5223436271,399,2jc6sdkse1kxjztsgystidot1,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722578463,144,1,1,19,43,4t4hod56fsj7utpjdor8so5q6,1,32.2,79.3,2024-09-19T19:20:50.136Z,2024-09-20T03:45:38Z,5223436129,141,91.1,5223436125,56,Back,5223436127,140,31.1,5223899939,178,,5223436131,212,8.1,5223436133,213,1.71,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578469,145,1,1,19,46,4t4hod56fsj7utpjdor8so5q6,1,34.4,94.1,2024-09-19T19:20:53.384Z,2024-09-20T03:45:40Z,5223436185,213,5.74,5223436179,140,53,5223436177,56,Center,5223436181,141,76.6,5223436183,212,22.9,5223899947,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578481,146,1,1,19,47,4t4hod56fsj7utpjdor8so5q6,1,53,76.6,2024-09-19T19:20:54.292Z,2024-09-20T03:45:42Z,5223899953,178,,5223436241,141,82.4,5223436243,212,20.2,5223436245,213,2.95,5223436237,56,Back,5223436239,140,34.1,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578489,147,1,1,19,49,4t4hod56fsj7utpjdor8so5q6,1,34.1,82.4,2024-09-19T19:20:56.548Z,2024-09-20T03:45:45Z,5223899961,178,,5223436281,213,4.37,5223436273,56,Back,5223436279,212,10.3,5223436277,141,68.1,5223436275,140,30.8,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578499,148,1,1,19,52,4t4hod56fsj7utpjdor8so5q6,1,32,62.7,2024-09-19T19:20:59.144Z,2024-09-20T03:45:47Z,5223899969,178,,5223436363,56,Back,5223436367,141,35.1,5223436369,212,18.8,5223436371,213,4.68,5223436365,140,31.5,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578511,149,1,1,19,56,4t4hod56fsj7utpjdor8so5q6,1,33.7,29.4,2024-09-19T19:21:02.696Z,2024-09-20T03:45:50Z,5223436439,213,5.64,5223436437,212,26.2,5223436433,140,53.6,5223436431,56,Right,5223899981,178,,5223436435,141,6.2,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578521,150,1,1,20,0,4t4hod56fsj7utpjdor8so5q6,1,55.5,5.9,2024-09-19T19:21:07.046Z,2024-09-20T03:45:52Z,5223436489,141,21.9,5223436487,140,48,5223899989,178,,5223436485,56,Back,5223436491,212,13.4,5223436493,213,2.2,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578535,151,1,1,20,2,4t4hod56fsj7utpjdor8so5q6,1,48,21.9,2024-09-19T19:21:09.278Z,2024-09-20T03:45:55Z,5223436589,141,59.5,5223436587,140,31.6,5223899997,178,,5223436591,212,30.8,5223436585,56,Back,5223436593,213,2.16,,,,,,,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578549,152,1,1,20,5,4t4hod56fsj7utpjdor8so5q6,1,32.7,62,2024-09-19T19:21:12.460Z,2024-09-20T03:45:58Z,5223436653,141,96.1,5223436651,140,63,5223436659,1,,5223436657,213,0.63,5223900003,178,,5223436649,56,Left,5223436655,212,39.4,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578575,153,1,1,20,9,4t4hod56fsj7utpjdor8so5q6,1,63,91.3,2024-09-19T19:21:16.006Z,2024-09-20T03:46:01Z,5223436765,56,Left,5223436771,212,15.6,5223436769,141,81.4,5223436773,213,5.84,5223436767,140,76.4,5223900011,178,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578583,154,1,1,20,13,4t4hod56fsj7utpjdor8so5q6,1,76,70.9,2024-09-19T19:21:20.330Z,2024-09-20T03:46:07Z,5223436835,213,4.54,5223436983,210,13,5223436829,140,73.2,5223436827,56,Center,5223436831,141,46.7,5223436833,212,16.7,5223900021,178,,5223436985,154,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578587,155,13,1,20,15,4t4hod56fsj7utpjdor8so5q6,1,73.2,46.7,2024-09-19T19:21:21.934Z,2024-09-20T03:46:09Z,5223436885,20,,5223437013,328,,5223436849,56,Center,5223436999,83,,5223437001,29,,5223900027,178,,5223436845,18,,5223437015,230,98.2,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,5223437011,103,26.4,,5223437005,55,5223436841,22,5223437017,231,5223581577,215,,5223437003,154,,5223437009,102,,49.3,58.8,154,,,,,,,,,,,,,Monaco
2722578593,156,5,1,20,16,4t4hod56fsj7utpjdor8so5q6,0,100.8,60,2024-09-19T19:21:22.999Z,2024-09-20T03:46:14Z,5223436879,56,Center,5223437479,233,174,5223436881,346,,,,,,,,,,,,,,,,,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722578683,174,5,1,20,16,agh9ifb2mw3ivjusgedj7c3fe,1,-0.8,40,2024-09-19T19:21:22.999Z,2024-09-20T03:46:14Z,5223437459,233,156,5223437437,346,,5223437435,56,Back,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
