id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/19/value,teamName
2783201115,947,1,2,81,56,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,51,2025-03-02T16:56:15.890Z,2025-03-02T16:56:18Z,5553483411,140,73.7,5553483417,213,0.76,5553483409,56,Center,5553483413,141,65.6,5553483415,212,14.5,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201137,948,1,2,81,59,agh9ifb2mw3ivjusgedj7c3fe,0,76.4,65.9,2025-03-02T16:56:18.804Z,2025-03-02T16:56:21Z,5553483527,140,90.2,5553483533,213,5.52,5553483573,4,,5553483525,56,Center,5553483531,212,20.1,5553483523,155,,5553483529,141,45.5,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201151,531,12,2,82,0,63f5h8t5e9qm1fqmvfkb23ghh,1,12.5,53.8,2025-03-02T16:56:20.642Z,2025-03-02T20:07:29Z,5553483607,141,57.5,5553483605,140,23.5,5553483619,15,,5553483611,213,0.21,5553483609,212,11.8,5553483603,56,Back,,,,,,,8krgbfnydbtyongkwnsaj43kk,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201175,949,83,2,82,3,agh9ifb2mw3ivjusgedj7c3fe,0,77.4,41.8,2025-03-02T16:56:22.898Z,2025-03-02T16:56:26Z,5553483979,399,66l9n4gqc4aau3bpc0qtpta8k,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201197,532,1,2,82,3,63f5h8t5e9qm1fqmvfkb23ghh,0,21.1,55.7,2025-03-02T16:56:23.699Z,2025-03-02T16:56:25Z,5553483861,1,,5553483855,141,46.6,5553483859,213,5.22,5553483853,140,24.4,5553483857,212,7.1,5553483845,157,,5553483851,56,Back,,,,66l9n4gqc4aau3bpc0qtpta8k,Arkaitz Mariezkurrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201201,950,44,2,82,4,agh9ifb2mw3ivjusgedj7c3fe,1,75.6,50.6,2025-03-02T16:56:24.387Z,2025-03-02T19:07:22Z,5553483869,56,Center,5553483871,286,,5553484067,233,533,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201203,533,44,2,82,4,63f5h8t5e9qm1fqmvfkb23ghh,0,24.4,49.4,2025-03-02T16:56:24.388Z,2025-03-02T19:07:22Z,5553483875,56,Back,5553484083,233,950,5553483879,285,,,,,,,,,,,,,,,,,et849xmcdgsy5itb8i4w7qkq2,Beñat Turrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201209,951,61,2,82,5,agh9ifb2mw3ivjusgedj7c3fe,1,75.5,45.7,2025-03-02T16:56:25.123Z,2025-03-02T16:56:25Z,5553483903,56,Center,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201237,534,1,2,82,6,63f5h8t5e9qm1fqmvfkb23ghh,0,24.6,39.2,2025-03-02T16:56:26.595Z,2025-03-02T16:56:27Z,5553484115,140,27.8,5553484117,141,48.2,5553484119,212,7,5553484113,56,Back,5553484121,213,1.07,5553484111,3,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201243,952,1,2,82,7,agh9ifb2mw3ivjusgedj7c3fe,0,70.7,51.6,2025-03-02T16:56:27.268Z,2025-03-02T17:08:43Z,5553484141,56,Center,5553484147,212,6.2,5553484149,213,0.81,5553484143,140,74.8,5553484139,155,,5553484145,141,58.2,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201255,535,8,2,82,8,63f5h8t5e9qm1fqmvfkb23ghh,1,24,40.9,2025-03-02T16:56:28.307Z,2025-03-02T20:09:47Z,5554366951,385,,5553484183,56,Back,,,,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201325,953,1,2,82,10,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,66.2,2025-03-02T16:56:30.307Z,2025-03-02T16:56:32Z,5553484547,212,13.5,5553484541,56,Left,5553484545,141,81.8,5553484543,140,69.2,5553484549,213,2.23,5553484539,3,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201359,954,1,2,82,13,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,84.8,2025-03-02T16:56:32.771Z,2025-03-02T16:56:35Z,5553484725,213,3.96,5553484717,56,Center,5553484723,212,14.4,5553484719,140,59.1,5553484721,141,69.3,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201407,955,1,2,82,15,agh9ifb2mw3ivjusgedj7c3fe,1,59.7,69.2,2025-03-02T16:56:34.963Z,2025-03-02T16:56:38Z,5553484989,56,Center,5553484993,141,68.7,5553484995,212,4.4,5553484991,140,63.9,5553484997,213,6.21,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201421,956,1,2,82,18,agh9ifb2mw3ivjusgedj7c3fe,0,63.9,68.7,2025-03-02T16:56:37.858Z,2025-03-02T16:56:38Z,5553485081,140,69.8,5553485083,141,57.6,5553485087,213,5.4,5553485079,56,Center,5553485085,212,9.8,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201495,536,12,2,82,20,63f5h8t5e9qm1fqmvfkb23ghh,1,26.2,37.3,2025-03-02T16:56:40.443Z,2025-03-02T16:56:44Z,5553485407,140,47.5,5553485405,56,Back,5553485413,213,5.51,5553485411,212,31.2,5553485409,141,5.3,,,,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201547,957,1,2,82,24,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,84.5,2025-03-02T16:56:44.083Z,2025-03-02T16:56:46Z,5553485715,141,73.7,5553485717,212,10.5,5553485713,140,61,5553485719,213,5.51,5553485711,56,Center,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201585,958,1,2,82,27,agh9ifb2mw3ivjusgedj7c3fe,1,61,73.7,2025-03-02T16:56:46.771Z,2025-03-02T16:56:49Z,5553485941,140,57.1,5553485947,213,3.77,5553485943,141,69.3,5553485939,56,Center,5553485945,212,5.1,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201635,959,1,2,82,29,agh9ifb2mw3ivjusgedj7c3fe,1,58.9,66.7,2025-03-02T16:56:49.203Z,2025-03-02T16:56:51Z,5553486167,140,67.1,5553486165,56,Center,5553486173,213,5.07,5553486171,212,24.3,5553486169,141,33.3,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201723,960,1,2,82,31,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,27.6,2025-03-02T16:56:51.699Z,2025-03-02T16:57:06Z,5553487471,210,15,5553486587,212,16,5553486581,56,Right,5553486585,141,14.7,5553486583,140,82.6,5553486589,213,5.7,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783201729,961,15,2,82,36,agh9ifb2mw3ivjusgedj7c3fe,1,86.3,27.9,2025-03-02T16:56:56.244Z,2025-03-02T16:57:10Z,5553487031,82,,5553486621,63,,5553487497,231,46.6,5553487481,102,50.9,5553487477,55,960,5553487485,146,87.9,5553487027,72,,5553487489,147,30.5,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5553487475,29,,5553486619,22,,5553487707,215,,5553487473,78,,,5553486623,56,Center,5553487483,103,19,5553487493,230,5553487763,233,,,,,537,,,,,,,,,,,,99,,Barcelona
2783201745,537,10,2,82,36,63f5h8t5e9qm1fqmvfkb23ghh,1,12.1,69.5,2025-03-02T16:56:56.344Z,2025-03-02T16:57:11Z,5553486719,94,,5553486723,56,Back,5553487601,233,961,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201769,538,6,2,82,38,63f5h8t5e9qm1fqmvfkb23ghh,0,11.8,70.2,2025-03-02T16:56:58.035Z,2025-03-02T20:12:03Z,5553486859,73,,5553486927,233,962,5553486857,56,Back,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783201755,962,6,2,82,38,agh9ifb2mw3ivjusgedj7c3fe,1,88.2,29.8,2025-03-02T16:56:58.035Z,2025-03-02T17:02:24Z,5553486799,73,,5553486897,233,538,5553486797,56,Center,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202103,963,1,2,82,56,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,2025-03-02T16:57:15.972Z,2025-03-02T16:57:21Z,5553488607,140,92.5,5553488611,212,21,5553488605,56,Center,5553488603,6,,5553488609,141,70.6,5553488613,213,4.35,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202119,964,1,2,83,0,agh9ifb2mw3ivjusgedj7c3fe,1,92.6,81.2,2025-03-02T16:57:20.195Z,2025-03-02T16:57:22Z,5553488723,140,77.9,5553488729,213,3.13,5553488721,56,Left,5553488725,141,81.4,5553488727,212,15.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202219,965,1,2,83,2,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,81.5,2025-03-02T16:57:21.892Z,2025-03-02T16:57:27Z,5553489239,141,46.2,5553489241,212,24.4,5553489243,213,4.54,5553489235,56,Center,5553489237,140,73.2,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202225,540,45,2,83,7,63f5h8t5e9qm1fqmvfkb23ghh,0,24.8,44.4,2025-03-02T16:57:26.935Z,2025-03-02T19:07:19Z,5553489275,285,,5553489353,233,966,5553489271,56,Back,,,,,,,,,,,,,,,,et849xmcdgsy5itb8i4w7qkq2,Beñat Turrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783202231,966,3,2,83,7,agh9ifb2mw3ivjusgedj7c3fe,1,75.2,55.6,2025-03-02T16:57:26.935Z,2025-03-02T20:12:29Z,5553489309,56,Center,5553489311,286,,5554375819,465,,5553489347,233,540,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202243,967,3,2,83,8,agh9ifb2mw3ivjusgedj7c3fe,0,80.6,63.7,2025-03-02T16:57:27.988Z,2025-03-02T20:12:40Z,5553489391,56,Center,5553489393,286,,5553489499,233,541,5554376503,465,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202253,541,7,2,83,8,63f5h8t5e9qm1fqmvfkb23ghh,0,19.4,36.3,2025-03-02T16:57:27.989Z,2025-03-02T20:12:44Z,5553489417,285,,5553489415,56,Back,5554376683,385,,5553489493,233,967,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783202259,968,3,2,83,9,agh9ifb2mw3ivjusgedj7c3fe,0,80.6,63.7,2025-03-02T16:57:28.900Z,2025-03-02T20:12:46Z,5553489439,56,Center,5553489441,286,,5553490111,233,542,5554376827,465,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202343,542,7,2,83,9,63f5h8t5e9qm1fqmvfkb23ghh,1,19.4,36.3,2025-03-02T16:57:28.901Z,2025-03-02T20:12:49Z,5553489939,56,Back,5554376955,384,,5553489941,285,,5553490035,233,968,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783202347,543,49,2,83,10,63f5h8t5e9qm1fqmvfkb23ghh,1,21.5,31,2025-03-02T16:57:30.253Z,2025-03-02T16:57:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d4tdx2ctadv6kc3tbq4as8bmx,Sergio Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783202353,544,3,2,83,11,63f5h8t5e9qm1fqmvfkb23ghh,0,23.1,29.8,2025-03-02T16:57:31.251Z,2025-03-02T20:12:53Z,5553489983,285,,5553489981,56,Back,5554377201,465,,5553490141,233,969,,,,,,,,,,,,,d4tdx2ctadv6kc3tbq4as8bmx,Sergio Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783202311,969,7,2,83,11,agh9ifb2mw3ivjusgedj7c3fe,1,76.9,70.2,2025-03-02T16:57:31.252Z,2025-03-02T20:13:00Z,5553490079,233,544,5553489749,286,,5554377455,384,,5553489747,56,Center,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202583,971,61,2,83,12,agh9ifb2mw3ivjusgedj7c3fe,1,73.1,77.9,2025-03-02T16:57:32.744Z,2025-03-02T20:13:02Z,5553491151,56,Center,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202429,545,61,2,83,13,63f5h8t5e9qm1fqmvfkb23ghh,1,23.3,31.6,2025-03-02T16:57:33.427Z,2025-03-02T16:57:36Z,5553490351,56,Back,,,,,,,,,,,,,,,,,,,,,,d4tdx2ctadv6kc3tbq4as8bmx,Sergio Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783202417,970,4,2,83,15,agh9ifb2mw3ivjusgedj7c3fe,1,75.6,76,2025-03-02T16:57:35.078Z,2025-03-02T16:58:53Z,5553490365,286,,5553490357,13,,5553490363,265,,5553490359,56,Center,5553490479,233,546,5553490361,152,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783202441,546,4,2,83,15,63f5h8t5e9qm1fqmvfkb23ghh,0,24.4,24,2025-03-02T16:57:35.079Z,2025-03-02T16:58:53Z,5553490423,13,,5553490429,265,,5553490495,233,970,5553490431,285,,5553490425,56,Back,5553490427,152,,,,,,,,66l9n4gqc4aau3bpc0qtpta8k,Arkaitz Mariezkurrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783203055,972,15,2,83,56,agh9ifb2mw3ivjusgedj7c3fe,1,75.5,76,2025-03-02T16:58:16.374Z,2025-03-02T16:58:24Z,5553494049,147,50.9,5553493661,56,Center,5553494039,78,,5553493801,20,,5553494045,458,,5553494073,233,547,5553494041,102,51.3,5553494037,120,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,5553494047,146,98.5,5553494043,103,18.4,5553493659,18,,5553493657,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203071,547,10,2,83,56,63f5h8t5e9qm1fqmvfkb23ghh,1,1.6,47.8,2025-03-02T16:58:16.474Z,2025-03-02T20:13:45Z,5553494077,233,972,5553493747,178,,5553493999,177,,5554379537,377,,5553493751,56,Back,5553493749,182,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783203075,548,52,2,83,58,63f5h8t5e9qm1fqmvfkb23ghh,1,2.5,50.1,2025-03-02T16:58:18.014Z,2025-03-02T20:13:48Z,5554379621,377,,,,,,,,,,,,,,,,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783203161,549,1,2,84,4,63f5h8t5e9qm1fqmvfkb23ghh,1,13.3,48.1,2025-03-02T16:58:24.294Z,2025-03-02T16:58:27Z,5553494311,123,,5553494313,56,Back,5553494319,212,28.3,5553494321,213,0.6,5553494317,141,71.5,5553494315,140,35.6,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783203171,550,3,2,84,7,63f5h8t5e9qm1fqmvfkb23ghh,0,40.5,72.2,2025-03-02T16:58:27.238Z,2025-03-02T20:13:54Z,5553494355,286,,5553494449,233,973,5553494353,56,Back,5554379923,465,,,,,,,,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783203187,973,7,2,84,7,agh9ifb2mw3ivjusgedj7c3fe,0,59.5,27.8,2025-03-02T16:58:27.239Z,2025-03-02T20:14:06Z,5554380417,385,,5553494397,56,Center,5553494411,233,550,5553494399,285,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203179,551,61,2,84,8,63f5h8t5e9qm1fqmvfkb23ghh,1,41.5,71.7,2025-03-02T16:58:27.942Z,2025-03-02T16:58:28Z,5553494361,56,Back,,,,,,,,,,,,,,,,,,,,,,aka2yqxmqpioxc1qzkl62ejv8,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad
2783203203,974,49,2,84,9,agh9ifb2mw3ivjusgedj7c3fe,1,48.9,22.4,2025-03-02T16:58:29.431Z,2025-03-02T16:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203279,975,1,2,84,11,agh9ifb2mw3ivjusgedj7c3fe,1,46.8,28.2,2025-03-02T16:58:31.093Z,2025-03-02T16:58:36Z,5553495007,212,9.8,5553495005,141,38.3,5553495001,56,Center,5553495009,213,0.77,5553495003,140,53.5,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203291,976,1,2,84,16,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,35.4,2025-03-02T16:58:36.389Z,2025-03-02T16:58:37Z,5553495073,141,36.9,5553495069,56,Center,5553495075,212,5.5,5553495071,140,72.8,5553495077,213,0.19,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203307,977,1,2,84,17,agh9ifb2mw3ivjusgedj7c3fe,1,72.8,36.9,2025-03-02T16:58:37.318Z,2025-03-02T16:58:38Z,5553495167,140,66.4,5553495169,141,36.3,5553495195,156,,5553495173,212,6.7,5553495165,56,Center,5553495175,213,3.2,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203333,978,1,2,84,18,agh9ifb2mw3ivjusgedj7c3fe,1,65.7,36.8,2025-03-02T16:58:38.662Z,2025-03-02T16:58:39Z,5553495301,56,Center,5553495303,140,64.6,5553495309,213,1.71,5553495307,212,8.4,5553495305,141,49.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203393,979,1,2,84,20,agh9ifb2mw3ivjusgedj7c3fe,1,64.9,50.9,2025-03-02T16:58:39.798Z,2025-03-02T16:58:43Z,5553495617,140,71.2,5553495623,213,0.95,5553495615,56,Center,5553495619,141,64.6,5553495621,212,11.4,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203439,980,1,2,84,23,agh9ifb2mw3ivjusgedj7c3fe,1,74.2,74,2025-03-02T16:58:43.222Z,2025-03-02T16:58:46Z,5553495859,141,92.1,5553495857,140,77.7,5553495861,212,12.8,5553495855,56,Left,5553495863,213,1.28,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203469,981,1,2,84,27,agh9ifb2mw3ivjusgedj7c3fe,1,75.3,86.7,2025-03-02T16:58:46.758Z,2025-03-02T16:58:49Z,5553496003,56,Center,5553496009,212,10.7,5553496011,213,4.22,5553496005,140,70.5,5553496007,141,72.9,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203495,982,1,2,84,29,agh9ifb2mw3ivjusgedj7c3fe,1,69.3,68.7,2025-03-02T16:58:49.189Z,2025-03-02T16:58:51Z,5553496159,140,70.1,5553496167,213,4.77,5553496161,141,48.4,5553496163,212,13.8,5553496157,56,Center,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203521,983,1,2,84,31,agh9ifb2mw3ivjusgedj7c3fe,1,70.9,43.2,2025-03-02T16:58:51.382Z,2025-03-02T16:58:53Z,5553496341,140,79.7,5553496347,213,5.19,5553496339,56,Right,5553496343,141,16.8,5553496345,212,20.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203537,984,1,2,84,33,agh9ifb2mw3ivjusgedj7c3fe,1,79.7,16.8,2025-03-02T16:58:53.318Z,2025-03-02T16:58:55Z,5553496425,212,9.7,5553496423,141,24.7,5553496427,213,2.56,5553496421,140,72,5553496419,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203567,985,1,2,84,35,agh9ifb2mw3ivjusgedj7c3fe,1,71.6,25.7,2025-03-02T16:58:55.126Z,2025-03-02T16:58:57Z,5553496583,140,74.3,5553496589,213,0.9,5553496581,56,Center,5553496585,141,31,5553496587,212,4.6,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203587,986,1,2,84,37,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,26.9,2025-03-02T16:58:57.110Z,2025-03-02T16:58:59Z,5553496679,213,4.91,5553496673,140,74.9,5553496675,141,16,5553496671,56,Right,5553496677,212,7.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203617,987,1,2,84,39,agh9ifb2mw3ivjusgedj7c3fe,1,75,16.5,2025-03-02T16:58:58.902Z,2025-03-02T16:59:00Z,5553496855,140,77.6,5553496857,141,30.8,5553496861,213,1.3,5553496853,56,Center,5553496859,212,10.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2783203639,988,1,2,84,40,agh9ifb2mw3ivjusgedj7c3fe,1,77.6,30.8,2025-03-02T16:59:00.342Z,2025-03-02T16:59:02Z,5553496965,56,Center,5553496967,140,74.6,5553496969,141,23.8,5553496971,212,5.7,5553496973,213,4.13,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
