id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2712617075,12,49,1,1,40,3czravw89omgc9o4s0w3l1bg5,1,24.9,17.9,2024-08-24T17:03:57.104Z,2024-08-25T06:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617113,13,1,1,1,40,3czravw89omgc9o4s0w3l1bg5,1,24.9,17.9,2024-08-24T17:03:57.159Z,2024-08-25T06:32:59Z,5168751305,56,Back,5168751311,212,22.2,5168751315,213,6.23,5171568685,178,,5168751307,140,46,5168751309,141,16.1,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617117,14,61,1,1,41,3czravw89omgc9o4s0w3l1bg5,0,46,16.4,2024-08-24T17:03:58.068Z,2024-08-25T06:33:04Z,5168751331,56,Back,5171568729,178,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617047,11,43,1,1,41,3czravw89omgc9o4s0w3l1bg5,1,0,0,2024-08-24T17:03:58.212Z,2024-08-24T17:05:31Z,5168758765,144,8,5168750981,56,Back,,,,,,,,,,,,,,,,,,,352ywlfcjt329s7etjn4rkui2,Beñat Prados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617133,32,49,1,1,44,agh9ifb2mw3ivjusgedj7c3fe,1,59,77.2,2024-08-24T17:04:00.296Z,2024-08-25T06:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617173,33,1,1,1,44,agh9ifb2mw3ivjusgedj7c3fe,1,59,77.2,2024-08-24T17:04:00.887Z,2024-08-25T06:33:17Z,5168751609,212,10.8,5168751601,140,65.7,5171568781,178,,5168751611,213,5.42,5168751605,141,65.2,5168751597,56,Center,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617223,34,1,1,1,47,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,63.8,2024-08-24T17:04:03.547Z,2024-08-25T06:33:21Z,5168751869,212,14.4,5168751863,56,Center,5168751867,141,42.9,5171568831,178,,5168751875,213,4.57,5168751865,140,62.9,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617253,35,1,1,1,50,agh9ifb2mw3ivjusgedj7c3fe,1,63,40,2024-08-24T17:04:06.293Z,2024-08-25T06:33:27Z,5171568903,178,,5168752021,140,67.1,5168752025,212,15.6,5168752027,213,4.99,5168752019,56,Right,5168752023,141,17.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617325,36,1,1,1,52,agh9ifb2mw3ivjusgedj7c3fe,1,67,17.9,2024-08-24T17:04:08.424Z,2024-08-25T06:33:31Z,5168752421,213,5.33,5168752415,140,73,5171568953,178,,5168752419,212,10.9,5168752413,56,Right,5168752417,141,4.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617381,37,1,1,1,57,agh9ifb2mw3ivjusgedj7c3fe,1,78.1,4.2,2024-08-24T17:04:13.304Z,2024-08-25T06:33:41Z,5168752711,56,Right,5168752719,213,2.47,5168752713,140,67.6,5168752717,212,14.1,5171569049,178,,5168752715,141,17.2,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617485,38,1,1,1,59,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,17.4,2024-08-24T17:04:15.987Z,2024-08-25T06:33:45Z,5168753255,155,,5171569075,178,,5168753265,212,52,5168753257,196,,5168753261,140,66.3,5168753259,56,Left,5168753269,1,,5168753263,141,93.9,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5168753267,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617479,15,83,1,2,4,3czravw89omgc9o4s0w3l1bg5,0,36.4,8,2024-08-24T17:04:20.634Z,2024-08-25T06:33:50Z,5168753393,399,bzgh5psb1janz9y3btpswngbu,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617497,39,1,1,2,4,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,93.9,2024-08-24T17:04:20.714Z,2024-08-25T06:33:53Z,5168753333,212,6.7,5168753327,56,Left,5168753329,140,63.8,5168753331,141,84.8,5171569113,178,,5168753335,213,4.31,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617519,40,1,1,2,5,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,84.8,2024-08-24T17:04:21.905Z,2024-08-25T06:34:12Z,5168753491,213,3.83,5168753489,212,11.3,5168753487,141,74.3,5168753483,140,55.5,5168753479,56,Center,5171569283,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617575,41,1,1,2,8,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,74.3,2024-08-24T17:04:24.373Z,2024-08-25T06:34:16Z,5168753799,213,1.25,5168753797,212,11.9,5168753793,140,59.1,5168753791,56,Left,5168753795,141,90.9,5171569315,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617591,42,1,1,2,11,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,89.3,2024-08-24T17:04:28.056Z,2024-08-25T06:34:20Z,5168753899,213,0.61,5168753893,140,63.4,5168753897,212,5.5,5168753891,56,Left,5171569367,178,,5168753895,141,93.9,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617635,43,1,1,2,13,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,93.9,2024-08-24T17:04:29.816Z,2024-08-25T06:34:25Z,5168754165,212,11.5,5171569397,178,,5168754167,213,3.39,5168754163,141,89.7,5168754161,140,52.8,5168754159,56,Left,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617651,44,1,1,2,16,agh9ifb2mw3ivjusgedj7c3fe,1,49.5,86.3,2024-08-24T17:04:32.794Z,2024-08-25T06:34:28Z,5171569419,178,,5168754245,56,Back,5168754247,140,41.2,5168754251,212,13.4,5168754249,141,71.4,5168754253,213,4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617673,45,1,1,2,18,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,71.4,2024-08-24T17:04:34.446Z,2024-08-25T06:34:34Z,5168754365,140,52.7,5168754367,141,63.7,5168754363,56,Center,5171569473,178,,5168754369,212,13.2,5168754371,213,5.87,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617699,46,1,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,58.6,2024-08-24T17:04:36.427Z,2024-08-25T06:34:37Z,5168754515,140,45.2,5168754521,213,4.33,5168754519,212,20.5,5168754513,56,Back,5168754517,141,30.6,5171569509,178,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617739,47,1,1,2,22,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,30.4,2024-08-24T17:04:39.086Z,2024-08-25T06:34:40Z,5168754731,213,5.35,5168754723,56,Right,5168754727,141,10,5168754729,212,17.2,5171569551,178,,5168754725,140,55.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617787,48,1,1,2,25,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,10,2024-08-24T17:04:41.426Z,2024-08-25T06:34:42Z,5168755005,140,64.2,5168755011,213,5.88,5171569587,178,,5168755009,212,10.3,5168755007,141,4.1,5168755003,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617797,49,3,1,2,26,agh9ifb2mw3ivjusgedj7c3fe,0,65.7,4.2,2024-08-24T17:04:42.255Z,2024-08-25T06:34:48Z,5168761393,233,16,5170274609,465,,5168760619,286,,5168755039,56,Right,5171569657,178,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712617793,16,7,1,2,26,3czravw89omgc9o4s0w3l1bg5,1,34.3,95.8,2024-08-24T17:04:42.336Z,2024-08-25T06:34:51Z,5168761327,233,49,5168761271,285,,5170274691,385,,5168755019,56,Back,5171569697,178,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617815,17,49,1,2,27,3czravw89omgc9o4s0w3l1bg5,1,47.4,89.1,2024-08-24T17:04:44.236Z,2024-08-25T06:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617925,18,1,1,2,32,3czravw89omgc9o4s0w3l1bg5,1,52.2,88.7,2024-08-24T17:04:49.067Z,2024-08-25T06:35:20Z,5168755639,212,16.1,5168755637,141,68.4,5168755633,56,Back,5168755641,213,4.17,5168755635,140,44.3,5171569781,178,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617933,19,1,1,2,34,3czravw89omgc9o4s0w3l1bg5,1,42.1,73.5,2024-08-24T17:04:51.155Z,2024-08-25T06:35:26Z,5168755699,140,30,5168755697,56,Back,5168755705,213,2.66,5168755701,141,83.2,5171570055,178,,5168755703,212,14.3,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712617967,20,1,1,2,36,3czravw89omgc9o4s0w3l1bg5,1,30,83.6,2024-08-24T17:04:52.847Z,2024-08-25T06:35:30Z,5171570113,178,,5168755915,140,37.2,5168755921,213,0.8,5168755917,141,95.1,5168755913,56,Back,5168755919,212,10.9,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618021,21,1,1,2,39,3czravw89omgc9o4s0w3l1bg5,1,44.7,95,2024-08-24T17:04:56.213Z,2024-08-25T06:35:33Z,5171570131,178,,5168756177,140,53.1,5168756179,141,94.4,5168756181,212,8.8,5168756183,213,6.24,5168756175,56,Left,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618023,22,50,1,2,43,3czravw89omgc9o4s0w3l1bg5,1,55.3,93.6,2024-08-24T17:04:59.836Z,2024-08-25T06:35:40Z,5168756187,56,Left,5168756189,286,,5168756405,233,50,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618055,50,7,1,2,44,agh9ifb2mw3ivjusgedj7c3fe,1,44.7,6.4,2024-08-24T17:05:00.525Z,2024-08-25T06:35:44Z,5170275973,385,,5168756329,285,,5168756343,233,22,5171570301,178,,5168756327,56,Back,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712618091,51,1,1,2,45,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,14,2024-08-24T17:05:01.254Z,2024-08-25T06:35:47Z,5168756539,213,3.41,5168756535,141,11.8,5168756537,212,5.7,5168756533,140,35.9,5171570353,178,,5168756531,56,Back,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712618095,52,1,1,2,45,agh9ifb2mw3ivjusgedj7c3fe,0,35.9,11.8,2024-08-24T17:05:02.087Z,2024-08-25T06:35:53Z,5168756645,236,,5171570399,178,,5168756555,56,Back,5168756651,286,,5168756563,213,0,5168756647,233,24,5168756559,141,11.8,5168756561,212,5.2,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5168756557,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712618101,24,74,1,2,46,3czravw89omgc9o4s0w3l1bg5,1,61.2,88.3,2024-08-24T17:05:02.297Z,2024-08-25T06:35:57Z,5168756601,285,,5168756703,233,52,5168756599,56,Left,5171570439,178,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618167,25,1,1,2,47,3czravw89omgc9o4s0w3l1bg5,1,64.5,87.9,2024-08-24T17:05:03.307Z,2024-08-25T06:36:01Z,5171570471,178,,5168756955,212,26.4,5168756951,141,95.9,5168756949,140,39.9,5168756947,56,Back,5168756959,213,2.93,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618077,23,43,1,2,47,3czravw89omgc9o4s0w3l1bg5,1,0,0,2024-08-24T17:05:04.117Z,2024-08-24T17:07:26Z,5168768671,144,61,5168756431,56,Left,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618195,26,1,1,2,49,3czravw89omgc9o4s0w3l1bg5,1,39.5,88.1,2024-08-24T17:05:06.010Z,2024-08-25T06:36:03Z,5171570517,178,,5168757095,212,13.9,5168757089,56,Back,5168757093,141,74.1,5168757097,213,3.9,5168757091,140,29.9,,,,,,,352ywlfcjt329s7etjn4rkui2,Beñat Prados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618231,27,1,1,2,54,3czravw89omgc9o4s0w3l1bg5,1,28.1,72.6,2024-08-24T17:05:11.216Z,2024-08-25T06:36:07Z,5168757317,56,Back,5168757325,213,4.5,5171570541,178,,5168757319,140,25.3,5168757323,212,13.6,5168757321,141,53,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618281,28,1,1,2,57,3czravw89omgc9o4s0w3l1bg5,1,23.6,57.2,2024-08-24T17:05:13.659Z,2024-08-25T06:36:12Z,5171570615,178,,5168757611,141,59,5168757613,212,19.3,5168757607,56,Back,5168757609,140,5.3,5168757615,213,3.08,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618313,29,1,1,3,0,3czravw89omgc9o4s0w3l1bg5,0,5.3,59,2024-08-24T17:05:16.345Z,2024-08-25T06:36:15Z,5168757767,1,,5168757763,212,45.4,5171570625,178,,5168757757,56,Back,5168757761,141,92.9,5168757759,140,42.5,5168757765,213,0.53,5168757755,157,,b9q69u0q11bjpu0393sdy50,Á. Padilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618309,53,44,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,1,55.8,7.9,2024-08-24T17:05:18.642Z,2024-08-25T08:56:20Z,5168757743,286,,5168757741,56,Right,5168757975,233,30,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712618327,30,44,1,3,2,3czravw89omgc9o4s0w3l1bg5,0,44.2,92.1,2024-08-24T17:05:18.643Z,2024-08-25T06:36:20Z,5168758001,233,53,5168757857,56,Back,5168757859,285,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618321,54,1,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,0,52.8,9.3,2024-08-24T17:05:18.798Z,2024-08-25T08:56:21Z,5168757825,141,9,5168757819,3,,5168757829,213,6.22,5168757827,212,3.1,5168757823,140,55.7,5171570713,388,,5168757821,56,Right,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712618413,31,1,1,3,4,3czravw89omgc9o4s0w3l1bg5,1,42.8,95.6,2024-08-24T17:05:20.837Z,2024-08-25T06:36:31Z,5168758371,56,Left,5168758373,140,54.2,5171570799,178,,5168758377,212,12,5168758379,213,6.22,5168758375,141,94.5,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712891109,700,3,1,3,5,3czravw89omgc9o4s0w3l1bg5,0,55.2,93.1,2024-08-24T17:05:21.515Z,2024-08-25T06:43:04Z,5171574227,178,,5170278271,56,Left,5170278275,464,,5170278277,467,bkwxem45cf48k14euwqe7rs44,5170278273,286,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618417,32,4,1,3,5,3czravw89omgc9o4s0w3l1bg5,1,54.2,92.1,2024-08-24T17:05:21.677Z,2024-08-25T06:43:09Z,5168758435,152,,5168758443,233,55,5168758427,13,,5168758439,265,,5168758441,286,,5168758431,56,Left,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618403,55,4,1,3,5,agh9ifb2mw3ivjusgedj7c3fe,0,45.8,7.9,2024-08-24T17:05:21.678Z,2024-08-25T06:43:09Z,5168758355,285,,5168758455,233,32,5171574585,178,,5168758353,265,,5168758349,56,Back,5168758351,152,,5168758347,13,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712618811,33,1,1,3,29,3czravw89omgc9o4s0w3l1bg5,1,55.5,94.7,2024-08-24T17:05:45.283Z,2024-08-25T06:43:13Z,5168760555,213,3.43,5168760547,56,Back,5168760543,5,,5168760549,140,40.9,5168760551,141,88.1,5168760545,152,,5169105463,189,,5168760553,212,16,66jotyvbhtz5cjvhbby6luelm,Nico Williams,5171574619,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618895,34,1,1,3,36,3czravw89omgc9o4s0w3l1bg5,1,42,74.4,2024-08-24T17:05:52.377Z,2024-08-25T06:43:19Z,5168761087,212,51.4,5168761089,213,4.97,5168761037,140,54.6,5168761033,196,,5168761039,141,1.3,5168761091,1,,5168761035,56,Right,5171574689,178,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,5168761031,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712618975,35,1,1,3,43,3czravw89omgc9o4s0w3l1bg5,1,56.4,8.3,2024-08-24T17:05:59.893Z,2024-08-25T06:43:23Z,5171574721,178,,5168761475,213,2.51,5168761471,141,24.7,5168761473,212,18.9,5168761467,56,Back,5168761469,140,41.9,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619021,36,1,1,3,47,3czravw89omgc9o4s0w3l1bg5,1,41.6,32.5,2024-08-24T17:06:03.854Z,2024-08-25T06:43:31Z,5168761695,212,11.5,5171574841,178,,5168761689,56,Back,5168761697,213,1.05,5168761693,141,47.2,5168761691,140,47.1,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619067,37,1,1,3,49,3czravw89omgc9o4s0w3l1bg5,1,53.5,54.8,2024-08-24T17:06:06.038Z,2024-08-25T06:43:38Z,5171574901,178,,5168761931,212,22,5168761929,141,86.9,5168761927,140,56.1,5168761933,213,1.45,5168761923,56,Left,,,,,,,352ywlfcjt329s7etjn4rkui2,Beñat Prados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619215,38,1,1,3,52,3czravw89omgc9o4s0w3l1bg5,1,59,91.7,2024-08-24T17:06:08.644Z,2024-08-25T06:43:41Z,5168762741,140,71.2,5168762743,141,95.1,5168762739,56,Left,5168762749,213,0.18,5171574939,178,,5168762745,212,13,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619227,39,1,1,4,3,3czravw89omgc9o4s0w3l1bg5,0,90.9,91.7,2024-08-24T17:06:19.527Z,2024-08-25T06:43:47Z,5168762821,56,Left,5168762823,140,91,5168762827,212,3.3,5168762873,286,,5168762867,236,,5168762829,213,4.74,5168762869,233,56,5171575005,178,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,5168762825,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619233,56,74,1,4,3,agh9ifb2mw3ivjusgedj7c3fe,1,5.9,16.9,2024-08-24T17:06:19.645Z,2024-08-25T06:43:50Z,5168762853,285,,5171575027,178,,5168762851,56,Back,5168762909,233,39,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712619283,57,1,1,4,5,agh9ifb2mw3ivjusgedj7c3fe,0,3.7,13.5,2024-08-24T17:06:21.316Z,2024-08-25T06:44:13Z,5171575167,178,,5168763141,141,39,5168763145,213,1.86,5168763139,140,0,5168763137,56,Back,5168763143,212,18.1,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712619301,40,6,1,4,6,3czravw89omgc9o4s0w3l1bg5,1,97.5,70.8,2024-08-24T17:06:22.769Z,2024-08-25T06:44:16Z,5168763373,233,58,5168763277,73,,5168763273,56,Center,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619289,58,6,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,0,2.5,29.2,2024-08-24T17:06:22.769Z,2024-08-25T06:44:17Z,5168763347,73,,5168763345,56,Back,5168763453,233,40,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712619619,41,1,1,4,25,3czravw89omgc9o4s0w3l1bg5,1,99.5,99.5,2024-08-24T17:06:41.884Z,2024-08-25T06:44:26Z,5168764929,56,Left,5168764941,141,90.6,5171575251,178,,5168764943,212,6.5,5168764947,213,4.33,5168764935,140,97.2,5168764925,6,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712619625,42,1,1,4,27,3czravw89omgc9o4s0w3l1bg5,1,96.3,88.7,2024-08-24T17:06:44.077Z,2024-08-25T06:44:30Z,5168764965,140,85,5171575275,178,,5168764969,212,11.9,5168764963,56,Left,5168764967,141,89.7,5168764971,213,3.08,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
