id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/13/value,keyPass,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,teamName
2813576075,17,58,1,4,59,agh9ifb2mw3ivjusgedj7c3fe,0,0,0,2025-05-11T14:20:18.115Z,2025-05-12T06:09:56Z,5720597261,179,,5720597255,9,,5720597521,233,38,5720597257,186,,5720597267,56,Back,5720597265,75,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813576067,38,16,1,4,59,3kq9cckrnlogidldtdie2fkbl,1,88.5,50,2025-05-11T14:20:18.115Z,2025-05-12T06:09:58Z,5720600021,231,50.2,5720600015,458,,5720600019,230,99.4,5720597375,375,04:59.2,5720600117,353,17,5721298127,395,1.2,5720597227,17,,5720597371,374,20:17.4,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,5720597367,20,,5720597225,9,,5723084153,178,5720597231,214,5721298131,396,46.6,5720599999,76,5720600003,102,53,5720600013,390,59936,5720597229,56,Center,5720600007,103,3.2,5720600017,136,,,,,,,,,,,,,Real Madrid
2813576813,18,1,1,5,59,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50.1,2025-05-11T14:21:17.795Z,2025-05-12T06:10:01Z,5720601283,140,36.4,5720601281,56,Back,5723084197,178,,5720601289,213,3.4,5720601287,212,14.7,5720601309,189,,5720601285,141,44.5,5720601291,279,G,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813576905,19,1,1,6,3,agh9ifb2mw3ivjusgedj7c3fe,1,47.2,45.6,2025-05-11T14:21:21.995Z,2025-05-12T06:10:17Z,5720601683,56,Back,5723084253,178,,5720601689,212,18.8,5720601687,141,72.6,5720601685,140,43.3,5720601691,213,1.79,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813576933,20,1,1,6,10,agh9ifb2mw3ivjusgedj7c3fe,1,67,80.2,2025-05-11T14:21:29.115Z,2025-05-12T06:10:26Z,5720601823,56,Left,5720601829,212,8.6,5720601831,213,1.23,5723084353,178,,5720601827,141,92.1,5720601825,140,69.7,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813576939,21,50,1,6,12,agh9ifb2mw3ivjusgedj7c3fe,1,63.9,92.4,2025-05-11T14:21:30.875Z,2025-05-12T06:10:31Z,5720601855,56,Left,5720601857,286,,5720602071,233,39,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813576957,39,7,1,6,12,3kq9cckrnlogidldtdie2fkbl,1,36.1,7.6,2025-05-11T14:21:30.915Z,2025-05-12T06:10:35Z,5720602037,233,21,5720601955,56,Back,5720601957,285,,5723084405,178,,5721301727,383,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813576959,40,4,1,6,14,3kq9cckrnlogidldtdie2fkbl,1,40,6.8,2025-05-11T14:21:32.314Z,2025-05-12T06:10:41Z,5720602111,152,,5720602101,13,,5720602113,286,,5720602179,233,22,5720602107,56,Back,5720602105,295,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813576947,22,4,1,6,14,agh9ifb2mw3ivjusgedj7c3fe,0,60,93.2,2025-05-11T14:21:32.315Z,2025-05-12T06:10:40Z,5720601983,56,Left,5720602323,233,40,5720601979,13,,5720601981,295,,5723084433,178,,5720601987,285,,5720601985,152,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577303,41,1,1,6,38,3kq9cckrnlogidldtdie2fkbl,0,43.9,8.6,2025-05-11T14:21:56.715Z,2025-05-12T06:10:42Z,5723084455,178,,5720603837,141,65.4,5721304491,189,,5720603827,5,,5720603833,56,Center,5720603829,157,,5720603843,1,,5720603839,212,58.1,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,5720603835,140,85.2,5720603841,213,0.73,5720603831,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577321,23,12,1,6,41,agh9ifb2mw3ivjusgedj7c3fe,1,15.9,33.3,2025-05-11T14:21:59.835Z,2025-05-12T06:10:45Z,5720603915,140,26.2,5720603917,141,34.2,5720603921,213,0.06,5720603919,212,10.8,5720603913,56,Back,5720604131,15,,5723084473,388,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577401,42,1,1,6,45,3kq9cckrnlogidldtdie2fkbl,1,75.6,74.9,2025-05-11T14:22:03.915Z,2025-05-12T06:10:50Z,5723084503,178,,5720604375,141,84.1,5720604377,212,6.3,5720604379,213,1.47,5720604371,56,Left,5720604373,140,76.2,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577425,43,1,1,6,49,3kq9cckrnlogidldtdie2fkbl,1,76.2,83.5,2025-05-11T14:22:07.315Z,2025-05-12T06:10:59Z,5720604519,212,10.2,5720604511,140,68.7,5720604515,141,93,5723084557,178,,5720604523,213,2.45,5720604507,56,Left,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577437,44,1,1,6,50,3kq9cckrnlogidldtdie2fkbl,1,67.9,95,2025-05-11T14:22:09.115Z,2025-05-12T06:11:02Z,5720604577,141,95.7,5720604575,140,75,5720604573,56,Left,5723084571,178,,5720604581,213,0.06,5720604579,212,7.5,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577509,45,1,1,6,52,3kq9cckrnlogidldtdie2fkbl,1,73.3,96.6,2025-05-11T14:22:10.555Z,2025-05-12T06:11:07Z,5720604981,141,90.1,5723084611,178,,5720604983,212,5.9,5720604979,140,69.6,5720604977,56,Left,5720604985,213,3.99,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577543,46,1,1,6,56,3kq9cckrnlogidldtdie2fkbl,1,60.7,75.4,2025-05-11T14:22:15.155Z,2025-05-12T06:11:12Z,5720605147,212,18.4,5720605145,141,87.5,5720605141,56,Back,5720605143,140,45,5720605149,213,2.68,5723084647,178,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577579,47,1,1,6,59,3kq9cckrnlogidldtdie2fkbl,1,44.2,87,2025-05-11T14:22:17.715Z,2025-05-12T06:11:19Z,5720605359,155,,5720605367,141,0.9,5720605371,213,5.03,5720605363,56,Right,5720605369,212,61.6,5723084683,178,,5720605365,140,62.3,5720605373,1,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,5720605361,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577585,48,61,1,7,2,3kq9cckrnlogidldtdie2fkbl,0,62.3,0.9,2025-05-11T14:22:20.515Z,2025-05-12T06:11:25Z,5723084731,178,,5720605405,56,Right,,,,,,,,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577603,24,5,1,7,2,agh9ifb2mw3ivjusgedj7c3fe,1,38,101.5,2025-05-11T14:22:21.115Z,2025-05-12T06:11:26Z,5720605519,233,49,5720605483,56,Back,5720605485,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577591,49,5,1,7,2,3kq9cckrnlogidldtdie2fkbl,0,62,-1.5,2025-05-11T14:22:21.115Z,2025-05-12T06:11:27Z,5720605429,347,,5720605551,233,24,5720605427,56,Right,,,,,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813577659,25,1,1,7,6,agh9ifb2mw3ivjusgedj7c3fe,1,36.5,100,2025-05-11T14:22:24.755Z,2025-05-12T06:11:32Z,5720605699,107,,5720605719,213,4.39,5720605703,56,Back,5720605711,141,85,5720605715,212,12.1,5720605707,140,32.9,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577739,26,1,1,7,11,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,82.4,2025-05-11T14:22:29.235Z,2025-05-12T06:11:34Z,5723084903,178,,5720606251,140,42.4,5720606253,141,66,5720606257,212,12,5720606249,56,Back,5720606261,213,5.08,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577767,27,1,1,7,17,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,71.4,2025-05-11T14:22:35.395Z,2025-05-12T06:11:37Z,5720606419,141,88.1,5720606415,56,Left,5723084937,178,,5720606417,140,60.9,5720606421,212,11.8,5720606423,213,1.28,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577865,28,1,1,7,19,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,86.3,2025-05-11T14:22:37.555Z,2025-05-12T06:11:41Z,5720606925,56,Center,5720606927,140,58.4,5723084973,178,,5720606935,212,6.4,5720606931,141,77.9,5720606939,213,4.25,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577901,29,1,1,7,26,agh9ifb2mw3ivjusgedj7c3fe,1,73,70.2,2025-05-11T14:22:44.315Z,2025-05-12T06:11:44Z,5720607115,213,0.77,5720607107,56,Left,5720607109,140,87.9,5723084993,178,,5720607113,212,21.8,5720607111,141,92.6,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577931,30,1,1,7,28,agh9ifb2mw3ivjusgedj7c3fe,1,86.6,91.8,2025-05-11T14:22:47.115Z,2025-05-12T06:11:46Z,5720607275,213,3.25,5723085013,178,,5720607269,140,68.6,5720607267,56,Left,5720607273,212,19,5720607271,141,88.9,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577941,31,1,1,7,31,agh9ifb2mw3ivjusgedj7c3fe,1,67.4,83.3,2025-05-11T14:22:49.835Z,2025-05-12T06:11:48Z,5720607345,213,4.95,5720607339,140,69,5723085037,178,,5720607343,212,7.2,5720607341,141,73,5720607337,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813577963,32,1,1,7,32,agh9ifb2mw3ivjusgedj7c3fe,1,69,73,2025-05-11T14:22:50.675Z,2025-05-12T06:11:50Z,5720607469,213,3.03,5720607461,56,Center,5720607463,140,62.3,5720607465,141,74.2,5723085067,178,,5720607467,212,7.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578007,33,1,1,7,33,agh9ifb2mw3ivjusgedj7c3fe,1,62.4,72.4,2025-05-11T14:22:52.035Z,2025-05-12T06:11:53Z,5720607715,213,4.51,5720607705,141,37.7,5723085085,178,,5720607699,140,57.8,5720607693,56,Center,5720607711,212,24.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578017,34,1,1,7,36,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,34.3,2025-05-11T14:22:54.635Z,2025-05-12T06:11:55Z,5720607797,141,13.4,5720607801,213,4.94,5723085115,178,,5720607795,140,61.3,5720607793,56,Right,5720607799,212,14.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578039,35,1,1,7,38,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,11.7,2025-05-11T14:22:56.475Z,2025-05-12T06:11:58Z,5720607905,141,15.2,5723085139,178,,5720607907,212,8.3,5720607909,213,0.29,5720607903,140,69.5,5720607901,56,Right,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578101,36,1,1,7,39,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,14,2025-05-11T14:22:57.715Z,2025-05-12T06:12:03Z,5720608265,213,5.78,5720608259,140,74.5,5723085181,178,,5720608257,56,Right,5720608261,141,8.8,5720608263,212,7.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578077,50,83,1,7,42,3kq9cckrnlogidldtdie2fkbl,0,18.7,81.8,2025-05-11T14:23:00.275Z,2025-05-12T06:12:06Z,5720608349,399,4ggz7e009bq3yltc9o6mifbah,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813578109,37,1,1,7,44,agh9ifb2mw3ivjusgedj7c3fe,0,95.3,27.6,2025-05-11T14:23:02.835Z,2025-05-12T06:12:09Z,5720608299,213,1.46,5720608293,140,96.8,5720608291,56,Center,5720608295,141,47.6,5720608297,212,13.7,5723085237,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578137,51,12,1,7,45,3kq9cckrnlogidldtdie2fkbl,1,2,54.3,2025-05-11T14:23:03.315Z,2025-05-12T06:12:16Z,5720608407,141,75.7,5723085279,389,,5723085281,21,,5720608405,140,0,5720608403,56,Back,5720608411,213,1.79,5720608467,167,,5720608409,212,14.9,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813578125,38,6,1,7,46,agh9ifb2mw3ivjusgedj7c3fe,1,100,26,2025-05-11T14:23:04.475Z,2025-05-12T06:12:21Z,5720608473,56,Center,5720608527,233,52,5720608475,75,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578147,52,6,1,7,46,3kq9cckrnlogidldtdie2fkbl,0,0,74,2025-05-11T14:23:04.475Z,2025-05-12T06:12:21Z,5720608499,56,Back,5720608551,233,38,5720608501,73,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813578353,39,1,1,8,1,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-05-11T14:23:20.035Z,2025-05-12T06:12:24Z,5720609575,56,Right,5720609581,212,13.6,5723085327,178,,5721311425,189,,5720609577,140,87.5,5720609583,213,2.75,5720609579,141,8.2,5720609573,6,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578371,40,1,1,8,5,agh9ifb2mw3ivjusgedj7c3fe,0,97.4,21.1,2025-05-11T14:23:24.115Z,2025-05-12T06:12:27Z,5720609717,141,66.2,5720609721,213,1.46,5720609715,140,100,5721312237,224,,5721312239,20,,5720609711,155,,5723085339,178,,5720609713,56,Center,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5720609709,2,,5720609719,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578379,41,5,1,8,7,agh9ifb2mw3ivjusgedj7c3fe,0,100.8,64.4,2025-05-11T14:23:25.235Z,2025-05-12T06:12:29Z,5720609753,346,,5720609751,56,Center,5720609919,233,53,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578405,53,5,1,8,7,3kq9cckrnlogidldtdie2fkbl,1,-0.8,35.6,2025-05-11T14:23:25.235Z,2025-05-12T06:12:29Z,5720609909,233,41,5720609891,346,,5720609889,56,Back,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813578761,54,1,1,8,34,3kq9cckrnlogidldtdie2fkbl,0,5,43.7,2025-05-11T14:23:53.155Z,2025-05-12T06:12:32Z,5720611891,74,,5720611885,212,69.5,5720611877,124,,5720611887,213,0.2,5720611889,1,,5720611879,56,Center,5720611883,141,64.4,5720611881,140,69.8,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813578789,42,1,1,8,38,agh9ifb2mw3ivjusgedj7c3fe,1,30.3,32.4,2025-05-11T14:23:56.955Z,2025-05-12T06:12:39Z,5723085415,388,,5720612059,212,33.8,5720612053,56,Center,5720612051,157,,5720612063,1,,5720612055,140,62.5,5720612061,213,6.25,5720612057,141,30.6,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578795,43,61,1,8,40,agh9ifb2mw3ivjusgedj7c3fe,0,62.5,30.6,2025-05-11T14:23:59.195Z,2025-05-12T06:12:45Z,5723085441,178,,5720612093,56,Center,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578875,55,1,1,8,42,3kq9cckrnlogidldtdie2fkbl,0,38.8,81.7,2025-05-11T14:24:01.035Z,2025-05-12T06:12:50Z,5720612555,212,51,5723085491,178,,5720612549,56,Center,5720612557,213,5.66,5720612559,1,,5720612547,157,,5720612551,140,78.2,5720612553,141,37.9,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813578889,44,49,1,8,49,agh9ifb2mw3ivjusgedj7c3fe,1,26,59.1,2025-05-11T14:24:08.075Z,2025-05-12T06:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578905,45,1,1,8,51,agh9ifb2mw3ivjusgedj7c3fe,1,25.9,61.1,2025-05-11T14:24:09.595Z,2025-05-12T06:12:59Z,5720612713,140,34.5,5720612711,56,Back,5720612719,213,0.82,5720612717,212,13.2,5723085563,178,,5720612715,141,75.3,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578919,46,1,1,8,53,agh9ifb2mw3ivjusgedj7c3fe,1,36.3,75.1,2025-05-11T14:24:11.875Z,2025-05-12T06:13:01Z,5720612815,141,94.7,5720612817,212,14.4,5720612819,213,1.18,5723085583,178,,5720612813,140,41.5,5720612811,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578951,47,1,1,8,55,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,93.8,2025-05-11T14:24:13.915Z,2025-05-12T06:13:05Z,5720612993,56,Back,5720612999,212,16.7,5723085603,178,,5720612997,141,79,5720613001,213,3.79,5720612995,140,28,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578979,48,1,1,8,58,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,72.9,2025-05-11T14:24:17.075Z,2025-05-12T06:13:08Z,5720613201,140,12,5720613203,141,57.2,5723085625,178,,5720613199,56,Back,5720613207,213,3.68,5720613205,212,21,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813578999,49,1,1,9,2,agh9ifb2mw3ivjusgedj7c3fe,1,9,48.7,2025-05-11T14:24:20.795Z,2025-05-12T06:13:10Z,5723085645,178,,5720613315,140,14.6,5720613321,213,4.91,5720613317,141,5.5,5720613319,212,30,5720613313,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813579001,50,1,1,9,6,agh9ifb2mw3ivjusgedj7c3fe,0,14.5,5.2,2025-05-11T14:24:24.275Z,2025-05-12T06:13:15Z,5720613397,286,,5720613325,56,Back,5720613393,233,56,5723085681,178,,5720613331,212,2.2,5720613327,140,16.6,5720613391,236,,5720613329,141,5.2,4ggz7e009bq3yltc9o6mifbah,Eric García,5720613333,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813579009,56,74,1,9,6,3kq9cckrnlogidldtdie2fkbl,1,73,93.7,2025-05-11T14:24:24.355Z,2025-05-12T06:13:20Z,5723085707,178,,5720613375,56,Left,5720613431,233,50,5720613377,285,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813579097,51,5,1,9,6,agh9ifb2mw3ivjusgedj7c3fe,1,23.5,-1.7,2025-05-11T14:24:24.875Z,2025-05-12T06:13:22Z,5720613887,56,Back,5720613899,233,57,5720613889,347,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813579037,57,5,1,9,6,3kq9cckrnlogidldtdie2fkbl,0,76.5,101.7,2025-05-11T14:24:24.875Z,2025-05-12T06:13:22Z,5720613541,347,,5720613917,233,51,5720613539,56,Left,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813579153,52,1,1,9,20,agh9ifb2mw3ivjusgedj7c3fe,1,19.2,0,2025-05-11T14:24:38.235Z,2025-05-12T06:13:27Z,5720614259,213,0.27,5720614253,140,37.5,5720614251,56,Back,5720614255,141,6.4,5720614257,212,19.9,5720614249,107,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813579159,53,1,1,9,21,agh9ifb2mw3ivjusgedj7c3fe,0,37.7,6.1,2025-05-11T14:24:40.115Z,2025-05-12T06:13:33Z,5720614279,56,Back,5720614283,140,38.6,5720614295,213,5.16,5723085783,178,,5720614291,212,2.2,5720614287,141,3.2,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813579211,58,61,1,9,22,3kq9cckrnlogidldtdie2fkbl,0,59,91.1,2025-05-11T14:24:41.075Z,2025-05-12T06:13:36Z,5720614567,56,Left,5723085803,178,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813579197,54,50,1,9,23,agh9ifb2mw3ivjusgedj7c3fe,1,43.6,5.4,2025-05-11T14:24:42.035Z,2025-05-12T06:13:45Z,5720614663,233,59,5720614507,56,Back,5720614509,286,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813579225,59,7,1,9,24,3kq9cckrnlogidldtdie2fkbl,1,56.4,94.6,2025-05-11T14:24:42.355Z,2025-05-12T06:13:50Z,5720614643,167,,5723085915,178,,5721318231,385,,5720614647,285,,5720614653,233,54,5720614645,56,Left,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
