id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/10/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,teamName
2750875035,33,1,1,2,29,6f27yvbqcngegwsg2ozxxdj4,0,70.3,85.6,2024-11-23T20:02:40.913Z,2024-11-24T08:58:43Z,5378043377,56,Left,5378043383,212,8.3,5378043381,141,93.8,5379326915,178,,5378043375,155,,5378043379,140,76.2,5378043385,213,0.73,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875047,22,1,1,2,30,agh9ifb2mw3ivjusgedj7c3fe,0,19.8,10,2024-11-23T20:02:41.895Z,2024-11-24T08:58:47Z,5378043459,56,Back,5378043467,212,17.1,5378043469,213,6.05,5379326965,178,,5378043457,3,,5378043463,141,4.1,5378043461,140,35.6,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750875107,34,1,1,2,35,6f27yvbqcngegwsg2ozxxdj4,1,68.3,84.7,2024-11-23T20:02:47.350Z,2024-11-24T08:58:52Z,5378043789,141,75.4,5378043791,212,6.4,5379327049,178,,5378043793,213,4.83,5378043787,140,69,5378043785,56,Center,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875139,35,1,1,2,37,6f27yvbqcngegwsg2ozxxdj4,1,68.2,74.7,2024-11-23T20:02:48.742Z,2024-11-24T08:58:55Z,5378043967,56,Center,5378043971,141,60.9,5378043973,212,9.4,5379327097,178,,5378043969,140,68.7,5378043975,213,4.77,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875163,36,1,1,2,39,6f27yvbqcngegwsg2ozxxdj4,1,69.1,59.4,2024-11-23T20:02:50.633Z,2024-11-24T08:58:59Z,5378044075,213,0.57,5378044069,140,92.5,5378044073,212,29.1,5378044071,141,82.4,5378044067,56,Left,5379327163,178,,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875167,37,1,1,2,44,6f27yvbqcngegwsg2ozxxdj4,0,97.2,81.5,2024-11-23T20:02:55.418Z,2024-11-24T08:59:04Z,5378044201,233,23,5378044115,155,,5378989219,386,,5378044117,56,Left,5378989217,225,,5378044125,213,4.37,5378044119,140,96.7,5378044123,212,1.6,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,5378044121,141,79.3,5378044113,2,5378044199,236,5378044205,286,5378989221,72,5379327259,178,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875175,23,12,1,2,44,agh9ifb2mw3ivjusgedj7c3fe,1,3,19.1,2024-11-23T20:02:55.524Z,2024-11-24T08:59:09Z,5379327279,389,,5378044235,233,37,5378044171,185,,5378044173,56,Back,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750875209,24,6,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,0,0.8,17.8,2024-11-23T20:02:58.001Z,2024-11-24T08:59:10Z,5378044445,73,,5378044487,233,38,5378044443,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750875173,38,6,1,2,46,6f27yvbqcngegwsg2ozxxdj4,1,99.2,82.2,2024-11-23T20:02:58.001Z,2024-11-24T08:59:10Z,5378044475,233,24,5378044177,56,Left,5378044179,73,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875353,25,17,1,2,48,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T20:03:00.144Z,2024-11-24T08:59:13Z,5378046829,31,,5378046835,485,,5378046831,392,,5378046833,13,243,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750875675,39,1,1,3,22,6f27yvbqcngegwsg2ozxxdj4,1,99.2,99.5,2024-11-23T20:03:33.807Z,2024-11-24T08:59:19Z,5378047137,6,,5378047147,213,3.54,5378047145,212,24.4,5378047139,56,Left,5379327327,178,,5378047143,141,85.6,5378047141,140,77.8,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875681,40,1,1,3,24,6f27yvbqcngegwsg2ozxxdj4,1,77.7,85.6,2024-11-23T20:03:35.509Z,2024-11-24T08:59:24Z,5378047189,213,0.98,5378047183,140,81.5,5378047181,56,Left,5378047187,212,7.2,5379327343,178,,5378047185,141,94.4,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875695,41,1,1,3,25,6f27yvbqcngegwsg2ozxxdj4,1,81.5,94.4,2024-11-23T20:03:37.102Z,2024-11-24T08:59:28Z,5378047293,213,3.35,5378047291,212,13.9,5379327353,178,,5378047287,140,68.5,5378047285,56,Left,5378047289,141,90.2,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875715,42,1,1,3,28,6f27yvbqcngegwsg2ozxxdj4,1,67.6,89.6,2024-11-23T20:03:39.698Z,2024-11-24T08:59:32Z,5379327375,178,,5378047421,140,54.5,5378047423,141,68.8,5378047431,213,3.94,5378047419,56,Center,5378047427,212,19.7,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875761,43,1,1,3,31,6f27yvbqcngegwsg2ozxxdj4,1,54.6,69.1,2024-11-23T20:03:43.039Z,2024-11-24T08:59:37Z,5379327407,178,,5378047689,212,44.5,5378047683,56,Center,5378047691,213,5.53,5378047693,1,,5378047687,141,24.4,5378047685,140,85.6,5378047679,155,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875791,44,1,1,3,34,6f27yvbqcngegwsg2ozxxdj4,1,85.6,24.4,2024-11-23T20:03:45.929Z,2024-11-24T08:59:49Z,5378047865,212,20.4,5378047867,213,1.24,5379327445,178,,5378049539,210,13,5378047863,141,52.8,5378047861,140,92,5378049541,154,,5378047857,56,Center,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750875797,45,13,1,3,35,6f27yvbqcngegwsg2ozxxdj4,1,90.2,53,2024-11-23T20:03:46.968Z,2024-11-24T08:59:52Z,5378049559,230,98.4,5379327461,178,,5378049075,72,,5378049557,214,,5378990571,328,,5378047905,56,Center,5378049555,103,13.9,5378049543,75,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,5378049547,154,,5378049545,29,5378047903,17,5378049553,102,5378047901,22,5378049549,55,,39.7,44,5378049561,231,50.9,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876045,26,5,1,3,36,agh9ifb2mw3ivjusgedj7c3fe,1,-1,60.7,2024-11-23T20:03:47.730Z,2024-11-24T08:59:53Z,5378049243,346,,5378049241,56,Back,5378049245,233,46,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876017,46,5,1,3,36,6f27yvbqcngegwsg2ozxxdj4,0,101,39.3,2024-11-23T20:03:47.730Z,2024-11-24T08:59:54Z,5378049293,233,26,5378049051,56,Center,5378049055,346,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876055,27,1,1,3,53,agh9ifb2mw3ivjusgedj7c3fe,1,5,63,2024-11-23T20:04:04.840Z,2024-11-24T08:59:56Z,5378049345,140,8,5378049351,213,1.39,5378049347,141,88.1,5378049355,237,,5378317811,189,,5378049341,124,,5378049343,56,Back,5378049349,212,17.4,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876073,28,1,1,3,54,agh9ifb2mw3ivjusgedj7c3fe,1,8,88.1,2024-11-23T20:04:06.013Z,2024-11-24T09:00:02Z,5378049457,56,Back,5378049477,213,0.82,5378049461,140,11.5,5379327533,178,,5378049467,141,93.9,5378049473,212,5.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876089,29,1,1,3,56,agh9ifb2mw3ivjusgedj7c3fe,0,11.6,93.9,2024-11-23T20:04:07.779Z,2024-11-24T09:00:07Z,5378049535,213,6.08,5378049525,56,Back,5378049533,212,27.5,5378049529,141,85.9,5379327577,178,,5378049527,140,37.3,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876157,47,1,1,3,58,6f27yvbqcngegwsg2ozxxdj4,1,55.5,13.1,2024-11-23T20:04:09.476Z,2024-11-24T09:00:14Z,5378049967,3,,5378049973,141,16.5,5378049971,140,88.3,5378049979,1,,5378049969,56,Right,5378049975,212,34.5,5379327625,178,,5378049977,213,0.07,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876161,48,49,1,4,1,6f27yvbqcngegwsg2ozxxdj4,1,88.6,16.2,2024-11-23T20:04:12.932Z,2024-11-24T09:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876209,49,1,1,4,1,6f27yvbqcngegwsg2ozxxdj4,1,88.8,15.9,2024-11-23T20:04:13.010Z,2024-11-24T09:00:26Z,5378050261,2,,5378050263,155,,5378050271,212,23,5378050273,213,1.41,5378050269,141,49.3,5378990907,224,,5378050267,140,92.3,5378050265,56,Center,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,5379327703,178,,5378990909,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876213,50,61,1,4,3,6f27yvbqcngegwsg2ozxxdj4,0,92.3,49.3,2024-11-23T20:04:14.450Z,2024-11-24T09:00:34Z,5378050297,56,Center,5379327789,388,,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876625,30,5,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,-0.9,36.4,2024-11-23T20:04:17.490Z,2024-11-24T09:00:37Z,5378052669,346,,5378052667,56,Back,5378052683,233,51,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876381,51,5,1,4,6,6f27yvbqcngegwsg2ozxxdj4,0,100.9,63.6,2024-11-23T20:04:17.490Z,2024-11-24T09:00:38Z,5378051289,346,,5378052697,233,30,5378051287,56,Center,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876641,31,1,1,4,30,agh9ifb2mw3ivjusgedj7c3fe,1,3.3,41.5,2024-11-23T20:04:41.898Z,2024-11-24T09:00:39Z,5378052761,237,,5378052755,212,31,5378052757,213,5.61,5378052749,56,Back,5378052751,140,26.3,5378052753,141,12.9,5378055647,189,,5378052747,124,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876643,32,61,1,4,35,agh9ifb2mw3ivjusgedj7c3fe,0,24.1,10.3,2024-11-23T20:04:46.963Z,2024-11-24T09:00:50Z,5379327847,178,,5378052769,56,Back,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876671,52,49,1,4,36,6f27yvbqcngegwsg2ozxxdj4,1,79.8,90.8,2024-11-23T20:04:48.202Z,2024-11-24T09:00:57Z,,,,,,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876693,53,61,1,4,38,6f27yvbqcngegwsg2ozxxdj4,0,78,89.7,2024-11-23T20:04:49.428Z,2024-11-24T09:01:01Z,5378053103,56,Left,5379327963,178,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750876697,33,49,1,4,39,agh9ifb2mw3ivjusgedj7c3fe,1,14.7,8.5,2024-11-23T20:04:50.464Z,2024-11-24T09:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876725,34,1,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,1,14.7,8.5,2024-11-23T20:04:51.972Z,2024-11-24T09:01:07Z,5379328007,178,,5378053265,56,Back,5378053267,140,28.7,5378053273,213,0.17,5378053271,212,14.9,5378053269,141,12.3,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876773,35,1,1,4,42,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,10.3,2024-11-23T20:04:54.232Z,2024-11-24T09:01:11Z,5378053551,140,28.3,5378053553,141,3.5,5379328065,178,,5378053555,212,4.7,5378053557,213,4.51,5378053549,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876795,36,1,1,4,45,agh9ifb2mw3ivjusgedj7c3fe,1,24.8,10.1,2024-11-23T20:04:56.998Z,2024-11-24T09:01:16Z,5378053683,212,17.1,5378053677,56,Back,5378053681,141,18.2,5379328097,178,,5378053679,140,9.4,5378053685,213,2.81,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876843,37,1,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,9.4,20.6,2024-11-23T20:04:58.903Z,2024-11-24T09:01:20Z,5378053927,212,14,5378053925,141,38.9,5378053929,213,2.05,5379328173,178,,5378053921,56,Back,5378053923,140,3.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876881,38,1,1,4,50,agh9ifb2mw3ivjusgedj7c3fe,1,3.9,43.7,2024-11-23T20:05:01.882Z,2024-11-24T09:01:23Z,5378054163,140,15.2,5378054161,56,Back,5378054169,213,1.17,5378054165,141,85,5379328187,178,,5378054167,212,30.5,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876901,39,1,1,4,53,agh9ifb2mw3ivjusgedj7c3fe,1,16.5,86.6,2024-11-23T20:05:05.113Z,2024-11-24T09:01:29Z,5379328261,178,,5378054275,56,Back,5378054277,140,27.7,5378054283,213,0.44,5378054281,212,13,5378054279,141,94.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876927,40,1,1,4,54,agh9ifb2mw3ivjusgedj7c3fe,1,27.7,94.8,2024-11-23T20:05:06.156Z,2024-11-24T09:01:34Z,5378054451,212,8,5379328349,178,,5378054453,213,5.13,5378054445,56,Back,5378054447,140,30.8,5378054449,141,84.1,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750876957,41,1,1,4,55,agh9ifb2mw3ivjusgedj7c3fe,1,30.8,84.1,2024-11-23T20:05:06.900Z,2024-11-24T09:01:48Z,5378054593,141,52.1,5378054591,140,44.4,5378054589,56,Back,5378054595,212,26,5378054587,3,,5378054597,213,5.29,5379328487,178,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877001,42,1,1,4,57,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,49,2024-11-23T20:05:09.337Z,2024-11-24T09:01:51Z,5378054873,56,Back,5378054871,155,,5379328521,178,,5378054879,212,23.7,5378054875,140,44.9,5378054877,141,14.1,5378054881,213,4.68,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877043,43,1,1,5,1,agh9ifb2mw3ivjusgedj7c3fe,1,45,16.2,2024-11-23T20:05:13.327Z,2024-11-24T09:01:57Z,5378055145,213,1.67,5378055137,56,Back,5378055141,141,27,5378055143,212,7.4,5379328599,178,,5378055139,140,44.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877077,44,1,1,5,4,agh9ifb2mw3ivjusgedj7c3fe,0,40.8,31.9,2024-11-23T20:05:15.818Z,2024-11-24T09:02:00Z,5378055315,155,,5378055321,141,45.2,5378055323,212,49.3,5379328647,178,,5378055317,56,Center,5378055325,213,0.18,5378055319,140,87,5378055327,1,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877109,54,52,1,5,8,6f27yvbqcngegwsg2ozxxdj4,1,12.8,45.8,2024-11-23T20:05:19.818Z,2024-11-24T09:02:02Z,5379328675,178,,5378991895,376,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750877245,55,80,1,5,18,6f27yvbqcngegwsg2ozxxdj4,0,14.7,52.8,2024-11-23T20:05:29.739Z,2024-11-24T09:02:19Z,5379328703,178,,,,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750877323,56,1,1,5,22,6f27yvbqcngegwsg2ozxxdj4,0,14.7,54,2024-11-23T20:05:33.862Z,2024-11-24T09:02:24Z,5378056717,56,Left,5379328965,178,,5378056723,212,53.2,5378056721,141,100,5378056715,155,,5378056727,1,,5378056719,140,55.2,5378056725,213,0.65,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750877393,45,5,1,5,26,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,-0.8,2024-11-23T20:05:37.403Z,2024-11-24T09:02:27Z,5378057235,233,57,5378057165,56,Back,5378057167,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877329,57,5,1,5,26,6f27yvbqcngegwsg2ozxxdj4,0,55.4,100.8,2024-11-23T20:05:37.403Z,2024-11-24T09:02:28Z,5378057265,233,45,5378056759,347,,5378056757,56,Left,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750877533,46,1,1,5,34,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,0,2024-11-23T20:05:46.146Z,2024-11-24T09:02:29Z,5378057969,56,Back,5378057975,212,23.5,5378057977,213,1.79,5378057967,107,,5378057973,141,33.4,5378057971,140,39.5,5378057979,1,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877559,47,1,1,5,36,agh9ifb2mw3ivjusgedj7c3fe,1,39.5,33.4,2024-11-23T20:05:48.146Z,2024-11-24T09:02:30Z,5378058105,56,Left,5378058121,213,1.19,5378058117,212,36.4,5378058125,1,,5378058365,189,,5379329063,178,,5378058113,141,83.2,5378058109,140,52.3,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877583,48,1,1,5,42,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,74.4,2024-11-23T20:05:53.552Z,2024-11-24T09:02:36Z,5378058271,56,Right,5379329147,178,,5378058267,196,,5378058285,1,,5378058279,212,48.7,5378058275,140,60,5378058281,213,5.06,5378058277,141,7,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877677,49,1,1,5,47,agh9ifb2mw3ivjusgedj7c3fe,1,66.2,11.7,2024-11-23T20:05:58.745Z,2024-11-24T09:02:40Z,5379329193,178,,5378058825,213,1.61,5378058819,140,65.7,5378058821,141,30.4,5378058823,212,12.7,5378058817,56,Center,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877727,50,1,1,5,52,agh9ifb2mw3ivjusgedj7c3fe,1,58.9,38.3,2024-11-23T20:06:04.116Z,2024-11-24T09:02:46Z,5379329269,178,,5378059119,212,5.6,5378059113,56,Center,5378059117,141,39.7,5378059121,213,0.17,5378059115,140,64.2,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877757,51,1,1,5,56,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,25.3,2024-11-23T20:06:07.989Z,2024-11-24T09:02:50Z,5379329337,178,,5378059279,140,77.3,5378059285,213,5.54,5378059277,56,Right,5378059283,212,19.6,5378059281,141,5.9,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877819,52,1,1,5,59,agh9ifb2mw3ivjusgedj7c3fe,0,79.1,5.8,2024-11-23T20:06:10.670Z,2024-11-24T09:02:56Z,5378059651,56,Center,5378059653,140,97.3,5378059647,2,,5378992745,20,,5379329405,178,,5378059659,213,1.15,5378059661,1,,5378059655,141,68.1,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5378059657,212,46.5,5378992743,224,5378059649,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877923,58,12,1,6,1,6f27yvbqcngegwsg2ozxxdj4,1,6.9,36.7,2024-11-23T20:06:13.073Z,2024-11-24T09:03:03Z,5378060333,56,Back,5379329477,178,,5378060341,212,16.3,5378060343,213,4.51,5378060337,140,3.7,5378060339,141,13.2,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750877887,53,1,1,6,7,agh9ifb2mw3ivjusgedj7c3fe,1,93.7,89.4,2024-11-23T20:06:18.958Z,2024-11-24T09:03:08Z,5378060089,141,88,5378060097,213,3.22,5378060081,56,Left,5379329521,178,,5378060093,212,12.7,5378060085,140,81.6,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877907,54,1,1,6,9,agh9ifb2mw3ivjusgedj7c3fe,1,81.6,88,2024-11-23T20:06:20.746Z,2024-11-24T09:03:11Z,5378060239,141,73.8,5378060241,212,12,5378060243,213,4.08,5379329565,178,,5378060237,140,74.8,5378060235,56,Center,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750877915,55,1,1,6,11,agh9ifb2mw3ivjusgedj7c3fe,0,73.9,69.6,2024-11-23T20:06:23.209Z,2024-11-24T09:03:17Z,5378060291,141,66.7,5378060293,212,2.7,5378060287,56,Center,5378060285,155,,5378060367,286,,5379329625,178,,5378060289,140,75.7,5378060363,233,59,3hht0os2uzu234yq550i3fbe2,Marc Casadó,5378060361,236,,5378060295,213,,,,,,,,,,,,,,,5.48,,,,,,,,,,,,,,,,,,Barcelona
2750877925,59,74,1,6,11,6f27yvbqcngegwsg2ozxxdj4,1,30.1,38,2024-11-23T20:06:23.279Z,2024-11-24T09:03:23Z,5378060379,233,55,5379329703,178,,5378060351,285,,5378060349,56,Back,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750878035,56,5,1,6,18,agh9ifb2mw3ivjusgedj7c3fe,1,47.4,-2,2024-11-23T20:06:29.607Z,2024-11-24T09:03:28Z,5378060981,56,Back,5378060983,347,,5378061001,233,60,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
