id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2727418601,293,59,1,25,36,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,43.6,2024-09-28T19:26:42.830Z,2024-09-29T09:30:45Z,5249861691,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418629,294,1,1,25,36,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,43.6,2024-09-28T19:26:42.891Z,2024-09-29T09:30:49Z,5249861821,56,Center,5249861823,140,64.8,5249861831,213,6,5249861827,212,42,5249861825,141,26.5,5249861835,1,,5249861819,157,,5251877559,178,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418651,295,1,1,25,38,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,25.6,2024-09-28T19:26:45.672Z,2024-09-29T09:31:04Z,5249861941,3,,5249861953,212,8.6,5251877995,388,,5249861949,141,37.9,5249861943,56,Center,5249861957,213,1.82,5249861945,140,64.3,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418657,296,49,1,25,39,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,38.6,2024-09-28T19:26:46.182Z,2024-09-29T09:31:06Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418701,297,1,1,25,42,agh9ifb2mw3ivjusgedj7c3fe,0,69.4,40.1,2024-09-28T19:26:48.947Z,2024-09-29T09:31:11Z,5251878219,178,,5249862295,140,79.7,5249862301,213,5.39,5249862297,141,20.3,5249862299,212,17.3,5249862293,56,Right,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418721,188,49,1,25,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24.1,88.6,2024-09-28T19:26:51.878Z,2024-09-29T09:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727418781,189,1,1,25,48,2l0ldgiwsgb8d6y3z0sfgjzyj,0,35.1,87.1,2024-09-28T19:26:55.279Z,2024-09-29T09:31:46Z,5249862741,1,,5249862739,213,5.7,5249862733,140,71.4,5249862729,155,,5249862731,56,Center,5251879089,178,,5249862737,212,45.6,5249862735,141,50.3,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727418799,298,59,1,25,51,agh9ifb2mw3ivjusgedj7c3fe,1,27,60.2,2024-09-28T19:26:57.812Z,2024-09-29T09:31:48Z,5249862853,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418803,299,1,1,25,51,agh9ifb2mw3ivjusgedj7c3fe,0,27,60.2,2024-09-28T19:26:57.841Z,2024-09-29T09:31:52Z,5249862879,141,77.9,5249862883,212,14.4,5249862891,1,,5249862871,56,Back,5251879225,178,,5249862867,157,,5249862887,213,0.99,5249862875,140,34.5,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727418839,190,15,1,25,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.5,30.9,2024-09-28T19:27:00.513Z,2024-09-29T09:31:56Z,5249864787,231,41.2,5249864785,230,80.2,5249864783,147,37,5249864273,72,,5249863063,56,Center,5249864777,314,,5249864775,458,,5249864773,328,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,5249863057,22,5249864769,215,,5251879301,178,,,5249864765,102,50.4,5249864279,82,,,5249864767,103,5249864779,139,,5249864781,146,73.6,5249864763,78,,5249863061,19,5249864771,108,,19,,,,,,,,,,Osasuna
2727419003,192,61,1,25,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.3,37.9,2024-09-28T19:27:01.071Z,2024-09-29T09:32:12Z,5249865041,228,,5249863959,56,Center,5251879475,178,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727418943,191,2,1,25,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,60,31.3,2024-09-28T19:27:01.188Z,2024-09-29T09:32:39Z,5251880411,178,,5251229455,298,,5249863697,7,946z96r5q70ryslp3hlhafnx1,5249863661,141,40,5249863659,140,70.1,5249863699,56,Center,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727418893,300,55,1,25,54,agh9ifb2mw3ivjusgedj7c3fe,1,31.5,69.1,2024-09-28T19:27:01.189Z,2024-09-29T09:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419039,301,1,1,26,5,agh9ifb2mw3ivjusgedj7c3fe,1,29.6,62.6,2024-09-28T19:27:12.366Z,2024-09-29T09:32:42Z,5249864103,140,31.1,5249864099,241,,5249864101,56,Back,5249864107,212,8.9,5249864105,141,49.7,5249864109,213,4.89,5251230615,189,,5249864097,5,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,5251880533,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419095,302,1,1,26,9,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,49.7,2024-09-28T19:27:16.449Z,2024-09-29T09:32:46Z,5249864391,56,Back,5249864393,140,34.3,5249864399,213,1.39,5249864395,141,76.9,5249864397,212,18.8,5251880665,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419147,303,1,1,26,15,agh9ifb2mw3ivjusgedj7c3fe,1,38.2,80.5,2024-09-28T19:27:21.890Z,2024-09-29T09:32:48Z,5249864671,212,15.5,5251880717,178,,5249864669,141,59.4,5249864673,213,4.32,5249864667,140,32.6,5249864665,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419173,304,1,1,26,18,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,63.6,2024-09-28T19:27:25.046Z,2024-09-29T09:32:51Z,5251880839,178,,5249864861,56,Back,5249864865,141,88,5249864873,213,1.04,5249864863,140,48.9,5249864869,212,19.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419207,305,1,1,26,21,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,89.9,2024-09-28T19:27:28.159Z,2024-09-29T09:33:08Z,5249865087,212,7.3,5251881435,178,,5249865085,141,95.7,5249865089,213,0.57,5249865083,140,60.5,5249865081,56,Left,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419235,306,1,1,26,24,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,94.2,2024-09-28T19:27:31.500Z,2024-09-29T09:33:11Z,5249865223,140,51.2,5249865231,212,9.1,5249865233,213,3.57,5251881579,178,,5249865219,56,Left,5249865227,141,88.6,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419273,307,1,1,26,27,agh9ifb2mw3ivjusgedj7c3fe,0,47,86,2024-09-28T19:27:33.831Z,2024-09-29T09:33:15Z,5251881721,178,,5249865383,140,74,5249865389,213,5.94,5249865381,56,Center,5249865387,212,30.2,5249865385,141,70.9,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419287,193,49,1,26,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.1,28.2,2024-09-28T19:27:35.850Z,2024-09-29T09:33:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419327,194,1,1,26,31,2l0ldgiwsgb8d6y3z0sfgjzyj,0,22.8,25.5,2024-09-28T19:27:38.515Z,2024-09-29T09:33:20Z,5249865671,56,Back,5251881931,178,,5249865669,155,,5249866319,236,,5249865679,213,5.97,5249865673,140,28.8,5249865677,212,6.6,5249865675,141,22.5,bi8nrmyaxsgbhixw921fzvm5l,Catena,5249866331,286,5249866323,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419377,308,74,1,26,31,agh9ifb2mw3ivjusgedj7c3fe,1,71.1,85.4,2024-09-28T19:27:38.601Z,2024-09-29T09:33:23Z,5249866373,233,194,5249865973,56,Left,5249866305,285,,5251882025,178,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419583,195,5,1,26,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.5,-1.6,2024-09-28T19:27:42.676Z,2024-09-29T09:33:38Z,5249867329,233,309,5249867293,56,Right,5249867297,347,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419389,309,5,1,26,35,agh9ifb2mw3ivjusgedj7c3fe,0,45.5,101.6,2024-09-28T19:27:42.676Z,2024-09-29T09:33:37Z,5249867353,233,195,5249866059,347,,5249866057,56,Back,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419675,196,1,1,26,58,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.3,0,2024-09-28T19:28:05.312Z,2024-09-29T09:33:41Z,5249867853,141,8.8,5249867849,56,Right,5249867855,212,21.2,5249867857,213,0.35,5249867847,107,,5249867851,140,73.2,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419735,310,1,1,27,0,agh9ifb2mw3ivjusgedj7c3fe,1,21.9,87.2,2024-09-28T19:28:06.997Z,2024-09-29T09:33:45Z,5249868165,141,88.1,5249868167,212,5.7,5249868163,140,27.3,5251882547,388,,5249868169,213,0.11,5249868161,56,Back,5249868159,3,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419743,311,1,1,27,1,agh9ifb2mw3ivjusgedj7c3fe,0,27.3,88.1,2024-09-28T19:28:07.914Z,2024-09-29T09:33:47Z,5249868217,168,,5249868215,3,,5249868221,140,30,5249868223,141,86.5,5251882629,388,,5249868227,213,5.92,5249868225,212,3,5249868219,56,Back,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727666751,638,44,1,27,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.7,38.6,2024-09-28T19:28:08.264Z,2024-09-29T11:54:16Z,5251234713,285,,5251234709,56,Back,5251234715,233,1075,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727666743,1075,44,1,27,1,agh9ifb2mw3ivjusgedj7c3fe,0,65.3,61.4,2024-09-28T19:28:08.265Z,2024-09-29T11:53:56Z,5251234657,286,,5251234653,56,Center,5251622639,233,638,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419739,197,1,1,27,1,2l0ldgiwsgb8d6y3z0sfgjzyj,0,63.4,21.5,2024-09-28T19:28:08.420Z,2024-09-29T11:54:17Z,5249868185,56,Center,5249868187,140,67.5,5249868197,213,0.86,5249868193,212,6.6,5251882867,178,,5249868189,141,28.9,5249868183,3,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419791,312,1,1,27,3,agh9ifb2mw3ivjusgedj7c3fe,1,32.1,85.4,2024-09-28T19:28:10.485Z,2024-09-29T09:34:03Z,5249868473,140,39,5249868479,213,0.64,5251883063,178,,5249868471,56,Back,5249868477,212,9,5249868475,141,93.3,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419795,313,49,1,27,5,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,93.9,2024-09-28T19:28:12.209Z,2024-09-29T09:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419909,315,4,1,27,7,agh9ifb2mw3ivjusgedj7c3fe,1,37.2,96.6,2024-09-28T19:28:14.774Z,2024-09-29T09:34:18Z,5249869401,233,200,5249869177,13,,5249877995,295,,5249869181,56,Back,5249869183,152,,5249869189,286,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419923,200,4,1,27,7,2l0ldgiwsgb8d6y3z0sfgjzyj,0,62.8,3.4,2024-09-28T19:28:14.775Z,2024-09-29T09:34:17Z,5249869363,56,Right,5249869449,233,315,5249869361,295,,5249869359,13,,5251883481,178,,5249869365,152,,5249869367,285,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419823,314,43,1,27,8,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-28T19:28:15.179Z,2024-09-28T19:28:26Z,5249868635,141,93.2,5249868783,236,0,5249868789,286,0,5249868637,212,2.1,5249869527,144,1,5249868631,56,Back,5249868785,233,198,5249868633,140,35.2,4ftlhtels58lyzfluwofzwxuy,Pedri,5249868639,213,,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727419851,198,43,1,27,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T19:28:16.928Z,2024-09-28T19:29:59Z,5249868777,56,Right,5249877511,144,74,5249868779,285,0,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727419863,199,43,1,27,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T19:28:17.920Z,2024-09-28T19:28:26Z,5249868851,56,Right,5249868853,347,0,5249869535,144,5,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727420015,316,1,1,27,17,agh9ifb2mw3ivjusgedj7c3fe,1,36.2,93.3,2024-09-28T19:28:24.054Z,2024-09-29T09:34:20Z,5249869805,56,Back,5249869807,140,31,5251883555,178,,5249869811,212,18.4,5249869801,5,,5249873795,189,,5249869809,141,67.5,5249869803,152,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,5249869813,213,,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727420021,317,1,1,27,20,agh9ifb2mw3ivjusgedj7c3fe,1,31,67.5,2024-09-28T19:28:26.883Z,2024-09-29T09:34:21Z,5251883581,178,,5249869847,212,26,5249869845,141,66.7,5249869841,56,Center,5249869849,213,6.26,5249869843,140,55.8,5249873875,189,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727420625,319,50,1,27,20,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,70.5,2024-09-28T19:28:27.724Z,2024-09-29T09:34:28Z,5251622561,233,201,5249873131,286,,5249873129,56,Center,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727420043,201,7,1,27,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,42.6,29.5,2024-09-28T19:28:27.964Z,2024-09-29T09:34:34Z,5251883961,178,,5249873437,233,319,5251241327,384,,5249869979,56,Back,5249869981,285,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727420049,202,49,1,27,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.4,43.3,2024-09-28T19:28:28.403Z,2024-09-29T09:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727420099,203,1,1,27,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.7,42.4,2024-09-28T19:28:30.733Z,2024-09-29T09:34:43Z,5249875691,154,,5249870255,141,64.3,5249875693,23,,5251248625,4,,5249870263,213,0.66,5249870251,140,71,5249875689,210,16,5251884297,178,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,5249870259,212,5249870249,56,Center,,,,24.3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727420143,204,3,1,27,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,89.2,60.2,2024-09-28T19:28:35.024Z,2024-09-29T09:34:49Z,5249870455,56,Center,5251884569,178,,5249870457,286,,5249870501,233,318,5251242213,465,,,,,,,,,,,bzv32rpgvs111w8e2gch452xg,Bryan Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727420117,318,45,1,27,28,agh9ifb2mw3ivjusgedj7c3fe,0,10.8,39.8,2024-09-28T19:28:35.024Z,2024-09-29T09:34:49Z,5249870351,56,Back,5249870557,233,204,5249870353,285,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727420155,205,16,1,27,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,92.1,58.5,2024-09-28T19:28:36.187Z,2024-09-29T09:42:24Z,5249875779,231,51.3,5249875757,78,,5249875765,154,,5249875767,55,203,5249873155,375,27:28.6,5249875771,102,51,5251246263,215,,5251246267,395,10.1,bzv32rpgvs111w8e2gch452xg,Bryan Zaragoza,5251246265,89,5249870533,17,,5251246269,396,48.6,,5249875761,29,,5249870537,254,,,5249870535,56,5249873145,20,,5251884755,178,,5251246261,114,,5249875773,103,5249875777,230,,Center,1.3,90.4,5249873151,374,28:35.4,5249875775,214,5249873143,23,Osasuna
2727421557,320,1,1,29,5,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50.1,2024-09-28T19:30:11.969Z,2024-09-29T09:35:03Z,5249878441,212,9.6,5249878439,141,49.6,5249878443,213,3.18,5251884943,178,,5249878447,279,G,5249878435,56,Back,5249878437,140,40.8,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421581,321,1,1,29,7,agh9ifb2mw3ivjusgedj7c3fe,1,40.8,49.6,2024-09-28T19:30:14.022Z,2024-09-29T09:35:07Z,5249878617,213,4.78,5249878615,212,19.1,5249878613,141,21.6,5249878609,56,Back,5251885051,178,,5249878611,140,42,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421607,322,1,1,29,10,agh9ifb2mw3ivjusgedj7c3fe,1,41.9,22.5,2024-09-28T19:30:16.996Z,2024-09-29T09:35:11Z,5249878775,140,34.9,5249878777,141,45.2,5251885147,178,,5249878781,213,2.02,5249878773,56,Back,5249878779,212,17.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421655,323,1,1,29,12,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,50.1,2024-09-28T19:30:18.894Z,2024-09-29T09:35:13Z,5249879037,213,1.13,5251885223,178,,5249879027,140,42.1,5249879025,56,Back,5249879029,141,73.3,5249879033,212,17.4,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421675,324,1,1,29,16,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,83.5,2024-09-28T19:30:22.974Z,2024-09-29T09:35:15Z,5249879129,140,58.6,5249879133,141,88.6,5251885319,178,,5249879135,212,5.9,5249879137,213,0.63,5249879125,56,Left,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421689,325,1,1,29,17,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,88.6,2024-09-28T19:30:23.865Z,2024-09-29T09:35:23Z,5249879207,212,11.8,5249879205,141,87.8,5249879219,156,,5249879209,213,3.19,5249879203,140,47.4,5249879201,56,Back,5251885629,178,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421715,326,1,1,29,18,agh9ifb2mw3ivjusgedj7c3fe,1,47.4,87.8,2024-09-28T19:30:25.662Z,2024-09-29T09:35:27Z,5249879363,141,56.3,5249879371,213,4.55,5249879359,140,44,5249879355,56,Back,5249879367,212,21.7,5251885759,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421735,327,1,1,29,21,agh9ifb2mw3ivjusgedj7c3fe,1,43.5,51.5,2024-09-28T19:30:27.930Z,2024-09-29T09:35:31Z,5249879499,56,Back,5249879509,213,4.73,5249879503,140,43.7,5251885871,178,,5249879507,212,13.3,5249879505,141,31.9,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421751,328,1,1,29,23,agh9ifb2mw3ivjusgedj7c3fe,1,42.9,26.5,2024-09-28T19:30:30.201Z,2024-09-29T09:35:33Z,5249879617,213,5.48,5249879615,212,19.9,5249879613,141,5.5,5249879609,56,Right,5249879611,140,56.1,5251885909,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421765,329,1,1,29,24,agh9ifb2mw3ivjusgedj7c3fe,0,56.1,5.5,2024-09-28T19:30:31.412Z,2024-09-29T09:35:36Z,5249879705,56,Right,5249879707,140,58.2,5251886017,178,,5249879711,212,7.8,5249879713,213,1.28,5249879709,141,16.5,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727421867,206,49,1,29,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.3,88.3,2024-09-28T19:30:32.540Z,2024-09-29T09:35:41Z,,,,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727421873,207,1,1,29,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.3,88.3,2024-09-28T19:30:33.232Z,2024-09-29T09:35:43Z,5249880389,212,5.5,5249880391,213,1.74,5249880383,56,Back,5251886265,178,,5249880385,140,36.4,5249880387,141,96.3,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727421875,208,1,1,29,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.4,96.3,2024-09-28T19:30:33.917Z,2024-09-29T09:35:47Z,5249880405,213,3.94,5249880399,140,29.3,5249880397,56,Back,5249880401,141,85.1,5251886449,178,,5249880403,212,10.7,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
