id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/20/value,qualifier/19/value,qualifier/21/value,teamName
2743884217,1029,43,2,85,37,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-03T17:06:38.729Z,2024-11-03T17:06:42Z,5339739625,22,0,5339739931,144,39,5339739635,252,0,5339739629,56,Center,5339739627,63,0,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743884633,578,1,2,85,51,c8llrezkm3b3op4afrou6b487,1,6,52.8,2024-11-03T17:06:52.464Z,2024-11-04T02:46:10Z,5339741801,241,,5339741811,213,0.76,5339741809,212,13.4,5339741807,141,66.4,5339741799,5,,5339743223,189,,5339741803,56,Back,5339741805,140,15.3,5f8kjgsaabn2li5r7bvpebbsa,Joan García,5341446003,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743884711,579,1,2,85,56,c8llrezkm3b3op4afrou6b487,1,19,61.4,2024-11-03T17:06:57.423Z,2024-11-04T02:46:14Z,5339742211,56,Back,5339742219,213,5.37,5339742217,212,19.6,5339742215,141,38.5,5339742213,140,30.4,5341446063,178,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743884769,580,1,2,85,58,c8llrezkm3b3op4afrou6b487,1,36.3,37.7,2024-11-03T17:07:00.162Z,2024-11-04T02:46:20Z,5339742519,141,39.5,5339742517,140,49.1,5339742523,213,0.09,5341446149,178,,5339742515,56,Back,5339742521,212,13.5,,,,,,,6peka1v0xt2ctv0qtoaw9cslx,Álvaro Tejero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743884779,581,4,2,85,59,c8llrezkm3b3op4afrou6b487,1,48.5,41.2,2024-11-03T17:07:01.123Z,2024-11-04T02:46:25Z,5339742969,233,1030,5339742619,56,Back,5339742631,286,,5339742613,295,,5339742625,152,,5339742607,13,,,,,,,,c23q56z612clw2oxpordhrwiy,W. Cheddira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743884787,1030,4,2,85,59,agh9ifb2mw3ivjusgedj7c3fe,0,51.5,58.8,2024-11-03T17:07:01.124Z,2024-11-04T02:46:25Z,5339742891,152,,5339742887,56,Center,5339742879,13,,5339742883,295,,5339742895,285,,5339743011,233,581,5341446189,178,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743885343,582,1,2,86,21,c8llrezkm3b3op4afrou6b487,1,53.2,41.6,2024-11-03T17:07:23.188Z,2024-11-04T02:46:28Z,5339745509,1,,5339745501,140,87.4,5339745503,141,23.4,5339745491,5,,5339745499,56,Center,5341446249,178,,5339745507,213,5.95,5339745495,155,,6peka1v0xt2ctv0qtoaw9cslx,Álvaro Tejero,5339745505,212,5339745497,152,5339747331,210,,,,,,38,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743885351,583,15,2,86,27,c8llrezkm3b3op4afrou6b487,1,87.7,35.2,2024-11-03T17:07:28.383Z,2024-11-04T02:46:35Z,5339747427,78,,5339747437,103,13.3,5339747435,102,51.2,5339747491,233,1031,5339747431,55,582,5339747429,29,,5341446327,178,,5339747441,146,97.7,59u1gn30f6bg5lr06zsglykq2,Jofre Carreras,5339747439,215,5339745759,72,5339745531,63,5339745529,22,5339747443,147,45.8,,,,,5339745533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743885367,1031,10,2,86,27,agh9ifb2mw3ivjusgedj7c3fe,1,2.5,50.7,2024-11-03T17:07:29.032Z,2024-11-04T02:46:39Z,5339745817,179,,5339746003,233,583,5341112125,377,,5339745609,56,Back,5339745607,182,,5339745815,176,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743885413,1032,52,2,86,31,agh9ifb2mw3ivjusgedj7c3fe,1,2.5,50.7,2024-11-03T17:07:32.761Z,2024-11-04T02:46:42Z,5341112209,377,,5341446363,178,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743885753,1033,1,2,86,33,agh9ifb2mw3ivjusgedj7c3fe,1,14.1,43.4,2024-11-03T17:07:35.301Z,2024-11-04T02:46:46Z,5339747893,141,62.7,5339747895,212,15.4,5339747885,189,,5339747897,213,1.02,5341446457,178,,5339747891,140,21.8,5339747887,123,,5339747889,56,Back,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743885817,1034,1,2,86,46,agh9ifb2mw3ivjusgedj7c3fe,1,31,56.3,2024-11-03T17:07:47.814Z,2024-11-04T02:46:52Z,5339748211,56,Back,5339748219,212,14.3,5341446509,178,,5339748221,213,4.48,5339748215,141,35.8,5339748213,140,27.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743885895,1035,1,2,86,49,agh9ifb2mw3ivjusgedj7c3fe,1,27.8,36.9,2024-11-03T17:07:50.554Z,2024-11-04T02:46:58Z,5341446601,178,,5339748707,141,60.9,5339748709,212,16.4,5339748711,213,1.45,5339748705,140,29.7,5339748703,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743885961,1036,1,2,86,53,agh9ifb2mw3ivjusgedj7c3fe,1,33.3,59.3,2024-11-03T17:07:54.742Z,2024-11-04T02:47:02Z,5339748985,141,39.2,5339748983,140,31.3,5339748981,56,Back,5341446647,178,,5339748989,213,4.56,5339748987,212,13.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886017,1037,1,2,86,55,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,32.8,2024-11-03T17:07:57.210Z,2024-11-04T02:47:04Z,5339749245,56,Back,5341446655,178,,5339749253,213,6.08,5339749249,141,29.1,5339749247,140,43.7,5339749251,212,12.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886049,1038,1,2,86,56,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,29.1,2024-11-03T17:07:57.988Z,2024-11-04T02:47:08Z,5339749403,213,2.31,5339749397,140,39.6,5339749399,141,36.1,5339749395,56,Back,5341446667,178,,5339749401,212,6.4,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886071,1039,1,2,86,57,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,34.6,2024-11-03T17:07:59.163Z,2024-11-04T02:47:11Z,5339749551,212,21.9,5339749549,141,2.9,5339749547,140,36.7,5339749553,213,4.54,5339749545,56,Back,5341446683,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886181,1040,1,2,87,0,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,2.5,2024-11-03T17:08:01.349Z,2024-11-04T02:47:14Z,5341446723,178,,5339750119,56,Right,5339750123,140,52.1,5339750133,213,0.47,5339750127,141,13.5,5339750129,212,16.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886187,1041,4,2,87,1,agh9ifb2mw3ivjusgedj7c3fe,1,54,11,2024-11-03T17:08:02.587Z,2024-11-04T02:47:19Z,5339750211,56,Right,5339750209,13,,5339750285,233,584,5339750217,286,,5339750215,265,,5339750213,152,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886159,584,4,2,87,1,c8llrezkm3b3op4afrou6b487,0,46,89,2024-11-03T17:08:02.588Z,2024-11-04T02:47:19Z,5339750201,285,,5339750195,56,Back,5339750193,13,,5339750197,152,,5339750199,265,,5341446765,178,,5339750347,233,1041,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743900339,1135,1,2,87,7,agh9ifb2mw3ivjusgedj7c3fe,1,47,8.5,2024-11-03T17:08:09.070Z,2024-11-04T02:47:20Z,5339825431,56,Back,5339825959,5,,5339825439,213,1.97,5339825437,212,15.9,5339825961,152,,5339825975,189,,5341446777,178,,5339825433,140,41.1,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5339825435,141,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743900421,1136,1,2,87,12,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,30,2024-11-03T17:08:13.551Z,2024-11-04T02:47:23Z,5339825891,56,Back,5339825899,213,1.56,5339825897,212,26,5339826017,189,,5339825895,141,68.2,5339825893,140,41.3,5341446805,178,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743900583,1137,1,2,87,16,agh9ifb2mw3ivjusgedj7c3fe,1,41.4,69,2024-11-03T17:08:17.672Z,2024-11-04T02:47:32Z,5341446813,178,,5339826779,56,Center,5339826787,213,6.24,5339826781,140,54.7,5339826783,141,68.1,5339826785,212,14,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886519,1042,1,2,87,17,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,69.3,2024-11-03T17:08:18.501Z,2024-11-04T02:47:37Z,5339752033,56,Back,5339752035,140,47,5341446927,178,,5339752041,213,3.13,5339752039,212,8.1,5339752037,141,69.4,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886549,1043,1,2,87,18,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,68.8,2024-11-03T17:08:20.253Z,2024-11-04T02:47:47Z,5339752181,56,Back,5339752189,213,4.92,5339752187,212,7.6,5339752185,141,57.8,5339752183,140,47.9,5341447015,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886639,1044,1,2,87,23,agh9ifb2mw3ivjusgedj7c3fe,1,52.8,68.7,2024-11-03T17:08:24.763Z,2024-11-04T02:47:51Z,5339752621,141,73.2,5341447063,178,,5339752619,140,43.6,5339752617,56,Back,5339752625,213,2.83,5339752623,212,10.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886713,1045,1,2,87,25,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,74.5,2024-11-03T17:08:26.852Z,2024-11-04T02:47:55Z,5339753031,141,93.9,5341447107,178,,5339753029,140,47.5,5339753027,56,Back,5339753033,212,13.6,5339753035,213,1.32,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886753,1046,1,2,87,28,agh9ifb2mw3ivjusgedj7c3fe,1,47.2,92.7,2024-11-03T17:08:29.520Z,2024-11-04T02:47:58Z,5339753285,213,4.15,5339753275,140,39.8,5339753281,212,14.6,5341447135,178,,5339753277,141,74.5,5339753271,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886809,1047,1,2,87,31,agh9ifb2mw3ivjusgedj7c3fe,1,40,72.6,2024-11-03T17:08:32.801Z,2024-11-04T02:48:01Z,5341447149,178,,5339753629,141,64.9,5339753627,140,47.9,5339753631,212,9.8,5339753633,213,5.72,5339753625,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886851,1048,1,2,87,33,agh9ifb2mw3ivjusgedj7c3fe,0,46.2,63.4,2024-11-03T17:08:35.007Z,2024-11-04T02:48:05Z,5339753881,141,38.3,5339753889,213,5.15,5339753877,56,Center,5339753879,140,53.9,5341447165,178,,5339753885,212,18.9,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886861,586,49,2,87,35,c8llrezkm3b3op4afrou6b487,1,45.1,59.6,2024-11-03T17:08:36.499Z,2024-11-04T02:48:12Z,,,,,,,,,,,,,,,,,,,,,,,,,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743886879,587,1,2,87,36,c8llrezkm3b3op4afrou6b487,0,45.5,56.7,2024-11-03T17:08:37.894Z,2024-11-04T02:48:16Z,5339754203,236,,5339753997,56,Back,5339754001,141,56.3,5341447253,178,,5339754209,286,,5339754005,212,0.9,5339754205,233,1049,5339753999,140,46.3,a185wef6iz1nun1wry40jcgoa,N. Ünüvar,5339754007,213,,,,,,,,,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743886917,1049,74,2,87,36,agh9ifb2mw3ivjusgedj7c3fe,1,51.3,42.8,2024-11-03T17:08:37.965Z,2024-11-04T02:48:20Z,5341447291,178,,5339754291,233,587,5339754197,56,Center,5339754199,285,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743886939,1050,49,2,87,38,agh9ifb2mw3ivjusgedj7c3fe,1,44.8,44.9,2024-11-03T17:08:39.801Z,2024-11-04T02:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887071,1051,1,2,87,40,agh9ifb2mw3ivjusgedj7c3fe,1,47.5,55.7,2024-11-03T17:08:42.015Z,2024-11-04T02:48:28Z,5339755109,56,Back,5339755111,140,43.3,5339755113,141,73.5,5339755119,213,1.92,5339755115,212,12.9,5341447403,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887107,1052,1,2,87,45,agh9ifb2mw3ivjusgedj7c3fe,1,48.4,51.3,2024-11-03T17:08:47.143Z,2024-11-04T02:48:31Z,5341447457,178,,5339755287,56,Back,5339755291,140,44.1,5339755299,213,4.34,5339755295,141,34.2,5339755297,212,12.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887151,1053,1,2,87,47,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,29.5,2024-11-03T17:08:49.074Z,2024-11-04T02:48:35Z,5339755539,213,5.59,5339755537,212,15.4,5341447489,178,,5339755531,56,Right,5339755535,141,15,5339755533,140,55.8,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887355,1054,1,2,87,53,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,8.2,2024-11-03T17:08:54.382Z,2024-11-04T02:48:40Z,5341447545,178,,5339756589,140,55.4,5339756591,141,29.2,5339756599,213,1.94,5339756585,56,Center,5339756595,212,15.3,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887407,1055,1,2,87,56,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,28.2,2024-11-03T17:08:57.815Z,2024-11-04T02:48:51Z,5339756941,141,17.6,5339756939,140,72.5,5339756937,56,Right,5341447609,178,,5339756945,213,5.65,5339756943,212,12.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887469,1056,1,2,87,59,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,17.6,2024-11-03T17:09:00.414Z,2024-11-04T02:48:54Z,5339757255,213,0.05,5339757245,140,92.2,5339757241,56,Right,5341447623,178,,5339757249,212,20.7,5339757247,141,19.2,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887543,1057,1,2,88,2,agh9ifb2mw3ivjusgedj7c3fe,1,93.2,29.1,2024-11-03T17:09:03.902Z,2024-11-04T02:48:58Z,5339757643,141,29.8,5341447673,178,,5339757645,212,4.1,5339757647,213,3.03,5339757639,56,Center,5339757641,140,89.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887555,1058,3,2,88,5,agh9ifb2mw3ivjusgedj7c3fe,0,89.8,26.7,2024-11-03T17:09:06.702Z,2024-11-04T02:49:06Z,5339758085,233,588,5341447785,178,,5341115275,465,,5339757709,286,,5339757707,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887601,588,7,2,88,5,c8llrezkm3b3op4afrou6b487,1,10.2,73.3,2024-11-03T17:09:07.076Z,2024-11-04T02:49:09Z,5339757999,233,1058,5339757915,285,,5339757913,56,Back,5341447795,178,,5341115501,383,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743887607,589,49,2,88,7,c8llrezkm3b3op4afrou6b487,1,15.4,83.5,2024-11-03T17:09:09.210Z,2024-11-04T02:49:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743887875,590,4,2,88,9,c8llrezkm3b3op4afrou6b487,1,8.2,40.2,2024-11-03T17:09:10.724Z,2024-11-04T02:49:18Z,5339760619,233,1060,5339760571,285,,5339760565,294,,5339760563,13,,5339760567,56,Back,5339760569,152,,,,,,,,6peka1v0xt2ctv0qtoaw9cslx,Álvaro Tejero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743887901,1060,4,2,88,9,agh9ifb2mw3ivjusgedj7c3fe,0,91.8,59.8,2024-11-03T17:09:10.725Z,2024-11-04T02:49:17Z,5339760481,294,,5339760487,286,,5339760479,13,,5339760483,56,Center,5339760709,233,590,5339760485,152,,5341447883,178,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743887667,1059,43,2,88,10,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-03T17:09:12.077Z,2024-11-03T17:10:17Z,5339766411,144,83,5339760805,399,6peka1v0xt2ctv0qtoaw9cslx,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888251,591,1,2,88,27,c8llrezkm3b3op4afrou6b487,1,8.5,39.2,2024-11-03T17:09:29.053Z,2024-11-04T02:49:20Z,5339761543,5,,5339761545,152,,5341447921,178,,5339761555,141,66.1,5339761563,213,0.94,5339761547,56,Back,5339761551,140,21.2,5339761559,212,22.6,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743888273,592,1,2,88,31,c8llrezkm3b3op4afrou6b487,1,23.9,69.6,2024-11-03T17:09:33.037Z,2024-11-04T02:49:25Z,5339761719,141,27.9,5339761717,140,47,5339761723,213,5.42,5339761725,1,,5341447939,178,,5339761713,56,Back,5339761721,212,37.3,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743888323,593,1,2,88,36,c8llrezkm3b3op4afrou6b487,0,61.3,29.4,2024-11-03T17:09:37.587Z,2024-11-04T02:49:28Z,5341447963,178,,5339761973,155,,5339761975,56,Center,5339761985,1,,5339761983,213,0.62,5339761977,140,86.6,5339761979,141,57.3,5339761981,212,32.6,6peka1v0xt2ctv0qtoaw9cslx,Álvaro Tejero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743888337,1061,52,2,88,39,agh9ifb2mw3ivjusgedj7c3fe,1,12.5,42.2,2024-11-03T17:09:40.409Z,2024-11-04T02:49:31Z,5341116509,378,,5341447979,178,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888673,1062,1,2,88,47,agh9ifb2mw3ivjusgedj7c3fe,1,14.7,51,2024-11-03T17:09:48.533Z,2024-11-04T02:49:34Z,5341448007,178,,5339763877,212,17.2,5339763879,213,0.31,5339763875,141,58.8,5339763873,140,30.3,5339763867,123,,5339763869,56,Back,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888737,1063,1,2,88,54,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,34.8,2024-11-03T17:09:55.995Z,2024-11-04T02:49:40Z,5339764233,140,65.1,5339764235,141,3.5,5341448081,178,,5339764231,56,Right,5339764239,213,5.19,5339764237,212,24,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888847,1064,1,2,88,56,agh9ifb2mw3ivjusgedj7c3fe,1,66,3.2,2024-11-03T17:09:58.150Z,2024-11-04T02:49:44Z,5341448115,178,,5339764813,140,78.1,5339764815,141,26.1,5339764811,56,Center,5339764809,155,,5339764819,213,0.89,5339764817,212,20.1,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888899,1065,1,2,89,2,agh9ifb2mw3ivjusgedj7c3fe,1,74.5,25.9,2024-11-03T17:10:04.072Z,2024-11-04T02:49:53Z,5341448223,178,,5339765111,212,5.9,5339765109,141,29.7,5339765107,140,69.5,5339765105,56,Center,5339765113,213,2.68,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888933,1066,1,2,89,4,agh9ifb2mw3ivjusgedj7c3fe,1,70.8,30.7,2024-11-03T17:10:05.876Z,2024-11-04T02:49:56Z,5341448257,178,,5339765271,141,45.2,5339765267,56,Center,5339765269,140,76.2,5339765275,213,1.05,5339765273,212,11.4,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743888961,1067,1,2,89,5,agh9ifb2mw3ivjusgedj7c3fe,0,77.2,45.1,2024-11-03T17:10:06.780Z,2024-11-04T02:50:01Z,5341448293,178,,5339765393,140,85.4,5339765395,141,40.6,5339765391,56,Center,5339765399,213,5.94,5339765397,212,9.1,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2743889091,594,12,2,89,6,c8llrezkm3b3op4afrou6b487,1,13.1,57.6,2024-11-03T17:10:07.591Z,2024-11-04T02:50:04Z,5339766023,213,5.15,5339766017,140,19.1,5339766019,141,37.7,5341448297,178,,5339766015,56,Back,5339766021,212,14.9,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2743889045,1068,1,2,89,7,agh9ifb2mw3ivjusgedj7c3fe,1,79.1,65.5,2024-11-03T17:10:08.746Z,2024-11-04T02:50:13Z,5339765819,213,0.28,5339765817,212,10.3,5339765811,56,Center,5339765809,3,,5341448381,178,,5339765815,141,69.7,5339765813,140,88.5,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
