id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2759837835,132,1,1,18,38,3krm0f4yr1l80j1sd7823f9xn,0,38.2,16.4,2024-12-15T20:20:58.935Z,2024-12-16T07:00:03Z,5426584615,56,Back,5426584623,213,5.71,5426584621,212,6,5427171521,178,,5426584619,141,11.6,5426584617,140,43,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759837831,225,8,1,18,39,agh9ifb2mw3ivjusgedj7c3fe,1,56.9,93.2,2024-12-15T20:20:59.597Z,2024-12-16T07:00:09Z,5426584597,56,Left,5426974083,384,,5427171529,178,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759837847,226,49,1,18,40,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,97.4,2024-12-15T20:21:00.423Z,2024-12-16T07:00:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759837855,227,1,1,18,40,agh9ifb2mw3ivjusgedj7c3fe,0,57.9,97.4,2024-12-15T20:21:01.201Z,2024-12-16T07:00:17Z,5426584871,236,,5426584725,141,96.3,5426584877,286,,5427171549,178,,5426584727,212,3.1,5426584873,233,133,5426584717,56,Left,5426584721,140,60.8,4ftlhtels58lyzfluwofzwxuy,Pedri,5426584731,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759837877,133,74,1,18,41,3krm0f4yr1l80j1sd7823f9xn,1,37.4,3.5,2024-12-15T20:21:01.299Z,2024-12-16T07:00:24Z,5427171581,178,,5426584855,285,,5426584885,233,227,5426584853,56,Back,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759837887,134,5,1,18,42,3krm0f4yr1l80j1sd7823f9xn,0,35.4,-1.6,2024-12-15T20:21:02.238Z,2024-12-16T07:00:50Z,5426585473,233,228,5426584909,347,,5426584907,56,Back,,,,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759837975,228,5,1,18,42,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,101.6,2024-12-15T20:21:02.238Z,2024-12-16T07:00:50Z,5426585403,56,Left,5426585463,233,134,5426585405,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759837983,229,1,1,18,52,agh9ifb2mw3ivjusgedj7c3fe,1,62,100,2024-12-15T20:21:12.733Z,2024-12-16T07:00:57Z,5426585507,141,78.8,5426585503,56,Center,5426585657,189,,5426585501,107,,5426585509,212,19.3,5426585505,140,51.4,5426585511,213,4.1,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838003,230,1,1,18,52,agh9ifb2mw3ivjusgedj7c3fe,1,51.1,75.3,2024-12-15T20:21:12.758Z,2024-12-16T07:01:00Z,5426585633,140,52.5,5426585631,56,Center,5427171827,178,,5426585639,213,4.78,5426585635,141,42.1,5426585931,189,,5426585637,212,22.6,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838063,231,1,1,18,58,agh9ifb2mw3ivjusgedj7c3fe,1,46.8,37.1,2024-12-15T20:21:18.284Z,2024-12-16T07:01:16Z,5426585911,140,46.7,5426585913,141,62.9,5426585909,56,Back,5426585917,213,1.58,5426585915,212,17.5,5427171929,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838085,232,1,1,19,0,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,66.9,2024-12-15T20:21:20.925Z,2024-12-16T07:01:19Z,5426586067,213,1.06,5426586065,212,19.6,5426586059,56,Left,5427171943,178,,5426586063,141,92,5426586061,140,54.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838095,233,1,1,19,3,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,92,2024-12-15T20:21:23.371Z,2024-12-16T07:01:25Z,5426586131,141,87.7,5426586133,212,6.9,5426586135,213,5.84,5426586129,140,60.4,5427172003,178,,5426586127,56,Left,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838099,234,1,1,19,4,agh9ifb2mw3ivjusgedj7c3fe,0,60.2,90.2,2024-12-15T20:21:24.798Z,2024-12-16T07:01:29Z,5426586143,140,65.1,5426586141,56,Left,5427172023,178,,5426586149,213,0.39,5426586147,212,5.6,5426586145,141,93.3,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838101,135,8,1,19,4,3krm0f4yr1l80j1sd7823f9xn,1,32.1,11.7,2024-12-15T20:21:24.980Z,2024-12-16T07:01:34Z,5427172071,178,,5426974169,385,,5426586155,56,Back,,,,,,,,,,,,,,,,dvyl5rfgfkoplnwrs73rkidhx,Sergio González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838115,136,5,1,19,5,3krm0f4yr1l80j1sd7823f9xn,0,31.2,-1.4,2024-12-15T20:21:26.176Z,2024-12-16T07:01:37Z,5426586221,347,,5426586219,56,Back,5426586591,233,235,,,,,,,,,,,,,,,,dvyl5rfgfkoplnwrs73rkidhx,Sergio González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838199,235,5,1,19,5,agh9ifb2mw3ivjusgedj7c3fe,1,68.8,101.4,2024-12-15T20:21:26.176Z,2024-12-16T07:01:37Z,5426586559,233,136,5426586549,347,,5426586547,56,Left,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838221,236,1,1,19,8,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,100,2024-12-15T20:21:28.947Z,2024-12-16T07:01:41Z,5426586727,141,83.5,5426586717,107,,5426586729,212,16,5426586725,140,56.9,5426586731,213,4.04,5426586721,56,Left,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838255,237,1,1,19,14,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,69.4,2024-12-15T20:21:34.388Z,2024-12-16T07:01:48Z,5427172163,178,,5426586953,56,Center,5426586955,140,56.1,5426586961,213,4.64,5426586957,141,37.3,5426586959,212,21.9,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838267,238,1,1,19,18,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,32.8,2024-12-15T20:21:38.930Z,2024-12-16T07:01:54Z,5426587009,212,7.7,5426587005,140,62.9,5427172229,178,,5426587011,213,0.56,5426587003,56,Center,5426587007,141,38.8,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838283,239,1,1,19,19,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,38.8,2024-12-15T20:21:39.719Z,2024-12-16T07:01:59Z,5427172273,178,,5426587117,140,58.6,5426587105,56,Center,5426587119,141,31.9,5426587121,212,6.5,5426587123,213,3.95,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838311,240,1,1,19,21,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,31.9,2024-12-15T20:21:41.363Z,2024-12-16T07:02:02Z,5426587267,141,8.6,5427172305,178,,5426587271,213,5.08,5426587263,56,Right,5426587265,140,64.4,5426587269,212,17,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838343,241,1,1,19,23,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,8.6,2024-12-15T20:21:43.759Z,2024-12-16T07:02:06Z,5426587465,140,63.3,5426587469,212,8.7,5426587471,213,1.7,5426587463,56,Center,5426587467,141,21.3,5427172325,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838351,242,1,1,19,25,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,23.7,2024-12-15T20:21:45.655Z,2024-12-16T07:02:09Z,5426587511,56,Center,5426587513,140,65,5426587515,141,34.2,5426587519,213,1.12,5426587517,212,7.9,5427172335,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838361,243,1,1,19,26,agh9ifb2mw3ivjusgedj7c3fe,1,65,34.2,2024-12-15T20:21:46.994Z,2024-12-16T07:02:13Z,5426587575,56,Center,5426587579,141,45.8,5426587581,212,11.4,5426587583,213,0.77,5427172373,178,,5426587577,140,72.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838373,244,1,1,19,28,agh9ifb2mw3ivjusgedj7c3fe,0,72.9,49.4,2024-12-15T20:21:48.264Z,2024-12-16T07:02:16Z,5426587631,212,1.9,5426587627,140,74.7,5426587729,286,,5426587725,233,137,5426587633,213,0.11,5427172397,178,,5426587629,141,49.7,5426587723,236,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,5426587625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838387,137,74,1,19,28,3krm0f4yr1l80j1sd7823f9xn,1,27.7,49.7,2024-12-15T20:21:48.428Z,2024-12-16T07:02:24Z,5427172467,178,,5426587745,233,244,5426587701,285,,5426587699,56,Back,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838403,138,49,1,19,29,3krm0f4yr1l80j1sd7823f9xn,1,27.7,51.2,2024-12-15T20:21:50.110Z,2024-12-16T07:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838447,139,1,1,19,31,3krm0f4yr1l80j1sd7823f9xn,1,26.6,44,2024-12-15T20:21:51.688Z,2024-12-16T07:02:35Z,5426588001,140,22.1,5427172543,178,,5426587999,56,Back,5426588003,141,30,5426588005,212,10.6,5426588007,213,4.25,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838467,140,1,1,19,34,3krm0f4yr1l80j1sd7823f9xn,0,30.8,25,2024-12-15T20:21:54.909Z,2024-12-16T07:02:39Z,5427172583,178,,5426588121,212,20.6,5426588115,140,40.8,5426588123,213,5.25,5426588117,141,0,5426588113,56,Back,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838471,141,5,1,19,36,3krm0f4yr1l80j1sd7823f9xn,0,40.8,-1.4,2024-12-15T20:21:57.127Z,2024-12-16T07:02:43Z,5426588137,56,Back,5426588139,347,,5426588547,233,245,,,,,,,,,,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838533,245,5,1,19,36,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,101.4,2024-12-15T20:21:57.127Z,2024-12-16T07:02:43Z,5426588477,56,Left,5426588479,347,,5426588535,233,141,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838551,246,1,1,19,40,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,100,2024-12-15T20:22:00.391Z,2024-12-16T07:02:49Z,5426588607,212,9.6,5426588609,213,4.39,5426588605,141,88.6,5426588603,140,57,5426588599,107,,5426588601,56,Left,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838607,247,1,1,19,43,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,81.5,2024-12-15T20:22:03.656Z,2024-12-16T07:02:55Z,5426588959,56,Center,5426588963,141,60.9,5426588961,140,60.4,5427172735,178,,5426588969,213,4.8,5426588965,212,14.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838617,248,1,1,19,47,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,56.7,2024-12-15T20:22:07.631Z,2024-12-16T07:03:02Z,5427172791,178,,5426589039,140,63.7,5426589043,212,5.5,5426589037,56,Center,5426589041,141,64.8,5426589045,213,1.68,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838641,249,1,1,19,50,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,65.5,2024-12-15T20:22:10.397Z,2024-12-16T07:03:05Z,5427172819,178,,5426589147,141,48.2,5426589153,213,4.71,5426589151,212,11.8,5426589145,140,63.7,5426589143,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838685,250,1,1,19,52,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,48.2,2024-12-15T20:22:12.807Z,2024-12-16T07:03:10Z,5426589337,212,28.7,5427172853,178,,5426589333,140,77.1,5426589335,141,11.4,5426589329,56,Right,5426589339,213,5.22,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838705,251,1,1,19,55,agh9ifb2mw3ivjusgedj7c3fe,1,80.7,12,2024-12-15T20:22:16.105Z,2024-12-16T07:03:14Z,5427172909,178,,5426589441,2,,5426589453,213,1.28,5426590531,154,,5426974319,20,,5426589447,140,87.6,5426589443,155,,5426974317,224,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5426589449,141,47.5,5426589451,212,1,25.2,5426589445,56,5426590529,210,13,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,Barcelona
2759838709,252,13,1,19,56,agh9ifb2mw3ivjusgedj7c3fe,1,87.3,46.9,2024-12-15T20:22:17.075Z,2024-12-16T07:03:20Z,5426590543,55,251,5426589473,56,Center,5426590551,230,98,5426589801,328,,5426590549,103,18.1,5426589469,22,,5426590535,75,,5426590539,29,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,5427172957,388,,5426590541,154,,,5426589471,17,5426590553,231,49.5,5426589797,15,5426590547,102,,,,,,40.5,,,,,,,,,,,,,,,,,,,Barcelona
2759838727,142,5,1,19,57,3krm0f4yr1l80j1sd7823f9xn,1,-0.8,59.2,2024-12-15T20:22:18.034Z,2024-12-16T07:03:22Z,5426589603,56,Back,5426589629,233,253,5426589607,346,,,,,,,,,,,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759838713,253,5,1,19,57,agh9ifb2mw3ivjusgedj7c3fe,0,100.8,40.8,2024-12-15T20:22:18.034Z,2024-12-16T07:03:22Z,5426589683,233,142,5426589501,56,Center,5426589503,346,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839005,143,1,1,20,23,3krm0f4yr1l80j1sd7823f9xn,0,5.4,51.2,2024-12-15T20:22:43.463Z,2024-12-16T07:03:31Z,5426591205,124,,5426591211,141,39.1,5426591213,212,63.4,5426591209,140,65.3,5426591215,213,6.15,5426591221,74,,5426591207,56,Center,5426591217,1,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759839025,254,44,1,20,27,agh9ifb2mw3ivjusgedj7c3fe,1,34.4,58.6,2024-12-15T20:22:47.367Z,2024-12-16T07:33:33Z,5426591365,233,144,5426591329,56,Back,5426591331,285,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839007,144,44,1,20,27,3krm0f4yr1l80j1sd7823f9xn,0,65.6,41.4,2024-12-15T20:22:47.368Z,2024-12-16T07:03:42Z,5426591405,233,254,5426591237,286,,5426591235,56,Center,,,,,,,,,,,,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759839045,255,1,1,20,27,agh9ifb2mw3ivjusgedj7c3fe,1,33.7,55.5,2024-12-15T20:22:47.497Z,2024-12-16T07:33:33Z,5426591461,213,4.69,5426591455,140,33,5426591459,212,31.7,5427173201,388,,5426591451,3,,5426591453,56,Back,5426591457,141,8.9,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839049,256,49,1,20,31,agh9ifb2mw3ivjusgedj7c3fe,1,33,8.9,2024-12-15T20:22:51.442Z,2024-12-16T07:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839115,257,1,1,20,32,agh9ifb2mw3ivjusgedj7c3fe,1,33.5,8.8,2024-12-15T20:22:52.850Z,2024-12-16T07:03:55Z,5426591817,213,2.18,5426591797,56,Back,5427173321,178,,5426591809,141,24.9,5426591813,212,13.3,5426591805,140,26.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839133,258,1,1,20,35,agh9ifb2mw3ivjusgedj7c3fe,1,25.3,28.3,2024-12-15T20:22:55.794Z,2024-12-16T07:03:58Z,5426591907,212,15.5,5426591905,141,47.3,5426591909,213,0.99,5426591901,56,Back,5426591903,140,33.4,5427173343,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839141,259,1,1,20,37,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,47.3,2024-12-15T20:22:57.223Z,2024-12-16T07:04:01Z,5426591947,141,37,5426591943,56,Back,5426591963,156,,5426591951,213,4.22,5427173357,178,,5426591945,140,29.8,5426591949,212,8,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839241,260,1,1,20,41,agh9ifb2mw3ivjusgedj7c3fe,1,32.2,35.5,2024-12-15T20:23:01.447Z,2024-12-16T07:04:07Z,5426592373,140,37.8,5426592371,56,Back,5426592379,213,5.06,5426592375,141,11.3,5427173385,178,,5426592377,212,17.5,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839293,261,1,1,20,43,agh9ifb2mw3ivjusgedj7c3fe,1,39,12.6,2024-12-15T20:23:03.795Z,2024-12-16T07:04:10Z,5426592691,140,43.4,5426592693,141,30,5426592695,212,12.7,5426592689,56,Back,5426592697,213,1.2,5427173417,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839311,262,1,1,20,48,agh9ifb2mw3ivjusgedj7c3fe,1,45.9,26.2,2024-12-15T20:23:08.423Z,2024-12-16T07:04:16Z,5426592813,213,5.51,5426592809,141,8.2,5426592811,212,17.5,5426592805,56,Right,5427173451,178,,5426592807,140,57.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839339,263,1,1,20,50,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,8,2024-12-15T20:23:10.629Z,2024-12-16T07:04:22Z,5426592973,212,4.3,5426592971,141,3.8,5426592965,56,Right,5426592975,213,5.55,5427173497,178,,5426592967,140,62.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839355,264,1,1,20,51,agh9ifb2mw3ivjusgedj7c3fe,1,62.3,3.8,2024-12-15T20:23:11.322Z,2024-12-16T07:04:26Z,5426593079,140,53.4,5426593085,213,2.56,5426593083,212,11.2,5426593081,141,12.8,5426593077,56,Right,5427173525,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839367,265,1,1,20,52,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,12.8,2024-12-15T20:23:12.818Z,2024-12-16T07:04:32Z,5426593165,213,5.5,5427173551,178,,5426593161,141,7.1,5426593163,212,5.5,5426593159,140,57.1,5426593157,56,Right,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839405,266,1,1,20,55,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,7.1,2024-12-15T20:23:15.528Z,2024-12-16T07:04:36Z,5427173587,178,,5426593339,140,50.1,5426593341,141,11.3,5426593337,56,Right,5426593343,212,7.9,5426593345,213,2.77,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839443,267,1,1,20,59,agh9ifb2mw3ivjusgedj7c3fe,1,44.1,10.3,2024-12-15T20:23:20.157Z,2024-12-16T07:04:43Z,5426593543,213,2.34,5426593541,212,27.3,5426593537,140,26.1,5427173627,178,,5426593539,141,39.2,5426593535,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839471,268,1,1,21,4,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,46.9,2024-12-15T20:23:24.360Z,2024-12-16T07:04:49Z,5426593697,141,64.6,5426593701,213,1.79,5426593695,140,26.7,5426593699,212,12.3,5427173669,178,,5426593693,56,Back,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839497,269,1,1,21,9,agh9ifb2mw3ivjusgedj7c3fe,1,30.3,64.9,2024-12-15T20:23:29.885Z,2024-12-16T07:04:57Z,5426593857,141,85.3,5427173717,178,,5426593859,212,16.2,5426593861,213,1.03,5426593855,140,38.2,5426593853,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839505,145,83,1,21,13,3krm0f4yr1l80j1sd7823f9xn,0,55.5,25.8,2024-12-15T20:23:33.276Z,2024-12-16T07:05:01Z,5426974637,399,bzgh5psb1janz9y3btpswngbu,,,,,,,,,,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759839525,270,43,1,21,13,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-15T20:23:33.303Z,2024-12-16T00:49:42Z,5426974655,144,3,5426593999,286,0,5426593997,56,Back,5426974583,465,0,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759839533,146,45,1,21,13,3krm0f4yr1l80j1sd7823f9xn,0,55.9,24.1,2024-12-15T20:23:33.832Z,2024-12-16T07:05:08Z,5426594039,285,,5426594037,56,Center,5426594199,233,271,,,,,,,,,,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
