id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value,teamName
2766680175,19,8,1,2,9,1n1j0wsl763lq7ee1k0c11c02,1,74.1,10.1,2025-01-18T20:04:07.911Z,2025-01-19T09:00:31Z,5463642187,56,Right,5464458571,178,,5464083525,385,,5463642191,15,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680197,22,1,1,2,10,agh9ifb2mw3ivjusgedj7c3fe,0,22.3,86.6,2025-01-18T20:04:08.711Z,2025-01-19T09:00:41Z,5463642297,157,,5463642299,56,Center,5463642309,1,,5463642303,141,71.7,5463642307,213,6.06,5463642301,140,65.1,5464458627,178,,5463642305,212,46.1,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680219,20,49,1,2,15,1n1j0wsl763lq7ee1k0c11c02,1,26.2,45.5,2025-01-18T20:04:13.513Z,2025-01-19T09:00:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680235,21,1,1,2,15,1n1j0wsl763lq7ee1k0c11c02,1,27.3,42.8,2025-01-18T20:04:13.602Z,2025-01-19T09:00:49Z,5463642499,140,10.2,5463642497,56,Back,5463642503,212,18.4,5463642505,213,2.92,5464458681,178,,5463642501,141,48.8,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680245,22,1,1,2,17,1n1j0wsl763lq7ee1k0c11c02,0,10,48.7,2025-01-18T20:04:15.373Z,2025-01-19T09:00:54Z,5463642583,213,5.91,5463642579,141,17,5463642577,140,61.7,5463642573,157,,5464458717,178,,5463642585,1,,5463642575,56,Right,5463642581,212,58.4,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680263,23,1,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,0,37.8,74.5,2025-01-18T20:04:18.408Z,2025-01-19T09:01:00Z,5463642679,212,24.2,5463642677,141,87.7,5463642673,56,Left,5463642675,140,59.2,5464458775,388,,5463642681,213,0.38,5463642671,3,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680285,23,1,1,2,22,1n1j0wsl763lq7ee1k0c11c02,0,39.4,8.8,2025-01-18T20:04:20.497Z,2025-01-19T09:01:08Z,5464458843,178,,5463642799,141,0,5463642801,212,9.8,5463642793,3,,5463642797,140,46.2,5463642795,56,Back,5463642803,213,5.53,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680311,24,5,1,2,24,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,101.4,2025-01-18T20:04:22.266Z,2025-01-19T09:01:12Z,5463642975,233,24,5463642937,347,,5463642935,56,Left,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680289,24,5,1,2,24,1n1j0wsl763lq7ee1k0c11c02,0,46.5,-1.4,2025-01-18T20:04:22.266Z,2025-01-19T09:01:12Z,5463642979,233,24,5463642811,347,,5463642809,56,Back,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680331,25,1,1,2,29,agh9ifb2mw3ivjusgedj7c3fe,1,52.9,100,2025-01-18T20:04:27.708Z,2025-01-19T09:01:17Z,5463643085,56,Back,5463643091,212,11.8,5463643089,141,92.9,5463643093,213,3.69,5463643087,140,43.3,5463643083,107,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680339,26,1,1,2,30,agh9ifb2mw3ivjusgedj7c3fe,1,42.9,94.5,2025-01-18T20:04:28.615Z,2025-01-19T09:01:23Z,5463643169,213,1.88,5463643163,140,42,5463643167,212,3.1,5464458949,178,,5463643165,141,98.9,5463643161,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680349,27,1,1,2,32,agh9ifb2mw3ivjusgedj7c3fe,1,41.6,97.8,2025-01-18T20:04:30.776Z,2025-01-19T09:01:32Z,5463643249,212,3.4,5463643247,141,93.3,5463643243,140,40.2,5463643239,56,Back,5463643251,213,4.26,5464459013,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680363,25,83,1,2,33,1n1j0wsl763lq7ee1k0c11c02,0,63.2,7.9,2025-01-18T20:04:31.501Z,2025-01-19T09:01:42Z,5463643381,399,3hht0os2uzu234yq550i3fbe2,,,,,,,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680365,28,1,1,2,33,agh9ifb2mw3ivjusgedj7c3fe,1,39,93.2,2025-01-18T20:04:31.581Z,2025-01-19T09:01:49Z,5463643313,56,Back,5463643317,141,96.9,5463643319,212,14,5464459153,178,,5463643321,213,2.96,5463643315,140,25.9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680369,29,1,1,2,36,agh9ifb2mw3ivjusgedj7c3fe,1,24.1,92.7,2025-01-18T20:04:34.092Z,2025-01-19T09:01:56Z,5463643337,56,Back,5463643341,141,56.4,5464459197,178,,5463643339,140,28.8,5463643345,213,4.91,5463643343,212,25.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680431,30,1,1,2,40,agh9ifb2mw3ivjusgedj7c3fe,1,37.2,45.1,2025-01-18T20:04:38.626Z,2025-01-19T09:02:08Z,5463643701,56,Back,5463643705,141,17.4,5463643707,212,19.2,5463643703,140,40.8,5464459303,178,,5463643709,213,4.91,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680447,31,1,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,15.2,2025-01-18T20:04:40.509Z,2025-01-19T09:02:21Z,5463643821,212,14.2,5464459395,178,,5463643815,56,Right,5463643823,213,5.77,5463643819,141,4.9,5463643817,140,52.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680457,32,1,1,2,44,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,4.1,2025-01-18T20:04:42.749Z,2025-01-19T09:02:28Z,5464459427,178,,5463643869,212,7.4,5463643873,213,1.9,5463643857,56,Back,5463643865,141,14.4,5463643861,140,42.2,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680515,33,1,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,14.4,2025-01-18T20:04:44.264Z,2025-01-19T09:02:33Z,5463644241,140,21.5,5463644239,56,Back,5463644245,212,23.6,5464459461,178,,5463644247,213,2.74,5463644243,141,27.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680549,34,1,1,2,52,agh9ifb2mw3ivjusgedj7c3fe,1,23,32.2,2025-01-18T20:04:50.659Z,2025-01-19T09:02:37Z,5464459469,178,,5463644455,212,28.7,5463644451,140,35.9,5463644457,213,1.08,5463644453,141,69.4,5463644449,56,Back,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680577,35,1,1,2,58,agh9ifb2mw3ivjusgedj7c3fe,1,39,69.6,2025-01-18T20:04:56.191Z,2025-01-19T09:02:42Z,5463644657,213,4.31,5463644653,141,43,5463644649,56,Back,5464459501,178,,5463644655,212,19.7,5463644651,140,31.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680621,36,1,1,3,1,agh9ifb2mw3ivjusgedj7c3fe,1,32.7,41.6,2025-01-18T20:04:59.425Z,2025-01-19T09:02:47Z,5463644917,141,66.7,5463644913,140,34.6,5464459521,178,,5463644925,213,1.45,5463644911,56,Back,5463644921,212,17.2,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680633,37,1,1,3,5,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,69.4,2025-01-18T20:05:03.772Z,2025-01-19T09:02:52Z,5463645001,212,15,5464459559,178,,5463645005,213,0.32,5463644993,140,57.8,5463644989,56,Center,5463644997,141,76.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680643,38,1,1,3,6,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,76.4,2025-01-18T20:05:04.648Z,2025-01-19T09:02:58Z,5463645087,156,,5464459585,178,,5463645067,212,14.3,5463645063,140,44.2,5463645069,213,3.21,5463645061,56,Back,5463645065,141,75,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680691,39,1,1,3,7,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,74.5,2025-01-18T20:05:05.562Z,2025-01-19T09:03:02Z,5463645287,56,Left,5463645293,212,19.9,5463645289,140,58.4,5463645291,141,95.1,5464459623,178,,5463645295,213,0.78,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680711,40,1,1,3,10,agh9ifb2mw3ivjusgedj7c3fe,1,55.6,94.7,2025-01-18T20:05:08.381Z,2025-01-19T09:03:10Z,5463645401,141,88.6,5464459685,178,,5463645405,213,4.69,5463645397,56,Left,5463645403,212,4.1,5463645399,140,55.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766759571,640,43,1,3,10,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T20:05:08.631Z,2025-01-19T09:57:28Z,5464084223,399,bzgh5psb1janz9y3btpswngbu,5464488233,144,83,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680763,41,1,1,3,12,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,85.9,2025-01-18T20:05:10.839Z,2025-01-19T09:03:21Z,5463645659,213,4.03,5463645657,212,20,5463645653,140,42,5464459743,178,,5463645655,141,63.1,5463645651,56,Back,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680773,42,1,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,46.6,2025-01-18T20:05:15.208Z,2025-01-19T09:03:30Z,5463645721,212,22.7,5464459791,178,,5463645715,56,Center,5463645717,140,64.4,5463645719,141,40.9,5463645723,213,6.11,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680787,43,1,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,41,2025-01-18T20:05:16.050Z,2025-01-19T09:03:40Z,5463645805,213,3.77,5464459859,178,,5463645799,140,61.8,5463645801,141,37.3,5463645797,56,Center,5463645803,212,4.3,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680827,44,1,1,3,19,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,36.3,2025-01-18T20:05:17.929Z,2025-01-19T09:03:46Z,5463646003,212,26.5,5463646005,213,5.56,5463645999,140,80.6,5463645997,56,Right,5463646001,141,10.4,5464459887,178,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680845,45,1,1,3,24,agh9ifb2mw3ivjusgedj7c3fe,0,76.7,22.1,2025-01-18T20:05:22.451Z,2025-01-19T09:03:50Z,5463646093,155,,5463646095,56,Center,5463646091,2,,5463646097,140,88.3,5464459907,178,,5463646099,141,61.2,5464084467,223,,5463646101,212,29.2,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5464084469,72,5463646103,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680859,26,12,1,3,26,1n1j0wsl763lq7ee1k0c11c02,1,13.5,44.8,2025-01-18T20:05:24.611Z,2025-01-19T09:03:56Z,5463646181,56,Back,5464459945,388,,5463646183,140,22.7,5463646187,212,10.2,5463646185,141,49.7,5463646195,15,,5463646189,213,0.33,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680897,46,15,1,3,30,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,47.8,2025-01-18T20:05:28.593Z,2025-01-19T09:04:05Z,5463648941,108,,5463648943,328,,5463646387,22,,5463648939,215,,5463648949,147,48.6,5463648951,230,98.2,5463648945,458,,5463648929,78,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5463648173,72,5463648963,233,27,,5463648935,102,51.1,5463648953,231,49.7,5463646389,18,,5464459995,178,,5463646391,56,Center,5463648179,82,5463648937,103,19,5463648947,146,78,,,,,,,,,,,,,Barcelona
2766680889,27,10,1,3,30,1n1j0wsl763lq7ee1k0c11c02,1,22,51.4,2025-01-18T20:05:28.750Z,2025-01-19T09:04:10Z,5463646379,56,Back,5464460027,388,,5463646377,94,,5463648967,233,46,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680919,28,1,1,3,33,1n1j0wsl763lq7ee1k0c11c02,0,26.8,81.9,2025-01-18T20:05:31.116Z,2025-01-19T09:04:19Z,5463646517,56,Back,5463646519,140,29,5464460089,178,,5463646523,212,8.7,5463646521,141,69.5,5463646525,213,4.98,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680945,29,45,1,3,35,1n1j0wsl763lq7ee1k0c11c02,0,28.2,81.2,2025-01-18T20:05:33.543Z,2025-01-19T09:04:27Z,5463646809,233,47,5463646717,56,Back,5463646719,285,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680959,47,3,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,1,71.8,18.8,2025-01-18T20:05:33.543Z,2025-01-19T09:04:27Z,5463646785,233,29,5463646751,286,,5464460137,178,,5464084763,464,,5463646747,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766680977,30,45,1,3,37,1n1j0wsl763lq7ee1k0c11c02,0,22,85.8,2025-01-18T20:05:35.638Z,2025-01-19T09:04:32Z,5463646905,233,48,5463646837,56,Back,5463646841,285,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766680985,48,3,1,3,37,agh9ifb2mw3ivjusgedj7c3fe,1,78,14.2,2025-01-18T20:05:35.638Z,2025-01-19T09:04:32Z,5464084789,465,,5464460179,178,,5463646887,56,Right,5463646889,286,,5463646897,233,30,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681003,49,1,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,0,87.6,24.4,2025-01-18T20:05:37.495Z,2025-01-19T09:04:38Z,5463646953,141,31.3,5463646957,213,1.42,5464460213,178,,5463646949,56,Center,5463646955,212,4.7,5463646951,140,88.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681017,50,43,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T20:05:37.799Z,2025-01-18T20:09:04Z,5463647019,56,Center,5463657343,144,61,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681021,31,61,1,3,40,1n1j0wsl763lq7ee1k0c11c02,1,11.6,68,2025-01-18T20:05:38.722Z,2025-01-19T09:04:47Z,5463647029,56,Back,5464460257,178,,,,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681031,32,49,1,3,41,1n1j0wsl763lq7ee1k0c11c02,1,11.8,64.1,2025-01-18T20:05:39.310Z,2025-01-19T09:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681053,33,1,1,3,43,1n1j0wsl763lq7ee1k0c11c02,1,11.8,64.1,2025-01-18T20:05:41.587Z,2025-01-19T09:05:06Z,5463647211,141,82.8,5463647215,213,1.6,5463647209,140,11.5,5463647207,56,Back,5464460367,178,,5463647213,212,12.7,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681059,34,1,1,3,45,1n1j0wsl763lq7ee1k0c11c02,1,12,83.1,2025-01-18T20:05:43.369Z,2025-01-19T09:05:11Z,5463647257,56,Back,5463647259,140,33.9,5463647263,212,23,5463647261,141,83.6,5463647265,213,0.01,5464460389,178,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681183,35,1,1,3,47,1n1j0wsl763lq7ee1k0c11c02,1,32.6,83.3,2025-01-18T20:05:45.281Z,2025-01-19T09:05:18Z,5463647849,141,93.2,5463647843,56,Back,5463648565,210,15,5463647853,212,11.9,5463647845,140,42,5464460427,178,,5463647855,213,0.6,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Getafe
2766681185,36,15,1,3,55,1n1j0wsl763lq7ee1k0c11c02,1,85.3,61.3,2025-01-18T20:05:53.756Z,2025-01-19T09:05:23Z,5463648573,55,35,5463648589,231,53.8,5463648365,82,,5463648571,29,,5463648579,103,19,5463648583,146,87.1,5463648581,215,,5463652683,17,,czo50ep8l8ubnp8ifn6bx87pw,Coba,5464460453,178,5463648587,230,98.5,,5463647867,56,Center,5463648361,20,,5463648567,23,,5463648577,102,52.9,5463652685,76,,5463648611,233,5463648585,147,60.3,,,,,51,,,,,,,,,,,Getafe
2766681175,51,10,1,3,55,agh9ifb2mw3ivjusgedj7c3fe,1,12.3,38.4,2025-01-18T20:05:53.838Z,2025-01-19T09:05:29Z,5464460481,178,,5463648639,233,36,5463647813,94,,5463647817,56,Back,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681231,52,83,1,3,59,agh9ifb2mw3ivjusgedj7c3fe,0,7.3,8.8,2025-01-18T20:05:57.763Z,2025-01-19T09:05:32Z,5463648343,399,czo50ep8l8ubnp8ifn6bx87pw,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681253,37,1,1,4,2,1n1j0wsl763lq7ee1k0c11c02,1,89.4,96.3,2025-01-18T20:06:00.329Z,2025-01-19T09:05:39Z,5463648273,141,92.3,5463648277,213,3.32,5463648269,56,Left,5464460543,178,,5463648275,212,15.3,5463648271,140,75.1,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681255,38,61,1,4,3,1n1j0wsl763lq7ee1k0c11c02,0,75.7,93.2,2025-01-18T20:06:01.730Z,2025-01-19T09:05:44Z,5464460557,178,,5463648291,56,Left,,,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681273,53,49,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,8.6,13.8,2025-01-18T20:06:04.242Z,2025-01-19T09:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681295,54,1,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,8.6,13.8,2025-01-18T20:06:04.366Z,2025-01-19T09:05:54Z,5463648487,212,18.6,5463648483,140,2.1,5463648489,213,1.95,5463648485,141,39.2,5464460619,178,,5463648481,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681317,55,1,1,4,8,agh9ifb2mw3ivjusgedj7c3fe,0,3.4,32.1,2025-01-18T20:06:06.824Z,2025-01-19T09:05:59Z,5463648645,56,Right,5463648651,212,53.3,5463648655,1,,5463648647,140,51.8,5463648643,157,,5463648649,141,8.3,5464460639,178,,5463648653,213,5.97,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681323,39,1,1,4,11,1n1j0wsl763lq7ee1k0c11c02,0,42.2,90.9,2025-01-18T20:06:09.906Z,2025-01-19T09:06:03Z,5464460661,178,,5463648701,56,Left,5463648705,141,84.8,5463648709,213,5.98,5464085175,3,,5463648707,212,13.9,5463648703,140,54.8,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681327,56,61,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,0,42.3,8.6,2025-01-18T20:06:10.301Z,2025-01-19T09:06:10Z,5464460701,178,,5463648727,56,Back,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681351,40,5,1,4,14,1n1j0wsl763lq7ee1k0c11c02,1,49,101.9,2025-01-18T20:06:12.006Z,2025-01-19T09:06:15Z,5463648877,233,57,5463648847,347,,5463648845,56,Back,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681335,57,5,1,4,14,agh9ifb2mw3ivjusgedj7c3fe,0,51,-1.9,2025-01-18T20:06:12.006Z,2025-01-19T09:06:15Z,5463648765,56,Right,5463648767,347,,5463648895,233,40,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766681463,41,1,1,4,32,1n1j0wsl763lq7ee1k0c11c02,0,56.6,100,2025-01-18T20:06:30.813Z,2025-01-19T09:06:24Z,5463649595,140,71.1,5463649591,107,,5463649599,212,15.9,5463649597,141,94.5,5463649593,56,Left,5463649601,213,5.98,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766681469,58,8,1,4,34,agh9ifb2mw3ivjusgedj7c3fe,1,24.3,7.1,2025-01-18T20:06:32.578Z,2025-01-19T09:06:32Z,5463649635,15,,5464460801,178,,5464085267,383,,5463649621,56,Back,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
