id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2769549839,852,1,2,71,8,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,16.7,2025-01-26T21:33:26.688Z,2025-01-27T07:28:16Z,5479089845,213,1.11,5479089843,212,6.1,5479089837,56,Center,5479629037,178,,5479089841,141,24.7,5479089839,140,60.3,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769549857,853,1,2,71,10,agh9ifb2mw3ivjusgedj7c3fe,1,60.3,24.7,2025-01-26T21:33:28.694Z,2025-01-27T07:28:22Z,5479089951,141,11.4,5479089949,140,51.9,5479629075,178,,5479089947,56,Right,5479089953,212,12.6,5479089955,213,3.94,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769549879,854,1,2,71,12,agh9ifb2mw3ivjusgedj7c3fe,1,47.4,17,2025-01-26T21:33:31.104Z,2025-01-27T07:28:27Z,5479090087,140,52.3,5479629155,178,,5479090091,212,9.8,5479090089,141,29.2,5479090093,213,1.02,5479090085,56,Center,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769549883,855,50,2,71,14,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,23.8,2025-01-26T21:33:32.916Z,2025-01-27T07:28:32Z,5479090123,286,,5479090157,233,480,5479090121,56,Back,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769549885,480,7,2,71,14,ba5e91hjacvma2sjvixn00pjo,0,55.8,76.2,2025-01-26T21:33:33.066Z,2025-01-27T07:28:37Z,5479090145,233,855,5479518081,385,,5479629219,389,,5479090137,56,Center,5479090139,285,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769549899,856,1,2,71,15,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,21.5,2025-01-26T21:33:33.942Z,2025-01-27T07:28:40Z,5479090189,213,5.83,5479090183,140,55.9,5479090185,141,14.4,5479629223,178,,5479090181,56,Right,5479090187,212,11.1,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769549913,857,1,2,71,17,agh9ifb2mw3ivjusgedj7c3fe,1,55,12.9,2025-01-26T21:33:36.096Z,2025-01-27T07:28:45Z,5479090281,56,Right,5479090287,212,17.4,5479629285,178,,5479090289,213,0.16,5479090285,141,17,5479090283,140,71.4,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769549931,858,1,2,71,20,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,16.4,2025-01-26T21:33:38.805Z,2025-01-27T07:28:50Z,5479090405,141,51.9,5479090403,140,80.9,5479091671,210,15,5479629321,178,,5479090411,213,1.21,5479091673,154,,5479090407,212,25.8,5479090401,56,Center,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Barcelona
2769549935,859,15,2,71,22,agh9ifb2mw3ivjusgedj7c3fe,1,86.4,51.5,2025-01-26T21:33:41.025Z,2025-01-27T07:28:55Z,5479092423,214,,5479091513,20,,5479091689,29,,5479091691,154,,5479091703,147,50,5479091687,78,,5479090421,56,Center,5479091699,103,3.8,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,5479090417,22,5479091693,55,5479091701,146,96.8,5479629367,178,,5479091725,233,5479091697,102,,,858,481,5479090419,17,,,,,,,,,,,48.9,,,,,,,,,,Barcelona
2769549941,481,10,2,71,23,ba5e91hjacvma2sjvixn00pjo,1,5.3,50.2,2025-01-26T21:33:41.492Z,2025-01-27T07:29:00Z,5479091743,233,859,5479518423,376,,5479091127,174,,5479518421,180,,5479090489,56,Back,5479091129,183,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769549963,482,1,2,71,24,ba5e91hjacvma2sjvixn00pjo,1,9.3,55.1,2025-01-26T21:33:43.008Z,2025-01-27T07:29:06Z,5479090633,141,41.3,5479090635,212,9.8,5479090631,140,6.6,5479629423,178,,5479090629,56,Back,5479090637,213,4.42,,,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769549967,483,49,2,71,25,ba5e91hjacvma2sjvixn00pjo,1,6.6,41.3,2025-01-26T21:33:43.712Z,2025-01-27T07:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769549977,484,1,2,71,26,ba5e91hjacvma2sjvixn00pjo,1,6.6,41.3,2025-01-26T21:33:44.480Z,2025-01-27T07:29:14Z,5479629457,178,,5479090683,140,19.7,5479090685,141,40.2,5479090689,213,6.23,5479090687,212,13.8,5479090681,56,Back,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769549999,485,1,2,71,28,ba5e91hjacvma2sjvixn00pjo,0,19.7,40.2,2025-01-26T21:33:46.229Z,2025-01-27T07:29:16Z,5479090803,213,5.95,5479090799,141,34.6,5479090795,56,Back,5479629515,178,,5479090797,140,30.1,5479090801,212,11.6,,,,,,,aqqd7tq7z6bj3wn3u3sz3uuqc,Javi Guerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550013,486,4,2,71,29,ba5e91hjacvma2sjvixn00pjo,1,31,28,2025-01-26T21:33:47.487Z,2025-01-27T07:29:21Z,5479090979,285,,5479090973,56,Back,5479090997,233,860,5479090965,13,,5479090977,152,,5479090969,295,,,,,,,,66fshzi5f86wt1lwa4kdhiooa,Fran Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769549993,860,4,2,71,29,agh9ifb2mw3ivjusgedj7c3fe,0,69,72,2025-01-26T21:33:47.488Z,2025-01-27T07:29:20Z,5479090821,13,,5479090827,152,,5479090829,286,,5479091005,233,486,5479090823,295,,5479090825,56,Center,5479629551,178,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550169,487,1,2,71,58,ba5e91hjacvma2sjvixn00pjo,0,30.1,32.4,2025-01-26T21:34:16.290Z,2025-01-27T07:29:22Z,5479091899,152,,5479091901,56,Center,5479091905,141,67.1,5479091897,157,,5479091895,5,,5479629557,178,,5479091907,212,64.4,5479091903,140,87.2,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,5479091941,189,5479091911,1,5479091909,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550167,861,49,2,71,59,agh9ifb2mw3ivjusgedj7c3fe,1,10.6,27,2025-01-26T21:34:18.037Z,2025-01-27T07:29:28Z,5479092123,189,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550189,862,1,2,72,0,agh9ifb2mw3ivjusgedj7c3fe,0,10.6,27,2025-01-26T21:34:18.144Z,2025-01-27T07:29:33Z,5479092033,140,69.9,5479092041,213,6.28,5479629653,178,,5479092039,212,62.3,5479092043,1,,5479092031,56,Center,5479092029,157,,5479092037,141,26.8,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550219,488,1,2,72,5,ba5e91hjacvma2sjvixn00pjo,1,29.4,68.9,2025-01-26T21:34:23.692Z,2025-01-27T07:29:41Z,5479092203,141,77.6,5479092205,212,14.5,5479092193,3,,5479092197,56,Back,5479092207,213,0.42,5479092201,140,42,5479629701,178,,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550221,489,49,2,72,7,ba5e91hjacvma2sjvixn00pjo,1,42,77.8,2025-01-26T21:34:25.163Z,2025-01-27T07:29:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550243,490,2,2,72,9,ba5e91hjacvma2sjvixn00pjo,1,40.9,89.1,2025-01-26T21:34:27.681Z,2025-01-27T07:29:58Z,5479092817,8,,5479092771,7,6kc8ieszwg6u00e3sa554y7yt,5479092351,140,54.1,5479629793,178,,5479092773,56,Left,5479092353,141,97.5,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550245,863,55,2,72,9,agh9ifb2mw3ivjusgedj7c3fe,1,49,15.2,2025-01-26T21:34:27.682Z,2025-01-27T07:29:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550609,864,1,2,73,5,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,6.5,2025-01-26T21:35:23.765Z,2025-01-27T08:42:15Z,5479094499,56,Back,5479094495,5,,5479094503,141,11,5479094505,212,9.8,5479094507,213,2.83,5479629851,178,,5479094501,140,36.4,5479094497,241,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550625,865,1,2,73,7,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,11,2025-01-26T21:35:25.643Z,2025-01-27T07:30:10Z,5479094613,213,2.25,5479094607,140,25.7,5479094605,56,Back,5479629867,178,,5479094611,212,15.9,5479094609,141,29.2,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550631,866,1,2,73,10,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,29.2,2025-01-26T21:35:28.714Z,2025-01-27T07:30:15Z,5479629927,178,,5479094647,56,Back,5479094653,212,14.6,5479094655,213,5.17,5479094651,141,10,5479094649,140,31.9,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550647,867,1,2,73,12,agh9ifb2mw3ivjusgedj7c3fe,1,31.7,9.7,2025-01-26T21:35:30.592Z,2025-01-27T07:30:22Z,5479094821,56,Back,5479094827,212,9.9,5479094829,213,5.92,5479629979,178,,5479094825,141,4.6,5479094823,140,40.5,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550651,868,1,2,73,14,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,4.4,2025-01-26T21:35:33.130Z,2025-01-27T07:30:32Z,5479630079,178,,5479094875,213,1.98,5479094867,140,36,5479094871,212,5.6,5479094865,56,Back,5479094869,141,11.9,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550669,869,1,2,73,15,agh9ifb2mw3ivjusgedj7c3fe,0,36,11.9,2025-01-26T21:35:33.791Z,2025-01-27T07:30:38Z,5479095003,140,63.1,5479095005,141,6.1,5479094999,155,,5479095009,213,6.15,5479630125,178,,5479095001,56,Right,5479095007,212,28.7,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550677,491,12,2,73,19,ba5e91hjacvma2sjvixn00pjo,1,37,93.4,2025-01-26T21:35:37.569Z,2025-01-27T07:30:48Z,5479095059,213,2.08,5479095053,140,33.9,5479095055,141,100,5479095051,56,Back,5479095057,212,6.7,5479095085,167,,5479630203,388,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550679,492,5,2,73,21,ba5e91hjacvma2sjvixn00pjo,0,34.2,102,2025-01-26T21:35:39.337Z,2025-01-27T07:30:51Z,5479095067,347,,5479095065,56,Back,5479095337,233,870,,,,,,,,,,,,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550733,870,5,2,73,21,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,-2,2025-01-26T21:35:39.337Z,2025-01-27T07:30:51Z,5479095323,347,,5479095329,233,492,5479095321,56,Right,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550739,871,1,2,73,26,agh9ifb2mw3ivjusgedj7c3fe,1,70.1,0,2025-01-26T21:35:44.758Z,2025-01-27T07:30:53Z,5479095377,141,7.3,5479095371,107,,5479095381,213,2.47,5479095379,212,9.9,5479095375,140,62.7,5479095373,56,Right,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550745,872,1,2,73,27,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,7.3,2025-01-26T21:35:45.888Z,2025-01-27T07:30:56Z,5479630285,178,,5479095415,56,Center,5479095419,141,29.4,5479095425,213,1.65,5479095421,212,15.1,5479095417,140,61.7,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550753,873,1,2,73,29,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,29.4,2025-01-26T21:35:47.531Z,2025-01-27T07:31:00Z,5479095473,140,67.8,5479095475,141,44.8,5479095479,213,1.02,5479630301,178,,5479095471,56,Center,5479095477,212,12.3,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550755,874,61,2,73,30,agh9ifb2mw3ivjusgedj7c3fe,0,68.1,46.7,2025-01-26T21:35:48.383Z,2025-01-27T07:31:04Z,5479630327,178,,5479095483,56,Center,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550769,493,1,2,73,30,ba5e91hjacvma2sjvixn00pjo,1,28.8,38.5,2025-01-26T21:35:49.109Z,2025-01-27T07:31:09Z,5479095543,212,31.6,5479095545,213,1.76,5479095549,1,,5479095537,56,Back,5479630343,178,,5479095535,157,,5479095539,140,23.1,5479095541,141,84.2,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550775,494,49,2,73,32,ba5e91hjacvma2sjvixn00pjo,1,22.7,85,2025-01-26T21:35:50.626Z,2025-01-27T07:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550795,495,1,2,73,35,ba5e91hjacvma2sjvixn00pjo,0,24.6,89.4,2025-01-26T21:35:53.654Z,2025-01-27T07:31:21Z,5479095681,213,5.77,5479095679,212,11.4,5479095675,140,34.1,5479095673,56,Back,5479630449,178,,5479095677,141,81.2,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769550799,875,49,2,73,36,agh9ifb2mw3ivjusgedj7c3fe,1,60.3,16.2,2025-01-26T21:35:54.570Z,2025-01-27T07:31:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550821,876,1,2,73,38,agh9ifb2mw3ivjusgedj7c3fe,1,60.1,16.8,2025-01-26T21:35:56.236Z,2025-01-27T07:31:32Z,5479095827,140,64,5479630567,178,,5479095835,212,6.4,5479095837,213,0.87,5479095831,141,24,5479095823,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550835,877,1,2,73,39,agh9ifb2mw3ivjusgedj7c3fe,1,64,24,2025-01-26T21:35:57.429Z,2025-01-27T07:31:36Z,5479630623,178,,5479095913,213,4.45,5479095907,140,62.2,5479095905,56,Right,5479095909,141,13.7,5479095911,212,7.3,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550843,878,1,2,73,40,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,13.7,2025-01-26T21:35:59.008Z,2025-01-27T07:31:40Z,5479095943,212,6.1,5479095945,213,5.08,5479095941,141,5.3,5479095939,140,64.3,5479095935,56,Right,5479630667,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550847,879,1,2,73,41,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,5.3,2025-01-26T21:35:59.798Z,2025-01-27T07:31:44Z,5479095977,140,62,5479095983,213,2.36,5479630723,178,,5479095981,212,3.4,5479095979,141,8.8,5479095975,56,Right,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550851,880,1,2,73,42,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,8.9,2025-01-26T21:36:00.650Z,2025-01-27T07:31:47Z,5479630751,178,,5479096007,141,3.8,5479096003,56,Right,5479096005,140,62.3,5479096009,212,3.5,5479096011,213,4.86,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550853,881,1,2,73,43,agh9ifb2mw3ivjusgedj7c3fe,1,62.3,3.8,2025-01-26T21:36:01.312Z,2025-01-27T07:31:50Z,5479096023,56,Back,5479096025,140,49.4,5479630785,178,,5479096031,213,2.62,5479096029,212,15.6,5479096027,141,15.2,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550855,882,1,2,73,45,agh9ifb2mw3ivjusgedj7c3fe,1,48.6,16.4,2025-01-26T21:36:03.148Z,2025-01-27T07:31:53Z,5479096037,56,Center,5479096043,212,8.6,5479096045,213,0.55,5479630823,178,,5479096039,140,55.6,5479096041,141,23.1,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550875,883,1,2,73,46,agh9ifb2mw3ivjusgedj7c3fe,1,55.6,23.1,2025-01-26T21:36:05.066Z,2025-01-27T07:31:59Z,5479630859,178,,5479096161,56,Right,5479096167,212,16.2,5479096163,140,67.2,5479096165,141,7.4,5479096169,213,5.56,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550881,884,1,2,73,50,agh9ifb2mw3ivjusgedj7c3fe,1,67.6,17,2025-01-26T21:36:08.970Z,2025-01-27T07:32:03Z,5479096227,141,23.1,5479096229,212,6.2,5479630887,178,,5479096231,213,0.73,5479096223,56,Center,5479096225,140,72,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550899,885,1,2,73,51,agh9ifb2mw3ivjusgedj7c3fe,1,72,23.1,2025-01-26T21:36:09.674Z,2025-01-27T07:32:12Z,5479096363,213,5.32,5479096357,140,75.8,5479630955,178,,5479096361,212,7,5479096355,56,Right,5479096359,141,14.6,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550901,886,61,2,73,54,agh9ifb2mw3ivjusgedj7c3fe,1,82.3,9.5,2025-01-26T21:36:12.321Z,2025-01-27T07:32:28Z,5479096371,56,Right,5479630993,178,,,,,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550917,887,1,2,73,57,agh9ifb2mw3ivjusgedj7c3fe,1,80.3,17.3,2025-01-26T21:36:15.455Z,2025-01-27T07:32:37Z,5479096463,141,33,5479096459,56,Center,5479096465,212,13.1,5479631157,178,,5479096461,140,73,5479096467,213,2.19,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550923,888,1,2,74,0,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,28,2025-01-26T21:36:18.783Z,2025-01-27T07:32:44Z,5479096501,213,3.6,5479096497,141,23.3,5479096493,56,Center,5479096495,140,66.3,5479631217,178,,5479096499,212,7.3,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550939,889,1,2,74,1,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,23.3,2025-01-26T21:36:19.765Z,2025-01-27T07:32:50Z,5479096563,56,Center,5479096571,213,1.87,5479096565,140,60.9,5479631251,178,,5479096569,212,19.2,5479096567,141,50.3,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550949,890,1,2,74,4,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,53,2025-01-26T21:36:22.538Z,2025-01-27T07:32:54Z,5479096653,141,87.2,5479096655,212,25.1,5479096649,56,Left,5479631301,178,,5479096651,140,69.5,5479096657,213,1.18,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550959,891,1,2,74,6,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,83.3,2025-01-26T21:36:25.098Z,2025-01-27T07:32:57Z,5479096715,56,Center,5479096723,213,4.82,5479096719,141,69.1,5479096721,212,9.7,5479096717,140,69.1,5479631321,178,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550963,892,1,2,74,7,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,69.1,2025-01-26T21:36:25.952Z,2025-01-27T07:33:01Z,5479096767,212,14.5,5479096761,56,Center,5479096769,213,2.75,5479631363,178,,5479096763,140,56.4,5479096765,141,77.3,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769550971,893,1,2,74,9,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,77.3,2025-01-26T21:36:27.808Z,2025-01-27T07:33:05Z,5479096825,56,Left,5479096829,141,94.5,5479096831,212,12.2,5479096833,213,1.28,5479096827,140,59.4,5479631371,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769551009,894,1,2,74,11,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,94.5,2025-01-26T21:36:29.535Z,2025-01-27T07:33:09Z,5479631415,178,,5479097067,56,Left,5479097075,213,0.09,5479097073,212,11.7,5479097071,141,96,5479097069,140,70.5,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769551061,895,1,2,74,16,agh9ifb2mw3ivjusgedj7c3fe,1,67,70.5,2025-01-26T21:36:34.848Z,2025-01-27T07:33:14Z,5479097383,1,,5479097371,196,,5479097377,141,8.9,5479097373,56,Right,5479097375,140,95.3,5479631443,178,,5479097379,212,51.4,5479097381,213,5.33,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769551081,896,1,2,74,24,agh9ifb2mw3ivjusgedj7c3fe,1,92.3,6.7,2025-01-26T21:36:42.678Z,2025-01-27T07:33:19Z,5479631475,178,,5479097537,212,19.9,5479097531,56,Right,5479097533,140,73.5,5479097535,141,10.4,5479097539,213,3.01,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
