id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/14/value,assist,teamName
2805000745,365,12,2,54,54,50x1m4u58lffhq6v6ga1hbxmy,1,21.3,42.8,2025-04-22T20:44:12.914Z,2025-04-22T20:44:14Z,5673322419,56,Back,5673322421,140,22.6,5673322423,141,48.1,5673322427,213,1.21,5673322425,212,3.9,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000741,722,61,2,54,55,agh9ifb2mw3ivjusgedj7c3fe,1,81.6,46.1,2025-04-22T20:44:13.544Z,2025-04-22T20:44:13Z,5673322401,56,Center,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000747,366,12,2,54,55,50x1m4u58lffhq6v6ga1hbxmy,1,9.1,39.4,2025-04-22T20:44:14.241Z,2025-04-22T20:45:06Z,5673322437,213,0.46,5673322433,141,49.6,5673322431,140,22.6,5673322429,56,Back,5673322439,15,,5673322435,212,15.8,,,,,,,5tsp2m5z3xie07ax0wq1qqsix,Mateu Morey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000753,367,49,2,54,57,50x1m4u58lffhq6v6ga1hbxmy,1,21.5,54.3,2025-04-22T20:44:16.082Z,2025-04-22T20:44:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000771,368,1,2,54,58,50x1m4u58lffhq6v6ga1hbxmy,1,20.8,56.9,2025-04-22T20:44:16.513Z,2025-04-22T20:44:19Z,5673322561,141,51,5673322557,56,Back,5673322559,140,33.2,5673322563,212,13.6,5673322565,213,5.98,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000773,369,50,2,55,1,50x1m4u58lffhq6v6ga1hbxmy,1,44,52.1,2025-04-22T20:44:19.978Z,2025-04-23T00:32:31Z,5673322573,56,Back,5673322711,233,723,5673322575,286,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000797,723,7,2,55,1,agh9ifb2mw3ivjusgedj7c3fe,1,56,47.9,2025-04-22T20:44:19.979Z,2025-04-23T00:32:29Z,5673322703,56,Center,5673322707,233,369,5673609945,385,,5673322705,285,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000799,724,49,2,55,4,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,55.8,2025-04-22T20:44:22.836Z,2025-04-22T20:44:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000815,725,1,2,55,5,agh9ifb2mw3ivjusgedj7c3fe,1,39.5,58.3,2025-04-22T20:44:23.595Z,2025-04-22T20:47:57Z,5673322753,213,6.1,5673322751,212,2.7,5673322747,140,42,5673322749,141,57.6,5673322745,56,Back,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000847,726,1,2,55,7,agh9ifb2mw3ivjusgedj7c3fe,1,42,57.6,2025-04-22T20:44:26.019Z,2025-04-22T20:44:30Z,5673322851,141,30.9,5673322847,56,Center,5673322857,1,,5673322855,213,5.73,5673322849,140,69.7,5673322853,212,34.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000853,727,1,2,55,11,agh9ifb2mw3ivjusgedj7c3fe,1,70.6,30.7,2025-04-22T20:44:29.892Z,2025-04-22T20:47:55Z,5673322897,1,,5673322887,56,Center,5673322891,141,69.6,5673322893,212,35.5,5673322889,140,93.2,5673322885,155,,5673322895,213,0.84,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000857,728,1,2,55,13,agh9ifb2mw3ivjusgedj7c3fe,0,93.2,69.6,2025-04-22T20:44:31.523Z,2025-04-22T20:44:32Z,5673322911,140,93.5,5673322913,141,50.3,5673322917,213,4.74,5673322909,56,Center,5673322915,212,13.1,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000879,370,12,2,55,14,50x1m4u58lffhq6v6ga1hbxmy,1,10.9,47,2025-04-22T20:44:33.058Z,2025-04-22T20:44:36Z,5673323023,140,25.9,5673323027,212,26.1,5673323021,56,Back,5673323029,213,5.36,5673323025,141,16.4,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000915,729,1,2,55,21,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,92,2025-04-22T20:44:39.603Z,2025-04-22T20:44:47Z,5673323209,212,11.4,5673323205,140,58.5,5673323203,56,Left,5673323211,213,3.35,5673323207,141,88.5,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000923,730,1,2,55,28,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,89.1,2025-04-22T20:44:47.131Z,2025-04-22T20:44:50Z,5673323271,56,Left,5673323277,212,32,5673323269,155,,5673323273,140,89.7,5673323275,141,90.9,5673323279,213,0.04,5673323281,1,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000927,731,3,2,55,31,agh9ifb2mw3ivjusgedj7c3fe,0,93.2,88.3,2025-04-22T20:44:50.179Z,2025-04-23T00:32:41Z,5673323297,56,Left,5673323313,233,371,5673610189,465,,5673323299,286,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000929,371,7,2,55,31,50x1m4u58lffhq6v6ga1hbxmy,0,6.8,11.7,2025-04-22T20:44:50.180Z,2025-04-23T00:32:38Z,5673323301,56,Back,5673323307,233,731,5673323303,285,,5673610123,385,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000931,732,61,2,55,32,agh9ifb2mw3ivjusgedj7c3fe,1,91,90.6,2025-04-22T20:44:51.315Z,2025-04-22T20:44:51Z,5673323315,56,Left,,,,,,,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000959,372,5,2,55,33,50x1m4u58lffhq6v6ga1hbxmy,1,-0.7,18.5,2025-04-22T20:44:52.292Z,2025-04-22T20:46:16Z,5673323475,56,Back,5673323477,346,,5673323499,233,733,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805000935,733,5,2,55,33,agh9ifb2mw3ivjusgedj7c3fe,0,100.7,81.5,2025-04-22T20:44:52.292Z,2025-04-22T20:46:16Z,5673323331,56,Left,5673323333,346,,5673323515,233,372,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805000995,373,1,2,55,57,50x1m4u58lffhq6v6ga1hbxmy,0,4.8,43.4,2025-04-22T20:45:16.066Z,2025-04-23T00:32:47Z,5673323713,212,74.5,5673323709,140,75,5673323719,74,,5673323705,124,,5673323715,213,0.15,5673323711,141,59.4,5673610311,189,,5673323717,1,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,5673323707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001013,734,59,2,56,1,agh9ifb2mw3ivjusgedj7c3fe,1,23.2,34.2,2025-04-22T20:45:19.690Z,2025-04-22T20:45:20Z,5673323821,56,Back,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001017,735,49,2,56,2,agh9ifb2mw3ivjusgedj7c3fe,1,23.5,34.1,2025-04-22T20:45:20.499Z,2025-04-22T20:45:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001033,736,1,2,56,3,agh9ifb2mw3ivjusgedj7c3fe,1,23.5,34.1,2025-04-22T20:45:21.722Z,2025-04-22T20:47:53Z,5673323893,212,25.1,5673327293,155,,5673323889,140,32.6,5673323895,213,1.18,5673323891,141,68.2,5673323887,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001041,737,1,2,56,3,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,68.2,2025-04-22T20:45:22.474Z,2025-04-22T20:45:24Z,5673323925,140,46.9,5673323929,212,15,5673323923,56,Back,5673323931,213,0,5673323927,141,68.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001051,738,1,2,56,6,agh9ifb2mw3ivjusgedj7c3fe,1,46.5,74.9,2025-04-22T20:45:24.714Z,2025-04-22T20:45:27Z,5673323981,140,32.9,5673323979,56,Back,5673323987,213,3.38,5673323983,141,69.9,5673323985,212,14.7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001073,739,1,2,56,8,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,67.9,2025-04-22T20:45:27.106Z,2025-04-22T20:45:32Z,5673324135,140,46.3,5673324139,212,36.4,5673324133,56,Back,5673324137,141,17.4,5673324141,213,5.05,5673324143,1,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001119,740,1,2,56,13,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,17.7,2025-04-22T20:45:32.050Z,2025-04-22T20:45:41Z,5673324365,212,12.4,5673324361,140,60.8,5673324363,141,5,5673324367,213,5.51,5673324359,56,Right,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001117,374,83,2,56,22,50x1m4u58lffhq6v6ga1hbxmy,0,27.5,62.3,2025-04-22T20:45:40.817Z,2025-04-22T20:45:42Z,5673324417,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001123,741,1,2,56,22,agh9ifb2mw3ivjusgedj7c3fe,1,76.4,34.7,2025-04-22T20:45:41.434Z,2025-04-22T20:45:43Z,5673324399,213,0.83,5673324395,141,41.4,5673324397,212,6.2,5673324393,140,80.4,5673324391,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001127,742,61,2,56,24,agh9ifb2mw3ivjusgedj7c3fe,0,81.7,40.6,2025-04-22T20:45:43.138Z,2025-04-22T20:45:43Z,5673324419,56,Center,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001135,375,1,2,56,25,50x1m4u58lffhq6v6ga1hbxmy,1,11.9,61.8,2025-04-22T20:45:44.081Z,2025-04-22T20:45:45Z,5673324453,213,0.91,5673324447,140,21.5,5673324451,212,16.5,5673324445,56,Back,5673324449,141,81,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001139,376,49,2,56,26,50x1m4u58lffhq6v6ga1hbxmy,1,21.5,81,2025-04-22T20:45:45.217Z,2025-04-22T20:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001157,377,1,2,56,28,50x1m4u58lffhq6v6ga1hbxmy,1,21.6,81.2,2025-04-22T20:45:46.945Z,2025-04-22T20:45:56Z,5673324577,140,52.8,5673324585,1,,5673324583,213,0.09,5673324573,155,,5673324581,212,32.9,5673324575,56,Left,5673324579,141,85.4,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001159,378,61,2,56,34,50x1m4u58lffhq6v6ga1hbxmy,0,53.5,87.6,2025-04-22T20:45:53.457Z,2025-04-22T20:46:04Z,5673324589,56,Left,,,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001177,379,5,2,56,35,50x1m4u58lffhq6v6ga1hbxmy,0,56.7,101.6,2025-04-22T20:45:53.642Z,2025-04-22T20:46:16Z,5673324737,233,743,5673324675,347,,5673324673,56,Left,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001151,743,5,2,56,35,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,-1.6,2025-04-22T20:45:53.642Z,2025-04-22T20:46:07Z,5673324553,56,Back,5673324555,347,,5673324697,233,379,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001173,744,1,2,56,35,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,0,2025-04-22T20:45:54.250Z,2025-04-22T20:45:58Z,5673324655,107,,5673324663,141,28.2,5673324669,1,,5673324665,212,22.7,5673324667,213,2.05,5673324661,140,29.4,5673324657,56,Back,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001191,745,1,2,56,40,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,28.2,2025-04-22T20:45:58.514Z,2025-04-22T20:46:05Z,5673324767,212,4.6,5673324761,56,Back,5673324769,213,0,5673324765,141,28.2,5673324763,140,33.8,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001209,746,1,2,56,46,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,51.8,2025-04-22T20:46:05.474Z,2025-04-22T20:46:11Z,5673324867,141,81.1,5673324863,56,Left,5673324869,212,21.3,5673324865,140,52.8,5673324871,213,1.21,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001217,747,1,2,56,52,agh9ifb2mw3ivjusgedj7c3fe,1,48.1,81.7,2025-04-22T20:46:10.914Z,2025-04-22T20:46:14Z,5673324925,56,Back,5673324929,141,55.9,5673324935,213,3.94,5673324927,140,31.9,5673324931,212,24.4,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001231,748,1,2,56,55,agh9ifb2mw3ivjusgedj7c3fe,1,30.3,54.5,2025-04-22T20:46:14.114Z,2025-04-22T20:46:16Z,5673324997,56,Back,5673325001,141,56.1,5673325003,212,12,5673324999,140,18.9,5673325005,213,3.05,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001235,749,1,2,56,58,agh9ifb2mw3ivjusgedj7c3fe,1,19.2,56.8,2025-04-22T20:46:16.618Z,2025-04-22T20:46:18Z,5673325025,56,Back,5673325029,141,92.9,5673325031,212,28.6,5673325027,140,33.1,5673325033,213,1.03,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001245,750,1,2,57,0,agh9ifb2mw3ivjusgedj7c3fe,1,33.8,92.9,2025-04-22T20:46:18.618Z,2025-04-22T20:46:22Z,5673325107,141,60.2,5673325111,213,5.47,5673325105,140,53.9,5673325109,212,30.7,5673325103,56,Center,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001247,751,61,2,57,3,agh9ifb2mw3ivjusgedj7c3fe,1,53.9,60.2,2025-04-22T20:46:22.258Z,2025-04-22T20:46:22Z,5673325119,56,Center,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001253,752,1,2,57,4,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,71.5,2025-04-22T20:46:23.345Z,2025-04-22T20:46:24Z,5673325147,56,Center,5673325151,141,70.6,5673325153,212,4.2,5673325155,213,3.29,5673325149,140,51.4,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001261,753,1,2,57,5,agh9ifb2mw3ivjusgedj7c3fe,1,52.7,71.2,2025-04-22T20:46:24.354Z,2025-04-22T20:46:27Z,5673325223,212,18.1,5673325225,213,0.38,5673325215,140,68.7,5673325219,141,81.2,5673325213,56,Left,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001269,754,1,2,57,9,agh9ifb2mw3ivjusgedj7c3fe,0,77.6,72.3,2025-04-22T20:46:27.690Z,2025-04-22T20:46:28Z,5673325257,56,Center,5673325265,213,4.09,5673325259,140,75.3,5673325263,212,4.1,5673325261,141,67.4,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001275,380,61,2,57,10,50x1m4u58lffhq6v6ga1hbxmy,1,22.5,37.1,2025-04-22T20:46:29.185Z,2025-04-22T20:46:29Z,5673325281,56,Back,,,,,,,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001285,381,1,2,57,11,50x1m4u58lffhq6v6ga1hbxmy,1,21.8,35.9,2025-04-22T20:46:30.192Z,2025-04-22T20:46:32Z,5673325335,56,Back,5673325339,141,63.2,5673325337,140,29,5673325341,212,20,5673325343,213,1.18,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001291,383,1,2,57,14,50x1m4u58lffhq6v6ga1hbxmy,1,29.7,65.3,2025-04-22T20:46:32.801Z,2025-04-22T20:46:34Z,5673325377,212,7.4,5673325373,140,23.3,5673325371,56,Back,5673325375,141,60.6,5673325379,213,3.59,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001287,382,49,2,57,14,50x1m4u58lffhq6v6ga1hbxmy,1,21.9,67.1,2025-04-22T20:46:33.417Z,2025-04-22T20:48:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001303,384,1,2,57,15,50x1m4u58lffhq6v6ga1hbxmy,0,23.3,60.6,2025-04-22T20:46:34.065Z,2025-04-22T20:46:36Z,5673325439,213,0.41,5673325435,141,85.5,5673325429,157,,5673325431,56,Left,5673325441,1,,5673325437,212,42.5,5673325433,140,60.4,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805001307,755,49,2,57,17,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,10.6,2025-04-22T20:46:36.339Z,2025-04-22T20:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001315,756,1,2,57,18,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,10.3,2025-04-22T20:46:37.330Z,2025-04-22T20:46:38Z,5673325491,140,46.7,5673325497,213,5.93,5673325493,141,6.2,5673325495,212,8.2,5673325489,56,Back,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001323,757,1,2,57,20,agh9ifb2mw3ivjusgedj7c3fe,1,46.5,8,2025-04-22T20:46:38.778Z,2025-04-22T20:46:40Z,5673325525,141,21.7,5673325529,213,1.4,5673325523,140,48,5673325527,212,9.4,5673325521,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001337,758,1,2,57,22,agh9ifb2mw3ivjusgedj7c3fe,1,48.9,22.3,2025-04-22T20:46:40.778Z,2025-04-22T20:46:44Z,5673325591,141,35.6,5673325587,56,Center,5673325593,212,14.2,5673325589,140,59.3,5673325595,213,0.69,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001341,759,1,2,57,25,agh9ifb2mw3ivjusgedj7c3fe,1,63,36.2,2025-04-22T20:46:44.234Z,2025-04-22T20:46:45Z,5673325625,212,7.1,5673325623,141,25.9,5673325627,213,4.9,5673325619,56,Center,5673325621,140,64.3,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001351,760,1,2,57,26,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,25.9,2025-04-22T20:46:44.978Z,2025-04-22T20:46:47Z,5673325687,141,33,5673325691,213,2.31,5673325683,56,Center,5673325689,212,6.5,5673325685,140,60.1,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001355,761,1,2,57,28,agh9ifb2mw3ivjusgedj7c3fe,1,60.1,34.2,2025-04-22T20:46:47.154Z,2025-04-22T20:46:48Z,5673325701,212,5.5,5673325699,141,26.8,5673325703,213,5.13,5673325695,56,Center,5673325697,140,62.2,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001361,762,1,2,57,29,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,26.8,2025-04-22T20:46:47.946Z,2025-04-22T20:46:49Z,5673325737,212,3.2,5673325733,140,61.7,5673325731,56,Center,5673325739,213,1.73,5673325735,141,31.5,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001367,763,1,2,57,31,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,33.6,2025-04-22T20:46:49.554Z,2025-04-22T20:46:50Z,5673325763,141,39.7,5673325767,213,0.85,5673325759,56,Center,5673325761,140,65.2,5673325765,212,5.5,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001373,764,1,2,57,32,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,39.7,2025-04-22T20:46:50.594Z,2025-04-22T20:46:51Z,5673325807,156,,5673325801,212,7.6,5673325797,140,60,5673325803,213,3.91,5673325799,141,32,5673325795,56,Center,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001377,765,1,2,57,33,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,31.2,2025-04-22T20:46:51.890Z,2025-04-22T20:46:52Z,5673325843,212,2.7,5673325839,140,59.8,5673325845,213,4.79,5673325841,141,27.3,5673325837,56,Center,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805001385,766,1,2,57,34,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,27.3,2025-04-22T20:46:52.746Z,2025-04-22T20:46:53Z,5673325881,212,5.1,5673325879,141,33.6,5673325875,56,Center,5673325877,140,57.2,5673325883,213,2.14,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
