id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2724609097,733,1,2,66,35,agh9ifb2mw3ivjusgedj7c3fe,1,15.7,46.7,2024-09-22T17:59:22.348Z,2024-09-23T10:00:17Z,5236334329,178,,5234399479,56,Back,5234399485,212,22.6,5234399483,141,14.3,5234399481,140,20.6,5234399487,213,4.94,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609125,734,1,2,66,38,agh9ifb2mw3ivjusgedj7c3fe,0,21.6,13.6,2024-09-22T17:59:25.268Z,2024-09-23T10:00:20Z,5236334339,178,,5234399615,56,Back,5234399625,1,,5234399623,213,0.75,5234399617,140,44.5,5234399621,212,32.9,5234399619,141,46.7,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609145,483,1,2,66,39,74mcjsm72vr3l9pw2i4qfjchj,1,52.9,46.4,2024-09-22T17:59:27.054Z,2024-09-23T10:00:26Z,5234399735,140,53,5234399739,212,13.1,5236334363,178,,5234399733,56,Center,5234399741,213,1.56,5234399737,141,65.7,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609175,484,1,2,66,41,74mcjsm72vr3l9pw2i4qfjchj,1,53.1,65.8,2024-09-22T17:59:28.532Z,2024-09-23T10:00:30Z,5234399905,213,2.92,5234399899,140,38.2,5236334419,178,,5234399903,212,16,5234399901,141,70.9,5234399897,56,Back,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609177,485,49,2,66,43,74mcjsm72vr3l9pw2i4qfjchj,1,37.6,71.2,2024-09-22T17:59:31.083Z,2024-09-23T10:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609213,486,1,2,66,44,74mcjsm72vr3l9pw2i4qfjchj,1,36.4,71.5,2024-09-22T17:59:31.093Z,2024-09-23T10:00:38Z,5234400125,212,27.6,5234400127,213,3.77,5234400121,140,15.2,5234400123,141,47.6,5234400119,56,Back,5236334531,178,,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609247,487,1,2,66,47,74mcjsm72vr3l9pw2i4qfjchj,1,15.9,47.5,2024-09-22T17:59:35.036Z,2024-09-23T10:00:42Z,5234400319,140,20,5234400329,213,5.02,5234400321,141,27.6,5234400327,212,14.2,5234400317,56,Back,5236334583,178,,,,,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609267,488,1,2,66,52,74mcjsm72vr3l9pw2i4qfjchj,1,25,28.9,2024-09-22T17:59:39.371Z,2024-09-23T10:00:46Z,5234400393,140,28.4,5234400397,212,18.8,5234400391,56,Back,5234400399,213,1.38,5236334609,178,,5234400395,141,56.1,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609291,489,1,2,66,54,74mcjsm72vr3l9pw2i4qfjchj,0,27.4,55.2,2024-09-22T17:59:41.489Z,2024-09-23T10:01:11Z,5234400523,140,24.7,5236334635,178,,5234400527,212,4.9,5234400521,56,Back,5234400529,213,2.19,5234400525,141,61.1,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609747,498,51,2,66,54,74mcjsm72vr3l9pw2i4qfjchj,1,28.8,59.9,2024-09-22T17:59:41.490Z,2024-09-23T10:01:09Z,5234413167,169,738,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609301,735,8,2,66,54,agh9ifb2mw3ivjusgedj7c3fe,1,74.3,42.7,2024-09-22T17:59:41.584Z,2024-09-23T10:01:07Z,5234400563,56,Center,5236035633,383,,5236334777,178,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609315,736,49,2,66,54,agh9ifb2mw3ivjusgedj7c3fe,1,77.5,51,2024-09-22T17:59:41.814Z,2024-09-23T10:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609341,737,61,2,66,57,agh9ifb2mw3ivjusgedj7c3fe,1,83.3,52.5,2024-09-22T17:59:44.160Z,2024-09-23T10:01:23Z,5236334937,178,,5234400817,56,Center,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609361,738,15,2,66,58,agh9ifb2mw3ivjusgedj7c3fe,1,86.3,43.7,2024-09-22T17:59:45.705Z,2024-09-23T10:01:25Z,5234401635,103,5.7,5234401641,146,92.3,5234400897,56,Center,5236334703,468,498,5234401633,102,51.3,5234401629,55,737,5234401663,233,490,5234401627,29,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5234401177,72,,5234400895,17,5236334955,178,,5234401637,214,5234401643,147,,,5234400893,22,5234401639,328,46.8,,5234401625,78,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609365,490,10,2,66,59,74mcjsm72vr3l9pw2i4qfjchj,1,6.7,52.9,2024-09-22T17:59:46.116Z,2024-09-23T10:01:30Z,5234401193,233,738,5234400923,56,Back,5236036603,173,,5234400921,182,,5236036605,376,,5234401183,180,,,,,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724908379,698,52,2,66,59,74mcjsm72vr3l9pw2i4qfjchj,1,14.7,53.9,2024-09-22T17:59:46.664Z,2024-09-23T10:01:34Z,5236037093,376,,5236335055,389,,,,,,,,,,,,,,,,,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609463,491,1,2,67,3,74mcjsm72vr3l9pw2i4qfjchj,0,14.8,43.6,2024-09-22T17:59:50.515Z,2024-09-23T10:01:39Z,5234401557,1,,5234401551,141,75.3,5234401553,212,77.5,5234401549,140,85.7,5234401547,56,Center,5234401545,199,,5234401555,213,0.28,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609497,739,59,2,67,8,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,25.4,2024-09-22T17:59:55.171Z,2024-09-23T10:01:42Z,5234401775,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609503,740,12,2,67,8,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,25.4,2024-09-22T17:59:55.668Z,2024-09-23T10:01:45Z,5234401829,140,26,5234401883,167,,5236335109,178,,5234401835,212,21.4,5234401831,141,0,5234401837,213,5.25,5234401825,56,Back,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609535,492,5,2,67,11,74mcjsm72vr3l9pw2i4qfjchj,1,76,101.8,2024-09-22T17:59:58.677Z,2024-09-23T10:01:48Z,5234401987,347,,5234402001,233,741,5234401985,56,Left,,,,,,,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609507,741,5,2,67,11,agh9ifb2mw3ivjusgedj7c3fe,0,24,-1.8,2024-09-22T17:59:58.677Z,2024-09-23T10:01:49Z,5234401871,347,,5234401869,56,Back,5234402043,233,492,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724609589,493,1,2,67,15,74mcjsm72vr3l9pw2i4qfjchj,1,71,100,2024-09-22T18:00:02.862Z,2024-09-23T10:01:59Z,5234402355,141,94.1,5234402349,107,,5234402353,140,63.5,5234402357,212,9.3,5234402351,56,Left,5234402359,213,3.7,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609627,494,1,2,67,21,74mcjsm72vr3l9pw2i4qfjchj,1,62.9,92.6,2024-09-22T18:00:08.811Z,2024-09-23T10:02:04Z,5234402527,56,Left,5234402535,141,83.3,5234402539,212,8.9,5236335231,178,,5234402541,213,3.93,5234402531,140,56.9,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609653,495,1,2,67,24,74mcjsm72vr3l9pw2i4qfjchj,1,56.3,81.8,2024-09-22T18:00:11.762Z,2024-09-23T10:02:07Z,5234402663,141,75.7,5236335255,178,,5234402655,56,Back,5234402667,212,17.5,5234402659,140,40.1,5234402671,213,3.38,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609671,496,1,2,67,25,74mcjsm72vr3l9pw2i4qfjchj,1,39.9,74.4,2024-09-22T18:00:13.078Z,2024-09-23T10:02:12Z,5234402735,56,Back,5236335279,178,,5234402739,141,63.3,5234402737,140,47.2,5234402741,212,10.8,5234402743,213,5.51,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609745,497,1,2,67,28,74mcjsm72vr3l9pw2i4qfjchj,1,47.3,61.1,2024-09-22T18:00:15.718Z,2024-09-23T10:02:15Z,5234403091,141,48.4,5234403093,212,10.1,5234403095,213,4.17,5236335295,178,,5234403089,140,42.3,5234403087,56,Back,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609825,499,1,2,67,34,74mcjsm72vr3l9pw2i4qfjchj,1,43.8,41.9,2024-09-22T18:00:21.310Z,2024-09-23T10:02:18Z,5234403531,212,33.8,5234403533,213,5.38,5234403525,140,63.7,5236335319,178,,5234403523,56,Right,5234403535,1,,5234403527,141,2.8,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609869,500,1,2,67,40,74mcjsm72vr3l9pw2i4qfjchj,1,72.2,12.5,2024-09-22T18:00:27.125Z,2024-09-23T10:02:24Z,5234403769,140,64.7,5234403775,213,2.93,5236335369,178,,5234403767,56,Right,5234403773,212,8.1,5234403771,141,15,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609903,501,1,2,67,43,74mcjsm72vr3l9pw2i4qfjchj,1,65.1,24.4,2024-09-22T18:00:30.149Z,2024-09-23T10:02:28Z,5234403961,140,75.4,5234403967,213,5.51,5234403963,141,8.8,5236335415,178,,5234403959,56,Right,5234403965,212,15.1,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724609955,502,1,2,67,46,74mcjsm72vr3l9pw2i4qfjchj,1,73.4,12.6,2024-09-22T18:00:33.543Z,2024-09-23T10:02:32Z,5234404257,212,50.9,5234404251,56,Left,5234404249,196,,5234404253,140,72.9,5234404247,155,,5234404259,213,1.58,5236335431,178,,5234404261,1,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,5234404255,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724610059,503,2,2,67,50,74mcjsm72vr3l9pw2i4qfjchj,1,77.9,84.4,2024-09-22T18:00:37.650Z,2024-09-23T10:02:35Z,5234404869,140,90.1,5234408377,7,1wileoy8mxtd2t1b106uhwzro,5234408619,343,3,5234404867,56,Center,5236335451,178,,5234408375,8,,5234404871,141,49.7,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724610405,742,55,2,67,50,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,62.9,2024-09-22T18:00:37.651Z,2024-09-23T10:02:36Z,5234407517,343,3,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724610061,504,84,2,67,53,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:00:40.385Z,2024-09-22T18:01:32Z,5234407953,436,16,5234407223,29,,5234407225,154,,5234406225,328,,5234404887,56,Center,5234407237,230,98,5234407231,102,46.4,5234407239,231,50.2,1wileoy8mxtd2t1b106uhwzro,T. Barry,5234406231,375,07:52.7,5234406227,374,5234406221,15,,5234407227,55,5234407221,80,,00:39.8,5234407551,343,5234404883,22,,2,5234407235,214,5234407233,103,5234404885,17,,503,,,10.8,,,,,,,,,,,,,,Villarreal
2724610517,505,27,2,68,35,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:01:22.871Z,2024-09-23T10:02:37Z,5234407325,201,,5234407329,364,,5234407327,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724610583,506,65,2,68,38,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:01:25.312Z,2024-09-23T10:02:42Z,5234407625,365,504,5234407623,329,,5234407869,336,,,,,,,,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724610631,507,28,2,68,42,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:01:29.820Z,2024-09-23T10:02:43Z,5234407857,55,505,5234407853,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724610763,743,1,2,68,52,agh9ifb2mw3ivjusgedj7c3fe,1,20.3,76.8,2024-09-22T18:01:39.474Z,2024-09-23T10:02:53Z,5236335675,178,,5234408565,141,52.8,5234408557,241,,5234408559,56,Back,5234408571,213,4.27,5234408569,212,18.1,5234408561,140,12.9,5234408555,5,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724610915,744,1,2,68,55,agh9ifb2mw3ivjusgedj7c3fe,1,12.9,52.8,2024-09-22T18:01:42.433Z,2024-09-23T10:02:57Z,5234409413,141,83.1,5234409411,140,18.9,5236335705,178,,5234409417,213,1.27,5234409415,212,21.5,5234409409,56,Back,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724610927,745,1,2,69,4,agh9ifb2mw3ivjusgedj7c3fe,0,30.1,97.1,2024-09-22T18:01:51.746Z,2024-09-23T10:03:06Z,5234409461,140,33.5,5234409467,213,0.6,5234409463,141,100,5234409465,212,4.3,5236335833,178,,5234409459,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611221,508,5,2,69,5,74mcjsm72vr3l9pw2i4qfjchj,1,66.2,-0.8,2024-09-22T18:01:52.414Z,2024-09-23T10:03:09Z,5234411153,233,746,5234411109,56,Right,5234411111,347,,,,,,,,,,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724610937,746,5,2,69,5,agh9ifb2mw3ivjusgedj7c3fe,0,33.8,100.8,2024-09-22T18:01:52.414Z,2024-09-23T10:03:09Z,5234409509,56,Back,5234409511,347,,5234411189,233,508,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611353,509,18,2,69,18,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:02:05.342Z,2024-09-23T10:03:12Z,5234411849,55,510,5234411757,42,,5234411765,59,10,5234427115,189,,5234411763,44,Midfielder,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611361,510,19,2,69,18,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:02:05.343Z,2024-09-23T10:03:13Z,5234411821,44,Midfielder,5234411811,59,18,5234411823,55,509,5234411819,293,4,5234427071,189,,5234411815,292,7,5234411807,145,8,5234411799,42,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611959,515,1,2,69,29,74mcjsm72vr3l9pw2i4qfjchj,1,65.8,0,2024-09-22T18:02:17.007Z,2024-09-23T10:03:15Z,5234414825,107,,5234414833,212,24,5234414831,141,28.5,5234414837,1,,5234414829,140,53.4,5234414827,56,Center,5234427211,189,,5234414835,213,2.14,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724622457,616,1,2,69,32,74mcjsm72vr3l9pw2i4qfjchj,1,54.6,29.1,2024-09-22T18:02:19.943Z,2024-09-23T10:03:18Z,5236335929,178,,5234471467,56,Back,5234471783,189,,5234471475,213,2.26,5234471469,140,45.9,5234471471,141,45.5,5234471473,212,14.4,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611391,511,1,2,69,35,74mcjsm72vr3l9pw2i4qfjchj,1,45.2,43,2024-09-22T18:02:22.093Z,2024-09-23T10:03:22Z,5234411979,141,63.8,5234411977,140,35.8,5234411975,56,Back,5236335943,178,,5234411987,213,2.18,5234411983,212,17.2,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611441,513,1,2,69,40,74mcjsm72vr3l9pw2i4qfjchj,0,33.5,55.1,2024-09-22T18:02:27.332Z,2024-09-23T10:03:25Z,5234412207,56,Center,5234412215,213,5.93,5234412209,140,74.9,5234412213,212,46.3,5234412217,1,,5236335973,178,,5234412205,155,,5234412211,141,31.8,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611401,512,43,2,69,41,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T18:02:28.545Z,2024-09-22T18:02:35Z,5234412573,144,49,,,,,,,,,,,,,,,,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611453,747,61,2,69,43,agh9ifb2mw3ivjusgedj7c3fe,1,20.8,67.7,2024-09-22T18:02:30.495Z,2024-09-23T10:03:31Z,5234412249,56,Back,5236336013,178,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611509,748,52,2,69,46,agh9ifb2mw3ivjusgedj7c3fe,1,1.4,63.9,2024-09-22T18:02:34.079Z,2024-09-23T10:03:35Z,5236336033,178,,5236039599,376,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611597,749,1,2,69,51,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,53.3,2024-09-22T18:02:38.256Z,2024-09-23T10:03:40Z,5234413003,123,,5234413015,213,1.1,5236336063,178,,5234413009,140,25.6,5234413021,287,,5234413013,212,25.7,5234413011,141,86.9,5234413005,56,Back,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611671,750,1,2,69,56,agh9ifb2mw3ivjusgedj7c3fe,1,36.4,93.8,2024-09-22T18:02:43.897Z,2024-09-23T10:03:44Z,5236336075,178,,5234413335,140,45.9,5234413333,56,Back,5234413337,141,95.9,5234413341,213,0.14,5234413339,212,10.1,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611683,751,1,2,69,57,agh9ifb2mw3ivjusgedj7c3fe,1,45.9,95.9,2024-09-22T18:02:44.665Z,2024-09-23T10:03:50Z,5234413419,56,Back,5236336107,178,,5234413427,141,86.4,5234413423,140,45.7,5234413433,213,4.68,5234413431,212,6.5,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611721,752,1,2,69,59,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,85.5,2024-09-22T18:02:46.514Z,2024-09-23T10:03:54Z,5234413613,213,4.96,5234413611,212,16,5234413605,56,Center,5234413609,141,62.7,5236336137,178,,5234413607,140,55.7,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611751,753,1,2,70,1,agh9ifb2mw3ivjusgedj7c3fe,0,55.9,58.2,2024-09-22T18:02:49.031Z,2024-09-23T10:03:57Z,5234413787,141,0,5234413783,56,Right,5234413789,212,40.7,5234413793,1,,5234413791,213,4.6,5234413785,140,51.6,5236336169,178,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611901,514,5,2,70,4,74mcjsm72vr3l9pw2i4qfjchj,1,48.2,101.1,2024-09-22T18:02:51.493Z,2024-09-23T10:04:00Z,5234414507,347,,5234414515,233,754,5234414505,56,Back,,,,,,,,,,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611761,754,5,2,70,4,agh9ifb2mw3ivjusgedj7c3fe,0,51.8,-1.1,2024-09-22T18:02:51.493Z,2024-09-23T10:04:00Z,5234413811,56,Right,5234414527,233,514,5234413815,347,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724636847,695,1,2,70,8,74mcjsm72vr3l9pw2i4qfjchj,0,48.2,100,2024-09-22T18:02:55.087Z,2024-09-23T10:04:02Z,5234550885,213,4.69,5234550879,140,47.8,5234551001,107,,5234550877,56,Back,5234551129,189,,5234550881,141,77.8,5234550883,212,15.8,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724611973,755,61,2,70,19,agh9ifb2mw3ivjusgedj7c3fe,1,71.3,51.9,2024-09-22T18:03:06.374Z,2024-09-23T10:04:08Z,5234414913,56,Center,5236336327,178,,5234414999,189,,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724611975,516,52,2,70,22,74mcjsm72vr3l9pw2i4qfjchj,1,12.3,55.5,2024-09-22T18:03:09.152Z,2024-09-23T10:04:12Z,5236040049,376,,5236336397,178,,,,,,,,,,,,,,,,,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724612017,517,1,2,70,23,74mcjsm72vr3l9pw2i4qfjchj,1,11.5,53.4,2024-09-22T18:03:10.763Z,2024-09-23T10:04:15Z,5234415129,213,4.99,5234415119,140,15.3,5234415117,56,Back,5234415127,212,14.6,5234415115,123,,5236336413,178,,5234415125,141,32.7,,,,5mj2vxkh3pmkbwj139mp93n4l,Diego Conde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
