id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/17/value,teamName
2774656203,475,1,2,72,5,10eyb18v5puw4ez03ocaug09m,1,67.6,86.3,2025-02-09T21:36:16.713Z,2025-02-09T21:36:20Z,5506795267,140,59,5506795269,141,75,5506795273,213,3.85,5506795265,56,Center,5506795271,212,11.9,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656237,476,1,2,72,9,10eyb18v5puw4ez03ocaug09m,1,60.3,74.1,2025-02-09T21:36:20.362Z,2025-02-09T21:36:24Z,5506795453,140,79.4,5506795457,212,45.3,5506795449,155,,5506795461,213,5.17,5506795455,141,14.3,5506795465,1,,5506795451,56,Right,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656267,477,1,2,72,13,10eyb18v5puw4ez03ocaug09m,1,81.7,14.2,2025-02-09T21:36:24.697Z,2025-02-09T21:36:27Z,5506795625,213,2.57,5506795617,56,Right,5506795621,141,21.1,5506795623,212,8.6,5506795619,140,74.8,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656283,478,1,2,72,15,10eyb18v5puw4ez03ocaug09m,1,74.8,21.1,2025-02-09T21:36:26.986Z,2025-02-09T21:36:29Z,5506795735,56,Center,5506795741,212,11.6,5506795739,141,37.6,5506795737,140,71.9,5506795743,213,1.84,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656329,479,1,2,72,18,10eyb18v5puw4ez03ocaug09m,1,71.9,37.6,2025-02-09T21:36:29.258Z,2025-02-09T21:36:33Z,5506795987,56,Right,5506795993,212,15.4,5506795991,141,18.1,5506795995,213,5.24,5506795989,140,79.3,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656337,480,3,2,72,22,10eyb18v5puw4ez03ocaug09m,0,84.9,18,2025-02-09T21:36:33.394Z,2025-02-09T21:36:35Z,5506796131,233,711,5506796041,56,Right,5506796043,286,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656345,711,7,2,72,22,agh9ifb2mw3ivjusgedj7c3fe,1,16.4,81.4,2025-02-09T21:36:33.395Z,2025-02-09T21:39:37Z,5506796063,56,Back,5506796065,285,,5506796109,233,480,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656347,712,49,2,72,23,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,84.4,2025-02-09T21:36:34.325Z,2025-02-09T21:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656367,713,1,2,72,23,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,84.4,2025-02-09T21:36:34.707Z,2025-02-09T21:36:37Z,5506796179,212,10.9,5506796163,56,Back,5506796173,141,89.7,5506796181,213,0.34,5506796169,140,23,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656405,714,1,2,72,25,agh9ifb2mw3ivjusgedj7c3fe,1,23,89.7,2025-02-09T21:36:36.708Z,2025-02-09T21:36:40Z,5506796351,212,11.1,5506796343,56,Back,5506796353,213,5.32,5506796345,140,29,5506796349,141,76.3,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656419,715,1,2,72,28,agh9ifb2mw3ivjusgedj7c3fe,1,36.3,69.7,2025-02-09T21:36:39.892Z,2025-02-09T21:36:41Z,5506796403,140,58.6,5506796407,212,27.7,5506796409,213,5.72,5506796405,141,47.8,5506796401,56,Center,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656423,716,3,2,72,30,agh9ifb2mw3ivjusgedj7c3fe,0,62.8,46.7,2025-02-09T21:36:41.412Z,2025-02-09T21:36:44Z,5506796423,286,,5506796653,233,481,5506796421,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656451,481,7,2,72,30,10eyb18v5puw4ez03ocaug09m,1,37.8,52,2025-02-09T21:36:41.413Z,2025-02-09T21:36:45Z,5506796639,233,716,5506796601,285,,5506796599,56,Back,,,,,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656455,482,49,2,72,32,10eyb18v5puw4ez03ocaug09m,1,34.3,54,2025-02-09T21:36:43.915Z,2025-02-09T21:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656503,483,1,2,72,33,10eyb18v5puw4ez03ocaug09m,0,35.6,56.4,2025-02-09T21:36:44.954Z,2025-02-09T21:36:49Z,5506796867,212,41.3,5506796863,140,72.4,5506796871,1,,5506796865,141,77.9,5506796869,213,0.36,5506796861,56,Center,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656515,717,59,2,72,38,agh9ifb2mw3ivjusgedj7c3fe,1,26.6,19.2,2025-02-09T21:36:49.205Z,2025-02-09T21:36:50Z,5506796919,56,Back,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656537,718,1,2,72,39,agh9ifb2mw3ivjusgedj7c3fe,0,26.8,19.4,2025-02-09T21:36:50.518Z,2025-02-09T21:36:54Z,5506797051,141,21.2,5506797049,140,79.8,5506797055,213,0.02,5506797045,157,,5506797053,212,55.7,5506797047,56,Center,5506797057,1,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656575,484,1,2,72,47,10eyb18v5puw4ez03ocaug09m,1,15.8,77.9,2025-02-09T21:36:58.106Z,2025-02-09T21:37:49Z,5506797237,140,34,5506797243,213,0.3,5506797235,56,Back,5506797239,141,86.7,5506797277,189,,5506797241,212,20,,,,,,,cfc7fqq748bz3nklfam2a2fp,Ø. Nyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656609,485,1,2,72,49,10eyb18v5puw4ez03ocaug09m,1,33.5,86.6,2025-02-09T21:37:00.842Z,2025-02-09T21:37:02Z,5506797427,212,10.2,5506797423,140,38.5,5506797425,141,73.7,5506797421,56,Back,5506797429,213,5.25,,,,,,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656635,486,1,2,72,51,10eyb18v5puw4ez03ocaug09m,1,38.5,73.7,2025-02-09T21:37:02.266Z,2025-02-09T21:37:04Z,5506797569,56,Back,5506797573,141,49,5506797577,213,4.61,5506797575,212,16.9,5506797571,140,36.9,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656645,487,1,2,72,53,10eyb18v5puw4ez03ocaug09m,1,36.7,45.2,2025-02-09T21:37:04.411Z,2025-02-09T21:37:06Z,5506797633,56,Back,5506797637,141,19.4,5506797641,213,4.86,5506797639,212,17.7,5506797635,140,39.1,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656709,488,1,2,72,55,10eyb18v5puw4ez03ocaug09m,1,39.1,19.4,2025-02-09T21:37:06.203Z,2025-02-09T21:37:12Z,5506797971,141,13.6,5506797975,213,6.08,5506797967,56,Right,5506797973,212,19.6,5506797969,140,57.4,,,,,,,,,,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656713,489,61,2,73,0,10eyb18v5puw4ez03ocaug09m,0,67.4,14.3,2025-02-09T21:37:11.700Z,2025-02-09T21:37:18Z,5506797997,56,Right,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774656715,720,1,2,73,1,agh9ifb2mw3ivjusgedj7c3fe,1,24.7,92.9,2025-02-09T21:37:12.356Z,2025-02-09T21:37:13Z,5506798005,140,22.2,5506798001,56,Back,5506798011,213,3.56,5506798009,212,2.9,5506798007,141,91.2,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656717,721,1,2,73,2,agh9ifb2mw3ivjusgedj7c3fe,1,22.2,91.2,2025-02-09T21:37:13.029Z,2025-02-09T21:37:13Z,5506798021,212,5.9,5506798017,140,26.5,5506798019,141,85.7,5506798023,213,5.59,5506798015,56,Back,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656725,722,49,2,73,2,agh9ifb2mw3ivjusgedj7c3fe,1,26.5,85.7,2025-02-09T21:37:13.701Z,2025-02-09T21:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656745,723,1,2,73,3,agh9ifb2mw3ivjusgedj7c3fe,1,26.9,84.5,2025-02-09T21:37:14.853Z,2025-02-09T21:37:15Z,5506798135,56,Back,5506798141,212,8.9,5506798139,141,76.7,5506798137,140,20.1,5506798143,213,3.78,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656759,724,1,2,73,4,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,76.7,2025-02-09T21:37:15.813Z,2025-02-09T21:37:18Z,5506798187,56,Back,5506798193,212,12.6,5506798191,141,94.8,5506798189,140,17.4,5506798195,213,1.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656781,725,1,2,73,7,agh9ifb2mw3ivjusgedj7c3fe,1,16.7,93.5,2025-02-09T21:37:18.309Z,2025-02-09T21:37:21Z,5506798319,140,7.6,5506798323,212,24.5,5506798317,56,Back,5506798325,213,4.31,5506798321,141,60.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656811,726,1,2,73,10,agh9ifb2mw3ivjusgedj7c3fe,1,7.6,60.3,2025-02-09T21:37:21.653Z,2025-02-09T21:37:24Z,5506798463,213,4.97,5506798457,140,12.7,5506798459,141,30.1,5506798455,56,Back,5506798461,212,21.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656829,727,1,2,73,13,agh9ifb2mw3ivjusgedj7c3fe,1,12.1,22.7,2025-02-09T21:37:24.805Z,2025-02-09T21:37:26Z,5506798573,212,16.1,5506798569,140,21.3,5506798571,141,3.8,5506798575,213,5.36,5506798567,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656877,728,1,2,73,15,agh9ifb2mw3ivjusgedj7c3fe,1,21.3,3.8,2025-02-09T21:37:26.789Z,2025-02-09T21:37:31Z,5506798867,140,43.7,5506798865,56,Back,5506798873,213,0.21,5506798869,141,11,5506798871,212,24,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656883,729,43,2,73,20,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T21:37:31.013Z,2025-02-09T21:37:39Z,5506799361,144,61,5506798893,56,Back,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656913,730,4,2,73,21,agh9ifb2mw3ivjusgedj7c3fe,1,40,15.2,2025-02-09T21:37:32.250Z,2025-02-09T21:59:07Z,5506799257,152,,5506799253,295,,5506799255,56,Back,5506799323,233,490,5506799259,286,,5506799251,13,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774656895,490,4,2,73,21,10eyb18v5puw4ez03ocaug09m,0,60,84.8,2025-02-09T21:37:32.251Z,2025-02-09T21:59:08Z,5506799271,56,Left,5506799269,295,,5506799273,152,,5506799343,233,730,5506799275,285,,5506799267,13,,,,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657163,731,1,2,73,47,agh9ifb2mw3ivjusgedj7c3fe,1,40.8,12.2,2025-02-09T21:37:58.790Z,2025-02-09T21:38:23Z,5506800341,152,,5506800351,213,2.28,5506800343,56,Back,5506800347,141,24.7,5506801543,189,,5506800349,212,11.2,5506800339,5,,5506800345,140,33.8,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657189,732,1,2,73,48,agh9ifb2mw3ivjusgedj7c3fe,1,33.8,25.3,2025-02-09T21:37:59.830Z,2025-02-09T21:38:03Z,5506800543,213,1.6,5506800537,140,33,5506800539,141,65.1,5506800541,212,27.1,5506800535,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657225,733,1,2,73,52,agh9ifb2mw3ivjusgedj7c3fe,1,35.3,75.3,2025-02-09T21:38:03.126Z,2025-02-09T21:38:07Z,5506800695,213,0.19,5506800689,140,42.9,5506800691,141,77.5,5506800687,56,Back,5506800693,212,8.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657255,734,1,2,73,56,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,75.7,2025-02-09T21:38:07.014Z,2025-02-09T21:38:11Z,5506800889,56,Center,5506800891,140,51.6,5506800895,212,8.3,5506800897,213,3.85,5506800893,141,67.8,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657285,735,1,2,74,0,agh9ifb2mw3ivjusgedj7c3fe,1,44.8,67.2,2025-02-09T21:38:11.526Z,2025-02-09T21:38:15Z,5506801029,141,34.6,5506801033,213,4.29,5506801025,56,Back,5506801027,140,35.2,5506801031,212,24.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657299,736,1,2,74,4,agh9ifb2mw3ivjusgedj7c3fe,1,35.8,34.5,2025-02-09T21:38:15.014Z,2025-02-09T21:38:16Z,5506801149,141,12.2,5506801145,56,Back,5506801153,213,4.93,5506801147,140,39,5506801151,212,15.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657317,737,1,2,74,5,agh9ifb2mw3ivjusgedj7c3fe,1,38.6,12,2025-02-09T21:38:16.678Z,2025-02-09T21:38:18Z,5506801257,56,Back,5506801263,212,10.3,5506801261,141,27.1,5506801265,213,1.5,5506801259,140,39.3,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657329,738,1,2,74,6,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,27.1,2025-02-09T21:38:17.926Z,2025-02-09T22:08:06Z,5506801341,140,10.7,5506801345,212,32,5506801339,56,Back,5506801349,1,,5506865025,156,,5506801347,213,2.79,5506801343,141,43.4,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657391,739,1,2,74,13,agh9ifb2mw3ivjusgedj7c3fe,1,11.2,47.8,2025-02-09T21:38:24.070Z,2025-02-09T21:38:25Z,5506801651,213,1.1,5506801649,212,21.3,5506801645,140,20.4,5506801643,56,Back,5506801647,141,75.7,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657427,740,1,2,74,14,agh9ifb2mw3ivjusgedj7c3fe,1,20.6,80,2025-02-09T21:38:25.110Z,2025-02-09T21:38:30Z,5506801847,213,1.25,5506801843,141,93.3,5506801845,212,9.5,5506801839,56,Back,5506801841,140,23.5,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657439,741,1,2,74,18,agh9ifb2mw3ivjusgedj7c3fe,1,22.3,88.3,2025-02-09T21:38:29.942Z,2025-02-09T21:38:32Z,5506801937,212,7.7,5506801933,140,20,5506801935,141,77.6,5506801939,213,4.39,5506801931,56,Back,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657463,742,1,2,74,21,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,72.6,2025-02-09T21:38:32.295Z,2025-02-09T21:38:35Z,5506802033,141,49.9,5506802037,213,3.99,5506802035,212,20.6,5506802029,56,Back,5506802031,140,8.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657489,743,1,2,74,24,agh9ifb2mw3ivjusgedj7c3fe,1,9.5,47.6,2025-02-09T21:38:35.271Z,2025-02-09T21:38:37Z,5506802137,140,20.4,5506802143,213,5.37,5506802135,56,Back,5506802139,141,25.9,5506802141,212,18.7,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657511,744,1,2,74,26,agh9ifb2mw3ivjusgedj7c3fe,1,20.5,19.4,2025-02-09T21:38:37.719Z,2025-02-09T21:38:40Z,5506802231,212,16.1,5506802227,140,32.3,5506802225,56,Back,5506802233,213,5.59,5506802229,141,4.3,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657529,745,1,2,74,29,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,4.3,2025-02-09T21:38:40.791Z,2025-02-09T21:38:43Z,5506802325,213,6.26,5506802317,56,Back,5506802321,141,4,5506802323,212,7.9,5506802319,140,39.8,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657571,746,1,2,74,32,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,4.1,2025-02-09T21:38:43.319Z,2025-02-09T21:38:48Z,5506802569,212,5.4,5506802573,213,0.95,5506802565,141,10.6,5506802557,56,Back,5506802561,140,45.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657579,491,45,2,74,37,10eyb18v5puw4ez03ocaug09m,0,31.6,82.6,2025-02-09T21:38:48.423Z,2025-02-09T22:10:36Z,5506802589,285,,5506802665,233,747,5506802587,56,Back,,,,,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657587,747,3,2,74,37,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,17.4,2025-02-09T21:38:48.423Z,2025-02-09T21:38:55Z,5506802659,233,491,5506802611,286,,5506802609,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657593,748,3,2,74,39,agh9ifb2mw3ivjusgedj7c3fe,0,77.6,16.2,2025-02-09T21:38:50.295Z,2025-02-09T21:38:56Z,5506802629,56,Right,5506802697,233,492,5506802631,286,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657601,492,7,2,74,39,10eyb18v5puw4ez03ocaug09m,0,22.4,83.8,2025-02-09T21:38:50.296Z,2025-02-09T21:38:55Z,5506802675,233,748,5506802671,56,Back,5506802673,285,,,,,,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657641,493,4,2,74,42,10eyb18v5puw4ez03ocaug09m,1,16.4,86.8,2025-02-09T21:38:53.271Z,2025-02-09T22:31:29Z,5506802947,152,,5506802973,233,749,5506802945,56,Back,5506878089,265,,5506802941,13,,5506802949,285,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657631,749,4,2,74,42,agh9ifb2mw3ivjusgedj7c3fe,0,83.6,13.2,2025-02-09T21:38:53.272Z,2025-02-09T21:38:59Z,5506802883,286,,5506802879,152,,5506803009,233,493,5506802875,13,,5506802881,265,,5506802877,56,Right,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774657895,494,18,2,75,10,10eyb18v5puw4ez03ocaug09m,1,0,0,2025-02-09T21:39:21.592Z,2025-02-09T21:39:22Z,5506804329,44,Midfielder,5506804413,55,495,5506804327,42,,5506804331,59,17,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657903,495,19,2,75,10,10eyb18v5puw4ez03ocaug09m,1,0,0,2025-02-09T21:39:21.593Z,2025-02-09T22:14:34Z,5506878725,292,7,5506804391,44,Midfielder,5506804389,59,28,5506804387,145,8,5506878727,293,4,5506804383,42,,5506804393,55,494,,,,35i9zcb2szve0ydjga9qnj384,Manu Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657991,496,18,2,75,21,10eyb18v5puw4ez03ocaug09m,1,0,0,2025-02-09T21:39:32.477Z,2025-02-09T21:39:33Z,5506804893,59,6,5506804891,44,Midfielder,5506804955,55,497,5506804889,42,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774657995,497,19,2,75,21,10eyb18v5puw4ez03ocaug09m,1,0,0,2025-02-09T21:39:32.478Z,2025-02-09T22:14:30Z,5506804921,44,Midfielder,5506804919,59,18,5506804923,55,496,5506878625,292,5,5506804913,42,,5506878627,293,3,5506804917,145,4,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774658091,498,1,2,75,30,10eyb18v5puw4ez03ocaug09m,1,15.5,84.6,2025-02-09T21:39:41.118Z,2025-02-09T21:39:43Z,5506805439,213,5.07,5506805435,141,57.3,5506805433,140,22.2,5506805471,189,,5506805437,212,19.9,5506805431,56,Back,5506805427,5,,5506805429,152,,cfc7fqq748bz3nklfam2a2fp,Ø. Nyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774658117,499,1,2,75,32,10eyb18v5puw4ez03ocaug09m,1,30.1,44.2,2025-02-09T21:39:43.200Z,2025-02-09T21:39:45Z,5506805571,140,58.3,5506805577,213,6.04,5506805569,56,Center,5506805573,141,33.5,5506805575,212,30.5,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774658125,500,1,2,75,34,10eyb18v5puw4ez03ocaug09m,1,58.3,33.5,2025-02-09T21:39:45.358Z,2025-02-09T21:39:47Z,5506805619,212,25.1,5506805623,213,3.02,5506805615,140,34.6,5506805613,56,Back,5506805617,141,38,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
