id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,teamName
2739574989,700,1,2,73,44,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,49,2024-10-26T20:33:49.302Z,2024-10-27T08:35:12Z,5316279163,140,53.1,5316279171,212,3.9,5316279161,56,Center,5316279167,141,54.3,5317822115,178,,5316279173,213,1.93,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575019,701,1,2,73,45,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,53.4,2024-10-26T20:33:50.268Z,2024-10-27T08:35:16Z,5316279345,140,53,5316279355,213,4.66,5316279353,212,6,5316279349,141,44.6,5316279343,56,Center,5317822159,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575039,702,1,2,73,48,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,42.4,2024-10-26T20:33:53.400Z,2024-10-27T08:35:20Z,5316279451,141,53.9,5316279447,56,Center,5316279455,213,1.32,5317822377,178,,5316279449,140,56.2,5316279453,212,8.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575063,703,1,2,73,49,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,48.7,2024-10-26T20:33:54.937Z,2024-10-27T08:35:23Z,5316279583,56,Center,5316279589,212,8,5316279585,140,53,5317822443,178,,5316279587,141,38,5316279591,213,4.28,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575085,704,1,2,73,52,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,40.9,2024-10-26T20:33:57.974Z,2024-10-27T08:35:28Z,5316279725,140,54.5,5316279731,213,1.58,5316279723,56,Center,5316279729,212,9.9,5316279727,141,55.4,5317822649,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575103,705,1,2,73,54,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,56.6,2024-10-26T20:33:59.890Z,2024-10-27T08:35:31Z,5316279817,56,Back,5316279825,213,2.45,5316279823,212,11.4,5317822741,178,,5316279821,141,67.3,5316279819,140,46,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575131,706,1,2,73,55,agh9ifb2mw3ivjusgedj7c3fe,1,46,67.5,2024-10-26T20:34:00.954Z,2024-10-27T08:35:34Z,5316279985,56,Left,5316279993,213,0.88,5316279989,141,86,5316279987,140,55.9,5317822837,178,,5316279991,212,16.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575143,707,1,2,73,59,agh9ifb2mw3ivjusgedj7c3fe,1,56.3,87.4,2024-10-26T20:34:04.936Z,2024-10-27T08:35:37Z,5316280057,213,3.83,5316280051,140,48.1,5316280055,212,11.2,5316280049,56,Back,5316280053,141,76.9,5317822999,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575185,708,1,2,74,1,agh9ifb2mw3ivjusgedj7c3fe,1,48.1,76.9,2024-10-26T20:34:06.114Z,2024-10-27T08:35:40Z,5316280313,213,3,5316280307,140,33,5316280311,212,16,5317823127,178,,5316280303,56,Back,5316280309,141,80.3,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575203,709,1,2,74,6,agh9ifb2mw3ivjusgedj7c3fe,0,32,94.2,2024-10-26T20:34:11.145Z,2024-10-27T08:35:43Z,5316280419,56,Left,5316280427,213,6.03,5316280421,140,55.6,5316280423,141,84.7,5317823281,178,,5316280425,212,25.6,5316280417,155,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575239,568,1,2,74,7,3kq9cckrnlogidldtdie2fkbl,1,41.7,10.6,2024-10-26T20:34:12.676Z,2024-10-27T08:35:47Z,5316280587,141,6,5316280591,213,6.07,5316280589,212,14.7,5316280583,56,Right,5316280585,140,55.4,5317823459,178,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575255,569,1,2,74,9,3kq9cckrnlogidldtdie2fkbl,1,55.9,6,2024-10-26T20:34:14.721Z,2024-10-27T08:35:53Z,5316280667,140,57.1,5316280673,213,1.23,5316280671,212,3.8,5316280663,3,,5316280669,141,11.2,5317823625,178,,5316280665,56,Right,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575259,570,49,2,74,10,3kq9cckrnlogidldtdie2fkbl,1,57.8,11.2,2024-10-26T20:34:15.372Z,2024-10-27T08:35:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575263,571,4,2,74,11,3kq9cckrnlogidldtdie2fkbl,1,58.4,14.2,2024-10-26T20:34:16.289Z,2024-10-27T08:36:03Z,5316280871,233,710,5316280791,13,,5316280797,265,,5316280799,286,,5316280793,56,Right,5316280795,152,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575269,710,4,2,74,11,agh9ifb2mw3ivjusgedj7c3fe,0,41.6,85.8,2024-10-26T20:34:16.290Z,2024-10-27T08:36:03Z,5316280919,233,571,5316280837,13,,5317823931,178,,5316280841,152,,5316280843,265,,5316280839,56,Back,5316281435,55,711,5316280845,285,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575357,711,17,2,74,23,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-10-26T20:34:28.728Z,2024-10-27T08:36:05Z,5316281413,392,,5316281415,13,243,5316281417,55,710,5316281411,31,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575577,572,1,2,74,53,3kq9cckrnlogidldtdie2fkbl,1,66.8,10.1,2024-10-26T20:34:58.356Z,2024-10-27T08:36:08Z,5316282695,5,,5316282699,152,,5316282707,212,25.7,5316282703,140,84.8,5316282709,213,0.75,5316282705,141,35.8,5317824113,178,,5316282697,155,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,5316282701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575579,573,61,2,74,54,3kq9cckrnlogidldtdie2fkbl,0,85.4,35.3,2024-10-26T20:34:59.720Z,2024-10-27T08:36:15Z,5317824487,388,,5316282717,56,Center,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575583,712,52,2,74,56,agh9ifb2mw3ivjusgedj7c3fe,1,3.8,60,2024-10-26T20:35:01.714Z,2024-10-27T08:36:19Z,5317824601,178,,5316734753,376,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575655,713,1,2,75,3,agh9ifb2mw3ivjusgedj7c3fe,1,8.3,45.6,2024-10-26T20:35:08.618Z,2024-10-27T08:28:31Z,5317814383,178,,5316283175,123,,5316283179,140,23.8,5316283181,141,8.4,5316283177,56,Back,5316283183,212,30.1,5316283185,213,5.28,5316283549,189,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739655233,835,1,2,75,5,agh9ifb2mw3ivjusgedj7c3fe,1,27.1,12.7,2024-10-26T20:35:10.553Z,2024-10-27T08:28:34Z,5316734865,141,25.9,5316734869,213,2.59,5316734863,140,13.1,5316734859,189,,5316734861,56,Back,5316734867,212,17.2,5317814457,178,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575663,714,1,2,75,8,agh9ifb2mw3ivjusgedj7c3fe,1,9.6,23.1,2024-10-26T20:35:13.934Z,2024-10-27T08:28:37Z,5316283219,212,22.6,5316283213,56,Back,5316283221,213,5.59,5316283217,141,1.9,5316283215,140,26.2,5317814523,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575669,715,1,2,75,10,agh9ifb2mw3ivjusgedj7c3fe,1,27.3,2.5,2024-10-26T20:35:15.818Z,2024-10-27T08:28:41Z,5316283237,56,Back,5316283241,141,12,5316283245,213,1.04,5317814547,178,,5316283239,140,30.9,5316283243,212,7.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575677,716,1,2,75,11,agh9ifb2mw3ivjusgedj7c3fe,0,30.9,12,2024-10-26T20:35:16.713Z,2024-10-27T08:28:43Z,5316283301,213,5.67,5316283295,140,37.7,5316283299,212,8.7,5316283293,56,Back,5316283297,141,4.6,5317814617,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575689,574,1,2,75,12,3kq9cckrnlogidldtdie2fkbl,1,62.6,93.7,2024-10-26T20:35:17.712Z,2024-10-27T08:28:46Z,5317814681,178,,5316283361,212,8.1,5316283357,140,54.9,5316283359,141,92.3,5316283363,213,3.26,5316283355,56,Left,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575691,575,49,2,75,13,3kq9cckrnlogidldtdie2fkbl,1,53.9,91.7,2024-10-26T20:35:18.430Z,2024-10-27T08:28:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575729,576,1,2,75,15,3kq9cckrnlogidldtdie2fkbl,1,46.7,86.9,2024-10-26T20:35:20.615Z,2024-10-27T08:28:51Z,5317814793,178,,5316283561,56,Back,5316283567,212,10.9,5316283565,141,78.3,5316283563,140,37.9,5316283569,213,3.71,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575749,577,1,2,75,17,3kq9cckrnlogidldtdie2fkbl,1,37.9,84.1,2024-10-26T20:35:22.178Z,2024-10-27T08:28:54Z,5316283655,141,92.9,5316283657,212,8,5317814839,178,,5316283651,56,Back,5316283659,213,0.84,5316283653,140,43,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575777,578,1,2,75,19,3kq9cckrnlogidldtdie2fkbl,1,47,93.1,2024-10-26T20:35:24.718Z,2024-10-27T08:28:56Z,5316283813,56,Left,5316283819,212,14.7,5316283821,213,0.24,5316283815,140,60.6,5317814897,178,,5316283817,141,98.2,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575815,579,1,2,75,22,3kq9cckrnlogidldtdie2fkbl,1,62.9,98.2,2024-10-26T20:35:27.955Z,2024-10-27T08:28:59Z,5316284053,212,11.1,5316284049,140,73.5,5316284055,213,0.01,5317814929,178,,5316284051,141,98.4,5316284047,56,Left,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575821,580,3,2,75,27,3kq9cckrnlogidldtdie2fkbl,0,90.4,82,2024-10-26T20:35:32.316Z,2024-10-27T08:29:03Z,5317815011,178,,5316284161,233,717,5316284075,286,,5316734921,465,,5316284073,56,Left,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575825,717,7,2,75,27,agh9ifb2mw3ivjusgedj7c3fe,0,9.6,18,2024-10-26T20:35:32.359Z,2024-10-27T08:29:07Z,5316284093,285,,5317815037,389,,5316734959,385,,5316284127,233,580,5316284091,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575843,581,61,2,75,27,3kq9cckrnlogidldtdie2fkbl,1,91.7,82.6,2024-10-26T20:35:32.479Z,2024-10-27T08:29:10Z,5316284233,56,Left,5317815073,389,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739575853,718,49,2,75,29,agh9ifb2mw3ivjusgedj7c3fe,1,4.8,15.8,2024-10-26T20:35:34.379Z,2024-10-27T08:29:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575859,719,1,2,75,30,agh9ifb2mw3ivjusgedj7c3fe,1,6.4,6.8,2024-10-26T20:35:35.764Z,2024-10-27T08:29:18Z,5316284325,141,5,5316284323,140,12.5,5317815169,178,,5316284329,213,6.09,5316284327,212,6.5,5316284321,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575869,720,1,2,75,32,agh9ifb2mw3ivjusgedj7c3fe,1,12.4,6.2,2024-10-26T20:35:37.796Z,2024-10-27T08:29:21Z,5316284415,213,0.89,5317815207,178,,5316284413,212,10.8,5316284407,56,Back,5316284411,141,18.5,5316284409,140,18.9,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575895,721,1,2,75,34,agh9ifb2mw3ivjusgedj7c3fe,1,19.3,17.6,2024-10-26T20:35:39.954Z,2024-10-27T08:29:23Z,5317815273,178,,5316284571,141,5.3,5316284569,140,31.1,5316284573,212,14.9,5316284567,56,Back,5316284575,213,5.69,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575903,722,1,2,75,39,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,22.1,2024-10-26T20:35:44.608Z,2024-10-27T08:29:26Z,5316284639,212,18.1,5316284633,56,Center,5316284635,140,52.8,5317815297,178,,5316284637,141,46.1,5316284641,213,1.12,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575945,723,1,2,75,40,agh9ifb2mw3ivjusgedj7c3fe,1,52.8,46.1,2024-10-26T20:35:45.855Z,2024-10-27T08:29:30Z,5316284901,56,Center,5316284907,212,5.9,5316284909,213,1.73,5316284903,140,51.9,5317815355,178,,5316284905,141,54.6,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575983,724,1,2,75,45,agh9ifb2mw3ivjusgedj7c3fe,1,61,68.1,2024-10-26T20:35:50.453Z,2024-10-27T08:29:33Z,5316285095,141,81.8,5317815387,178,,5316285093,140,61.3,5316285099,213,1.54,5316285097,212,9.3,5316285091,56,Left,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739575995,725,1,2,75,49,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,81.1,2024-10-26T20:35:54.831Z,2024-10-27T08:29:36Z,5317815423,178,,5316285177,141,67.2,5316285181,213,3.93,5316285179,212,13.4,5316285173,56,Center,5316285175,140,56.2,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576007,726,1,2,75,51,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,67.2,2024-10-26T20:35:56.425Z,2024-10-27T08:29:38Z,5317815481,178,,5316285239,213,0.08,5316285233,140,64.6,5316285235,141,68.2,5316285237,212,8.8,5316285231,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576055,727,1,2,75,52,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,68.1,2024-10-26T20:35:57.295Z,2024-10-27T08:29:42Z,5317815531,178,,5316285471,141,67.9,5316285477,213,3.16,5316285469,140,55.2,5316285467,56,Center,5316285473,212,10,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576073,728,1,2,75,57,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,70.8,2024-10-26T20:36:02.832Z,2024-10-27T08:29:45Z,5316285577,141,88.3,5316285581,213,1.21,5316285579,212,12.7,5316285573,56,Left,5317815581,178,,5316285575,140,58.9,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576087,729,1,2,76,0,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,87.1,2024-10-26T20:36:05.332Z,2024-10-27T08:29:48Z,5316285675,213,4.95,5316285673,212,11.3,5316285667,56,Center,5316285669,140,60.6,5317815607,178,,5316285671,141,70.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576093,730,50,2,76,1,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,73.4,2024-10-26T20:36:06.302Z,2024-10-27T08:29:51Z,5316285711,56,Center,5316285713,286,,5316285821,233,582,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576105,582,7,2,76,1,3kq9cckrnlogidldtdie2fkbl,1,40.8,26.6,2024-10-26T20:36:06.361Z,2024-10-27T08:29:54Z,5316735009,383,,5316285799,56,Back,5316285801,285,,5316285807,233,730,5317815703,178,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576111,583,49,2,76,2,3kq9cckrnlogidldtdie2fkbl,1,43.2,24.8,2024-10-26T20:36:07.633Z,2024-10-27T08:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576125,584,13,2,76,2,3kq9cckrnlogidldtdie2fkbl,1,44.5,28.6,2024-10-26T20:36:07.676Z,2024-10-27T08:30:01Z,5316285885,19,,5316286903,458,,5316286197,23,,5316286199,20,,5316286907,230,82.5,5316286913,231,49.6,5316735071,73,,5316286891,102,62.7,8wvkrrbqqthuwda8twg03yuax,Éder Militão,5317815783,178,,5316286893,103,37.5,5316286895,215,,5316285887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576153,585,5,2,76,6,3kq9cckrnlogidldtdie2fkbl,0,100.8,58.5,2024-10-26T20:36:11.768Z,2024-10-27T08:30:04Z,5316286409,233,731,5316286023,56,Center,5316286025,346,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576205,731,5,2,76,6,agh9ifb2mw3ivjusgedj7c3fe,1,-0.8,41.5,2024-10-26T20:36:11.768Z,2024-10-27T08:30:04Z,5316286311,346,,5316286309,56,Back,5316286395,233,585,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576347,586,18,2,76,25,3kq9cckrnlogidldtdie2fkbl,1,0,0,2024-10-26T20:36:30.789Z,2024-10-27T08:30:31Z,5316287137,44,Midfielder,5316287135,42,,5316287165,55,587,5316735135,189,,5316287139,59,6,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576351,587,19,2,76,25,3kq9cckrnlogidldtdie2fkbl,1,0,0,2024-10-26T20:36:30.790Z,2024-10-27T08:30:32Z,5316287153,44,Midfielder,5316287149,145,11,5316287145,42,,5316735171,189,,5316287155,55,586,5316287559,293,2,5316289949,292,7,5316287151,59,21,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576657,589,40,2,76,32,3kq9cckrnlogidldtdie2fkbl,1,0,0,2024-10-26T20:36:37.141Z,2024-10-27T13:20:10Z,5316288775,59,"13, 17, 23, 8, 3, 22, 21, 10, 7, 9, 5, 26, 34, 15, 16, 18, 19, 20",5316288773,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5316288779,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5316288781,194,diod1hv5hv7v7z7mfleev1txx,5316288771,30,"38bp85766w04a0nuulq5fiig9, bf2pf3hs8gcvub4ivlve12ymt, 6q69l3ppqfqbryjubcrujfi6t, 1i9wi65k2foqwudeqiyih87hl, 8wvkrrbqqthuwda8twg03yuax, 6fzbp94hf19ysotdassrqdc5x, 3jln1gzc0859ymphvq83i0mp5, diod1hv5hv7v7z7mfleev1txx, b4witgokm49tidm1a83qcvbop, 5e9ilgrz3tzg9kd1gk3yvrahh, e83ula4wockmc2xid7185kcq2, 42mke5h9m4g7idv9q6ltuhkwk, 3krfyio6dlb6gkoggsmqwkj6c, 39gif4xfy8xddarasbsad56ok, 14qv8npo5alwnb5dud8x82ln8, eihwzqtt27l2l8iu990h68edx, i48mf81fxn2af1xxjzfi8gr9, 39c5g6782qlrtw55fsre7exnt",5316288777,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576403,732,1,2,76,38,agh9ifb2mw3ivjusgedj7c3fe,1,4.8,49.9,2024-10-26T20:36:43.414Z,2024-10-27T08:30:36Z,5316287445,124,,5316287455,212,17.7,5316287453,141,75.9,5316287449,56,Back,5316287451,140,5,5316287457,213,1.56,5316287461,237,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576433,733,1,2,76,39,agh9ifb2mw3ivjusgedj7c3fe,1,6.7,79.3,2024-10-26T20:36:44.452Z,2024-10-27T08:30:38Z,5316287663,212,19,5316287659,140,5.3,5316292279,189,,5316287665,213,4.63,5317816375,178,,5316287657,56,Back,5316287661,141,51.5,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576457,734,1,2,76,41,agh9ifb2mw3ivjusgedj7c3fe,0,5,50.9,2024-10-26T20:36:46.487Z,2024-10-27T08:30:41Z,5316287801,155,,5316287807,141,79.7,5316287813,1,,5316287805,140,54.3,5317816413,178,,5316287809,212,55.3,5316287803,56,Left,5316287811,213,0.36,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739576461,588,44,2,76,44,3kq9cckrnlogidldtdie2fkbl,1,45.3,21.5,2024-10-26T20:36:49.370Z,2024-10-27T09:18:27Z,5316287829,56,Back,5316287831,285,,5316287899,233,735,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2739576465,735,44,2,76,44,agh9ifb2mw3ivjusgedj7c3fe,0,54.7,78.5,2024-10-26T20:36:49.371Z,2024-10-27T08:30:44Z,5316287837,56,Center,5316287865,233,588,5316287839,286,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2739577133,590,1,2,76,44,3kq9cckrnlogidldtdie2fkbl,0,48.4,25.1,2024-10-26T20:36:49.428Z,2024-10-27T09:18:27Z,5316291375,141,14.1,5317816499,388,,5316291373,140,38.2,5316291379,213,3.75,5316291377,212,13.1,5316291369,3,,5316291371,56,Back,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
