id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,keyPass,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,teamName
2809782749,837,1,2,68,11,agh9ifb2mw3ivjusgedj7c3fe,0,95.6,86.5,2025-05-03T20:29:15.839Z,2025-05-03T20:29:17Z,5699732581,213,4.57,5699732571,155,,5699732579,212,25,5699732575,140,92.2,5699732573,56,Center,5699732577,141,50.1,5699732569,2,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809782787,405,12,2,68,13,4jelr92fsge73q39is6qvhxb3,1,8,49.9,2025-05-03T20:29:18.276Z,2025-05-03T20:29:19Z,5699732767,56,Back,5699732773,212,12.5,5699732775,213,0.48,5699732785,15,,5699732769,140,18.6,5699732771,141,58.4,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809782833,838,1,2,68,15,agh9ifb2mw3ivjusgedj7c3fe,1,79.2,40.7,2025-05-03T20:29:19.471Z,2025-05-03T20:29:23Z,5699732999,212,9.6,5699733001,213,6.05,5699732993,56,Center,5699732997,141,37.4,5699732995,140,88.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809782837,839,50,2,68,18,agh9ifb2mw3ivjusgedj7c3fe,1,87.6,37.2,2025-05-03T20:29:22.959Z,2025-05-03T20:29:29Z,5699733007,56,Center,5699733305,233,406,5699733009,286,,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809782869,406,7,2,68,18,4jelr92fsge73q39is6qvhxb3,1,12.4,62.8,2025-05-03T20:29:22.960Z,2025-05-03T20:30:21Z,5699733209,285,,5699733277,233,839,5699733207,56,Back,,,,,,,,,,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783415,414,61,2,68,19,4jelr92fsge73q39is6qvhxb3,1,13.5,68,2025-05-03T20:29:23.668Z,2025-05-03T20:30:17Z,5699736311,56,Back,,,,,,,,,,,,,,,,,,,,,,b0l4lfplx1we1xo5usm0h2ec4,A. Aznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809782875,840,14,2,68,21,agh9ifb2mw3ivjusgedj7c3fe,1,91.4,36,2025-05-03T20:29:26.030Z,2025-05-03T20:30:05Z,5699733595,103,2.5,5699733597,458,,5699735825,215,,5699733601,231,47.3,5699733243,22,,5699733593,102,54.9,5699733247,56,Center,5699733403,20,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,5699733245,63,,,5699733591,73,5699733599,230,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809782897,407,52,2,68,23,4jelr92fsge73q39is6qvhxb3,1,2.4,52.5,2025-05-03T20:29:28.164Z,2025-05-03T20:29:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783171,408,1,2,68,47,4jelr92fsge73q39is6qvhxb3,0,4.3,50.9,2025-05-03T20:29:52.228Z,2025-05-03T20:29:54Z,5699734905,56,Back,5699734907,140,43.3,5699734903,199,,5699734911,212,51,5699734915,1,,5699735001,189,,5699734913,213,0.64,5699734909,141,95.6,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783183,841,49,2,68,49,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,7.4,2025-05-03T20:29:53.903Z,2025-05-03T20:30:04Z,5699735783,189,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783203,842,3,2,68,51,agh9ifb2mw3ivjusgedj7c3fe,0,67.8,13.6,2025-05-03T20:29:55.439Z,2025-05-03T20:38:54Z,5699735069,286,,5699735067,56,Right,5699735263,233,409,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783227,409,7,2,68,51,4jelr92fsge73q39is6qvhxb3,0,32.2,86.4,2025-05-03T20:29:55.440Z,2025-05-03T20:38:53Z,5699735215,285,,5699735213,56,Back,5699735255,233,842,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783245,410,43,2,68,52,4jelr92fsge73q39is6qvhxb3,1,0,0,2025-05-03T20:29:56.964Z,2025-05-03T20:31:15Z,5699735475,285,0,5699735305,56,Back,5699735361,233,843,5699740999,144,3,,,,,,,,,,,,,b0l4lfplx1we1xo5usm0h2ec4,A. Aznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783241,843,43,2,68,52,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-03T20:29:56.964Z,2025-05-03T20:33:16Z,5699735283,56,Right,5699748455,144,45,5699735487,286,0,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809787027,906,61,2,68,52,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,14,2025-05-03T20:29:57.222Z,2025-05-03T20:35:11Z,5699755247,56,Right,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783249,411,49,2,68,53,4jelr92fsge73q39is6qvhxb3,1,29.7,88.2,2025-05-03T20:29:57.669Z,2025-05-03T20:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783283,412,43,2,68,54,4jelr92fsge73q39is6qvhxb3,1,0,0,2025-05-03T20:29:58.574Z,2025-05-03T20:30:07Z,5699735573,286,0,5699735967,144,3,5699735525,56,Back,,,,,,,,,,,,,,,,b0l4lfplx1we1xo5usm0h2ec4,A. Aznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783267,844,43,2,68,54,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-03T20:29:58.575Z,2025-05-03T20:30:07Z,5699735917,144,7,5699735545,233,412,5699735411,285,0,5699735409,56,Right,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783297,413,4,2,68,57,4jelr92fsge73q39is6qvhxb3,1,32.6,92.8,2025-05-03T20:30:01.566Z,2025-05-03T20:31:28Z,5699735793,285,,5699735733,233,845,5699735699,56,Back,5699735697,295,,5699735701,152,,5699735695,13,,,,,,,,b0l4lfplx1we1xo5usm0h2ec4,A. Aznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783293,845,4,2,68,57,agh9ifb2mw3ivjusgedj7c3fe,0,67.4,7.2,2025-05-03T20:30:01.567Z,2025-05-03T20:30:11Z,5699735649,56,Right,5699735751,233,413,5699735749,286,,5699736087,295,,5699735651,152,,5699735647,13,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783621,415,1,2,69,16,4jelr92fsge73q39is6qvhxb3,0,25.8,89.3,2025-05-03T20:30:21.189Z,2025-05-03T20:30:33Z,5699737343,152,,5699737347,140,81.8,5699737345,56,Center,5699737667,189,,5699737351,212,63.9,5699737353,213,5.88,5699737349,141,52.5,5699737341,157,,a4rbrzom0u87sk3uc15sxndg5,André Ferreira,5699737355,1,,,5699737339,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783583,846,49,2,69,21,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,45.8,2025-05-03T20:30:25.630Z,2025-05-03T20:30:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783697,847,1,2,69,21,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,45.8,2025-05-03T20:30:26.335Z,2025-05-03T20:30:34Z,5699737753,212,17.5,5699737755,213,0.86,5699737749,140,40.1,5699737747,56,Back,5699737751,141,65.2,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783715,848,1,2,69,29,agh9ifb2mw3ivjusgedj7c3fe,1,39.1,65.2,2025-05-03T20:30:34.063Z,2025-05-03T20:30:35Z,5699737861,140,34,5699737865,212,9.1,5699737863,141,76.1,5699737859,56,Back,5699737867,213,2.2,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783729,849,1,2,69,31,agh9ifb2mw3ivjusgedj7c3fe,1,34,76.3,2025-05-03T20:30:35.614Z,2025-05-03T20:30:36Z,5699737919,56,Back,5699737921,140,40.7,5699737923,141,75.3,5699737927,213,6.19,5699737925,212,7.1,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783781,850,1,2,69,32,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,73.5,2025-05-03T20:30:36.590Z,2025-05-03T20:30:39Z,5699738207,141,69.9,5699738203,56,Back,5699738205,140,32.9,5699738211,213,3.42,5699738209,212,9,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783797,851,1,2,69,34,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,68.8,2025-05-03T20:30:39.087Z,2025-05-03T20:30:40Z,5699738305,56,Back,5699738307,140,29.9,5699738313,213,4.54,5699738311,212,18,5699738309,141,42.8,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783813,852,1,2,69,36,agh9ifb2mw3ivjusgedj7c3fe,1,29.9,42.8,2025-05-03T20:30:40.482Z,2025-05-03T20:30:42Z,5699738445,141,23.3,5699738443,140,32.3,5699738447,212,13.5,5699738441,56,Back,5699738449,213,4.9,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783851,853,1,2,69,38,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,23.3,2025-05-03T20:30:42.478Z,2025-05-03T20:30:44Z,5699738631,56,Back,5699738639,213,0.62,5699738633,140,37.4,5699738637,212,6.6,5699738635,141,28.9,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783865,854,1,2,69,40,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,27.9,2025-05-03T20:30:44.638Z,2025-05-03T20:30:45Z,5699738739,212,12.1,5699738731,56,Back,5699738741,213,5.3,5699738737,141,13.1,5699738733,140,44.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783885,855,1,2,69,41,agh9ifb2mw3ivjusgedj7c3fe,1,46,14,2025-05-03T20:30:45.662Z,2025-05-03T20:30:47Z,5699738849,212,9.6,5699738847,141,24.7,5699738843,56,Center,5699738851,213,0.86,5699738845,140,52,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783903,856,1,2,69,42,agh9ifb2mw3ivjusgedj7c3fe,1,52,24.7,2025-05-03T20:30:46.894Z,2025-05-03T20:30:49Z,5699738961,140,51.8,5699738967,213,1.59,5699738959,56,Center,5699738963,141,43.3,5699738965,212,12.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783933,857,1,2,69,44,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,44.8,2025-05-03T20:30:49.054Z,2025-05-03T20:30:51Z,5699739075,56,Center,5699739081,212,10.4,5699739077,140,61.2,5699739083,213,0.82,5699739079,141,56,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783983,858,1,2,69,46,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,56,2025-05-03T20:30:51.070Z,2025-05-03T20:30:55Z,5699739327,56,Left,5699739335,213,0.73,5699739333,212,31.3,5699739325,155,,5699739331,141,86.6,5699739329,140,83.5,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809783995,416,45,2,69,51,4jelr92fsge73q39is6qvhxb3,0,14.2,18,2025-05-03T20:30:55.407Z,2025-05-03T20:30:58Z,5699739407,56,Back,5699739465,233,859,5699739409,285,,,,,,,,,,,,,,,,,3j66drshfcoje5wb7gjybi9qt,A. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809783997,859,3,2,69,51,agh9ifb2mw3ivjusgedj7c3fe,1,85.8,82,2025-05-03T20:30:55.407Z,2025-05-03T20:30:58Z,5699739413,286,,5699739419,233,416,5699739411,56,Left,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784035,860,1,2,69,52,agh9ifb2mw3ivjusgedj7c3fe,0,79.2,76.7,2025-05-03T20:30:56.687Z,2025-05-03T20:30:59Z,5699739627,140,77.5,5699739661,233,417,5699739625,56,Center,5699739631,212,2.9,5699739633,213,4.05,5699739665,286,,5699739659,236,,5699739629,141,73.3,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784029,417,74,2,69,52,4jelr92fsge73q39is6qvhxb3,1,28.8,23,2025-05-03T20:30:56.688Z,2025-05-03T20:31:00Z,5699739611,285,,5699739609,56,Back,5699739693,233,860,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809784071,861,1,2,69,55,agh9ifb2mw3ivjusgedj7c3fe,1,58,70.6,2025-05-03T20:31:00.207Z,2025-05-03T20:31:01Z,5699739815,141,74.5,5699739813,140,63.8,5699739817,212,6.6,5699739811,56,Center,5699739819,213,0.41,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784087,862,1,2,69,57,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,74.5,2025-05-03T20:31:01.679Z,2025-05-03T20:31:02Z,5699739929,212,9.9,5699739925,140,62.7,5699739923,56,Center,5699739935,213,4.6,5699739927,141,60,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784135,863,1,2,69,58,agh9ifb2mw3ivjusgedj7c3fe,1,62.7,60,2025-05-03T20:31:02.575Z,2025-05-03T20:31:05Z,5699740139,212,14,5699740137,141,39.5,5699740141,213,4.63,5699740133,56,Center,5699740135,140,61.6,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784147,864,1,2,70,0,agh9ifb2mw3ivjusgedj7c3fe,1,63.3,34.3,2025-05-03T20:31:05.279Z,2025-05-03T20:31:06Z,5699740209,140,70.4,5699740215,212,7.7,5699740217,213,6.04,5699740211,141,31.6,5699740203,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784153,865,1,2,70,1,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,31.6,2025-05-03T20:31:05.935Z,2025-05-03T20:31:06Z,5699740263,140,60.6,5699740289,156,,5699740267,212,10.4,5699740265,141,34.2,5699740261,56,Center,5699740269,213,2.97,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784199,866,1,2,70,2,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,34.2,2025-05-03T20:31:07.022Z,2025-05-03T20:31:09Z,5699740501,56,Center,5699740509,213,4.94,5699740507,212,6.1,5699740503,140,61.9,5699740505,141,25.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784231,867,1,2,70,5,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,24.6,2025-05-03T20:31:09.742Z,2025-05-03T20:31:11Z,5699740697,213,2.21,5699740689,140,54.7,5699740695,212,12.8,5699740691,141,39.7,5699740687,56,Center,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784263,868,1,2,70,7,agh9ifb2mw3ivjusgedj7c3fe,1,56.5,41.5,2025-05-03T20:31:11.374Z,2025-05-03T20:31:13Z,5699740861,141,68.2,5699740857,56,Center,5699740863,212,18.6,5699740859,140,60.2,5699740865,213,1.36,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784291,869,1,2,70,9,agh9ifb2mw3ivjusgedj7c3fe,1,60.2,68.2,2025-05-03T20:31:13.487Z,2025-05-03T20:31:15Z,5699741009,213,0.66,5699741001,56,Left,5699741005,141,90,5699741007,212,24.2,5699741003,140,78.4,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784329,870,1,2,70,11,agh9ifb2mw3ivjusgedj7c3fe,1,78.4,90,2025-05-03T20:31:15.390Z,2025-05-03T20:31:17Z,5699741205,141,80.3,5699741197,56,Left,5699741207,212,10.6,5699741209,213,3.81,5699741201,140,70.5,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784363,871,1,2,70,12,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,80.3,2025-05-03T20:31:17.310Z,2025-05-03T20:31:19Z,5699741371,140,75.2,5699741375,212,5,5699741377,213,0.08,5699741373,141,80.9,5699741369,56,Left,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784375,872,1,2,70,15,agh9ifb2mw3ivjusgedj7c3fe,1,72.1,75.4,2025-05-03T20:31:19.439Z,2025-05-03T20:31:20Z,5699741453,213,4.68,5699741449,141,71.1,5699741447,140,72,5699741445,56,Center,5699741451,212,2.9,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784403,873,1,2,70,15,agh9ifb2mw3ivjusgedj7c3fe,1,72,71.1,2025-05-03T20:31:20.015Z,2025-05-03T20:31:22Z,5699741571,140,70.4,5699741569,56,Center,5699741575,212,2.8,5699741577,213,2.21,5699741573,141,74.4,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784451,874,1,2,70,18,agh9ifb2mw3ivjusgedj7c3fe,1,69,61.2,2025-05-03T20:31:22.734Z,2025-05-03T20:31:26Z,5699741815,213,4.69,5699741813,212,16.4,5699741807,56,Center,5699741809,140,68.7,5699741811,141,37.1,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784465,875,1,2,70,21,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,38.5,2025-05-03T20:31:25.998Z,2025-05-03T20:31:29Z,5699741891,212,5.9,5699741887,140,72.5,5699741885,56,Center,5699741893,213,5.45,5699741889,141,32.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784487,876,1,2,70,24,agh9ifb2mw3ivjusgedj7c3fe,1,71.3,25.3,2025-05-03T20:31:28.878Z,2025-05-03T20:31:30Z,5699741981,141,15.5,5699741979,140,68.8,5699741977,56,Right,5699741985,213,4.34,5699741983,212,7.2,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784511,877,1,2,70,25,agh9ifb2mw3ivjusgedj7c3fe,1,68.8,15.5,2025-05-03T20:31:30.094Z,2025-05-03T20:31:31Z,5699742107,212,12.7,5699742097,56,Center,5699742105,141,33.7,5699742109,213,1.81,5699742101,140,65.9,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784545,878,1,2,70,27,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,33.7,2025-05-03T20:31:31.614Z,2025-05-03T20:31:33Z,5699742227,56,Center,5699742235,213,1.32,5699742233,212,16.9,5699742231,141,57.8,5699742229,140,69.9,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784551,879,1,2,70,29,agh9ifb2mw3ivjusgedj7c3fe,0,70.6,58.7,2025-05-03T20:31:33.502Z,2025-05-03T20:31:33Z,5699742259,212,3.6,5699742255,140,74,5699742253,56,Center,5699742261,213,6.13,5699742257,141,57.9,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784683,419,61,2,70,31,4jelr92fsge73q39is6qvhxb3,1,32.8,27.1,2025-05-03T20:31:36.211Z,2025-05-03T20:31:49Z,5699742953,56,Back,,,,,,,,,,,,,,,,,,,,,,92573hn6oedcw6a0gj44xy8kp,A. Candela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809784679,418,12,2,70,32,4jelr92fsge73q39is6qvhxb3,1,19.4,51,2025-05-03T20:31:36.835Z,2025-05-03T20:31:46Z,5699742945,141,5.5,5699742947,212,47.5,5699742943,140,53.7,5699742941,56,Right,5699742949,213,5.57,,,,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Valladolid
2809784675,880,1,2,70,39,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,92.7,2025-05-03T20:31:43.438Z,2025-05-03T20:31:46Z,5699742913,56,Left,5699742917,141,89.7,5699742915,140,56.2,5699742921,213,6.08,5699742919,212,10,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784743,881,1,2,70,41,agh9ifb2mw3ivjusgedj7c3fe,1,56.9,84.7,2025-05-03T20:31:45.870Z,2025-05-03T20:31:51Z,5699743269,212,22.5,5699743271,213,4.46,5699743267,141,52.7,5699743263,56,Center,5699743265,140,51.6,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784753,882,1,2,70,46,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,45.5,2025-05-03T20:31:51.022Z,2025-05-03T20:31:51Z,5699743309,212,5.1,5699743311,213,1.19,5699743305,140,54.4,5699743303,56,Center,5699743307,141,52.4,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2809784767,883,1,2,70,47,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,52.4,2025-05-03T20:31:51.774Z,2025-05-03T20:31:53Z,5699743371,141,48.4,5699743367,56,Center,5699743369,140,61.8,5699743373,212,8.2,5699743375,213,5.95,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
