id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,teamName
2725861143,477,1,1,42,10,agh9ifb2mw3ivjusgedj7c3fe,1,65.7,11.4,2024-09-25T19:43:50.610Z,2024-09-26T06:10:38Z,5241309379,140,63.9,5241309385,213,4.3,5242166287,178,,5241309381,141,5,5241309383,212,4.7,5241309377,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861159,478,1,1,42,11,agh9ifb2mw3ivjusgedj7c3fe,1,63.9,5,2024-09-25T19:43:51.676Z,2024-09-26T06:10:42Z,5241309457,212,5.5,5241309455,141,11.4,5242166327,178,,5241309453,140,67.1,5241309459,213,0.91,5241309451,56,Right,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861165,479,1,1,42,12,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,11.4,2024-09-25T19:43:52.469Z,2024-09-26T06:10:46Z,5242166347,178,,5241309477,141,8.9,5241309475,140,61.9,5241309481,213,3.44,5241309479,212,5.7,5241309497,156,,5241309471,56,Right,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861211,480,1,1,42,14,agh9ifb2mw3ivjusgedj7c3fe,0,61.4,14,2024-09-25T19:43:54.737Z,2024-09-26T06:10:49Z,5241309757,155,,5242166359,178,,5241309761,140,95.4,5241309763,141,50,5241309771,1,,5241309767,213,0.6,5241309765,212,43.3,5241309759,56,Center,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861219,246,52,1,42,17,1n1j0wsl763lq7ee1k0c11c02,1,6.9,48.6,2024-09-25T19:43:57.337Z,2024-09-26T06:10:51Z,5242166369,178,,5242009557,377,,,,,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725861417,247,1,1,42,33,1n1j0wsl763lq7ee1k0c11c02,1,14.9,46.9,2024-09-25T19:44:13.212Z,2024-09-26T06:11:00Z,5241311175,56,Center,5241311183,213,0.2,5241311177,140,71.8,5241311181,212,60.9,5241311185,1,,5241311173,199,,5241311179,141,64.6,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725861421,248,61,1,42,36,1n1j0wsl763lq7ee1k0c11c02,1,72,63.8,2024-09-25T19:44:16.436Z,2024-09-26T06:11:07Z,5241311203,56,Center,5242166527,178,,,,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725861437,249,61,1,42,38,1n1j0wsl763lq7ee1k0c11c02,0,71.8,48.8,2024-09-25T19:44:18.756Z,2024-09-26T06:11:13Z,5242166583,178,,5241311277,56,Center,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725861451,481,12,1,42,39,agh9ifb2mw3ivjusgedj7c3fe,1,17,46.1,2024-09-25T19:44:19.342Z,2024-09-26T06:11:16Z,5241311371,140,17.9,5241311373,141,47.9,5241311369,56,Back,5242166653,178,,5241311377,213,0.91,5241311375,212,1.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861459,482,61,1,42,39,agh9ifb2mw3ivjusgedj7c3fe,1,17.6,48.7,2024-09-25T19:44:19.514Z,2024-09-26T06:11:19Z,5241311401,56,Back,5242166677,178,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861487,483,52,1,42,45,agh9ifb2mw3ivjusgedj7c3fe,1,4.5,67.6,2024-09-25T19:44:25.499Z,2024-09-26T06:11:32Z,5242009931,376,,5242166895,178,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861625,484,1,1,42,52,agh9ifb2mw3ivjusgedj7c3fe,1,8.1,49.4,2024-09-25T19:44:32.479Z,2024-09-26T06:11:36Z,5241312327,123,,5241312339,213,5.17,5242166953,178,,5241312331,140,15.2,5241312337,212,16.9,5241312335,141,27.1,5241312329,56,Back,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861643,485,1,1,42,55,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,23.9,2024-09-25T19:44:35.865Z,2024-09-26T06:11:41Z,5241312409,141,37.1,5241312413,213,0.89,5241312411,212,11.5,5241312405,56,Back,5241312407,140,27,5242167023,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861647,486,1,1,42,56,agh9ifb2mw3ivjusgedj7c3fe,1,27,37.1,2024-09-25T19:44:37Z,2024-09-26T06:11:45Z,5242167083,178,,5241312425,141,46,5241312427,212,16.6,5241312457,156,,5241312429,213,2.77,5241312421,56,Back,5241312423,140,12.3,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861741,487,1,1,42,59,agh9ifb2mw3ivjusgedj7c3fe,1,12.2,46.7,2024-09-25T19:44:39.873Z,2024-09-26T06:11:48Z,5241313017,141,75.1,5241313015,140,26.8,5241313013,56,Back,5241313021,213,0.9,5242167105,178,,5241313019,212,24.7,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861751,488,1,1,43,5,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,73.2,2024-09-25T19:44:45.262Z,2024-09-26T06:11:52Z,5241313059,56,Back,5241313065,212,19.3,5241313067,213,0.71,5241313063,141,91.7,5242167159,178,,5241313061,140,45.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861801,489,1,1,43,7,agh9ifb2mw3ivjusgedj7c3fe,1,45.8,91.7,2024-09-25T19:44:47.578Z,2024-09-26T06:11:55Z,5241313317,56,Left,5241313325,213,0.34,5241313321,141,96.3,5242167205,178,,5241313323,212,9.3,5241313319,140,54.1,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725983869,1045,3,1,43,10,agh9ifb2mw3ivjusgedj7c3fe,0,56.2,90.2,2024-09-25T19:44:50.150Z,2024-09-26T06:11:59Z,5242010419,467,9see13i1f0n1ju4uhs8sijutx,5242010413,56,Left,5242167225,178,,5242010415,286,,5242010417,465,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861813,490,4,1,43,10,agh9ifb2mw3ivjusgedj7c3fe,1,61,92.6,2024-09-25T19:44:50.628Z,2024-09-26T06:12:02Z,5241313655,152,,5241313663,233,251,5241313383,286,,5241313653,294,,5241313381,56,Left,5241313651,13,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861827,251,4,1,43,10,1n1j0wsl763lq7ee1k0c11c02,0,39,7.4,2024-09-25T19:44:50.629Z,2024-09-26T06:12:01Z,5241313641,13,,5241313649,285,,5241313679,233,490,5241313643,294,,5242167257,178,,5241313647,152,,5241313645,56,Back,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725861961,491,1,1,43,21,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,83.6,2024-09-25T19:45:01.309Z,2024-09-26T06:18:34Z,5241314185,152,,5241314187,56,Center,5242167343,178,,5241314195,213,4.28,5241314191,141,52.2,5241314183,5,,5241314189,140,58.9,5241314193,212,23.6,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,5241315327,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725861973,492,1,1,43,21,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,67.1,2024-09-25T19:45:01.750Z,2024-09-26T06:12:12Z,5241314255,56,Center,5241314269,212,19.1,5241314263,141,39.1,5241315393,189,,5242167353,178,,5241314275,213,4.8,5241314259,140,55,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862001,493,1,1,43,24,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,39.5,2024-09-25T19:45:04.656Z,2024-09-26T06:12:26Z,5241314403,140,70.6,5241314409,213,5.37,5241314401,56,Right,5241314405,141,5.3,5241314407,212,29.3,5242167485,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862015,494,1,1,43,27,agh9ifb2mw3ivjusgedj7c3fe,1,70.6,5.3,2024-09-25T19:45:07.699Z,2024-09-26T06:12:31Z,5242167547,178,,5241314495,213,2.7,5241314487,140,63.7,5241314493,212,8,5241314483,56,Right,5241314491,141,10.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862031,495,1,1,43,28,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,10.4,2024-09-25T19:45:08.986Z,2024-09-26T06:12:35Z,5241314615,141,12.6,5241314617,212,6.8,5241314613,140,70,5241314609,56,Right,5242167583,178,,5241314619,213,0.22,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862039,496,61,1,43,29,agh9ifb2mw3ivjusgedj7c3fe,0,68.5,12.8,2024-09-25T19:45:09.770Z,2024-09-26T06:12:42Z,5242167647,178,,5241314655,56,Right,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862049,252,49,1,43,30,1n1j0wsl763lq7ee1k0c11c02,1,29.2,74.1,2024-09-25T19:45:10.901Z,2024-09-26T06:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862117,253,1,1,43,31,1n1j0wsl763lq7ee1k0c11c02,1,30.9,74.2,2024-09-25T19:45:12.025Z,2024-09-26T06:12:49Z,5241315111,141,71.1,5241315109,140,40.9,5241315113,212,10.7,5241315107,56,Back,5242167719,178,,5241315115,213,6.09,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862131,254,1,1,43,36,1n1j0wsl763lq7ee1k0c11c02,0,45.4,77.6,2024-09-25T19:45:16.559Z,2024-09-26T06:12:53Z,5241315209,141,100,5241315213,213,0.97,5242167741,178,,5241315205,56,Left,5241315211,212,20.1,5241315207,140,56.2,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862137,255,5,1,43,38,1n1j0wsl763lq7ee1k0c11c02,0,55.8,101.7,2024-09-25T19:45:18.601Z,2024-09-26T06:12:55Z,5241315285,347,,5241315351,233,497,5241315283,56,Left,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862143,497,5,1,43,38,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,-1.7,2024-09-25T19:45:18.601Z,2024-09-26T06:12:56Z,5241315317,56,Back,5241315329,233,255,5241315319,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862279,498,1,1,43,49,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,0,2024-09-25T19:45:29.477Z,2024-09-26T06:12:59Z,5241316177,212,16.5,5241316175,141,4.3,5241316169,107,,5241316173,140,29.6,5241316179,213,2.92,5241316171,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862335,499,1,1,43,52,agh9ifb2mw3ivjusgedj7c3fe,1,29.5,6.7,2024-09-25T19:45:32.865Z,2024-09-26T06:13:02Z,5241316511,213,2.14,5241316495,56,Back,5242167817,178,,5241316503,141,25.9,5241316507,212,15.5,5241316499,140,21.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862373,500,1,1,43,56,agh9ifb2mw3ivjusgedj7c3fe,1,23,38.9,2024-09-25T19:45:36.752Z,2024-09-26T06:13:05Z,5241316713,140,28.4,5241316711,56,Back,5242167833,178,,5241316719,213,1.32,5241316715,141,71.7,5241316717,212,23,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862399,501,1,1,43,58,agh9ifb2mw3ivjusgedj7c3fe,1,28.4,71.7,2024-09-25T19:45:38.919Z,2024-09-26T06:13:09Z,5241316897,56,Back,5241316905,213,4.46,5242167879,178,,5241316903,212,26.1,5241316899,140,22.2,5241316901,141,34.6,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862465,502,1,1,44,2,agh9ifb2mw3ivjusgedj7c3fe,1,22.6,37.1,2024-09-25T19:45:42.238Z,2024-09-26T06:13:12Z,5242167939,178,,5241317319,212,16,5241317321,213,2.54,5241317313,56,Back,5241317315,140,10,5241317317,141,50.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862475,503,1,1,44,10,agh9ifb2mw3ivjusgedj7c3fe,1,10,50.4,2024-09-25T19:45:50.799Z,2024-09-26T06:13:34Z,5241317385,141,81.1,5241317387,212,22,5241317389,213,1.25,5241317381,56,Back,5241317383,140,16.5,5242168191,178,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862501,504,1,1,44,12,agh9ifb2mw3ivjusgedj7c3fe,1,16.4,85.3,2024-09-25T19:45:52.889Z,2024-09-26T06:13:37Z,5241317507,140,27.3,5241317505,56,Back,5241317511,212,13.2,5241317509,141,95,5242168223,178,,5241317513,213,0.52,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862503,505,3,1,44,15,agh9ifb2mw3ivjusgedj7c3fe,0,29,95.2,2024-09-25T19:45:55.221Z,2024-09-26T06:13:40Z,5241317659,233,257,5242168249,178,,5241317531,56,Back,5242011537,464,,5241317533,285,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862523,257,7,1,44,15,1n1j0wsl763lq7ee1k0c11c02,1,71,4.8,2024-09-25T19:45:55.469Z,2024-09-26T06:13:43Z,5241317651,233,505,5242011569,385,,5241317643,56,Right,5241317655,286,,5242168263,178,,5241317641,167,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862553,258,5,1,44,16,1n1j0wsl763lq7ee1k0c11c02,0,70.4,-2,2024-09-25T19:45:56.171Z,2024-09-26T06:13:52Z,5241318633,233,506,5241317829,56,Right,5241317831,347,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862675,506,5,1,44,16,agh9ifb2mw3ivjusgedj7c3fe,1,29.6,102,2024-09-25T19:45:56.171Z,2024-09-26T06:13:53Z,5241318511,347,,5241318567,233,258,5241318509,56,Back,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862713,507,1,1,44,32,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,100,2024-09-25T19:46:12.801Z,2024-09-26T06:14:18Z,5241318723,141,92.1,5241318719,56,Back,5241318721,140,29.8,5241318725,212,7.9,5241318727,213,5.29,5241318717,107,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862745,508,1,1,44,34,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,90.8,2024-09-25T19:46:14.944Z,2024-09-26T06:14:22Z,5241318867,213,4.08,5241318865,212,30.9,5241318859,56,Back,5242168623,178,,5241318861,140,10,5241318863,141,54.2,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862763,509,1,1,44,38,agh9ifb2mw3ivjusgedj7c3fe,1,9.2,43.6,2024-09-25T19:46:18.585Z,2024-09-26T06:14:24Z,5241318971,56,Back,5241318979,213,5.06,5241318973,140,17.7,5242168627,178,,5241318975,141,7.6,5241318977,212,26.1,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862789,510,1,1,44,40,agh9ifb2mw3ivjusgedj7c3fe,1,17.7,7.6,2024-09-25T19:46:21.075Z,2024-09-26T06:14:27Z,5241319101,141,10.3,5241319103,212,13.9,5241319099,140,30.8,5241319097,56,Back,5242168647,178,,5241319105,213,0.13,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862793,511,1,1,44,42,agh9ifb2mw3ivjusgedj7c3fe,0,29.5,10.1,2024-09-25T19:46:22.491Z,2024-09-26T06:14:31Z,5241319145,213,1.26,5241319135,168,,5241319137,56,Back,5241319139,140,33.3,5241319143,212,13.2,5241319141,141,28.6,5242168667,178,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862821,259,1,1,44,44,1n1j0wsl763lq7ee1k0c11c02,1,63.8,70.3,2024-09-25T19:46:24.297Z,2024-09-26T06:14:36Z,5241321931,141,57.9,5241321933,212,8.6,5241319241,56,Center,5241321929,140,65.4,5241321935,213,4.91,5242168719,178,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862835,260,49,1,44,44,1n1j0wsl763lq7ee1k0c11c02,1,68.4,63.2,2024-09-25T19:46:24.996Z,2024-09-26T06:14:49Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862913,261,1,1,44,46,1n1j0wsl763lq7ee1k0c11c02,1,68.5,59.8,2024-09-25T19:46:27.008Z,2024-09-26T06:14:53Z,5241319763,141,27.3,5241319761,140,71.4,5241319765,212,22.3,5241319767,213,4.85,5241319759,56,Center,5242168929,178,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862947,262,1,1,44,54,1n1j0wsl763lq7ee1k0c11c02,1,91.3,29,2024-09-25T19:46:34.227Z,2024-09-26T06:14:57Z,5241319967,56,Right,5241319975,213,4.35,5242168991,178,,5241319971,141,13.2,5241319969,140,87.4,5241319973,212,11.5,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862963,263,1,1,44,56,1n1j0wsl763lq7ee1k0c11c02,0,87.8,13.8,2024-09-25T19:46:36.346Z,2024-09-26T06:15:00Z,5242012073,20,,5241320097,141,57.5,5241320095,140,92.8,5242012071,224,,5241320099,212,30.2,5241320091,155,,5241320089,2,,5242169045,178,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,5241320093,56,5241320101,213,Center,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862977,512,44,1,44,57,agh9ifb2mw3ivjusgedj7c3fe,1,7.5,41.8,2024-09-25T19:46:38.080Z,2024-09-26T10:26:50Z,5241320209,233,264,5241320165,285,,5241320163,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725862973,264,44,1,44,57,1n1j0wsl763lq7ee1k0c11c02,0,92.5,58.2,2024-09-25T19:46:38.081Z,2024-09-26T06:15:03Z,5241320153,56,Center,5241320213,233,512,5241320157,286,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862983,513,12,1,44,58,agh9ifb2mw3ivjusgedj7c3fe,1,7.9,40.6,2024-09-25T19:46:38.170Z,2024-09-26T10:26:50Z,5241320181,56,Back,5241320193,15,,5242169147,388,,5241320189,213,4.9,5241320183,140,12.4,5241320187,212,25.1,5241320185,141,4.3,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725863181,266,70,1,45,0,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2024-09-25T19:46:40.800Z,2024-09-25T19:47:01Z,5241321329,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725862991,514,49,1,45,1,agh9ifb2mw3ivjusgedj7c3fe,1,12.4,4.3,2024-09-25T19:46:41.879Z,2024-09-26T06:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725863027,515,1,1,45,3,agh9ifb2mw3ivjusgedj7c3fe,1,17,4.4,2024-09-25T19:46:43.811Z,2024-09-26T06:15:16Z,5241320463,213,6.22,5241320461,212,20.4,5241320455,56,Back,5241320457,140,36.4,5242169271,178,,5241320459,141,2.6,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725863051,516,1,1,45,5,agh9ifb2mw3ivjusgedj7c3fe,1,37,2.8,2024-09-25T19:46:45.879Z,2024-09-26T06:15:18Z,5242169309,178,,5241320601,141,29.8,5241320603,212,18.8,5241320599,140,41,5241320597,56,Back,5241320605,213,1.35,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725863089,517,1,1,45,8,agh9ifb2mw3ivjusgedj7c3fe,1,40.9,31.8,2024-09-25T19:46:48.202Z,2024-09-26T06:15:22Z,5241320823,212,14.2,5241320819,140,44.8,5241320821,141,51.8,5242169337,178,,5241320825,213,1.28,5241320817,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
