id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,teamName
2791943973,326,45,1,30,47,agh9ifb2mw3ivjusgedj7c3fe,0,40.9,28,2025-03-27T20:31:40.126Z,2025-03-27T22:47:00Z,5601588079,285,,5601588077,56,Back,5601588115,233,168,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791943983,169,1,1,30,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.1,67.3,2025-03-27T20:31:41.127Z,2025-03-27T22:44:19Z,5601588127,56,Center,5601588135,213,4.27,5601588131,141,54.9,5601588129,140,51.3,5601588133,212,9.3,,,,,,,,,,5xthw4pr86vwld0r2bz0b2v2t,José Arnáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791943989,170,1,1,30,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,51.3,54.9,2025-03-27T20:31:42.680Z,2025-03-27T22:44:19Z,5601588167,56,Right,5601588177,1,,5601588169,140,58.6,5601588173,212,35,5601588171,141,4.7,5601588175,213,4.93,,,,,,,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791943991,171,1,1,30,54,2l0ldgiwsgb8d6y3z0sfgjzyj,0,62.4,4.4,2025-03-27T20:31:46.888Z,2025-03-27T22:44:18Z,5601588201,141,36,5601588205,213,0.82,5601588199,140,81.6,5601588197,56,Center,5601588203,212,29.5,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944009,327,12,1,30,56,agh9ifb2mw3ivjusgedj7c3fe,1,18.1,58.5,2025-03-27T20:31:48.463Z,2025-03-27T22:47:00Z,5601588285,140,32.5,5601588283,56,Back,5601588287,141,92.1,5601588289,212,27.4,5601588291,213,0.99,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944011,172,1,1,31,1,2l0ldgiwsgb8d6y3z0sfgjzyj,0,73.5,3.8,2025-03-27T20:31:54.040Z,2025-03-27T22:44:18Z,5601588295,56,Right,5601588303,213,1.12,5601588297,140,77.4,5601588293,155,,5601588299,141,16.2,5601588301,212,9.4,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944013,328,44,1,31,4,agh9ifb2mw3ivjusgedj7c3fe,1,26.1,80.6,2025-03-27T20:31:57.246Z,2025-03-27T22:46:59Z,5601588315,233,173,5601588307,56,Back,5601588309,285,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944015,173,44,1,31,4,2l0ldgiwsgb8d6y3z0sfgjzyj,0,73.9,19.4,2025-03-27T20:31:57.247Z,2025-03-27T22:44:18Z,5601588311,56,Right,5601588319,233,328,5601588313,286,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944019,329,1,1,31,5,agh9ifb2mw3ivjusgedj7c3fe,0,32,75.3,2025-03-27T20:31:57.582Z,2025-03-27T22:46:59Z,5601588351,212,9.8,5601588345,56,Back,5601588349,141,81.2,5601588353,213,0.42,5601588343,3,,5601588347,140,40.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944059,174,61,1,31,5,2l0ldgiwsgb8d6y3z0sfgjzyj,0,56.7,17.4,2025-03-27T20:31:57.641Z,2025-03-27T22:44:17Z,5601588531,56,Right,,,,,,,,,,,,,,,,,,,,,,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944021,330,49,1,31,7,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,81.3,2025-03-27T20:32:00.207Z,2025-03-27T22:46:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944047,331,1,1,31,14,agh9ifb2mw3ivjusgedj7c3fe,1,40.9,70.8,2025-03-27T20:32:06.334Z,2025-03-27T22:46:58Z,5601588465,141,56.9,5601588461,56,Center,5601588469,213,5.71,5601588463,140,55,5601588467,212,17.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944051,332,1,1,31,15,agh9ifb2mw3ivjusgedj7c3fe,1,55,56.9,2025-03-27T20:32:08.158Z,2025-03-27T22:46:58Z,5601588481,213,3.5,5601588475,140,46.3,5601588479,212,9.7,5601588473,56,Back,5601588477,141,51.9,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944067,333,1,1,31,17,agh9ifb2mw3ivjusgedj7c3fe,1,46.6,50.1,2025-03-27T20:32:09.550Z,2025-03-27T22:46:57Z,5601588569,213,5.38,5601588567,212,18.3,5601588563,140,57.4,5601588565,141,29,5601588561,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944075,334,1,1,31,21,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,20.3,2025-03-27T20:32:13.718Z,2025-03-27T22:46:57Z,5601588595,212,8.8,5601588591,140,66.8,5601588589,56,Right,5601588597,213,5.37,5601588593,141,10,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944083,335,1,1,31,22,agh9ifb2mw3ivjusgedj7c3fe,1,66.8,10,2025-03-27T20:32:15.078Z,2025-03-27T22:46:56Z,5601588635,140,61.1,5601588639,212,7.1,5601588633,56,Right,5601588641,213,2.57,5601588637,141,15.7,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944085,336,1,1,31,23,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,15.8,2025-03-27T20:32:16.278Z,2025-03-27T22:46:56Z,5601588663,213,1.63,5601588657,140,60.5,5601588661,212,11,5601588655,56,Center,5601588659,141,31.9,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944087,337,1,1,31,26,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,32.6,2025-03-27T20:32:18.543Z,2025-03-27T22:46:56Z,5601588699,140,66.7,5601588705,213,0.47,5601588701,141,37,5601588703,212,6.6,5601588697,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944091,338,1,1,31,27,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,37,2025-03-27T20:32:20.198Z,2025-03-27T22:46:55Z,5601588715,56,Center,5601588719,141,28.9,5601588723,213,3.79,5601588721,212,9.1,5601588717,140,59.8,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944095,175,27,1,31,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T20:32:21.313Z,2025-03-27T22:44:17Z,5601588727,41,Injury,5601588739,233,339,5601588729,53,1wezo3pjdktc0iqaxze3uh2sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944093,339,27,1,31,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-27T20:32:21.313Z,2025-03-27T22:46:55Z,5601588733,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944269,177,28,1,32,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T20:33:23.224Z,2025-03-27T22:44:16Z,5601589625,233,342,5601589611,55,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944271,342,28,1,32,30,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-27T20:33:23.224Z,2025-03-27T22:46:54Z,5601589615,55,339,5601589619,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944285,178,68,1,32,36,2l0ldgiwsgb8d6y3z0sfgjzyj,0,44.8,69.6,2025-03-27T20:33:28.657Z,2025-03-27T22:44:16Z,5601589773,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944287,343,68,1,32,36,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,30.8,2025-03-27T20:33:29.270Z,2025-03-27T23:06:19Z,5601590231,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944299,344,1,1,32,40,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,30.8,2025-03-27T20:33:32.550Z,2025-03-27T23:06:24Z,5601589907,189,,5601589785,140,63.8,5601589789,212,21.4,5601589791,213,1.28,5601589787,141,60.9,5601589783,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944301,345,1,1,32,42,agh9ifb2mw3ivjusgedj7c3fe,1,64,60.9,2025-03-27T20:33:34.374Z,2025-03-27T23:06:29Z,5601589807,140,70.2,5601589805,56,Left,5601589905,189,,5601589811,212,20.4,5601589809,141,89.3,5601589813,213,1.25,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944305,346,1,1,32,44,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,89.3,2025-03-27T20:33:37.262Z,2025-03-27T22:46:53Z,5601589833,141,70.7,5601589837,213,4.08,5601589829,56,Center,5601589835,212,15.7,5601589831,140,61.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944315,347,1,1,32,45,agh9ifb2mw3ivjusgedj7c3fe,1,61,69.9,2025-03-27T20:33:38.318Z,2025-03-27T22:46:52Z,5601589899,212,18.8,5601589897,141,42.2,5601589893,56,Center,5601589901,213,4.69,5601589895,140,60.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944335,348,1,1,32,50,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,42.2,2025-03-27T20:33:42.453Z,2025-03-27T22:46:52Z,5601590039,141,29,5601590035,56,Center,5601590037,140,70.1,5601590041,212,13.4,5601590043,213,5.55,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944337,349,1,1,32,51,agh9ifb2mw3ivjusgedj7c3fe,1,70.1,29.9,2025-03-27T20:33:43.630Z,2025-03-27T22:46:52Z,5601590067,213,3.02,5601590063,141,33.1,5601590061,140,53.6,5601590065,212,17.5,5601590059,56,Center,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944343,350,1,1,32,52,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,33.1,2025-03-27T20:33:44.566Z,2025-03-27T22:46:51Z,5601590121,213,1.32,5601590117,141,67.8,5601590115,140,59.3,5601590119,212,24.3,5601590113,56,Center,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944351,351,1,1,32,56,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,67.4,2025-03-27T20:33:48.502Z,2025-03-27T22:46:51Z,5601590163,141,65.9,5601590167,213,6.19,5601590165,212,11,5601590161,140,71.6,5601590159,56,Center,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944371,352,1,1,32,57,agh9ifb2mw3ivjusgedj7c3fe,1,72,66,2025-03-27T20:33:50.086Z,2025-03-27T22:46:50Z,5601590215,140,86.4,5601590219,212,23.4,5601590213,56,Left,5601590217,141,92.3,5601590221,213,0.87,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944395,353,1,1,33,4,agh9ifb2mw3ivjusgedj7c3fe,1,86.4,85.2,2025-03-27T20:33:56.350Z,2025-03-27T22:46:50Z,5601590295,140,76.1,5601590299,212,12.8,5601590301,213,3.7,5601590293,56,Center,5601590297,141,75.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944397,354,1,1,33,5,agh9ifb2mw3ivjusgedj7c3fe,1,76.1,75.2,2025-03-27T20:33:57.582Z,2025-03-27T22:46:50Z,5601590347,56,Left,5601590351,141,83.3,5601590355,213,0.36,5601590349,140,89.9,5601590353,212,15.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944399,355,1,1,33,7,agh9ifb2mw3ivjusgedj7c3fe,0,88.6,82.7,2025-03-27T20:33:59.662Z,2025-03-27T23:06:39Z,5601590371,213,4.8,5601710649,20,,5601590361,155,,5601590365,140,91.1,5601590363,56,Center,5601590369,212,31.8,5601710647,223,,5601590359,2,,eb3ci3a120om80v80mobsus8a,Gavi,5601590367,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944403,179,12,1,33,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,8.7,54.6,2025-03-27T20:34:01.863Z,2025-03-27T22:44:15Z,5601590411,15,,5601590397,213,6.26,5601590393,141,53.9,5601590395,212,20.9,5601590389,56,Back,5601590391,140,28.6,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944413,356,1,1,33,11,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,37.9,2025-03-27T20:34:03.974Z,2025-03-27T22:46:49Z,5601590443,213,5.08,5601590441,212,19.1,5601590437,140,76.4,5601590435,56,Right,5601590439,141,11.8,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944419,180,83,1,33,19,2l0ldgiwsgb8d6y3z0sfgjzyj,0,13.6,92.1,2025-03-27T20:34:11.383Z,2025-03-27T22:44:15Z,5601590489,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,5xthw4pr86vwld0r2bz0b2v2t,José Arnáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944423,357,1,1,33,19,agh9ifb2mw3ivjusgedj7c3fe,1,83.4,10.3,2025-03-27T20:34:11.797Z,2025-03-27T22:46:48Z,5601590485,213,0.94,5601590481,141,25,5601590479,140,90.3,5601590483,212,12.3,5601590477,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944429,358,1,1,33,21,agh9ifb2mw3ivjusgedj7c3fe,0,90.2,25.1,2025-03-27T20:34:14.078Z,2025-03-27T22:46:48Z,5601590511,141,28.6,5601590515,213,2.27,5601590513,212,3.1,5601590509,140,88.3,5601590535,195,,5601590507,56,Center,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944431,181,61,1,33,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,11.8,74.2,2025-03-27T20:34:15.048Z,2025-03-27T22:44:15Z,5601590519,56,Back,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944437,182,12,1,33,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.9,58.8,2025-03-27T20:34:16.216Z,2025-03-27T22:44:14Z,5601590539,56,Back,5601590547,213,1.5,5601590541,140,12.8,5601590555,167,,5601590545,212,29.2,5601590543,141,100,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944439,183,5,1,33,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,14.9,101.5,2025-03-27T20:34:17.209Z,2025-03-27T22:44:14Z,5601590551,347,,5601591073,233,359,5601590549,56,Back,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944537,359,5,1,33,24,agh9ifb2mw3ivjusgedj7c3fe,1,85.1,-1.5,2025-03-27T20:34:17.209Z,2025-03-27T22:46:47Z,5601591065,347,,5601591063,56,Right,5601591069,233,183,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944501,184,18,1,33,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T20:34:28.385Z,2025-03-27T23:06:47Z,5601590865,41,,5601590903,55,185,5601590867,44,Midfielder,5601590869,59,18,,,,,,,,,,,,,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944505,185,19,1,33,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T20:34:28.386Z,2025-03-27T23:06:47Z,5601590893,44,Midfielder,5601590957,293,2,5601590885,41,,5601591441,292,7,5601590895,55,184,5601590891,59,14,5601590889,145,8,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944693,190,40,1,33,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T20:34:32.155Z,2025-03-27T22:44:13Z,5601592069,194,amjegysk3et638l4od103c7o5,5601592063,59,"1, 12, 3, 7, 24, 5, 14, 8, 10, 9, 20, 13, 31, 4, 11, 15, 16, 17, 22, 23, 29, 37",5601592067,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5601592059,30,"amjegysk3et638l4od103c7o5, 7r7wgbcu7vmlj19m9jpjhu1yi, 8ij122duxc65thlj8flk2xdjp, f4gpe0pxov8sea9e0fs24h8q2, bi8nrmyaxsgbhixw921fzvm5l, 5b9awsil5bgqrsc13xsoj35nu, 9xbo6c8uq29ueuyinngjjiaj9, eqw6fu3no9qxejk17tqgeey5m, bpf2fcb73l96fwspo72shmkiy, cy3c0cj6yy1mokaj0mlk4k9re, 5xthw4pr86vwld0r2bz0b2v2t, 15no5m0njma23gf0ygu9agt05, 9fdp10ya29ml4t3f2h132cr56, 7ms6l8qho3p4jm1soleldqvv9, 2zcha0sd7axiu2s2c0bccz2s5, 1vupjbihmf0b4gzjskmrmptqt, 5t2ngljfiapcn98qlnbifg53p, 946z96r5q70ryslp3hlhafnx1, 5tiol5jc7h11oic9vvyu83fqi, bvs3rixmobb9gje6kfvhgb52i, b5muwvixv0nq4uylgzxz7302c, erxux52uzol4p4fqqz929zuhg",5601592061,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5601592065,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944553,360,1,1,33,54,agh9ifb2mw3ivjusgedj7c3fe,1,84,0,2025-03-27T20:34:46.790Z,2025-03-27T22:46:47Z,5601591187,107,,5601591197,212,10.5,5601591191,56,Right,5601591195,141,10.6,5601591193,140,78,5601591199,213,2.22,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944549,186,83,1,33,58,2l0ldgiwsgb8d6y3z0sfgjzyj,0,22.3,98.7,2025-03-27T20:34:51.105Z,2025-03-27T23:07:11Z,5601591239,399,ezviixcyaaj162saxs2yl27s9,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944555,361,1,1,33,59,agh9ifb2mw3ivjusgedj7c3fe,0,78.4,3.4,2025-03-27T20:34:51.486Z,2025-03-27T23:23:44Z,5601591209,212,2.6,5601591203,56,Right,5601591211,213,0,5601591205,140,80.9,5601591277,233,187,5601591281,286,,5601591207,141,3.4,5601591275,236,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944569,187,74,1,33,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20,98.4,2025-03-27T20:34:51.487Z,2025-03-27T23:07:14Z,5601591283,233,361,5601591273,285,,5601591271,56,Back,,,,,,,,,,,,,,,,5xthw4pr86vwld0r2bz0b2v2t,José Arnáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944571,188,5,1,34,0,2l0ldgiwsgb8d6y3z0sfgjzyj,0,22.1,101.2,2025-03-27T20:34:52.526Z,2025-03-27T23:07:15Z,5601591289,347,,5601591295,233,362,5601591287,56,Back,,,,,,,,,,,,,,,,5xthw4pr86vwld0r2bz0b2v2t,José Arnáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944567,362,5,1,34,0,agh9ifb2mw3ivjusgedj7c3fe,1,77.9,-1.2,2025-03-27T20:34:52.526Z,2025-03-27T23:23:54Z,5601591291,233,188,5601591267,347,,5601591265,56,Right,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944589,363,1,1,34,8,agh9ifb2mw3ivjusgedj7c3fe,1,77.5,0,2025-03-27T20:35:00.398Z,2025-03-27T22:46:46Z,5601591427,107,,5601591437,213,1.1,5601591429,56,Right,5601591433,141,7.1,5601591431,140,80.4,5601591435,212,6.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944593,364,1,1,34,9,agh9ifb2mw3ivjusgedj7c3fe,1,80.5,7.3,2025-03-27T20:35:02.278Z,2025-03-27T22:46:45Z,5601591457,141,2.8,5601591461,213,3.64,5601591455,140,75.1,5601591453,56,Right,5601591459,212,6.4,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944601,365,1,1,34,10,agh9ifb2mw3ivjusgedj7c3fe,1,75.1,2.8,2025-03-27T20:35:03.006Z,2025-03-27T22:46:45Z,5601591481,56,Center,5601591485,141,30.2,5601591483,140,73,5601591489,213,1.69,5601591487,212,18.8,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944611,366,1,1,34,12,agh9ifb2mw3ivjusgedj7c3fe,1,73,30.2,2025-03-27T20:35:04.894Z,2025-03-27T22:46:45Z,5601591511,140,62.5,5601591515,141,31.1,5601591519,212,11,5601591523,213,3.09,5601591507,56,Center,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944619,367,1,1,34,13,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,32.8,2025-03-27T20:35:06.238Z,2025-03-27T22:46:44Z,5601591563,141,75.9,5601591567,213,1.37,5601591559,56,Center,5601591565,212,29.9,5601591561,140,68.9,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944627,368,1,1,34,18,agh9ifb2mw3ivjusgedj7c3fe,1,69.3,76.7,2025-03-27T20:35:10.542Z,2025-03-27T22:46:44Z,5601591609,141,60,5601591613,213,4.55,5601591605,56,Center,5601591611,212,11.5,5601591607,140,67.5,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944633,369,1,1,34,20,agh9ifb2mw3ivjusgedj7c3fe,1,67.6,60.2,2025-03-27T20:35:13.014Z,2025-03-27T22:46:43Z,5601591649,213,2.49,5601591643,140,62.3,5601591641,56,Center,5601591645,141,66.5,5601591647,212,7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791944635,370,1,1,34,21,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,66.5,2025-03-27T20:35:14.190Z,2025-03-27T22:46:43Z,5601591655,140,68.7,5601591659,212,6.8,5601591653,56,Center,5601591661,213,0,5601591657,141,66.5,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
