id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value,teamName
2756215515,23,11,1,3,24,agh9ifb2mw3ivjusgedj7c3fe,1,2.2,54.3,2024-12-07T15:20:48.840Z,2024-12-08T07:10:59Z,5408793973,56,Back,5408794225,378,,5408793975,88,,5410035433,388,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756215499,22,43,1,3,25,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T15:20:49.928Z,2024-12-07T15:20:54Z,5407035665,140,2.2,5407035663,56,Back,5407035661,123,0,5407035669,212,0,5407035671,213,3.14,5407035667,141,54.3,5407036271,144,1,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756215853,24,1,1,3,31,agh9ifb2mw3ivjusgedj7c3fe,1,15,59,2024-12-07T15:20:56.500Z,2024-12-08T07:11:10Z,5407037527,140,15,5407037529,141,38.3,5407037533,213,4.71,5410035627,178,,5407037531,212,14.1,5407037523,123,,5407037525,56,Back,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756216029,25,1,1,3,34,agh9ifb2mw3ivjusgedj7c3fe,1,16.8,37.7,2024-12-07T15:20:59.097Z,2024-12-08T07:11:16Z,5407038571,141,40.6,5407038569,140,28.3,5407038575,213,0.16,5407038573,212,12.2,5407038567,56,Back,5410035707,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756216273,26,1,1,3,41,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,37.3,2024-12-07T15:21:06.348Z,2024-12-08T07:11:24Z,5410035771,178,,5407040071,140,28,5407040069,56,Back,5407040075,212,19.2,5407040073,141,63.9,5407040077,213,1.92,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756216289,27,27,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T15:21:14.227Z,2024-12-08T07:11:40Z,5407040623,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756216365,32,27,1,3,49,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2024-12-07T15:21:14.227Z,2024-12-08T07:11:41Z,5407487885,41,Injury,5407040601,233,27,5407487889,53,74z66mnnh5ipu13ihlqtun40k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756216699,28,28,1,4,3,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T15:21:28.435Z,2024-12-08T07:11:44Z,5407042377,55,27,5407042819,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756216755,33,28,1,4,3,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2024-12-07T15:21:28.435Z,2024-12-08T07:11:44Z,5407042685,55,32,5407042709,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756216721,29,68,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,1,33.7,70.8,2024-12-07T15:21:32.587Z,2024-12-08T07:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756216791,34,68,1,4,8,ah8dala7suqqkj04n2l8xz4zd,0,66.8,32.2,2024-12-07T15:21:32.769Z,2024-12-08T07:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756216931,30,1,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,63.6,2024-12-07T15:21:37.252Z,2024-12-08T07:11:56Z,5407043717,56,Back,5407043719,140,44.4,5407043723,212,14.1,5407043725,213,4.73,5410036307,178,,5407043721,141,42.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756217033,31,1,1,4,15,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,45.4,2024-12-07T15:21:40.480Z,2024-12-08T07:11:59Z,5407044247,140,46,5407044259,213,1.58,5407044241,56,Back,5407044255,212,14.6,5407044251,141,66.9,5410036423,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756217187,32,1,1,4,21,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,73,2024-12-07T15:21:46.422Z,2024-12-08T07:12:04Z,5407045109,213,0.99,5407045101,56,Left,5407045105,141,96.3,5407045103,140,65.2,5407045107,212,18.9,5410036601,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756217303,33,1,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,62.3,92.6,2024-12-07T15:21:48.848Z,2024-12-08T07:12:08Z,5407045749,212,20.3,5407045751,213,3.58,5407045743,56,Back,5407045745,140,44.8,5410036671,178,,5407045747,141,79.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756217441,34,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,47.9,73.8,2024-12-07T15:21:52.074Z,2024-12-08T07:12:14Z,5407046505,212,50.6,5407046509,213,5.18,5407046513,1,,5407046497,196,,5407046501,140,69.6,5407046499,56,Right,5407046503,141,7.4,5407046495,155,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,5410036743,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756217535,35,1,1,4,32,agh9ifb2mw3ivjusgedj7c3fe,0,70.5,13.5,2024-12-07T15:21:57.357Z,2024-12-08T07:12:19Z,5407046931,1,,5407046929,213,0.59,5407046921,140,97,5407046925,212,33.4,5407046919,56,Center,5407046923,141,40.7,5410036861,178,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756217523,35,52,1,4,37,ah8dala7suqqkj04n2l8xz4zd,1,3.9,60.1,2024-12-07T15:22:02.357Z,2024-12-08T07:12:32Z,5408798667,376,,5410036939,178,,,,,,,,,,,,,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756217911,36,80,1,4,48,ah8dala7suqqkj04n2l8xz4zd,0,6.5,49.3,2024-12-07T15:22:13.165Z,2024-12-08T07:12:43Z,5410037283,178,,,,,,,,,,,,,,,,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756218107,37,1,1,4,52,ah8dala7suqqkj04n2l8xz4zd,1,8.5,47.6,2024-12-07T15:22:16.897Z,2024-12-08T07:12:50Z,5407049781,213,5.15,5407049771,56,Back,5407049783,1,,5407049773,140,22,5407049779,212,33.2,5407049777,141,3.5,5410037379,178,,5407049767,155,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756218189,38,1,1,4,55,ah8dala7suqqkj04n2l8xz4zd,1,21.1,3.5,2024-12-07T15:22:20.272Z,2024-12-08T07:12:59Z,5407050251,140,4.6,5407050257,213,2.93,5407050255,212,17.7,5407050253,141,8.9,5407050249,56,Back,5410037473,178,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756218323,39,1,1,4,57,ah8dala7suqqkj04n2l8xz4zd,0,4.6,8.9,2024-12-07T15:22:22.606Z,2024-12-08T07:13:01Z,5407050945,212,55.3,5407050943,141,37,5407050937,157,,5407050941,140,54,5407050949,1,,5407050947,213,0.35,5410037535,178,,5407050939,56,Center,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756218311,36,49,1,5,3,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,60.2,2024-12-07T15:22:28.051Z,2024-12-08T07:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756218457,37,1,1,5,5,agh9ifb2mw3ivjusgedj7c3fe,1,46.5,60.6,2024-12-07T15:22:29.783Z,2024-12-08T07:13:09Z,5407051585,141,54.5,5407051583,140,50.9,5407051581,56,Center,5407051589,212,6.2,5410037639,178,,5407051595,213,5.55,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756218515,38,1,1,5,8,agh9ifb2mw3ivjusgedj7c3fe,1,51.7,46.9,2024-12-07T15:22:32.815Z,2024-12-08T07:13:16Z,5410037775,178,,5407051907,212,9.6,5407051909,213,2.48,5407051901,56,Back,5407051903,140,44.5,5407051905,141,55.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756218655,39,1,1,5,9,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,55.8,2024-12-07T15:22:34.602Z,2024-12-08T07:13:20Z,5407052641,141,91.8,5407052645,212,28.4,5407052635,56,Left,5407052647,213,1.04,5410037833,178,,5407052639,140,58.3,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756218777,40,1,1,5,13,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,91.8,2024-12-07T15:22:38.075Z,2024-12-08T07:13:24Z,5410037917,178,,5407053337,212,18.6,5407053345,213,3.47,5407053319,56,Back,5407053325,140,41.1,5407053331,141,82.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756218901,41,1,1,5,18,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,73.5,2024-12-07T15:22:43.601Z,2024-12-08T07:13:29Z,5407053933,212,17.7,5407053935,213,4.61,5407053929,140,43.6,5407053931,141,47.6,5410037979,178,,5407053927,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756218983,42,1,1,5,22,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,43.6,2024-12-07T15:22:47.354Z,2024-12-08T07:13:33Z,5407054397,213,5.27,5407054385,56,Right,5407054391,141,4.6,5410038037,178,,5407054393,212,31.3,5407054387,140,62.3,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219015,43,1,1,5,25,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,4.7,2024-12-07T15:22:50.054Z,2024-12-08T07:13:39Z,5407054561,212,16.7,5407054563,213,1.31,5407054559,141,28.5,5407054555,56,Center,5410038177,178,,5407054557,140,68.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219065,44,1,1,5,26,agh9ifb2mw3ivjusgedj7c3fe,1,68.9,28.3,2024-12-07T15:22:51.703Z,2024-12-08T07:13:46Z,5407054837,213,2.72,5407054835,212,8.3,5407054829,56,Center,5407054833,141,33.3,5410038337,178,,5407054831,140,61.7,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219095,40,83,1,5,28,ah8dala7suqqkj04n2l8xz4zd,0,39.8,74.8,2024-12-07T15:22:53.064Z,2024-12-08T07:13:49Z,5407055661,399,3hht0os2uzu234yq550i3fbe2,,,,,,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756219117,45,1,1,5,28,agh9ifb2mw3ivjusgedj7c3fe,1,62.7,32.2,2024-12-07T15:22:53.093Z,2024-12-08T07:13:51Z,5407055113,212,14.1,5407055107,56,Right,5410038449,178,,5407055115,213,4.83,5407055111,141,11.6,5407055109,140,64.3,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219161,46,1,1,5,31,agh9ifb2mw3ivjusgedj7c3fe,1,65.4,21.9,2024-12-07T15:22:55.899Z,2024-12-08T07:13:56Z,5410038569,178,,5407055367,56,Center,5407055373,212,15.4,5407055375,213,1.19,5407055369,140,70.8,5407055371,141,43,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219239,47,1,1,5,32,agh9ifb2mw3ivjusgedj7c3fe,1,70.9,44.5,2024-12-07T15:22:57.512Z,2024-12-08T07:14:15Z,5407055825,212,17.3,5407055819,56,Center,5407055823,141,63.6,5407055821,140,60,5407055827,213,2.29,5410038937,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219341,48,1,1,5,36,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,64.2,2024-12-07T15:23:00.982Z,2024-12-08T07:14:18Z,5407056349,213,5.59,5407056341,56,Center,5407056345,141,26.2,5407056343,140,91.5,5407056351,1,,5407056339,155,,5410038971,178,,5407056347,212,40.6,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219417,50,3,1,5,39,agh9ifb2mw3ivjusgedj7c3fe,0,95.4,37.4,2024-12-07T15:23:03.879Z,2024-12-08T07:15:23Z,5407060869,233,41,5407056725,286,,5407056721,56,Center,5408807171,464,,5410039087,178,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219407,49,43,1,5,39,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T15:23:04.055Z,2024-12-07T15:23:31Z,5407056691,56,Center,5407056693,286,0,5407060133,144,3,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219523,41,7,1,5,39,ah8dala7suqqkj04n2l8xz4zd,1,4.6,62.6,2024-12-07T15:23:04.130Z,2024-12-08T11:01:02Z,5407060813,233,50,5408808357,384,,5410039127,178,,5407057243,285,,5407057241,56,Back,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756219531,42,10,1,5,40,ah8dala7suqqkj04n2l8xz4zd,1,1.6,55,2024-12-07T15:23:05.131Z,2024-12-08T07:15:28Z,5407060075,139,,5408808647,376,,5407057273,182,,5407060073,179,,5407057275,56,Back,5408808965,173,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756219563,43,49,1,5,41,ah8dala7suqqkj04n2l8xz4zd,1,3.4,72.8,2024-12-07T15:23:06.463Z,2024-12-08T07:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756219635,44,1,1,5,46,ah8dala7suqqkj04n2l8xz4zd,1,5.1,88.9,2024-12-07T15:23:11.356Z,2024-12-08T07:16:35Z,5407057903,140,11.2,5410041397,178,,5407057909,212,9.7,5407057911,213,5.43,5407057907,141,78.2,5407057899,56,Back,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756219675,45,1,1,5,48,ah8dala7suqqkj04n2l8xz4zd,0,11.5,81.2,2024-12-07T15:23:13.556Z,2024-12-08T07:16:41Z,5407058127,1,,5407058103,140,42.4,5407058119,212,32.8,5407058123,213,0.15,5407058091,155,,5407058095,56,Back,5410041421,178,,5407058113,141,88.5,7x4eg9m0ikbokn9x4nzyt2jv8,Mateo Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756219687,51,49,1,5,50,agh9ifb2mw3ivjusgedj7c3fe,1,54.9,12.2,2024-12-07T15:23:15.581Z,2024-12-08T07:16:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219893,52,1,1,5,57,agh9ifb2mw3ivjusgedj7c3fe,1,54,35.2,2024-12-07T15:23:21.807Z,2024-12-08T07:16:55Z,5407059329,212,22.7,5407059331,213,2.01,5407059319,56,Back,5407059323,140,44.9,5410041733,178,,5407059327,141,65.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756219935,53,1,1,5,59,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,67,2024-12-07T15:23:24.387Z,2024-12-08T07:17:02Z,5407059601,141,95.3,5407059603,212,22.1,5407059605,213,1.06,5410041761,178,,5407059599,140,56.5,5407059597,56,Left,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756220063,54,1,1,6,2,agh9ifb2mw3ivjusgedj7c3fe,1,56.5,95.3,2024-12-07T15:23:27.191Z,2024-12-08T07:17:04Z,5407060275,56,Back,5407060283,213,3.79,5410041921,178,,5407060281,212,31.2,5407060279,141,67.5,5407060277,140,32.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756220155,55,1,1,6,4,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,67.3,2024-12-07T15:23:29.563Z,2024-12-08T07:17:08Z,5410042001,178,,5407060723,141,30.4,5407060719,56,Back,5407060725,212,25.6,5407060721,140,38.1,5407060727,213,4.91,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756220247,56,1,1,6,11,agh9ifb2mw3ivjusgedj7c3fe,1,38.5,31,2024-12-07T15:23:36.544Z,2024-12-08T07:17:16Z,5407061211,140,37.7,5407061215,212,24.2,5407061207,56,Back,5407061213,141,66.6,5410042175,178,,5407061217,213,1.61,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756220337,57,1,1,6,14,agh9ifb2mw3ivjusgedj7c3fe,0,42,68.7,2024-12-07T15:23:39.722Z,2024-12-08T07:17:20Z,5407061707,212,19.1,5407061705,141,65.7,5407061703,140,60.1,5407061711,213,6.18,5407061701,56,Center,5410042295,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756220383,46,1,1,6,15,ah8dala7suqqkj04n2l8xz4zd,1,37.4,28.5,2024-12-07T15:23:40.683Z,2024-12-08T07:17:34Z,5410042579,178,,5407061949,140,48.5,5407061959,212,12,5407061965,213,6.04,5407061945,56,Back,5407061955,141,24.3,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220701,58,45,1,6,17,agh9ifb2mw3ivjusgedj7c3fe,0,52,73.1,2024-12-07T15:23:42.555Z,2024-12-08T07:17:40Z,5407063627,56,Center,5407095211,233,91,5407063631,285,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756226345,91,3,1,6,17,ah8dala7suqqkj04n2l8xz4zd,1,48,26.9,2024-12-07T15:23:42.555Z,2024-12-08T07:17:39Z,5407094327,56,Back,5408817391,464,,5410042715,178,,5407095173,233,58,5407094329,286,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220389,47,49,1,6,18,ah8dala7suqqkj04n2l8xz4zd,1,48.1,25.5,2024-12-07T15:23:42.775Z,2024-12-08T07:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220549,48,1,1,6,19,ah8dala7suqqkj04n2l8xz4zd,1,50.8,32.6,2024-12-07T15:23:44.119Z,2024-12-08T07:17:49Z,5407062877,140,52.9,5407062879,141,52.8,5410042885,178,,5407062883,213,1.41,5407062875,56,Center,5407062881,212,13.9,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220607,49,1,1,6,21,ah8dala7suqqkj04n2l8xz4zd,1,52.4,56.1,2024-12-07T15:23:46.027Z,2024-12-08T07:17:58Z,5407063207,213,0.88,5407063193,140,69.1,5407063187,56,Left,5410043047,178,,5407063201,212,27.7,5407063197,141,87.6,,,,,,,7x4eg9m0ikbokn9x4nzyt2jv8,Mateo Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220799,50,1,1,6,24,ah8dala7suqqkj04n2l8xz4zd,1,70,88.9,2024-12-07T15:23:49.476Z,2024-12-08T07:18:03Z,5407064205,212,20.1,5407064203,141,95,5407064201,140,88.7,5407064207,213,0.21,5407064199,56,Left,5410043117,178,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220885,51,1,1,6,31,ah8dala7suqqkj04n2l8xz4zd,1,85.4,96.1,2024-12-07T15:23:56.268Z,2024-12-08T07:18:12Z,5407064671,141,73,5407064675,212,16.2,5407064677,213,4.46,5410043359,178,,5407064665,56,Center,5407064667,140,81.5,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220891,52,50,1,6,34,ah8dala7suqqkj04n2l8xz4zd,1,84.4,66.4,2024-12-07T15:23:58.866Z,2024-12-08T07:18:24Z,5407064729,56,Center,5407064733,286,,5407065063,233,59,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756220957,59,7,1,6,34,agh9ifb2mw3ivjusgedj7c3fe,1,15.6,33.6,2024-12-07T15:23:59.064Z,2024-12-08T07:18:26Z,5410043573,178,,5407065011,285,,5407065045,233,52,5407065009,56,Back,5408819723,384,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756220995,60,12,1,6,35,agh9ifb2mw3ivjusgedj7c3fe,1,13.1,54.6,2024-12-07T15:24:00.178Z,2024-12-08T07:18:31Z,5407065247,213,5.9,5407065239,56,Back,5407065241,140,22.3,5407065243,141,48.8,5407065245,212,10.4,5410043681,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
