id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2714324347,140,49,1,17,26,3budh3j9xivsid3ptm8ptpy4k,1,30.5,6.8,2024-08-27T19:48:25.780Z,2024-08-28T05:17:45Z,,,,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714324401,141,1,1,17,28,3budh3j9xivsid3ptm8ptpy4k,0,33.8,5.7,2024-08-27T19:48:26.961Z,2024-08-28T05:17:48Z,5178115255,213,6,5178874199,178,,5178115251,141,0,5178115253,212,17.9,5178115247,56,Right,5178115249,140,50.2,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714324405,142,5,1,17,28,3budh3j9xivsid3ptm8ptpy4k,0,48,-1.3,2024-08-27T19:48:27.734Z,2024-08-28T05:17:49Z,5178116479,233,155,5178115279,56,Back,5178115281,347,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714324615,155,5,1,17,28,agh9ifb2mw3ivjusgedj7c3fe,1,52,101.3,2024-08-27T19:48:27.734Z,2024-08-28T05:17:50Z,5178116343,347,,5178116341,56,Left,5178116433,233,142,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324789,156,1,1,17,45,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,100,2024-08-27T19:48:44.688Z,2024-08-28T05:17:53Z,5178117373,140,33.4,5178117369,107,,5178117371,56,Back,5178117375,141,92.7,5178117377,212,13.3,5178117379,213,3.64,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324831,157,1,1,17,48,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,91.5,2024-08-27T19:48:46.901Z,2024-08-28T05:17:56Z,5178117573,56,Back,5178117581,213,3.99,5178874239,178,,5178117579,212,20,5178117577,141,69.5,5178117575,140,18.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324885,158,1,1,17,50,agh9ifb2mw3ivjusgedj7c3fe,1,18.8,66.8,2024-08-27T19:48:49.462Z,2024-08-28T05:18:00Z,5178874251,178,,5178117855,140,22.1,5178117859,212,14.4,5178117861,213,4.95,5178117857,141,46.2,5178117853,56,Back,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324921,159,1,1,17,53,agh9ifb2mw3ivjusgedj7c3fe,1,22.1,43.5,2024-08-27T19:48:51.958Z,2024-08-28T05:18:05Z,5178118023,212,23.5,5178118021,141,9.5,5178118019,140,26.1,5178118017,56,Back,5178874259,178,,5178118025,213,4.89,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324961,160,1,1,17,55,agh9ifb2mw3ivjusgedj7c3fe,1,26.5,7.3,2024-08-27T19:48:54.165Z,2024-08-28T05:18:09Z,5178874275,178,,5178118263,213,6.18,5178118255,56,Back,5178118259,141,4.4,5178118261,212,19.9,5178118257,140,45.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324981,161,1,1,17,56,agh9ifb2mw3ivjusgedj7c3fe,0,45.4,4.4,2024-08-27T19:48:55.529Z,2024-08-28T05:18:13Z,5178118369,141,19.6,5178118367,140,40.4,5178118365,56,Back,5178118373,213,2.04,5178118371,212,11.6,5178874287,178,,5178118465,156,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714324987,143,61,1,17,57,3budh3j9xivsid3ptm8ptpy4k,1,57.4,83,2024-08-27T19:48:56.634Z,2024-08-28T05:18:20Z,5178118421,56,Left,5178874299,178,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714325175,162,1,1,18,2,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,33.7,2024-08-27T19:49:01.505Z,2024-08-28T05:18:34Z,5178874379,178,,5178119535,141,3.4,5178119539,212,26.9,5178119531,56,Right,5178119541,213,5.41,5178119533,140,70.5,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714325183,163,61,1,18,7,agh9ifb2mw3ivjusgedj7c3fe,1,84.5,25.1,2024-08-27T19:49:06.103Z,2024-08-28T05:18:39Z,5178874403,178,,5178119573,56,Center,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714325233,164,13,1,18,8,agh9ifb2mw3ivjusgedj7c3fe,1,81.5,31,2024-08-27T19:49:07.556Z,2024-08-28T05:18:45Z,5178121615,230,98.2,5178874415,178,,5178142027,215,,5178119789,56,Center,5178142029,153,,5178120091,20,,5178121605,102,62.9,5178119787,18,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5178121601,55,5178119785,22,,5178121607,103,15.3,163,,5178121613,147,5178121617,231,5178121599,29,,5178142025,73,48.6,47.5,5178121611,146,93.3,,,5178121609,328,,5178121593,120,,,,,,,,Barcelona
2714325239,144,12,1,18,9,3budh3j9xivsid3ptm8ptpy4k,1,7.1,53.4,2024-08-27T19:49:08.121Z,2024-08-28T05:18:47Z,5178142235,213,4.13,5178142227,167,,5178142229,140,0,5178142231,141,34.8,5178874439,178,,5178119845,56,Back,5178142233,212,15.2,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714325267,145,6,1,18,11,3budh3j9xivsid3ptm8ptpy4k,0,12.9,59.2,2024-08-27T19:49:09.925Z,2024-08-28T05:18:51Z,5178120205,233,165,5178120083,73,,5178120081,56,Back,,,,,,,,,,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714325251,165,6,1,18,11,agh9ifb2mw3ivjusgedj7c3fe,1,87.1,40.8,2024-08-27T19:49:09.925Z,2024-08-28T05:18:52Z,5178119949,56,Center,5178119951,73,,5178120137,233,145,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714325915,166,1,1,18,38,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,2024-08-27T19:49:37.502Z,2024-08-28T05:18:57Z,5178123365,213,3.62,5178123363,212,16.8,5178123355,6,,5178874505,178,,5178123361,141,88,5178123357,56,Left,5178123359,140,85.3,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714325951,167,1,1,18,41,agh9ifb2mw3ivjusgedj7c3fe,1,84.7,85.8,2024-08-27T19:49:40.130Z,2024-08-28T05:19:01Z,5178123553,56,Left,5178123559,212,13.1,5178123561,213,3.34,5178123557,141,82,5178874517,178,,5178123555,140,72.5,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714325967,168,1,1,18,44,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,82,2024-08-27T19:49:43.052Z,2024-08-28T05:19:04Z,5178123631,56,Left,5178874523,178,,5178123643,212,10.3,5178123639,141,89.7,5178123645,213,0.54,5178123635,140,80.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326005,169,1,1,18,45,agh9ifb2mw3ivjusgedj7c3fe,1,80.9,89.7,2024-08-27T19:49:44.765Z,2024-08-28T05:19:07Z,5178123917,212,8,5178123919,213,3.86,5178123915,141,82,5178874531,178,,5178123911,56,Left,5178123913,140,75.2,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326051,170,1,1,18,48,agh9ifb2mw3ivjusgedj7c3fe,1,75.9,81.4,2024-08-27T19:49:46.888Z,2024-08-28T05:19:11Z,5178125045,210,15,5178124191,140,92.6,5178124187,56,Center,5178794371,72,,5178874539,178,,5178124197,212,30.9,5178125047,154,,5178124183,2,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5178124185,155,5178794369,224,,5178124195,141,44,,1,5178124199,213,,,,,,,,5.32,,,,,,,,,,,,,,,,,,,Barcelona
2714326069,171,15,1,18,49,agh9ifb2mw3ivjusgedj7c3fe,1,91.4,43.8,2024-08-27T19:49:48.303Z,2024-08-28T05:19:15Z,5178125099,233,146,5178874551,178,,5178125051,29,,5178125065,328,,5178125059,102,50.2,5178124261,56,Center,5178125053,154,,5178124599,72,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,5178125063,108,5178125069,147,49.5,5178124257,17,,,,5178125055,55,5178125061,103,5178124597,25,,5178125067,146,170,3.2,5178125049,78,,,98.5,,,,,,,,,,,,,Barcelona
2714326039,146,10,1,18,49,3budh3j9xivsid3ptm8ptpy4k,1,2.1,51.9,2024-08-27T19:49:48.803Z,2024-08-28T05:19:18Z,5178794419,376,,5178124119,182,,5178124691,177,,5178124121,56,Back,5178124693,180,,5178124741,233,171,,,,,,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714326075,147,52,1,18,50,3budh3j9xivsid3ptm8ptpy4k,1,2.1,51.9,2024-08-27T19:49:49.414Z,2024-08-28T05:19:21Z,5178794423,376,,5178874573,178,,,,,,,,,,,,,,,,,,,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714326429,148,1,1,19,5,3budh3j9xivsid3ptm8ptpy4k,1,4.8,49.9,2024-08-27T19:50:04.324Z,2024-08-28T05:19:22Z,5178126205,123,,5178874577,178,,5178126947,189,,5178126207,56,Back,5178126213,141,24,5178126211,140,15.8,5178126217,213,5.29,5178126215,212,21.1,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714326457,149,1,1,19,9,3budh3j9xivsid3ptm8ptpy4k,1,16.4,23.7,2024-08-27T19:50:07.907Z,2024-08-28T05:19:30Z,5178126371,213,6.25,5178874581,178,,5178126365,140,29.3,5178126369,212,13.6,5178126367,141,23,5178126363,56,Back,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714326499,150,1,1,19,10,3budh3j9xivsid3ptm8ptpy4k,1,29.8,22.4,2024-08-27T19:50:09.460Z,2024-08-28T05:19:33Z,5178126633,213,5.07,5178874589,178,,5178126625,140,34.5,5178126627,141,2.9,5178126629,212,14.1,5178126623,56,Back,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714326517,151,1,1,19,13,3budh3j9xivsid3ptm8ptpy4k,0,38.8,3.7,2024-08-27T19:50:12.355Z,2024-08-28T05:19:36Z,5178126765,141,18.1,5178126769,213,0.47,5178126767,212,21.8,5178126763,140,57.3,5178126757,155,,5178126759,56,Right,5178874635,178,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714326551,172,1,1,19,14,agh9ifb2mw3ivjusgedj7c3fe,1,46,81.9,2024-08-27T19:50:13.811Z,2024-08-28T05:19:43Z,5178126943,213,6.13,5178874665,21,,5178126941,212,15.5,5178126937,140,60.6,5178126939,141,78.5,5178874663,389,,5178126935,56,Center,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326559,173,49,1,19,16,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,78.5,2024-08-27T19:50:15.109Z,2024-08-28T05:19:48Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326659,174,1,1,19,16,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,78.5,2024-08-27T19:50:15.157Z,2024-08-28T05:19:51Z,5178127495,140,63.8,5178127499,212,8.7,5178127497,141,90.3,5178874713,178,,5178127493,56,Left,5178127501,213,1.17,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326713,175,1,1,19,23,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,62.6,2024-08-27T19:50:22.013Z,2024-08-28T05:19:55Z,5178874733,178,,5178127827,140,71.8,5178127829,141,36.4,5178127825,56,Center,5178127831,212,18.5,5178127833,213,4.99,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326731,176,1,1,19,26,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,34.5,2024-08-27T19:50:25.125Z,2024-08-28T05:19:59Z,5178127943,212,11.1,5178127941,141,36.2,5178127945,213,3.04,5178127937,56,Center,5178874751,178,,5178127939,140,56.7,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326833,177,1,1,19,27,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,36.2,2024-08-27T19:50:26.793Z,2024-08-28T05:20:02Z,5178128537,213,2.76,5178874783,178,,5178128535,212,11.1,5178128533,141,42.3,5178128529,56,Back,5178128531,140,46.9,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326879,178,1,1,19,34,agh9ifb2mw3ivjusgedj7c3fe,1,58.5,60.1,2024-08-27T19:50:32.916Z,2024-08-28T05:20:06Z,5178128767,213,1.45,5178128765,212,23.4,5178874813,178,,5178128759,56,Left,5178128761,140,61.2,5178128763,141,94.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714326991,179,1,1,19,37,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,85.6,2024-08-27T19:50:36.132Z,2024-08-28T05:20:09Z,5178129413,212,21.2,5178129409,140,44.5,5178129407,56,Back,5178129411,141,73.9,5178874817,178,,5178129415,213,3.53,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327033,180,1,1,19,41,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,68.9,2024-08-27T19:50:40.698Z,2024-08-28T05:20:18Z,5178129641,140,44.2,5178129643,141,44.8,5178129639,56,Back,5178129647,213,4.67,5178129645,212,16.4,5178874899,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327149,181,1,1,19,44,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,44.8,2024-08-27T19:50:42.853Z,2024-08-28T05:20:21Z,5178130243,56,Right,5178874933,178,,5178130245,140,54.5,5178130247,141,19,5178130249,212,20.6,5178130251,213,5.26,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327265,182,1,1,19,49,agh9ifb2mw3ivjusgedj7c3fe,1,54.8,23,2024-08-27T19:50:48.113Z,2024-08-28T05:20:32Z,5178130833,140,40,5178130831,56,Back,5178130839,213,2.65,5178130837,212,17.6,5178874991,178,,5178130835,141,35.2,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327349,183,1,1,19,53,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,39.4,2024-08-27T19:50:52.098Z,2024-08-28T05:20:34Z,5178131255,212,10.7,5178131257,213,0.46,5178131251,140,48.8,5178875011,178,,5178131253,141,46.4,5178131249,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327367,184,1,1,19,57,agh9ifb2mw3ivjusgedj7c3fe,0,58.4,70,2024-08-27T19:50:56.756Z,2024-08-28T05:20:40Z,5178131331,56,Center,5178131341,236,,5178131347,286,,5178875041,178,,5178131337,212,1.9,5178131333,140,59.7,5178131343,233,152,5178131335,141,71.9,4ftlhtels58lyzfluwofzwxuy,Pedri,5178131339,213,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327359,152,74,1,19,57,3budh3j9xivsid3ptm8ptpy4k,1,32.7,30,2024-08-27T19:50:56.831Z,2024-08-28T05:20:43Z,5178875059,178,,5178131307,285,,5178131305,56,Back,5178131361,233,184,,,,,,,,,,,,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714327439,153,1,1,19,59,3budh3j9xivsid3ptm8ptpy4k,1,32.5,57,2024-08-27T19:50:58.572Z,2024-08-28T05:20:47Z,5178131691,56,Back,5178131693,140,46.4,5178131695,141,66.9,5178131699,213,0.43,5178131697,212,16.1,5178875067,178,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714327451,154,49,1,20,1,3budh3j9xivsid3ptm8ptpy4k,1,46.4,66.9,2024-08-27T19:51:00.033Z,2024-08-28T05:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714327509,155,1,1,20,2,3budh3j9xivsid3ptm8ptpy4k,1,47.4,64.3,2024-08-27T19:51:01.192Z,2024-08-28T05:20:53Z,5178132063,213,5.34,5178132061,212,27,5178132059,141,32.2,5178132057,140,62.6,5178875099,178,,5178132055,56,Center,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714327549,156,1,1,20,4,3budh3j9xivsid3ptm8ptpy4k,0,65.8,36.6,2024-08-27T19:51:03.807Z,2024-08-28T05:20:57Z,5178133387,4,,5178132285,140,88.4,5178132289,212,25.1,5178132287,141,48.5,5178132283,56,Center,5178875133,178,,5178132291,213,0.33,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714327555,185,52,1,20,7,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,50.3,2024-08-27T19:51:06.376Z,2024-08-28T05:20:59Z,5178795075,376,,5178875151,178,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327657,186,1,1,20,12,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,51.1,2024-08-27T19:51:11.046Z,2024-08-28T05:21:01Z,5178132849,140,30.4,5178132847,56,Back,5178132853,212,16,5178132845,123,,5178875167,178,,5178132851,141,46.4,5178132905,189,,5178132855,213,6.08,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327723,187,1,1,20,14,agh9ifb2mw3ivjusgedj7c3fe,0,39.5,49.9,2024-08-27T19:51:12.845Z,2024-08-28T05:21:08Z,5178133139,1,,5178133137,213,0.16,5178133135,212,52.7,5178875193,178,,5178133133,141,62.6,5178133129,56,Center,5178133125,155,,5178133131,140,89,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714327727,157,49,1,20,18,3budh3j9xivsid3ptm8ptpy4k,1,9.3,33.7,2024-08-27T19:51:17.033Z,2024-08-28T05:21:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714327969,158,1,1,20,29,3budh3j9xivsid3ptm8ptpy4k,1,13.3,48.1,2024-08-27T19:51:28.614Z,2024-08-28T05:21:16Z,5178134551,56,Back,5178134553,140,20,5178875215,178,,5178134559,213,1.34,5178134557,212,30.3,5178134555,141,91.5,,,,,,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328053,159,1,1,20,32,3budh3j9xivsid3ptm8ptpy4k,0,22.4,92.3,2024-08-27T19:51:31.156Z,2024-08-28T05:21:18Z,5178875237,178,,5178135011,56,Left,5178135023,212,82.4,5178135007,155,,5178135015,140,100,5178135019,141,89.6,5178135027,213,6.26,5178135031,1,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328067,160,5,1,20,37,3budh3j9xivsid3ptm8ptpy4k,0,100.8,89.4,2024-08-27T19:51:36.614Z,2024-08-28T05:21:21Z,5178137665,233,188,5178135075,346,,5178135073,56,Left,,,,,,,,,,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328527,188,5,1,20,37,agh9ifb2mw3ivjusgedj7c3fe,1,-0.8,10.6,2024-08-27T19:51:36.614Z,2024-08-28T05:21:22Z,5178137635,233,160,5178137615,56,Back,5178137617,346,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714328551,189,1,1,21,0,agh9ifb2mw3ivjusgedj7c3fe,0,5.4,46.7,2024-08-27T19:51:59.425Z,2024-08-28T05:21:27Z,5178137753,74,,5178137745,141,50.6,5178137739,124,,5178137747,212,54.7,5178137749,213,0.05,5178137751,1,,5178137741,56,Center,5178137743,140,57.4,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,5178137799,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714328555,161,49,1,21,1,3budh3j9xivsid3ptm8ptpy4k,1,42.6,50.4,2024-08-27T19:52:00.489Z,2024-08-28T05:21:31Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328577,162,1,1,21,2,3budh3j9xivsid3ptm8ptpy4k,1,42.6,50.4,2024-08-27T19:52:01.136Z,2024-08-28T05:21:35Z,5178875371,178,,5178137903,213,0.71,5178137901,212,6.5,5178137899,141,56.6,5178137897,140,47.3,5178137895,56,Back,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328669,163,1,1,21,3,3budh3j9xivsid3ptm8ptpy4k,1,47.3,56.6,2024-08-27T19:52:02.692Z,2024-08-28T05:21:40Z,5178138501,56,Center,5178875401,178,,5178138503,140,54.5,5178138507,212,13,5178138505,141,41.1,5178138511,213,5.33,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328777,164,1,1,21,8,3budh3j9xivsid3ptm8ptpy4k,1,66.3,23.8,2024-08-27T19:52:07.646Z,2024-08-28T05:21:45Z,5178139203,140,69.3,5178875431,178,,5178139205,141,4.8,5178139201,56,Right,5178139209,213,4.95,5178139207,212,13.3,,,,,,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714328831,165,1,1,21,13,3budh3j9xivsid3ptm8ptpy4k,1,63.1,7.9,2024-08-27T19:52:12.536Z,2024-08-28T05:21:48Z,5178875451,178,,5178139477,213,1.85,5178139475,212,6.1,5178139469,56,Right,5178139473,141,16.5,5178139471,140,61.5,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
