id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,teamName
2815103113,734,1,2,57,9,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,71.1,2025-05-15T20:46:12.029Z,2025-05-16T07:24:30Z,5729171405,140,58.5,5729171403,56,Center,5729682667,178,,5729171409,212,29.2,5729171407,141,28.2,5729171411,213,4.67,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103131,735,1,2,57,11,agh9ifb2mw3ivjusgedj7c3fe,0,59.2,23.4,2025-05-15T20:46:14.749Z,2025-05-16T07:24:35Z,5729171507,212,15.6,5729682773,178,,5729171501,56,Center,5729171503,140,74,5729171505,141,21.5,5729171509,213,6.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103145,363,8,2,57,12,c8llrezkm3b3op4afrou6b487,1,24.8,78.7,2025-05-15T20:46:15.749Z,2025-05-16T07:24:41Z,5729171567,56,Back,5729400909,383,,5729682893,178,,,,,,,,,,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103147,364,49,2,57,13,c8llrezkm3b3op4afrou6b487,1,32.1,71.7,2025-05-15T20:46:16.549Z,2025-05-16T07:24:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103159,365,1,2,57,16,c8llrezkm3b3op4afrou6b487,1,46.7,77.6,2025-05-15T20:46:19.589Z,2025-05-16T07:24:52Z,5729171671,212,18.4,5729171669,141,93.8,5729171673,213,0.64,5729171665,56,Left,5729171667,140,60.7,5729683039,178,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103179,366,1,2,57,19,c8llrezkm3b3op4afrou6b487,1,60,97.9,2025-05-15T20:46:21.909Z,2025-05-16T07:24:57Z,5729683113,178,,5729171837,213,0.01,5729171829,56,Left,5729171835,212,29.9,5729171831,140,88.5,5729171833,141,98.3,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103189,367,1,2,57,23,c8llrezkm3b3op4afrou6b487,0,88.9,97.2,2025-05-15T20:46:25.909Z,2025-05-16T07:25:05Z,5729171865,212,35.6,5729171857,155,,5729171861,140,93.5,5729401221,72,,5729171859,56,Center,5729171869,1,,5729171863,141,45.4,5729401219,224,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,5729683193,178,,,5729171855,2,5729171867,213,,,,,,,,,,,4.85,,,,,,,,,,,,,,,,,Espanyol
2815103191,736,11,2,57,24,agh9ifb2mw3ivjusgedj7c3fe,1,7,51.6,2025-05-15T20:46:27.749Z,2025-05-16T07:25:11Z,5729401291,56,Back,5729401293,88,,5729683263,388,,5729401343,378,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103237,737,1,2,57,27,agh9ifb2mw3ivjusgedj7c3fe,1,10.9,51.8,2025-05-15T20:46:30.229Z,2025-05-16T07:25:16Z,5729172147,212,15.2,5729172139,123,,5729172141,56,Back,5729172143,140,23.7,5729172145,141,62.3,5729172149,213,0.49,5729683295,178,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103249,738,1,2,57,40,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,45.1,2025-05-15T20:46:43.589Z,2025-05-16T07:25:21Z,5729683355,178,,5729172207,212,19.5,5729172209,213,4.78,5729172201,56,Right,5729172203,140,56.5,5729172205,141,16.5,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103283,739,1,2,57,44,agh9ifb2mw3ivjusgedj7c3fe,1,57.5,16.7,2025-05-15T20:46:47.549Z,2025-05-16T07:25:24Z,5729172385,140,53.7,5729683407,178,,5729172383,56,Center,5729172389,212,12,5729172391,213,1.91,5729172387,141,33.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103311,740,1,2,57,47,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,37.7,2025-05-15T20:46:50.269Z,2025-05-16T07:25:29Z,5729172561,56,Center,5729172563,140,60.6,5729172565,141,74.1,5729172569,213,1.35,5729172567,212,25.4,5729683463,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103319,741,1,2,57,52,agh9ifb2mw3ivjusgedj7c3fe,1,71.6,81.7,2025-05-15T20:46:55.749Z,2025-05-16T07:25:35Z,5729172637,213,1.19,5729172629,56,Left,5729683513,178,,5729172633,141,93.2,5729172631,140,74.6,5729172635,212,8.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103339,742,1,2,57,55,agh9ifb2mw3ivjusgedj7c3fe,1,74.4,88.9,2025-05-15T20:46:58.669Z,2025-05-16T07:25:38Z,5729172787,141,65.8,5729172791,213,4.07,5729683553,178,,5729172785,140,63.2,5729172783,56,Center,5729172789,212,19.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103377,743,1,2,57,59,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,60,2025-05-15T20:47:02.589Z,2025-05-16T07:25:42Z,5729172987,212,34.4,5729172991,1,,5729683573,178,,5729172989,213,4.99,5729172985,141,11.3,5729172983,140,73.8,5729172981,56,Right,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103393,744,1,2,58,4,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,10.1,2025-05-15T20:47:07.669Z,2025-05-16T07:25:48Z,5729683673,178,,5729173087,213,2.38,5729173079,56,Center,5729173083,141,23.7,5729173081,140,64,5729173085,212,13.4,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103405,745,1,2,58,6,agh9ifb2mw3ivjusgedj7c3fe,1,64,23.7,2025-05-15T20:47:09.429Z,2025-05-16T07:25:53Z,5729683713,178,,5729173179,141,9.8,5729173175,56,Right,5729173177,140,67,5729173181,212,10,5729173183,213,5.03,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103411,746,1,2,58,9,agh9ifb2mw3ivjusgedj7c3fe,1,68,20.6,2025-05-15T20:47:11.989Z,2025-05-16T07:25:59Z,5729683773,178,,5729173215,141,34.9,5729173213,140,78,5729173211,56,Center,5729173219,213,0.75,5729173217,212,14.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103417,747,1,2,58,10,agh9ifb2mw3ivjusgedj7c3fe,0,78,34.9,2025-05-15T20:47:13.469Z,2025-05-16T07:26:04Z,5729173275,212,6.1,5729173271,140,78.9,5729173273,141,43.7,5729173269,56,Center,5729683879,178,,5729173277,213,1.41,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103419,368,8,2,58,11,c8llrezkm3b3op4afrou6b487,1,20.8,54.5,2025-05-15T20:47:14.149Z,2025-05-16T07:26:09Z,5729683933,178,,5729173287,56,Back,5729401743,385,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103423,369,49,2,58,11,c8llrezkm3b3op4afrou6b487,1,28.6,55.2,2025-05-15T20:47:14.789Z,2025-05-16T07:26:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103435,370,1,2,58,13,c8llrezkm3b3op4afrou6b487,0,30.9,56.2,2025-05-15T20:47:15.869Z,2025-05-16T07:26:21Z,5729173369,213,1.08,5729173363,140,38,5729173361,56,Back,5729173365,141,76.9,5729173367,212,15.9,5729684071,178,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103437,371,43,2,58,15,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T20:47:18.221Z,2025-05-15T23:38:01Z,5729401945,144,61,5729173375,56,Back,,,,,,,,,,,,,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103441,748,49,2,58,15,agh9ifb2mw3ivjusgedj7c3fe,1,59,22.9,2025-05-15T20:47:18.709Z,2025-05-16T07:26:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103453,749,1,2,58,16,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,22.5,2025-05-15T20:47:18.829Z,2025-05-16T07:26:51Z,5729173415,56,Right,5729173421,212,12.9,5729173423,213,5.72,5729173419,141,12.3,5729684437,178,,5729173417,140,69.7,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103467,750,1,2,58,17,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,12.3,2025-05-15T20:47:20.589Z,2025-05-16T07:26:56Z,5729684531,178,,5729173497,212,9.5,5729173495,141,16.4,5729173493,140,61.1,5729173491,56,Right,5729173499,213,2.84,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103477,751,1,2,58,19,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,16.4,2025-05-15T20:47:22.029Z,2025-05-16T07:27:19Z,5729173557,212,15,5729173561,213,1.68,5729684787,178,,5729173553,140,59.5,5729173551,56,Center,5729173555,141,38.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103509,752,1,2,58,20,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,38.3,2025-05-15T20:47:23.189Z,2025-05-16T07:27:24Z,5729684845,178,,5729173767,140,68.5,5729173771,141,46.6,5729173773,212,11,5729173775,213,0.54,5729173765,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103515,372,83,2,58,26,c8llrezkm3b3op4afrou6b487,0,26.2,43.9,2025-05-15T20:47:29.469Z,2025-05-16T07:27:33Z,5729174067,399,4gq1u1mqg0qzekh1u5djleeax,,,,,,,,,,,,,,,,,,,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103555,753,1,2,58,26,agh9ifb2mw3ivjusgedj7c3fe,1,72.9,59.9,2025-05-15T20:47:29.589Z,2025-05-16T07:27:39Z,5729685031,178,,5729174047,212,11.3,5729174045,141,46.7,5729174043,140,66.4,5729174041,56,Center,5729174049,213,4.06,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103569,754,1,2,58,33,agh9ifb2mw3ivjusgedj7c3fe,1,72,37.6,2025-05-15T20:47:36.229Z,2025-05-16T07:27:44Z,5729174137,141,16.5,5729174141,213,4.37,5729685095,178,,5729174133,56,Right,5729174135,140,67.2,5729174139,212,15.2,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103591,755,1,2,58,34,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,16.5,2025-05-15T20:47:37.549Z,2025-05-16T07:27:48Z,5729174247,140,77.3,5729174251,212,12.3,5729174253,213,5.75,5729685171,178,,5729174245,56,Right,5729174249,141,7.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103595,373,45,2,58,36,c8llrezkm3b3op4afrou6b487,0,19.7,94.2,2025-05-15T20:47:39.509Z,2025-05-16T07:27:59Z,5729174381,233,756,5729174273,285,,5729174271,56,Back,,,,,,,,,,,,,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103613,756,3,2,58,36,agh9ifb2mw3ivjusgedj7c3fe,1,80.3,5.8,2025-05-15T20:47:39.509Z,2025-05-16T07:27:58Z,5729174373,56,Right,5729174375,286,,5729685293,178,,5729402735,465,,5729174377,233,373,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103623,374,45,2,58,40,c8llrezkm3b3op4afrou6b487,0,7.2,83.8,2025-05-15T20:47:43.029Z,2025-05-16T07:28:10Z,5729174423,233,757,5729174389,56,Back,5729174391,285,,,,,,,,,,,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103621,757,3,2,58,40,agh9ifb2mw3ivjusgedj7c3fe,1,92.8,16.2,2025-05-15T20:47:43.029Z,2025-05-16T07:28:10Z,5729174385,56,Right,5729402919,464,,5729685365,178,,5729174387,286,,5729174401,233,374,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103633,758,1,2,58,41,agh9ifb2mw3ivjusgedj7c3fe,0,90.5,18.8,2025-05-15T20:47:44.709Z,2025-05-16T07:28:15Z,5729174467,212,25.6,5729685419,178,,5729174469,213,2.47,5729174465,141,42.1,5729174463,140,71.4,5729174461,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103645,375,4,2,58,43,c8llrezkm3b3op4afrou6b487,1,28.2,55.8,2025-05-15T20:47:46.788Z,2025-05-16T07:28:22Z,5729174559,233,759,5729174551,56,Back,5729174553,152,,5729174555,265,,5729174549,13,,5729174557,285,,,,,,,,5fqvl0m1rkzhj9tmafrcxur6c,Roberto Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103637,759,4,2,58,43,agh9ifb2mw3ivjusgedj7c3fe,0,71.8,44.2,2025-05-15T20:47:46.789Z,2025-05-16T07:28:22Z,5729685485,178,,5729174507,56,Center,5729174511,265,,5729174513,286,,5729174505,13,,5729174509,152,,5729174581,233,375,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103807,376,1,2,59,3,c8llrezkm3b3op4afrou6b487,1,26.8,53.1,2025-05-15T20:48:05.989Z,2025-05-16T07:28:33Z,5729175397,212,24.8,5729175389,152,,5729685585,178,,5729175387,5,,5729175549,189,,5729175399,213,0.93,5729175393,140,40.9,5729175391,56,Back,6810qbng9pfg1bztczv11grmd,L. Cabrera,5729175395,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103811,377,61,2,59,5,c8llrezkm3b3op4afrou6b487,1,40.9,82.4,2025-05-15T20:48:08.669Z,2025-05-16T07:28:38Z,5729685651,178,,5729175423,56,Back,5729175617,189,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103779,760,49,2,59,7,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,11.9,2025-05-15T20:48:10.269Z,2025-05-16T07:28:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103795,761,1,2,59,9,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,12.9,2025-05-15T20:48:12.429Z,2025-05-16T07:28:59Z,5729175327,56,Back,5729175335,213,2.18,5729175331,141,35.4,5729175333,212,18.7,5729685847,178,,5729175329,140,45.2,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103805,762,1,2,59,11,agh9ifb2mw3ivjusgedj7c3fe,1,46.6,34.2,2025-05-15T20:48:14.189Z,2025-05-16T07:29:02Z,5729175375,141,47,5729175373,140,51,5729175371,56,Center,5729175379,213,1.08,5729685895,178,,5729175377,212,9.9,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103815,763,1,2,59,12,agh9ifb2mw3ivjusgedj7c3fe,1,51,48.1,2025-05-15T20:48:15.349Z,2025-05-16T07:29:06Z,5729175439,140,49.9,5729685935,178,,5729175437,56,Back,5729175445,213,4.51,5729175441,141,39.7,5729175443,212,5.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103829,764,1,2,59,13,agh9ifb2mw3ivjusgedj7c3fe,1,50,41.1,2025-05-15T20:48:16.429Z,2025-05-16T07:29:09Z,5729175517,212,19.1,5729685987,178,,5729175511,56,Center,5729175513,140,51.9,5729175515,141,69,5729175519,213,1.47,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103837,765,1,2,59,16,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,69.5,2025-05-15T20:48:18.829Z,2025-05-16T07:29:13Z,5729686017,178,,5729175577,56,Back,5729175585,213,4.04,5729175583,212,15.6,5729175579,140,42.7,5729175581,141,51.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103857,766,1,2,59,18,agh9ifb2mw3ivjusgedj7c3fe,1,37.9,57.5,2025-05-15T20:48:21.189Z,2025-05-16T07:29:19Z,5729686059,178,,5729175717,56,Back,5729175725,213,3.42,5729175719,140,17.8,5729175723,212,21.9,5729175721,141,48.7,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103873,767,1,2,59,22,agh9ifb2mw3ivjusgedj7c3fe,1,18.2,39.7,2025-05-15T20:48:25.149Z,2025-05-16T07:29:23Z,5729175787,140,25.6,5729175793,213,5.13,5729175791,212,19.1,5729175789,141,14.1,5729686077,178,,5729175785,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103893,768,1,2,59,24,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,14.1,2025-05-15T20:48:27.629Z,2025-05-16T07:29:30Z,5729686129,178,,5729175905,56,Back,5729175909,140,38.8,5729175915,213,6.02,5729175911,141,8.6,5729175913,212,14.4,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103919,769,1,2,59,28,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,8.5,2025-05-15T20:48:30.829Z,2025-05-16T07:29:36Z,5729176049,56,Right,5729176057,213,6.18,5729686181,178,,5729176055,212,30.5,5729176053,141,4,5729176051,140,72.2,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103929,770,1,2,59,33,agh9ifb2mw3ivjusgedj7c3fe,0,86.2,17.1,2025-05-15T20:48:36.709Z,2025-05-16T07:29:43Z,5729176099,212,14.9,5729176091,140,79.4,5729176095,141,36.4,5729686351,178,,5729176105,213,2.07,5729176087,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815103939,378,12,2,59,35,c8llrezkm3b3op4afrou6b487,1,22.1,66.9,2025-05-15T20:48:38.029Z,2025-05-16T07:29:48Z,5729176183,167,,5729686449,178,,5729176153,140,18.8,5729176159,141,100,5729176163,213,1.72,5729176161,212,23.5,5729176149,56,Back,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815103941,379,5,2,59,36,c8llrezkm3b3op4afrou6b487,0,17.4,101.4,2025-05-15T20:48:39.069Z,2025-05-16T07:29:54Z,5729176169,347,,5729177025,233,771,5729176167,56,Back,,,,,,,,,,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815104059,771,5,2,59,36,agh9ifb2mw3ivjusgedj7c3fe,1,82.6,-1.4,2025-05-15T20:48:39.069Z,2025-05-16T07:29:55Z,5729176979,233,379,5729176971,347,,5729176969,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815104009,380,18,2,59,55,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T20:48:58.669Z,2025-05-16T07:30:00Z,5729176597,44,Midfielder,5729176599,59,10,5729176595,42,,5729176631,55,381,,,,,,,,,,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815104011,381,19,2,59,55,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T20:48:58.670Z,2025-05-16T07:30:01Z,5729176609,44,Midfielder,5729176601,42,,5729177909,292,6,5729176605,145,4,5729176763,293,1,5729176611,55,380,5729176607,59,11,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815104145,382,40,2,60,0,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T20:49:03.373Z,2025-05-16T08:39:27Z,5729177441,194,e5qp6dh1prc55llew51zpy1gp,5729177437,130,8,5729177439,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5729177433,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",5729177431,30,"5f8kjgsaabn2li5r7bvpebbsa, 7h0b81yjiiu356rycsakgd0yc, 5djkwcoflvxcv5oida6txfyp6, 8qvqdjw1d58mw7420lpmk7bah, cddggachzf198p1yhq9owtofd, 6810qbng9pfg1bztczv11grmd, 1am59svvwz5idpdjq307dd5hw, 7y8ns61qioqu7kfsqzkvkwhuy, 5fqvl0m1rkzhj9tmafrcxur6c, e5qp6dh1prc55llew51zpy1gp, 1ore4ght7ls393tcpbmah9dcl, bglk6tokkpgjltpzljp1p345x, 1wylybleussatoxg8u6reao2y, eyhvr45vc1n690dxobcthmndh, 2rqxh5mex336ci45jaw428y5l, 1o4lfwkyx28j63ara4ye4wjdg, 6peka1v0xt2ctv0qtoaw9cslx, c23q56z612clw2oxpordhrwiy, 59u1gn30f6bg5lr06zsglykq2, 1whtyw1adggpz4j1xp7sjbeg9, ch1bilea3jhwexlcdin0llyc4",5729177435,59,"1, 23, 22, 8, 4, 6, 31, 19, 2, 7, 11, 13, 33, 3, 5, 9, 12, 16, 17, 18, 42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815104079,772,1,2,60,5,agh9ifb2mw3ivjusgedj7c3fe,1,79.5,0,2025-05-15T20:49:08.789Z,2025-05-16T06:54:54Z,5729177107,1,,5729177097,56,Right,5729177095,107,,5729177099,140,56.1,5729177105,213,2.74,5729177103,212,26.7,5729177101,141,14.1,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815104129,773,1,2,60,10,agh9ifb2mw3ivjusgedj7c3fe,1,56.3,16.1,2025-05-15T20:49:12.909Z,2025-05-16T06:55:05Z,5729177375,212,26.8,5729177369,56,Center,5729177373,141,55.5,5729177371,140,55.2,5729177377,213,1.61,5729663253,178,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
