id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,teamName
2765179921,492,61,1,53,19,agh9ifb2mw3ivjusgedj7c3fe,1,23.4,38,2025-01-12T19:53:41.928Z,2025-01-13T15:38:31Z,5455609299,56,Back,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765181713,506,12,1,53,20,agh9ifb2mw3ivjusgedj7c3fe,1,11,42.2,2025-01-12T19:53:42.227Z,2025-01-12T19:58:09Z,5455619683,56,Back,5455619687,141,39.8,5455619681,15,,5455619685,140,25.4,5455619689,212,15.2,5455619691,213,6.18,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765179963,493,12,1,53,21,agh9ifb2mw3ivjusgedj7c3fe,1,20.3,39.4,2025-01-12T19:53:43.768Z,2025-01-12T19:58:16Z,5455609509,212,8.1,5455609507,141,44.2,5455609511,213,0.41,5455609503,56,Back,5455609505,140,27.4,5455619943,15,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765179967,494,61,1,53,23,agh9ifb2mw3ivjusgedj7c3fe,1,29.3,43.1,2025-01-12T19:53:45.552Z,2025-01-12T19:58:37Z,5455609533,56,Back,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765181261,351,43,1,53,24,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T19:53:46.227Z,2025-01-13T15:38:46Z,5455616881,286,0,5455621311,233,507,5456204343,144,45,5455616879,56,Center,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765181983,507,43,1,53,24,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:53:46.227Z,2025-01-13T15:38:47Z,5455621271,285,0,5456204345,144,3,5455621269,56,Back,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765179981,495,1,1,53,25,agh9ifb2mw3ivjusgedj7c3fe,0,31.2,42.8,2025-01-12T19:53:48.056Z,2025-01-12T19:53:49Z,5455609625,213,5.31,5455609621,141,41,5455609677,286,,5455609673,233,333,5455609617,56,Back,5455609671,236,,5455609623,212,1.5,5455609619,140,32,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765179989,333,74,1,53,25,3kq9cckrnlogidldtdie2fkbl,1,66,57.9,2025-01-12T19:53:48.057Z,2025-01-13T15:38:52Z,5455609669,285,,5455609679,233,495,5455609667,56,Center,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765179991,334,49,1,53,28,3kq9cckrnlogidldtdie2fkbl,1,55.2,63.6,2025-01-12T19:53:50.645Z,2025-01-12T19:53:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180001,335,1,1,53,28,3kq9cckrnlogidldtdie2fkbl,1,55.2,63.6,2025-01-12T19:53:50.812Z,2025-01-12T19:58:31Z,5455609767,56,Center,5455609771,141,33.6,5455609775,213,5.4,5455609773,212,26.3,5455609769,140,71,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180019,336,3,1,53,31,3kq9cckrnlogidldtdie2fkbl,1,66.8,30.2,2025-01-12T19:53:53.677Z,2025-01-13T15:39:00Z,5456204405,464,,5455610377,233,497,5455609873,286,,5455609871,56,Center,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180063,497,45,1,53,31,agh9ifb2mw3ivjusgedj7c3fe,0,33.2,69.8,2025-01-12T19:53:53.677Z,2025-01-12T19:59:05Z,5455610363,233,336,5455610153,56,Back,5455610155,285,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180029,337,3,1,53,34,3kq9cckrnlogidldtdie2fkbl,1,62.4,24.8,2025-01-12T19:53:56.252Z,2025-01-13T15:39:04Z,5456204487,464,,5455610325,233,498,5455609941,56,Center,5455609943,286,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180067,498,45,1,53,34,agh9ifb2mw3ivjusgedj7c3fe,0,37.6,75.2,2025-01-12T19:53:56.252Z,2025-01-12T19:59:05Z,5455610171,56,Back,5455610173,285,,5455610465,233,337,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180051,338,1,1,53,35,3kq9cckrnlogidldtdie2fkbl,1,76.7,17.1,2025-01-12T19:53:57.852Z,2025-01-12T19:54:01Z,5455610065,212,6.6,5455610061,140,70.4,5455610067,213,3.21,5455610063,141,16.4,5455610059,56,Right,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180073,339,1,1,53,39,3kq9cckrnlogidldtdie2fkbl,1,66.4,17.1,2025-01-12T19:54:01.526Z,2025-01-12T19:54:05Z,5455610199,213,3.02,5455610195,141,19.3,5455610197,212,12.4,5455610193,140,54.7,5455610191,56,Right,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180121,340,1,1,53,43,3kq9cckrnlogidldtdie2fkbl,1,52.2,26.3,2025-01-12T19:54:05.373Z,2025-01-12T19:54:09Z,5455610413,140,43.8,5455610417,212,22.5,5455610419,213,1.97,5455610415,141,56.7,5455610411,56,Back,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180139,341,1,1,53,47,3kq9cckrnlogidldtdie2fkbl,1,54,81.8,2025-01-12T19:54:09.829Z,2025-01-12T19:54:11Z,5455610501,213,0.79,5455610489,140,63.5,5455610487,56,Left,5455610493,141,96.5,5455610497,212,14.1,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180149,342,1,1,53,49,3kq9cckrnlogidldtdie2fkbl,0,63.7,96.5,2025-01-12T19:54:11.653Z,2025-01-12T19:58:08Z,5455610577,213,6.18,5455610573,141,93.7,5455610571,140,80.8,5455610569,56,Left,5455610575,212,18.1,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180159,499,12,1,53,52,agh9ifb2mw3ivjusgedj7c3fe,1,16.1,10.5,2025-01-12T19:54:14.473Z,2025-01-12T19:54:24Z,5455610611,56,Back,5455610615,141,6.4,5455610647,167,,5455610619,213,3.29,5455610613,140,0,5455610617,212,18.9,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180179,343,6,1,53,53,3kq9cckrnlogidldtdie2fkbl,1,85.3,92.1,2025-01-12T19:54:15.354Z,2025-01-12T20:00:07Z,5455610919,233,500,5455610733,73,,5455610731,56,Left,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180161,500,6,1,53,53,agh9ifb2mw3ivjusgedj7c3fe,0,14.7,7.9,2025-01-12T19:54:15.354Z,2025-01-13T15:39:25Z,5455610621,56,Back,5455610883,73,,5455610937,233,343,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180373,345,1,1,54,16,3kq9cckrnlogidldtdie2fkbl,1,99.5,99.5,2025-01-12T19:54:38.454Z,2025-01-12T19:54:41Z,5455611759,141,87.3,5455611755,56,Left,5455611763,213,3.75,5455611761,212,14.5,5455611753,6,,5455611757,140,88.2,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180385,346,1,1,54,17,3kq9cckrnlogidldtdie2fkbl,1,88.2,87.3,2025-01-12T19:54:39.725Z,2025-01-12T19:54:41Z,5455611845,140,83.4,5455611849,212,6.7,5455611847,141,93.9,5455611851,213,2.41,5455611843,56,Left,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180401,347,1,1,54,19,3kq9cckrnlogidldtdie2fkbl,0,82.7,93.7,2025-01-12T19:54:41.430Z,2025-01-12T19:54:43Z,5455611927,140,70.6,5455611925,56,Center,5455611929,141,67.6,5455611933,213,4.09,5455611931,212,21.8,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180737,349,51,1,54,20,3kq9cckrnlogidldtdie2fkbl,1,77.7,87,2025-01-12T19:54:42.488Z,2025-01-12T19:55:50Z,5455613935,170,504,,,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180407,501,49,1,54,22,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,41.3,2025-01-12T19:54:44.298Z,2025-01-12T19:54:44Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180457,502,1,1,54,26,agh9ifb2mw3ivjusgedj7c3fe,1,43.9,50.1,2025-01-12T19:54:48.442Z,2025-01-12T19:54:52Z,5455612237,212,35.3,5455612233,140,72.9,5455612239,213,0.53,5455612231,56,Center,5455612241,1,,5455612235,141,76.4,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180455,348,83,1,54,30,3kq9cckrnlogidldtdie2fkbl,0,26,32.6,2025-01-12T19:54:52.478Z,2025-01-12T19:54:53Z,5455612289,399,2wl6h1rlrfnn2mr65vuo3t815,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765180463,503,1,1,54,30,agh9ifb2mw3ivjusgedj7c3fe,1,75.4,66.2,2025-01-12T19:54:52.691Z,2025-01-12T19:56:10Z,5455612827,213,5.22,5455612823,141,62,5455615457,23,,5455615453,210,16,5455612275,56,Center,5455615455,154,,5455612821,140,76.9,5455612825,212,3.3,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765180487,504,16,1,54,31,agh9ifb2mw3ivjusgedj7c3fe,1,88,56.9,2025-01-12T19:54:53.290Z,2025-01-13T15:40:19Z,5455612407,17,,5455615491,102,45.9,5455615487,55,503,5455612409,56,Center,5455614293,375,54:30.3,5456205221,396,46,5455615485,154,,5455615479,23,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,5455615483,29,,5455615481,80,,5455615499,231,5455614285,72,,5456205219,395,7.6,5455615497,230,93.4,5455614289,374,,53.8,5455615495,214,,5455615493,103,3.8,,,,,,,54:52.5,,,,,,,,,Barcelona
2765181037,350,30,1,55,30,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T19:55:52.382Z,2025-01-12T19:56:21Z,5455615551,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765181043,505,30,1,55,30,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T19:55:52.382Z,2025-01-12T19:56:21Z,5455615573,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186409,357,18,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T20:11:49.416Z,2025-01-12T20:12:26Z,5455646297,42,,5455646339,55,358,5455646301,59,6,5455646299,44,Midfielder,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186413,358,19,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T20:11:49.417Z,2025-01-12T20:16:11Z,5455646327,59,19,5455652977,292,5,5455646325,145,4,5455652979,293,4,5455646321,42,,5455646331,55,357,5455646329,44,Midfielder,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186241,352,32,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-01-12T20:11:59.416Z,2025-01-13T13:46:36Z,5455645379,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186249,514,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-12T20:11:59.416Z,2025-01-12T20:12:00Z,5455645413,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186267,353,1,2,45,0,3kq9cckrnlogidldtdie2fkbl,1,50,50,2025-01-12T20:11:59.417Z,2025-01-12T20:12:03Z,5455645507,56,Back,5455645511,141,45.4,5455645513,212,20,5455645517,213,3.3,5455645521,279,S,5455645509,140,31.2,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186277,354,1,2,45,4,3kq9cckrnlogidldtdie2fkbl,1,31.2,45.4,2025-01-12T20:12:03.418Z,2025-01-12T20:12:04Z,5455645563,141,68.5,5455645567,213,1.65,5455645561,140,30,5455645565,212,15.8,5455645559,56,Back,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186287,355,1,2,45,5,3kq9cckrnlogidldtdie2fkbl,1,30,68.5,2025-01-12T20:12:04.794Z,2025-01-12T20:12:06Z,5455645617,212,15.5,5455645613,140,34,5455645611,56,Back,5455645615,141,90.5,5455645619,213,1.3,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186319,356,1,2,45,6,3kq9cckrnlogidldtdie2fkbl,0,34,90.5,2025-01-12T20:12:06.379Z,2025-01-12T20:12:10Z,5455645791,212,2.7,5455645793,213,0.28,5455645789,141,91.6,5455645785,56,Back,5455645787,140,36.5,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186315,515,61,2,45,10,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,13.9,2025-01-12T20:12:09.865Z,2025-01-12T20:12:10Z,5455645767,56,Right,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186325,516,49,2,45,12,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,7,2025-01-12T20:12:11.548Z,2025-01-12T20:12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186333,517,1,2,45,12,agh9ifb2mw3ivjusgedj7c3fe,1,42.3,7.3,2025-01-12T20:12:12.011Z,2025-01-12T20:12:12Z,5455645869,213,1.22,5455645867,212,9.8,5455645863,140,45.5,5455645861,56,Back,5455645865,141,20.9,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186357,518,1,2,45,13,agh9ifb2mw3ivjusgedj7c3fe,1,45.8,23,2025-01-12T20:12:12.795Z,2025-01-12T20:12:17Z,5455646007,212,14.1,5455646003,140,32.4,5455646009,213,3.22,5455646001,56,Back,5455646005,141,21.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186369,519,1,2,45,17,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,31.7,2025-01-12T20:12:17.020Z,2025-01-12T20:12:19Z,5455646073,140,12.8,5455646077,212,16.3,5455646071,56,Back,5455646075,141,35.9,5455646079,213,2.97,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186383,520,1,2,45,20,agh9ifb2mw3ivjusgedj7c3fe,1,12.8,35.9,2025-01-12T20:12:19.772Z,2025-01-12T20:12:22Z,5455646149,141,10.1,5455646153,213,5.6,5455646145,56,Back,5455646151,212,27.8,5455646143,155,,5455646147,140,33.3,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186393,521,1,2,45,22,agh9ifb2mw3ivjusgedj7c3fe,0,28.8,4.4,2025-01-12T20:12:22.236Z,2025-01-12T20:12:23Z,5455646203,140,45.5,5455646199,3,,5455646205,141,0,5455646213,213,6.07,5455646201,56,Back,5455646209,212,18,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186431,359,5,2,45,23,3kq9cckrnlogidldtdie2fkbl,1,53.6,101.6,2025-01-12T20:12:23.184Z,2025-01-12T20:29:47Z,5455646461,347,,5455646469,233,522,5455646459,56,Left,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186399,522,5,2,45,23,agh9ifb2mw3ivjusgedj7c3fe,0,46.4,-1.6,2025-01-12T20:12:23.184Z,2025-01-12T20:29:47Z,5455646221,347,,5455646219,56,Back,5455646493,233,359,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186451,360,1,2,45,29,3kq9cckrnlogidldtdie2fkbl,1,52.1,100,2025-01-12T20:12:28.771Z,2025-01-12T20:12:31Z,5455646585,56,Back,5455646589,141,93.9,5455646591,212,10.4,5455646587,140,43.6,5455646583,107,,5455646593,213,3.68,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186455,361,4,2,45,32,3kq9cckrnlogidldtdie2fkbl,1,47.9,93.4,2025-01-12T20:12:31.451Z,2025-01-12T20:29:50Z,5455646607,56,Back,5455646611,265,,5455646609,152,,5455646673,233,523,5455646613,286,,5455646605,13,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186465,523,4,2,45,32,agh9ifb2mw3ivjusgedj7c3fe,0,52.1,6.6,2025-01-12T20:12:31.452Z,2025-01-12T20:29:51Z,5455646661,152,,5455646665,285,,5455646657,13,,5455646677,233,361,5455646663,265,,5455646659,56,Right,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186521,362,1,2,45,45,3kq9cckrnlogidldtdie2fkbl,1,46.9,95.3,2025-01-12T20:12:45.340Z,2025-01-12T20:12:47Z,5455647007,212,7,5455647003,140,40.4,5455646997,5,,5455647005,141,93,5455647001,56,Back,5455646999,152,,5455647009,213,3.37,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186531,363,1,2,45,48,3kq9cckrnlogidldtdie2fkbl,1,38.5,89.5,2025-01-12T20:12:47.602Z,2025-01-12T20:12:49Z,5455647069,213,4.29,5455647065,141,48,5455647067,212,31,5455647063,140,26.3,5455647061,56,Back,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186545,364,1,2,45,50,3kq9cckrnlogidldtdie2fkbl,1,26.3,48,2025-01-12T20:12:49.788Z,2025-01-12T20:12:52Z,5455647147,212,15.1,5455647143,140,12.3,5455647145,141,53.2,5455647141,56,Back,5455647149,213,2.91,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186559,365,1,2,45,52,3kq9cckrnlogidldtdie2fkbl,1,12.3,53.2,2025-01-12T20:12:52.004Z,2025-01-12T20:12:54Z,5455647219,56,Back,5455647227,213,5.06,5455647223,141,9.9,5455647225,212,31.4,5455647221,140,22.6,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186581,366,1,2,45,54,3kq9cckrnlogidldtdie2fkbl,1,22.2,9.9,2025-01-12T20:12:54.380Z,2025-01-12T20:12:57Z,5455647357,213,0.79,5455647353,141,23.7,5455647349,56,Back,5455647351,140,31,5455647355,212,13.2,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186601,367,1,2,45,58,3kq9cckrnlogidldtdie2fkbl,0,31.1,23.7,2025-01-12T20:12:57.541Z,2025-01-12T20:13:00Z,5455647449,56,Right,5455647457,213,5.87,5455647453,141,3.7,5455647459,1,,5455647455,212,34.1,5455647447,155,,5455647451,140,60.9,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186617,524,44,2,45,59,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,94,2025-01-12T20:12:59.107Z,2025-01-13T18:09:14Z,5455647525,285,,5455647555,233,368,5455647519,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186607,368,44,2,45,59,3kq9cckrnlogidldtdie2fkbl,0,61.7,6,2025-01-12T20:12:59.108Z,2025-01-13T18:09:15Z,5455647473,286,,5455647471,56,Right,5455647565,233,524,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765186627,525,12,2,46,0,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,90,2025-01-12T20:12:59.661Z,2025-01-13T18:09:14Z,5455647581,140,39.3,5455647587,213,1.27,5455647583,141,100,5455647585,212,7.9,5455647579,56,Back,5455647589,15,,5455647609,167,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765186639,369,5,2,46,2,3kq9cckrnlogidldtdie2fkbl,1,61.7,-1.5,2025-01-12T20:13:01.708Z,2025-01-12T20:29:47Z,5455647641,233,526,5455647637,56,Right,5455647639,347,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
